t, ω_1, EK_1 
1.7700000000000014, 108.83943438595489, 5923.011238727289 
1.7800000000000014, 108.8065731877383, 5919.435184429325 
1.7900000000000014, 108.77373051348295, 5915.862224909905 
1.8000000000000014, 108.74090634715792, 5912.292356600685 
1.8100000000000014, 108.70810067275075, 5908.725575938455 
1.8200000000000014, 108.67531347426738, 5905.1618793651405 
1.8300000000000014, 108.64254473573227, 5901.601263327794 
1.8400000000000014, 108.60979444118823, 5898.043724278581 
1.8500000000000014, 108.57706257469647, 5894.4892586747765 
1.8600000000000014, 108.54434912033653, 5890.937862978752 
1.8700000000000014, 108.5116540622063, 5887.389533657967 
1.8800000000000014, 108.47897738442195, 5883.844267184964 
1.8900000000000015, 108.44631907111794, 5880.302060037359 
1.9000000000000015, 108.41367910644693, 5876.762908697824 
1.9100000000000015, 108.38105747457988, 5873.226809654093 
1.9200000000000015, 108.34845415970587, 5869.693759398941 
1.9300000000000015, 108.31586914603218, 5866.163754430184 
1.9400000000000015, 108.28330241778424, 5862.636791250659 
1.9500000000000015, 108.25075395920558, 5859.112866368231 
1.9600000000000015, 108.2182237545578, 5855.591976295769 
1.9700000000000015, 108.18571178812059, 5852.074117551147 
1.9800000000000015, 108.15321804419168, 5848.559286657234 
1.9900000000000015, 108.12074250708679, 5845.047480141882 
2.0000000000000013, 108.08828516113965, 5841.538694537921 
2.010000000000001, 108.05584599070194, 5838.032926383148 
2.020000000000001, 108.02342498014329, 5834.530172220323 
2.0300000000000007, 107.99102211385117, 5831.030428597147 
2.0400000000000005, 107.95863737623104, 5827.533692066275 
2.0500000000000003, 107.92627075170614, 5824.03995918529 
2.06, 107.89392222471757, 5820.549226516702 
2.07, 107.86159177972421, 5817.061490627934 
2.0799999999999996, 107.82927940120275, 5813.576748091325 
2.0899999999999994, 107.79698507364766, 5810.094995484108 
2.099999999999999, 107.76470878157106, 5806.616229388409 
2.109999999999999, 107.73245050950283, 5803.140446391238 
2.1199999999999988, 107.70021024199053, 5799.667643084481 
2.1299999999999986, 107.66798796359936, 5796.197816064888 
2.1399999999999983, 107.63578365891215, 5792.7309619340695 
2.149999999999998, 107.60359731252935, 5789.267077298487 
2.159999999999998, 107.57142890906893, 5785.806158769436 
2.1699999999999977, 107.5392784331665, 5782.348202963055 
2.1799999999999975, 107.50714586947515, 5778.893206500305 
2.1899999999999973, 107.47503120266546, 5775.441166006957 
2.199999999999997, 107.44293441742555, 5771.992078113603 
2.209999999999997, 107.41085549846092, 5768.5459394556265 
2.2199999999999966, 107.37879443049454, 5765.102746673202 
2.2299999999999964, 107.34675119826679, 5761.662496411296 
2.239999999999996, 107.31472578653538, 5758.22518531964 
2.249999999999996, 107.28271818007543, 5754.790810052744 
2.259999999999996, 107.25072836367936, 5751.359367269868 
2.2699999999999956, 107.2187563221569, 5747.930853635031 
2.2799999999999954, 107.18680204033508, 5744.505265816991 
2.289999999999995, 107.15486550305813, 5741.082600489239 
2.299999999999995, 107.1229466951876, 5737.662854330001 
2.3099999999999947, 107.09104560160218, 5734.246024022218 
2.3199999999999945, 107.05916220719773, 5730.832106253537 
2.3299999999999943, 107.02729649688733, 5727.421097716316 
2.339999999999994, 106.99544845560116, 5724.012995107602 
2.349999999999994, 106.96361806828651, 5720.607795129134 
2.3599999999999937, 106.93180531990774, 5717.205494487324 
2.3699999999999934, 106.90001019544631, 5713.806089893263 
2.3799999999999932, 106.86823267990067, 5710.409578062695 
2.389999999999993, 106.8364727582863, 5707.015955716026 
2.399999999999993, 106.8047304156357, 5703.625219578309 
2.4099999999999926, 106.77300563699829, 5700.237366379234 
2.4199999999999924, 106.74129840744045, 5696.852392853125 
2.429999999999992, 106.7096087120455, 5693.470295738928 
2.439999999999992, 106.67793653591355, 5690.091071780199 
2.4499999999999917, 106.64628186416174, 5686.714717725116 
2.4599999999999915, 106.61464468192392, 5683.341230326444 
2.4699999999999913, 106.58302497435085, 5679.970606341549 
2.479999999999991, 106.55142272660999, 5676.602842532369 
2.489999999999991, 106.51983792388569, 5673.237935665438 
2.4999999999999907, 106.48827055137896, 5669.875882511842 
2.5099999999999905, 106.45672059430755, 5666.516679847233 
2.5199999999999902, 106.42518803790593, 5663.160324451817 
2.52999999999999, 106.39367286742527, 5659.806813110352 
2.53999999999999, 106.36217506813335, 5656.4561426121245 
2.5499999999999896, 106.33069462531462, 5653.108309750955 
2.5599999999999894, 106.29923152427011, 5649.76331132519 
2.569999999999989, 106.26778575031746, 5646.421144137687 
2.579999999999989, 106.23635728879083, 5643.08180499581 
