t, ω_1, EK_1 
0, 114.996356725, 6612.081030011726 
0.010000000000000002, 114.95993590818826, 6607.893432007376 
0.02000000000000001, 114.92353677423162, 6603.709652349084 
0.03000000000000002, 114.88715930336188, 6599.529686398026 
0.04000000000000003, 114.85080347583484, 6595.353529522417 
0.05000000000000004, 114.81446927193026, 6591.181177097509 
0.060000000000000046, 114.77815667195186, 6587.0126245055635 
0.07000000000000005, 114.74186565622719, 6582.847867135844 
0.08000000000000006, 114.7055962051077, 6578.686900384609 
0.09000000000000007, 114.66934829896883, 6574.529719655113 
0.10000000000000007, 114.63312191820965, 6570.376320357559 
0.11000000000000008, 114.59691704325303, 6566.226697909108 
0.12000000000000009, 114.56073365454557, 6562.080847733865 
0.1300000000000001, 114.52457173255765, 6557.938765262871 
0.1400000000000001, 114.48843125778313, 6553.800445934067 
0.1500000000000001, 114.45231221073956, 6549.665885192302 
0.16000000000000011, 114.41621457196803, 6545.535078489314 
0.17000000000000012, 114.38013832203318, 6541.408021283721 
0.18000000000000013, 114.34408344152322, 6537.284709041013 
0.19000000000000014, 114.30804991104979, 6533.1651372335255 
0.20000000000000015, 114.27203771124799, 6529.049301340441 
0.21000000000000016, 114.23604682277639, 6524.93719684778 
0.22000000000000017, 114.20007722631675, 6520.828819248355 
0.23000000000000018, 114.16412890257412, 6516.72416404178 
0.24000000000000019, 114.12820183227713, 6512.623226734492 
0.25000000000000017, 114.0922959961775, 6508.52600283969 
0.2600000000000002, 114.05641137505022, 6504.432487877342 
0.2700000000000002, 114.02054794969344, 6500.34267737417 
0.2800000000000002, 113.98470570092849, 6496.25656686364 
0.2900000000000002, 113.94888460959977, 6492.174151885942 
0.3000000000000002, 113.91308465657487, 6488.095427987996 
0.3100000000000002, 113.87730582274433, 6484.02039072342 
0.32000000000000023, 113.8415480890217, 6479.94903565252 
0.33000000000000024, 113.80581143634357, 6475.881358342295 
0.34000000000000025, 113.77009584566949, 6471.817354366411 
0.35000000000000026, 113.73440129798185, 6467.757019305188 
0.36000000000000026, 113.69872777428598, 6463.700348745596 
0.3700000000000003, 113.66307525561005, 6459.647338281237 
0.3800000000000003, 113.6274437230049, 6455.597983512323 
0.3900000000000003, 113.5918331575444, 6451.552280045702 
0.4000000000000003, 113.55624354032516, 6447.510223494819 
0.4100000000000003, 113.52067485246623, 6443.471809479679 
0.4200000000000003, 113.48512707510947, 6439.437033626873 
0.4300000000000003, 113.44960018941936, 6435.4058915695505 
0.44000000000000034, 113.41409417658292, 6431.37837894741 
0.45000000000000034, 113.37860901781006, 6427.354491406721 
0.46000000000000035, 113.34314469433295, 6423.334224600248 
0.47000000000000036, 113.30770118740631, 6419.317574187278 
0.48000000000000037, 113.27227847830726, 6415.304535833595 
0.4900000000000004, 113.23687654833526, 6411.29510521146 
0.5000000000000003, 113.20149537881248, 6407.289277999652 
0.5100000000000003, 113.16613495108334, 6403.287049883403 
0.5200000000000004, 113.13079524651465, 6399.288416554411 
0.5300000000000004, 113.09547624649538, 6395.293373710801 
0.5400000000000004, 113.06017793243664, 6391.301917057117 
0.5500000000000004, 113.02490028577215, 6387.314042304369 
0.5600000000000004, 112.98964328795762, 6383.329745169953 
0.5700000000000004, 112.95440692047109, 6379.349021377683 
0.5800000000000004, 112.91919116481243, 6375.371866657727 
0.5900000000000004, 112.88399600250376, 6371.398276746643 
0.6000000000000004, 112.84882141508936, 6367.428247387365 
0.6100000000000004, 112.81366738413548, 6363.461774329177 
0.6200000000000004, 112.77853389123037, 6359.498853327698 
0.6300000000000004, 112.74342091798422, 6355.539480144881 
0.6400000000000005, 112.7083284460292, 6351.583650548997 
0.6500000000000005, 112.67325645701953, 6347.631360314647 
0.6600000000000005, 112.63820493263106, 6343.682605222695 
