t,x,y
3.840000e0,3.366600e2,1.560687e2
3.880000e0,3.380598e2,1.521729e2
3.920000e0,3.393095e2,1.481407e2
3.960000e0,3.413756e2,1.444381e2
4.000000e0,3.423330e2,1.400640e2
4.040000e0,3.443009e2,1.361933e2
4.080000e0,3.458577e2,1.319899e2
4.120000e0,3.472124e2,1.282474e2
4.160000e0,3.481559e2,1.238505e2
4.200000e0,3.492229e2,1.198416e2
4.240000e0,3.508963e2,1.158150e2
4.280000e0,3.520196e2,1.117968e2
4.320000e0,3.532679e2,1.080084e2
4.360000e0,3.542417e2,1.038340e2
4.400000e0,3.557176e2,9.985229e1
4.440000e0,3.564903e2,9.572892e1
4.480000e0,3.575802e2,9.167162e1
4.520000e0,3.587963e2,8.792264e1
4.560000e0,3.599005e2,8.333561e1
4.600000e0,3.607872e2,7.923653e1
4.640000e0,3.617637e2,7.481071e1
4.680000e0,3.627459e2,7.052189e1
4.720000e0,3.634559e2,6.629377e1
4.760000e0,3.642333e2,6.192841e1
4.800000e0,3.650853e2,5.783301e1
4.840000e0,3.656688e2,5.334998e1
4.880000e0,3.661336e2,4.920519e1
4.920000e0,3.664157e2,4.492659e1
4.960000e0,3.668679e2,4.092332e1
5.000000e0,3.674383e2,3.660192e1
5.040000e0,3.673625e2,3.262256e1
5.080000e0,3.677864e2,2.917309e1
5.120000e0,3.679937e2,2.486911e1
5.160000e0,3.681381e2,2.109616e1
5.200000e0,3.680627e2,1.700746e1
5.240000e0,3.685418e2,1.316472e1
5.280000e0,3.684577e2,9.103499e0
5.320000e0,3.685722e2,5.304665e0
5.360000e0,3.690689e2,1.122905e0
5.400000e0,3.688089e2,-2.509329e0
5.440000e0,3.689436e2,-6.075499e0
5.480000e0,3.687873e2,-9.944368e0
5.520000e0,3.688268e2,-1.374181e1
5.560000e0,3.688562e2,-1.739631e1
5.600000e0,3.683769e2,-2.113059e1
5.640000e0,3.680888e2,-2.473951e1
5.680000e0,3.676587e2,-2.847596e1
5.720000e0,3.678401e2,-3.231100e1
5.760000e0,3.674422e2,-3.612621e1
5.800000e0,3.669109e2,-3.945966e1
5.840000e0,3.661919e2,-4.315983e1
5.880000e0,3.661281e2,-4.693871e1
5.920000e0,3.657144e2,-5.057891e1
5.960000e0,3.649875e2,-5.369963e1
6.000000e0,3.646145e2,-5.738580e1
6.040000e0,3.639485e2,-6.046876e1
6.080000e0,3.634208e2,-6.289630e1
6.120000e0,3.626548e2,-6.643493e1
6.160000e0,3.620483e2,-7.033863e1
6.200000e0,3.618299e2,-7.238278e1
6.240000e0,3.610110e2,-7.533769e1
6.280000e0,3.605236e2,-7.818616e1
6.320000e0,3.594638e2,-8.194226e1
6.360000e0,3.585226e2,-8.501196e1
6.400000e0,3.579393e2,-8.815529e1
6.440000e0,3.571035e2,-9.046646e1
6.480000e0,3.561473e2,-9.325867e1
6.520000e0,3.551825e2,-9.682423e1
6.560000e0,3.543034e2,-9.947407e1
6.600000e0,3.535303e2,-1.031227e2
6.640000e0,3.530861e2,-1.048734e2
6.680000e0,3.516412e2,-1.077042e2
6.720000e0,3.510377e2,-1.115698e2
6.760000e0,3.498103e2,-1.135102e2
6.800000e0,3.495901e2,-1.167294e2
6.840000e0,3.481432e2,-1.191001e2
6.880000e0,3.470344e2,-1.218773e2
6.920000e0,3.456818e2,-1.238802e2
6.960000e0,3.446406e2,-1.273817e2
7.000000e0,3.433895e2,-1.300151e2
7.040000e0,3.428759e2,-1.324326e2
7.080000e0,3.416767e2,-1.347920e2
7.120000e0,3.408190e2,-1.371047e2
7.160000e0,3.395572e2,-1.404823e2
7.200000e0,3.384075e2,-1.423210e2
7.240000e0,3.377093e2,-1.450270e2
7.280000e0,3.360265e2,-1.473368e2
7.320000e0,3.348327e2,-1.501172e2
7.360000e0,3.341723e2,-1.527735e2
7.400000e0,3.327393e2,-1.556103e2
7.440000e0,3.314657e2,-1.578006e2
7.480000e0,3.300555e2,-1.603588e2
7.520000e0,3.284046e2,-1.629308e2
7.560000e0,3.277158e2,-1.651657e2
7.600000e0,3.261065e2,-1.671233e2
7.640000e0,3.245335e2,-1.697352e2
7.680000e0,3.231722e2,-1.721478e2
7.720000e0,3.217317e2,-1.747950e2
7.760000e0,3.205340e2,-1.772897e2
7.800000e0,3.191442e2,-1.800763e2
7.840000e0,3.170914e2,-1.823692e2
7.880000e0,3.166578e2,-1.847596e2
7.920000e0,3.143064e2,-1.869192e2
7.960000e0,3.132188e2,-1.894026e2
8.000000e0,3.118386e2,-1.911687e2
8.040000e0,3.099135e2,-1.938659e2
8.080000e0,3.089102e2,-1.956537e2
8.120000e0,3.069367e2,-1.981080e2
8.160000e0,3.051476e2,-2.005433e2
8.200000e0,3.035165e2,-2.023509e2
8.240000e0,3.019476e2,-2.043434e2
8.280000e0,3.005075e2,-2.062982e2
8.320000e0,2.989745e2,-2.088593e2
8.360000e0,2.969448e2,-2.108626e2
8.400000e0,2.953719e2,-2.133564e2
8.440000e0,2.937717e2,-2.154774e2
8.480000e0,2.920654e2,-2.176974e2
8.520000e0,2.898449e2,-2.194568e2
8.560000e0,2.883575e2,-2.218307e2
8.600000e0,2.869039e2,-2.238230e2
8.640000e0,2.848508e2,-2.259342e2
8.680000e0,2.829793e2,-2.284769e2
8.720000e0,2.808922e2,-2.301533e2
8.760000e0,2.789064e2,-2.324499e2
8.800000e0,2.769883e2,-2.340492e2
8.840000e0,2.749125e2,-2.363157e2
8.880000e0,2.732615e2,-2.379987e2
8.920000e0,2.711521e2,-2.398747e2
8.960000e0,2.691277e2,-2.420437e2
9.000000e0,2.672098e2,-2.441280e2
9.040000e0,2.653464e2,-2.457664e2
9.080000e0,2.620901e2,-2.491002e2
9.120000e0,2.603560e2,-2.505826e2
9.160000e0,2.583781e2,-2.529633e2
9.200000e0,2.561395e2,-2.550853e2
9.240000e0,2.539190e2,-2.573093e2
9.280000e0,2.521077e2,-2.587591e2
9.320000e0,2.495029e2,-2.607907e2
9.360000e0,2.469483e2,-2.633509e2
9.400000e0,2.442971e2,-2.650676e2
9.440000e0,2.423461e2,-2.665259e2
9.480000e0,2.396532e2,-2.688725e2
9.520000e0,2.376905e2,-2.706253e2
9.560000e0,2.349294e2,-2.732039e2
9.600000e0,2.319792e2,-2.754124e2
9.640000e0,2.294828e2,-2.772351e2
9.680000e0,2.265605e2,-2.791833e2
9.720000e0,2.233790e2,-2.813900e2
9.760000e0,2.206217e2,-2.837865e2
9.800000e0,2.179874e2,-2.852108e2
9.840000e0,2.144509e2,-2.879421e2
9.880000e0,2.118742e2,-2.898178e2
9.920000e0,2.090968e2,-2.919051e2
9.960000e0,2.059527e2,-2.935598e2
1.000000e1,2.027735e2,-2.955126e2
1.004000e1,1.999303e2,-2.970788e2
1.008000e1,1.968146e2,-2.991098e2
1.012000e1,1.931005e2,-3.012780e2
1.016000e1,1.906383e2,-3.027441e2
1.020000e1,1.877778e2,-3.036518e2
1.024000e1,1.840194e2,-3.062048e2
1.028000e1,1.808121e2,-3.074841e2
1.032000e1,1.775894e2,-3.087403e2
1.036000e1,1.737642e2,-3.105898e2
1.040000e1,1.704186e2,-3.125309e2
1.044000e1,1.676732e2,-3.141924e2
1.048000e1,1.636453e2,-3.161749e2
1.052000e1,1.602850e2,-3.175969e2
1.056000e1,1.566339e2,-3.189426e2
1.060000e1,1.533307e2,-3.216709e2
1.064000e1,1.494063e2,-3.225107e2
1.068000e1,1.456450e2,-3.244446e2
1.072000e1,1.420118e2,-3.252584e2
1.076000e1,1.383867e2,-3.262856e2
1.080000e1,1.353454e2,-3.272508e2
1.084000e1,1.314431e2,-3.288520e2
1.088000e1,1.273174e2,-3.299730e2
1.092000e1,1.237115e2,-3.318428e2
1.096000e1,1.205898e2,-3.329139e2
1.100000e1,1.169761e2,-3.340051e2
1.104000e1,1.133125e2,-3.352617e2
1.108000e1,1.088537e2,-3.357449e2
1.112000e1,1.050045e2,-3.368366e2
1.116000e1,1.010007e2,-3.373841e2
1.120000e1,9.676830e1,-3.393059e2
1.124000e1,9.313210e1,-3.390997e2
1.128000e1,8.896321e1,-3.398743e2
1.132000e1,8.489831e1,-3.403530e2
1.136000e1,8.095927e1,-3.414377e2
1.140000e1,7.666964e1,-3.421419e2
1.144000e1,7.269526e1,-3.423292e2
1.148000e1,6.852010e1,-3.439875e2
1.152000e1,6.480688e1,-3.436016e2
1.156000e1,6.062556e1,-3.444874e2
1.160000e1,5.702942e1,-3.447067e2
1.164000e1,5.254315e1,-3.452597e2
1.168000e1,4.844298e1,-3.460323e2
1.172000e1,4.440396e1,-3.460897e2
1.176000e1,3.975933e1,-3.462371e2
1.180000e1,3.557593e1,-3.463075e2
1.184000e1,3.178942e1,-3.465305e2
1.188000e1,2.702960e1,-3.471032e2
1.192000e1,2.331083e1,-3.469554e2
1.196000e1,1.891910e1,-3.463347e2
1.200000e1,1.518875e1,-3.469859e2
1.204000e1,1.008747e1,-3.473034e2
1.208000e1,6.618736e0,-3.470100e2
1.212000e1,1.728108e0,-3.462845e2
1.216000e1,-1.628346e0,-3.458154e2
1.220000e1,-5.966216e0,-3.455830e2
1.224000e1,-1.036037e1,-3.457778e2
1.228000e1,-1.392709e1,-3.456641e2
1.232000e1,-1.851442e1,-3.450268e2
1.236000e1,-2.196684e1,-3.452474e2
1.240000e1,-2.597633e1,-3.442900e2
1.244000e1,-3.059240e1,-3.433854e2
1.248000e1,-3.438841e1,-3.425429e2
1.252000e1,-3.861367e1,-3.419188e2
1.256000e1,-4.243432e1,-3.417170e2
1.260000e1,-4.617850e1,-3.410563e2
1.264000e1,-5.115594e1,-3.409441e2
1.268000e1,-5.413419e1,-3.407368e2
1.272000e1,-5.878793e1,-3.393445e2
1.276000e1,-6.324685e1,-3.378265e2
1.280000e1,-6.664553e1,-3.372528e2
1.284000e1,-7.068672e1,-3.362245e2
1.288000e1,-7.403474e1,-3.355918e2
1.292000e1,-7.848036e1,-3.349730e2
1.296000e1,-8.173889e1,-3.339789e2
1.300000e1,-8.578335e1,-3.313788e2
1.304000e1,-9.027043e1,-3.308312e2
1.308000e1,-9.275681e1,-3.295892e2
1.312000e1,-9.630260e1,-3.284006e2
1.316000e1,-1.004673e2,-3.274262e2
1.320000e1,-1.040503e2,-3.265764e2
1.324000e1,-1.079878e2,-3.252682e2
1.328000e1,-1.116752e2,-3.233527e2
1.332000e1,-1.145836e2,-3.212370e2
1.336000e1,-1.192816e2,-3.195243e2
1.340000e1,-1.227095e2,-3.183822e2
1.344000e1,-1.260386e2,-3.162927e2
1.348000e1,-1.297007e2,-3.151894e2
1.352000e1,-1.337025e2,-3.130369e2
1.356000e1,-1.362638e2,-3.112324e2
1.360000e1,-1.398071e2,-3.102048e2
1.364000e1,-1.426550e2,-3.091201e2
1.368000e1,-1.461810e2,-3.066528e2
1.372000e1,-1.492827e2,-3.048304e2
1.376000e1,-1.526465e2,-3.033361e2
1.380000e1,-1.557332e2,-3.012637e2
1.384000e1,-1.587838e2,-3.001315e2
1.388000e1,-1.618654e2,-2.976567e2
1.392000e1,-1.646552e2,-2.950068e2
1.396000e1,-1.679420e2,-2.937152e2
1.400000e1,-1.704495e2,-2.918787e2
1.404000e1,-1.738912e2,-2.900586e2
1.408000e1,-1.768015e2,-2.880852e2
1.412000e1,-1.798366e2,-2.854961e2
1.416000e1,-1.828155e2,-2.840775e2
1.420000e1,-1.848883e2,-2.820366e2
1.424000e1,-1.874466e2,-2.791337e2
1.428000e1,-1.905661e2,-2.776626e2
1.432000e1,-1.926166e2,-2.753499e2
1.436000e1,-1.957211e2,-2.732659e2
1.440000e1,-1.978825e2,-2.712447e2
1.444000e1,-1.999473e2,-2.694498e2
1.448000e1,-2.027691e2,-2.669826e2
1.452000e1,-2.052278e2,-2.653401e2
1.456000e1,-2.069867e2,-2.631535e2
1.460000e1,-2.098908e2,-2.613726e2
1.464000e1,-2.127723e2,-2.592066e2
1.468000e1,-2.149453e2,-2.569893e2
1.472000e1,-2.169452e2,-2.552474e2
1.476000e1,-2.200718e2,-2.529883e2
1.480000e1,-2.218543e2,-2.509994e2
1.484000e1,-2.236702e2,-2.492698e2
1.488000e1,-2.267939e2,-2.467210e2
1.492000e1,-2.285493e2,-2.451596e2
1.496000e1,-2.303345e2,-2.433697e2
1.500000e1,-2.324491e2,-2.411013e2
1.504000e1,-2.341064e2,-2.389127e2
1.508000e1,-2.364835e2,-2.364506e2
1.512000e1,-2.384456e2,-2.343430e2
1.516000e1,-2.403553e2,-2.322383e2
1.520000e1,-2.414437e2,-2.305799e2
1.524000e1,-2.433067e2,-2.282281e2
1.528000e1,-2.450054e2,-2.258171e2
1.532000e1,-2.472265e2,-2.238096e2
1.536000e1,-2.492408e2,-2.219248e2
1.540000e1,-2.513135e2,-2.197342e2
1.544000e1,-2.524663e2,-2.178744e2
1.548000e1,-2.544632e2,-2.152479e2
1.552000e1,-2.559747e2,-2.133478e2
1.556000e1,-2.575967e2,-2.113216e2
1.560000e1,-2.586536e2,-2.085826e2
1.564000e1,-2.603590e2,-2.069489e2
1.568000e1,-2.616170e2,-2.045409e2
1.572000e1,-2.625752e2,-2.027049e2
1.576000e1,-2.640935e2,-2.009090e2
1.580000e1,-2.660445e2,-1.985640e2
1.584000e1,-2.668932e2,-1.969433e2
1.588000e1,-2.685604e2,-1.947757e2
1.592000e1,-2.695734e2,-1.927375e2
1.596000e1,-2.710009e2,-1.913732e2
1.600000e1,-2.731604e2,-1.879013e2
1.604000e1,-2.737357e2,-1.864968e2
1.608000e1,-2.759487e2,-1.846387e2
1.612000e1,-2.767376e2,-1.822472e2
1.616000e1,-2.776392e2,-1.799486e2
1.620000e1,-2.787301e2,-1.779476e2
1.624000e1,-2.803771e2,-1.758444e2
1.628000e1,-2.813426e2,-1.732274e2
1.632000e1,-2.821853e2,-1.718286e2
1.636000e1,-2.835488e2,-1.685620e2
1.640000e1,-2.846531e2,-1.661768e2
1.644000e1,-2.855771e2,-1.643274e2
1.648000e1,-2.877096e2,-1.620610e2
1.652000e1,-2.880497e2,-1.598310e2
1.656000e1,-2.887217e2,-1.571964e2
1.660000e1,-2.905108e2,-1.551914e2
1.664000e1,-2.902417e2,-1.527060e2
1.668000e1,-2.921854e2,-1.505417e2
1.672000e1,-2.922825e2,-1.475215e2
1.676000e1,-2.932926e2,-1.450647e2
1.680000e1,-2.941632e2,-1.423524e2
1.684000e1,-2.959227e2,-1.412202e2
1.688000e1,-2.959517e2,-1.380462e2
1.692000e1,-2.965249e2,-1.359518e2
1.696000e1,-2.972562e2,-1.331826e2
1.700000e1,-2.992729e2,-1.308720e2
1.704000e1,-2.995945e2,-1.287101e2
1.708000e1,-3.003842e2,-1.263762e2
1.712000e1,-3.012148e2,-1.239378e2
1.716000e1,-3.019751e2,-1.219302e2
1.720000e1,-3.033810e2,-1.196568e2
1.724000e1,-3.037954e2,-1.170272e2
1.728000e1,-3.046833e2,-1.140971e2
1.732000e1,-3.049653e2,-1.113132e2
1.736000e1,-3.067022e2,-1.097363e2
1.740000e1,-3.073948e2,-1.061063e2
1.744000e1,-3.079041e2,-1.041239e2
1.748000e1,-3.091720e2,-1.006398e2
1.752000e1,-3.090373e2,-9.839373e1
1.756000e1,-3.102241e2,-9.616139e1
1.760000e1,-3.118492e2,-9.338386e1
1.764000e1,-3.125131e2,-9.027054e1
1.768000e1,-3.135033e2,-8.759597e1
1.772000e1,-3.146885e2,-8.513313e1
1.776000e1,-3.147115e2,-8.185568e1
1.780000e1,-3.152282e2,-7.946721e1
1.784000e1,-3.164771e2,-7.697291e1
1.788000e1,-3.183412e2,-7.353772e1
1.792000e1,-3.184460e2,-7.045726e1
1.796000e1,-3.190427e2,-6.702622e1
1.800000e1,-3.194801e2,-6.451220e1
1.804000e1,-3.197895e2,-6.157364e1
1.808000e1,-3.206641e2,-5.853241e1
1.812000e1,-3.208014e2,-5.495438e1
1.816000e1,-3.210241e2,-5.233825e1
1.820000e1,-3.221777e2,-4.889400e1
1.824000e1,-3.227750e2,-4.619193e1
1.828000e1,-3.236915e2,-4.276637e1
1.832000e1,-3.235082e2,-3.998590e1
1.836000e1,-3.235403e2,-3.593919e1
1.840000e1,-3.242431e2,-3.350176e1
1.844000e1,-3.252569e2,-2.972001e1
1.848000e1,-3.255986e2,-2.618040e1
1.852000e1,-3.263794e2,-2.285044e1
1.856000e1,-3.262519e2,-1.951815e1
1.860000e1,-3.266775e2,-1.663368e1
1.864000e1,-3.270635e2,-1.289241e1
1.868000e1,-3.267819e2,-9.313506e0
1.872000e1,-3.273060e2,-5.750567e0
1.876000e1,-3.269480e2,-2.266251e0
1.880000e1,-3.274432e2,1.709255e0
1.884000e1,-3.271523e2,4.828879e0
1.888000e1,-3.272455e2,8.617087e0
1.892000e1,-3.272227e2,1.189972e1
1.896000e1,-3.269810e2,1.590962e1
1.900000e1,-3.273367e2,1.973616e1
1.904000e1,-3.271273e2,2.361772e1
1.908000e1,-3.267702e2,2.720412e1
1.912000e1,-3.264584e2,3.097741e1
1.916000e1,-3.258407e2,3.463791e1
1.920000e1,-3.258795e2,3.816773e1
1.924000e1,-3.253065e2,4.197544e1
1.928000e1,-3.257528e2,4.611416e1
1.932000e1,-3.245886e2,4.996594e1
1.936000e1,-3.245985e2,5.344950e1
1.940000e1,-3.235733e2,5.759067e1
1.944000e1,-3.229788e2,6.148949e1
1.948000e1,-3.222632e2,6.540443e1
1.952000e1,-3.218763e2,6.878138e1
1.956000e1,-3.215025e2,7.277301e1
1.960000e1,-3.209184e2,7.687567e1
1.964000e1,-3.202422e2,8.088726e1
1.968000e1,-3.192800e2,8.476209e1
1.972000e1,-3.188566e2,8.919386e1
1.976000e1,-3.175314e2,9.282419e1
1.980000e1,-3.171737e2,9.693944e1
1.984000e1,-3.157311e2,1.008775e2
1.988000e1,-3.138407e2,1.046720e2
1.992000e1,-3.137124e2,1.085734e2
1.996000e1,-3.118084e2,1.128168e2
2.000000e1,-3.106301e2,1.159140e2
2.004000e1,-3.091580e2,1.202954e2
2.008000e1,-3.080327e2,1.239452e2
2.012000e1,-3.061038e2,1.281351e2
2.016000e1,-3.051678e2,1.321009e2
2.020000e1,-3.034665e2,1.361119e2
2.024000e1,-3.016924e2,1.390325e2
2.028000e1,-3.003520e2,1.435839e2
2.032000e1,-2.987250e2,1.470350e2
2.036000e1,-2.967173e2,1.510141e2
2.040000e1,-2.949745e2,1.543798e2
2.044000e1,-2.933984e2,1.589392e2
2.048000e1,-2.909479e2,1.622705e2
2.052000e1,-2.895524e2,1.657351e2
2.056000e1,-2.875897e2,1.699835e2
2.060000e1,-2.847719e2,1.736888e2
2.064000e1,-2.831448e2,1.778655e2
2.068000e1,-2.805800e2,1.813594e2
2.072000e1,-2.784943e2,1.842826e2
2.076000e1,-2.764314e2,1.876782e2
2.080000e1,-2.740048e2,1.921195e2
2.084000e1,-2.716378e2,1.952540e2
2.088000e1,-2.696007e2,1.981105e2
2.092000e1,-2.665271e2,2.021145e2
2.096000e1,-2.644982e2,2.054145e2
2.100000e1,-2.622297e2,2.081884e2
2.104000e1,-2.594022e2,2.116812e2
2.108000e1,-2.566508e2,2.142380e2
2.112000e1,-2.543324e2,2.179852e2
2.116000e1,-2.515072e2,2.213037e2
2.120000e1,-2.487663e2,2.241597e2
2.124000e1,-2.460933e2,2.273952e2
2.128000e1,-2.436139e2,2.298269e2
2.132000e1,-2.413789e2,2.330698e2
2.136000e1,-2.380065e2,2.360884e2
2.140000e1,-2.357005e2,2.390958e2
2.144000e1,-2.333286e2,2.419612e2
2.148000e1,-2.302051e2,2.452239e2
2.152000e1,-2.271779e2,2.475323e2
2.156000e1,-2.252509e2,2.519063e2
2.160000e1,-2.223679e2,2.543058e2
2.164000e1,-2.194545e2,2.561228e2
2.168000e1,-2.166444e2,2.582250e2
2.172000e1,-2.133383e2,2.613754e2
2.176000e1,-2.105187e2,2.639064e2
2.180000e1,-2.075884e2,2.663661e2
2.184000e1,-2.047945e2,2.688313e2
2.188000e1,-2.012934e2,2.712518e2
2.192000e1,-2.001024e2,2.766439e2
2.196000e1,-1.965089e2,2.776275e2
2.200000e1,-1.935175e2,2.799067e2
2.204000e1,-1.912771e2,2.854554e2
2.208000e1,-1.877320e2,2.846928e2
2.212000e1,-1.853637e2,2.876352e2
2.216000e1,-1.816472e2,2.879196e2
2.220000e1,-1.795125e2,2.916315e2
2.224000e1,-1.763407e2,2.931325e2
2.228000e1,-1.727883e2,2.936347e2
2.232000e1,-1.713364e2,2.978641e2
2.236000e1,-1.687013e2,2.996118e2
2.240000e1,-1.656409e2,3.005038e2
2.244000e1,-1.626845e2,3.024893e2
2.248000e1,-1.593517e2,3.042608e2
2.252000e1,-1.562535e2,3.051284e2
2.256000e1,-1.535732e2,3.067247e2
2.260000e1,-1.514042e2,3.103474e2
2.264000e1,-1.483637e2,3.123311e2
2.268000e1,-1.444046e2,3.120827e2
2.272000e1,-1.415583e2,3.136566e2
2.276000e1,-1.384797e2,3.155657e2
2.280000e1,-1.355411e2,3.177146e2
2.284000e1,-1.334738e2,3.207076e2
2.288000e1,-1.305173e2,3.225401e2
2.292000e1,-1.276158e2,3.235553e2
2.296000e1,-1.236377e2,3.225641e2
2.300000e1,-1.206194e2,3.234788e2
2.304000e1,-1.182046e2,3.263118e2
2.308000e1,-1.153734e2,3.272119e2
2.312000e1,-1.124246e2,3.277784e2
2.316000e1,-1.095036e2,3.283679e2
2.320000e1,-1.072866e2,3.307923e2
2.324000e1,-1.044229e2,3.316400e2
2.328000e1,-1.015449e2,3.328196e2
2.332000e1,-9.813000e1,3.334207e2
2.336000e1,-9.550269e1,3.352934e2
2.340000e1,-9.241066e1,3.348885e2
2.344000e1,-8.924691e1,3.363550e2
2.348000e1,-8.647815e1,3.375601e2
2.352000e1,-8.269114e1,3.366274e2
2.356000e1,-8.031472e1,3.391002e2
2.360000e1,-7.766970e1,3.396302e2
2.364000e1,-7.409263e1,3.403491e2
2.368000e1,-7.126453e1,3.412401e2
2.372000e1,-6.846829e1,3.414581e2
2.376000e1,-6.648624e1,3.426562e2
2.380000e1,-6.361379e1,3.438646e2
2.384000e1,-6.023661e1,3.442516e2
2.388000e1,-5.768344e1,3.445599e2
2.392000e1,-5.527606e1,3.466056e2
2.396000e1,-5.270145e1,3.467449e2
2.400000e1,-5.030200e1,3.478621e2
2.404000e1,-4.720378e1,3.487667e2
2.408000e1,-4.474445e1,3.474569e2
2.412000e1,-4.162652e1,3.476007e2
2.416000e1,-3.899654e1,3.496892e2
2.420000e1,-3.664277e1,3.481847e2
2.424000e1,-3.454463e1,3.495724e2
2.428000e1,-3.164299e1,3.516451e2
2.432000e1,-2.939797e1,3.525392e2
2.436000e1,-2.679625e1,3.510472e2
2.440000e1,-2.423795e1,3.518455e2
2.444000e1,-2.228823e1,3.534217e2
2.448000e1,-1.958140e1,3.530189e2
2.452000e1,-1.738299e1,3.537056e2
2.456000e1,-1.491030e1,3.530956e2
2.460000e1,-1.303767e1,3.524440e2
2.464000e1,-1.076007e1,3.531357e2
2.468000e1,-8.750225e0,3.529851e2
2.472000e1,-6.079536e0,3.530786e2
2.476000e1,-4.100529e0,3.550215e2
2.480000e1,-1.991463e0,3.547785e2
2.484000e1,2.126651e-1,3.540347e2
2.488000e1,2.445724e0,3.542940e2
2.492000e1,4.392819e0,3.537350e2
2.496000e1,6.770061e0,3.551225e2
2.500000e1,9.134272e0,3.541581e2
2.504000e1,1.123804e1,3.537947e2
2.508000e1,1.352313e1,3.537622e2
2.512000e1,1.614637e1,3.532771e2
2.516000e1,1.827442e1,3.533252e2
2.520000e1,2.084441e1,3.542260e2
2.524000e1,2.304617e1,3.540085e2
2.528000e1,2.541556e1,3.545948e2
2.532000e1,2.773404e1,3.533899e2
2.536000e1,3.058751e1,3.548702e2
2.540000e1,3.318170e1,3.531684e2
2.544000e1,3.572556e1,3.529310e2
2.548000e1,3.821439e1,3.529489e2
2.552000e1,4.102300e1,3.525144e2
2.556000e1,4.324353e1,3.536694e2
2.560000e1,4.580696e1,3.524363e2
2.564000e1,4.863026e1,3.534987e2
2.568000e1,5.081349e1,3.530584e2
2.572000e1,5.321223e1,3.524767e2
2.576000e1,5.624203e1,3.524770e2
2.580000e1,5.889054e1,3.526500e2
2.584000e1,6.135636e1,3.523411e2
2.588000e1,6.428878e1,3.534662e2
2.592000e1,6.656533e1,3.529102e2
2.596000e1,6.890469e1,3.511490e2
2.600000e1,7.128492e1,3.510842e2
2.604000e1,7.397160e1,3.501748e2
2.608000e1,7.649617e1,3.516476e2
2.612000e1,7.923365e1,3.513028e2
2.616000e1,8.133266e1,3.500106e2
2.620000e1,8.397402e1,3.488218e2
2.624000e1,8.629683e1,3.499661e2
2.628000e1,8.889839e1,3.481801e2
2.632000e1,9.126886e1,3.473369e2
2.636000e1,9.442359e1,3.481081e2
2.640000e1,9.694408e1,3.458269e2
2.644000e1,9.930631e1,3.458597e2
2.648000e1,1.023344e2,3.453536e2
2.652000e1,1.053105e2,3.448916e2
2.656000e1,1.083133e2,3.438836e2
2.660000e1,1.113257e2,3.443656e2
2.664000e1,1.144395e2,3.435649e2
2.668000e1,1.175289e2,3.425630e2
2.672000e1,1.205309e2,3.425507e2
2.676000e1,1.234576e2,3.412791e2
2.680000e1,1.264658e2,3.397816e2
2.684000e1,1.296270e2,3.387486e2
2.688000e1,1.322408e2,3.382341e2
2.692000e1,1.354672e2,3.363206e2
2.696000e1,1.388468e2,3.354986e2
2.700000e1,1.418933e2,3.347777e2
2.704000e1,1.455641e2,3.354868e2
2.708000e1,1.483277e2,3.320760e2
2.712000e1,1.517394e2,3.309506e2
2.716000e1,1.549317e2,3.314698e2
2.720000e1,1.582392e2,3.310449e2
2.724000e1,1.615045e2,3.292554e2
2.728000e1,1.645246e2,3.263124e2
2.732000e1,1.676159e2,3.245451e2
2.736000e1,1.707684e2,3.242322e2
2.740000e1,1.743224e2,3.237819e2
2.744000e1,1.774524e2,3.214949e2
2.748000e1,1.803944e2,3.206819e2
2.752000e1,1.837349e2,3.196521e2
2.756000e1,1.875098e2,3.181289e2
2.760000e1,1.901870e2,3.163181e2
2.764000e1,1.935648e2,3.150904e2
2.768000e1,1.968154e2,3.129999e2
2.772000e1,2.003856e2,3.117255e2
2.776000e1,2.029955e2,3.088732e2
2.780000e1,2.063707e2,3.071965e2
2.784000e1,2.093235e2,3.052984e2
2.788000e1,2.134294e2,3.038992e2
2.792000e1,2.163704e2,3.018150e2
2.796000e1,2.199392e2,2.995540e2
2.800000e1,2.222548e2,2.964144e2
2.804000e1,2.260522e2,2.951561e2
2.808000e1,2.280565e2,2.923086e2
2.812000e1,2.313054e2,2.902249e2
2.816000e1,2.339940e2,2.891043e2
2.820000e1,2.371870e2,2.853033e2
2.824000e1,2.404435e2,2.834860e2
2.828000e1,2.429544e2,2.810893e2
2.832000e1,2.462205e2,2.785924e2
2.836000e1,2.474445e2,2.768230e2
2.840000e1,2.507131e2,2.736166e2
2.844000e1,2.537970e2,2.708756e2
2.848000e1,2.570775e2,2.683413e2
2.852000e1,2.594609e2,2.648518e2
2.856000e1,2.616556e2,2.622924e2
2.860000e1,2.648852e2,2.591520e2
2.864000e1,2.673374e2,2.555595e2
2.868000e1,2.701261e2,2.532466e2
2.872000e1,2.722018e2,2.500565e2
2.876000e1,2.758589e2,2.464211e2
2.880000e1,2.776916e2,2.435027e2
2.884000e1,2.812159e2,2.399646e2
2.888000e1,2.842318e2,2.355815e2
2.892000e1,2.872530e2,2.325576e2
2.896000e1,2.901830e2,2.289298e2
2.900000e1,2.931083e2,2.250638e2
2.904000e1,2.962448e2,2.210189e2
2.908000e1,2.991697e2,2.173629e2
2.912000e1,3.016083e2,2.131710e2
2.916000e1,3.049107e2,2.096279e2
2.920000e1,3.069859e2,2.062866e2
