t, ω_1, ω_2 
0, 9.12819103990129, 0
0.001, 9.156030141167525, 0
0.002, 9.183501127081692, 0
0.003, 9.210588564226727, 0
0.004, 9.23727775532176, 0
0.005, 9.263554730283136, 0
0.006, 9.289406235612185, 0
0.007, 9.314819722215429, 0
0.008, 9.339783331765863, 0
0.009000000000000001, 9.364285881716064, 0
0.010000000000000002, 9.388316849075224, 0
0.011000000000000003, 9.41186635306287, 0
0.012000000000000004, 9.434925136751913, 0
0.013000000000000005, 9.457484547812951, 0
0.014000000000000005, 9.479536518470393, 0
0.015000000000000006, 9.501073544779052, 0
0.016000000000000007, 9.522088665327427, 0
0.017000000000000008, 9.542575439470985, 0
0.01800000000000001, 9.562527925195486, 0
0.01900000000000001, 9.581940656706701, 0
0.02000000000000001, 9.60080862183897, 0
0.02100000000000001, 9.619127239370828, 0
0.022000000000000013, 9.63689233633154, 0
0.023000000000000013, 9.654100125377905, 0
0.024000000000000014, 9.670747182316015, 0
0.025000000000000015, 9.686830423838023, 0
0.026000000000000016, 9.702347085539287, 0
0.027000000000000017, 9.717294700276625, 0
0.028000000000000018, 9.731671076923815, 0
0.02900000000000002, 9.745474279576014, 0
0.03000000000000002, 9.758702607250406, 0
0.03100000000000002, 9.771354574126182, 0
0.03200000000000002, 9.783428890362929, 0
0.03300000000000002, 9.794924443532663, 0
0.03400000000000002, 9.805840280697087, 0
0.035000000000000024, 9.81617559115825, 0
0.036000000000000025, 9.82592968990759, 0
0.037000000000000026, 9.835102001795324, 0
0.03800000000000003, 9.843692046439516, 0
0.03900000000000003, 9.85169942389153, 0
0.04000000000000003, 9.859123801072403, 0
0.04100000000000003, 9.865964898992612, 0
0.04200000000000003, 9.872222480765846, 0
0.04300000000000003, 9.877896340425893, 0
0.04400000000000003, 9.882986292554271, 0
0.04500000000000003, 9.887492162725113, 0
0.046000000000000034, 9.89141377877279, 0
0.047000000000000035, 9.894750962886933, 0
0.048000000000000036, 9.897503524538871, 0
0.04900000000000004, 9.899671254243001, 0
0.05000000000000004, 9.901253918156193, 0
0.05100000000000004, 9.90225125351815, 0
0.05200000000000004, 9.902662964935443, 0
0.05300000000000004, 9.902488721511906, 0
0.05400000000000004, 9.901728154828099, 0
0.05500000000000004, 9.90038085777261, 0
0.05600000000000004, 9.898446384228091, 0
0.057000000000000044, 9.895924249615035, 0
0.058000000000000045, 9.892813932296468, 0
0.059000000000000045, 9.889114875846825, 0
