Data Set 1:Time(s),Data Set 1:Force(N),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 3:Time(s),Data Set 3:Force(N),Data Set 4:Time(s),Data Set 4:Force(N)
1.4199999999999999,1.0244280276820064,1.4199999999999999,0.011936027891351841,1.4199999999999999,0.80601619747176301,0.35499999999999998,-0.650062670596526
1.4399999999999999,1.0777380190265831,1.4399999999999999,0.13765212688304018,1.4399999999999999,1.2893866413796786,0.35999999999999999,-0.48456299597455654
1.46,1.0311912355391541,1.46,-0.56413014723511878,1.46,0.53469221167324577,0.36499999999999999,0.10463175910990685
1.48,1.3621905847830931,1.48,-0.021084339881781489,1.48,0.031827815706492402,0.37,0.21045607028645463
1.5,1.2165826979762642,1.5,0.19732749032846186,1.5,-0.33895510916772764,0.375,0.36282716495043132
1.52,0.24347643805958796,1.52,0.25660501801758073,1.52,0.38271895276557188,0.38,0.27649680583272129
1.54,0.32940896142099518,1.54,0.64051652284979355,1.54,0.27013143373187631,0.38500000000000001,0.10463175910990685
1.5600000000000001,-0.35208368912572041,1.5600000000000001,0.73997546192549635,1.5600000000000001,0.89234655658947304,0.39000000000000001,0.084739971294766292
1.5800000000000001,0.27013143373187631,1.5800000000000001,1.0311912355391541,1.5800000000000001,0.89871192869031802,0.39500000000000002,0.2235846502444474
1.6000000000000001,0.38908432486641686,1.6000000000000001,0.89871192869031802,1.6000000000000001,1.2961498492368264,0.40000000000000002,0.27649680583272129
1.6200000000000001,0.37595574490842409,1.6200000000000001,1.1171237589005614,1.6200000000000001,0.70695509415236302,0.40500000000000003,0.67393472637922969
1.6400000000000001,0.83943440100119915,1.6400000000000001,1.3092784291948192,1.6400000000000001,0.038193187807337381,0.41000000000000003,0.77975903755577747
1.6600000000000001,1.0578462312114425,1.6600000000000001,0.41573932053870521,1.6600000000000001,-0.49769157593254931,0.41500000000000004,0.73997546192549635
1.6799999999999999,1.1370155467157019,1.6799999999999999,0.26336822587472852,1.6799999999999999,0.34293537713529076,0.41999999999999998,0.88558334873232525
1.7,0.97151587209373247,1.7,-0.060867915512062609,1.7,0.29638859364786185,0.42499999999999999,0.94525871217774693
1.72,1.3025152213376714,1.72,-0.25302258580632042,1.72,0.92536692436260637,0.42999999999999999,0.85256298095919192
1.74,1.2432376936485525,1.74,0.051719603521632962,1.74,0.88558334873232525,0.435,0.77299582969862968
1.76,0.38908432486641686,1.76,0.28326001368986908,1.76,1.1966909101611236,0.44,0.80601619747176301
1.78,0.34930074923613574,1.78,0.42886790049669798,1.78,0.90547513654746581,0.44500000000000001,0.97151587209373247
1.8,-0.27291437362146098,1.8,0.63415115074894857,1.8,0.11776033906789962,0.45000000000000001,1.0379544433963019
1.8200000000000001,0.27013143373187631,1.8200000000000001,0.9583872921357397,1.8200000000000001,-0.61704230282339267,0.45500000000000002,1.1704337502451381
1.8400000000000001,0.34293537713529076,1.8400000000000001,0.81954261318605859,1.8400000000000001,0.21721927814360242,0.46000000000000002,1.2297112779342569
1.8600000000000001,0.32940896142099518,1.8600000000000001,1.1171237589005614,1.8600000000000001,0.27649680583272129,0.46500000000000002,1.1238869667577092
1.8800000000000001,0.6671715185220819,1.8800000000000001,1.2826234335225308,1.8800000000000001,0.77975903755577747,0.47000000000000003,0.95162408427859191
1.9000000000000001,0.88558334873232525,1.9000000000000001,0.81954261318605859,1.9000000000000001,0.77975903755577747,0.47500000000000003,0.60113078297581524
1.9199999999999999,1.0642116033122875,1.9199999999999999,0.35606395709328353,1.9199999999999999,1.0311912355391541,0.47999999999999998,0.19056428247131407
1.9399999999999999,0.90547513654746581,1.9399999999999999,0.23034785810159519,1.9399999999999999,0.78652224541292526,0.48499999999999999,0.10463175910990685
1.96,1.2496030657493975,1.96,-0.57725872719311155,1.96,0.27649680583272129,0.48999999999999999,0.19056428247131407
1.98,1.2364744857914047,1.98,0.26336822587472852,1.98,-0.62340767492423765,0.495,0.13765212688304018
2,0.3230435893201502,2,0.23034785810159519,2,0.18380107461416628,0.5,-0.12730648681463208
2.02,0.32940896142099518,2.02,0.29002322154701687,2.02,0.12452354692504741,0.505,-0.458305836058571
2.04,-0.17345543454575818,2.04,0.60749615507666022,2.04,0.72008367411035579,0.51000000000000001,-0.68984624622680712
2.0600000000000001,0.12452354692504741,2.0600000000000001,0.84579977310204413,2.0600000000000001,0.8127794053289108,0.51500000000000001,-0.56413014723511878
2.0800000000000001,0.25023964591673575,2.0800000000000001,0.87882014087517746,2.0800000000000001,1.2034541180182714,0.52000000000000002,0.084739971294766292
2.1000000000000001,0.30315180150500964,2.1000000000000001,1.0112994477240136,2.1000000000000001,0.95162408427859191,0.52500000000000002,0.1774357025133213
2.1200000000000001,0.57447578730352689,2.1200000000000001,1.3025152213376714,2.1200000000000001,0.058084975622477941,0.53000000000000003,0.2235846502444474
2.1400000000000001,0.78652224541292526,2.1400000000000001,1.0244280276820064,2.1400000000000001,-0.64329946273937821,0.53500000000000003,0.37595574490842409
2.1600000000000001,0.97151587209373247,2.1600000000000001,0.011936027891351841,2.1600000000000001,0.25660501801758073,0.54000000000000004,0.38271895276557188
2.1800000000000002,0.85932618881633971,2.1800000000000002,-0.040976127696922049,2.1800000000000002,0.097868551252759062,0.54500000000000004,0.091105343395611271
2.2000000000000002,1.1636705423879903,2.2000000000000002,-0.62340767492423765,2.2000000000000002,0.83267119314405136,0.55000000000000004,0.058084975622477941
2.2200000000000002,1.2165826979762642,2.2200000000000002,0.018301399992196821,2.2200000000000002,1.0379544433963019,0.55500000000000005,0.24347643805958796
2.2400000000000002,0.38908432486641686,2.2400000000000002,0.24347643805958796,2.2400000000000002,1.1569073345308425,0.56000000000000005,0.69382651419437025
2.2600000000000002,0.33617216927814297,2.2600000000000002,0.29638859364786185,2.2600000000000002,1.130650174614857,0.56500000000000006,0.8127794053289108
2.2800000000000002,-0.14719827462977264,2.2800000000000002,0.70019188629521523,2.2800000000000002,-0.027847547738929279,0.57000000000000006,0.66040831066493411
2.3000000000000003,0.091105343395611271,2.3000000000000003,0.89871192869031802,2.3000000000000003,-0.62340767492423765,0.57500000000000007,0.87882014087517746
2.3199999999999998,0.23711106595874298,2.3199999999999998,0.97151587209373247,2.3199999999999998,0.3230435893201502,0.57999999999999996,1.0578462312114425
2.3399999999999999,0.33617216927814297,2.3399999999999999,0.98504228780802805,2.3399999999999999,0.21045607028645463,0.58499999999999996,0.97827907995088026
2.3599999999999999,0.50843505175726023,2.3599999999999999,1.3355355891108047,2.3599999999999999,0.82590798528690357,0.58999999999999997,0.89871192869031802
2.3799999999999999,0.88558334873232525,2.3799999999999999,1.2165826979762642,2.3799999999999999,0.96515049999288749,0.59499999999999997,0.88558334873232525
2.3999999999999999,1.0777380190265831,2.3999999999999999,-0.014718967780936509,2.3999999999999999,1.0777380190265831,0.59999999999999998,0.87882014087517746
2.4199999999999999,0.89234655658947304,2.4199999999999999,0.12452354692504741,2.4199999999999999,1.0976298068417236,0.60499999999999998,1.0112994477240136
2.4399999999999999,1.2694948535645381,2.4399999999999999,-0.57049551933596376,2.4399999999999999,0.091105343395611271,0.60999999999999999,1.0642116033122875
2.46,1.4019741604133742,2.46,-0.040976127696922049,2.46,-0.42488763252913486,0.61499999999999999,1.2627316457073903
2.48,0.52832683957240079,2.48,0.21721927814360242,2.48,0.27649680583272129,0.62,1.3554273769259453
2.5,0.34930074923613574,2.5,0.23034785810159519,2.5,0.15078070684103295,0.625,1.223345905833412
2.52,0.044956395664485171,2.52,0.66040831066493411,2.52,0.79288761751377024,0.63,0.87245476877433248
2.54,-0.060867915512062609,2.54,0.77299582969862968,2.54,0.87245476877433248,0.63500000000000001,0.42886790049669798
2.5600000000000001,0.24347643805958796,2.5600000000000001,1.0180626555811614,2.5600000000000001,0.98504228780802805,0.64000000000000001,0.025064607849344611
2.5800000000000001,0.40897611268155742,2.5800000000000001,0.89234655658947304,2.5800000000000001,1.0112994477240136,0.64500000000000002,-0.0011925520666409284
2.6000000000000001,0.53469221167324577,2.6000000000000001,1.1505419624299975,2.6000000000000001,0.3691925370512763,0.65000000000000002,0.044956395664485171
2.6200000000000001,0.85932618881633971,2.6200000000000001,1.322407009152812,2.6200000000000001,-0.38510405689885374,0.65500000000000003,-0.0079557599237887189
2.6400000000000001,1.0976298068417236,2.6400000000000001,0.46188826826983131,2.6400000000000001,0.16430712255532853,0.66000000000000003,-0.22636759013403207
2.6600000000000001,0.96515049999288749,2.6600000000000001,0.21721927814360242,2.6600000000000001,0.051719603521632962,0.66500000000000004,-0.47779978811740875
2.6800000000000002,1.1636705423879903,2.6800000000000002,-0.16669222668861039,2.6800000000000002,0.69382651419437025,0.67000000000000004,-0.76941339748736937
2.7000000000000002,1.3820823725982336,2.7000000000000002,-0.1137800711003365,2.7000000000000002,0.86569156091718469,0.67500000000000004,-0.31230011349543929
2.7200000000000002,0.78652224541292526,2.7200000000000002,0.071611391336773522,2.7200000000000002,1.0379544433963019,0.68000000000000005,0.21045607028645463
2.7400000000000002,0.35606395709328353,2.7400000000000002,0.26336822587472852,2.7400000000000002,1.2694948535645381,0.68500000000000005,0.15754391469818074
2.7600000000000002,0.18380107461416628,2.7600000000000002,0.4754146839841269,2.7600000000000002,0.058084975622477941,0.69000000000000006,0.2235846502444474
2.7800000000000002,-0.18021864240290597,2.7800000000000002,0.65404293856408913,2.7800000000000002,-0.49132620383170433,0.69500000000000006,0.30315180150500964
2.8000000000000003,0.20369286242930684,2.8000000000000003,0.96515049999288749,2.8000000000000003,0.20369286242930684,0.70000000000000007,0.18380107461416628
2.8199999999999998,0.33617216927814297,2.8199999999999998,0.82590798528690357,2.8199999999999998,0.14441533474018797,0.70499999999999996,0.038193187807337381
2.8399999999999999,0.44875968831183854,2.8399999999999999,1.1370155467157019,2.8399999999999999,0.87245476877433248,0.70999999999999996,0.12452354692504741
2.8599999999999999,0.77975903755577747,2.8599999999999999,1.2496030657493975,2.8599999999999999,1.084103391127428,0.71499999999999997,0.3230435893201502
2.8799999999999999,1.0709748111694353,2.8799999999999999,0.63415115074894857,2.8799999999999999,1.0379544433963019,0.71999999999999997,0.65404293856408913
2.8999999999999999,1.0049340756231686,2.8999999999999999,0.28326001368986908,2.8999999999999999,1.3291702170099597,0.72499999999999998,0.72008367411035579
2.9199999999999999,1.0976298068417236,2.9199999999999999,0.16430712255532853,2.9199999999999999,0.0051728200342040509,0.72999999999999998,0.75986724974063691
2.9399999999999999,1.3355355891108047,2.9399999999999999,-0.42488763252913486,2.9399999999999999,-0.43165084038628265,0.73499999999999999,0.9122383444046136
2.96,0.89234655658947304,2.96,0.17067249465617351,2.96,0.27013143373187631,0.73999999999999999,0.92536692436260637
2.98,0.26336822587472852,2.98,0.20369286242930684,2.98,0.20369286242930684,0.745,0.90547513654746581
3,0.25660501801758073,3,0.3230435893201502,3,0.77975903755577747,0.75,0.92536692436260637
3.02,-0.3588468969828682,3.02,0.59436757511866745,3.02,1.0379544433963019,0.755,0.93849550432059914
3.04,0.29638859364786185,3.04,0.86569156091718469,3.04,1.0180626555811614,0.76000000000000001,0.97151587209373247
3.0600000000000001,0.29638859364786185,3.0600000000000001,0.83943440100119915,3.0600000000000001,1.2627316457073903,0.76500000000000001,0.97151587209373247
3.0800000000000001,0.31628038146300241,3.0800000000000001,1.0379544433963019,3.0800000000000001,0.10463175910990685,0.77000000000000002,1.084103391127428
3.1000000000000001,0.79288761751377024,3.1000000000000001,1.2762580614216859,3.1000000000000001,-0.2593879579071654,0.77500000000000002,1.2893866413796786
3.1200000000000001,0.94525871217774693,3.1200000000000001,0.99140765990887303,3.1200000000000001,0.25660501801758073,0.78000000000000003,1.223345905833412
3.1400000000000001,0.92536692436260637,3.1400000000000001,0.031827815706492402,3.1400000000000001,0.16430712255532853,0.78500000000000003,1.084103391127428
3.1600000000000001,0.94525871217774693,3.1600000000000001,-0.040976127696922049,3.1600000000000001,0.77299582969862968,0.79000000000000004,0.79288761751377024
3.1800000000000002,1.2563662736065453,3.1800000000000002,-0.57725872719311155,3.1800000000000002,0.91860371650545858,0.79500000000000004,0.36282716495043132
3.2000000000000002,0.92536692436260637,3.2000000000000002,0.018301399992196821,3.2000000000000002,0.96515049999288749,0.80000000000000004,0.20369286242930684
3.2200000000000002,0.34930074923613574,3.2200000000000002,0.23711106595874298,3.2200000000000002,1.0709748111694353,0.80500000000000005,0.28326001368986908
3.2400000000000002,0.29638859364786185,3.2400000000000002,0.27649680583272129,3.2400000000000002,0.40221290482440963,0.81000000000000005,0.25023964591673575
3.2600000000000002,-0.39186726475600153,3.2600000000000002,0.7666304575977847,3.2600000000000002,-0.2593879579071654,0.81500000000000006,0.077976763437618501
3.2800000000000002,0.25023964591673575,3.2800000000000002,0.87245476877433248,3.2800000000000002,0.21721927814360242,0.82000000000000006,-0.2593879579071654
3.3000000000000003,0.34293537713529076,3.3000000000000003,0.97827907995088026,3.3000000000000003,0.12452354692504741,0.82500000000000007,-0.44477942034427542
3.3200000000000003,0.29638859364786185,3.3200000000000003,0.98504228780802805,3.3200000000000003,0.73997546192549635,0.83000000000000007,-0.66995445841166656
3.3399999999999999,0.82590798528690357,3.3399999999999999,1.316041637051967,3.3399999999999999,0.96515049999288749,0.83499999999999996,-0.30593474139459431
3.3599999999999999,1.0510830233542947,3.3599999999999999,1.2893866413796786,3.3599999999999999,0.9122383444046136,0.83999999999999997,0.12452354692504741
3.3799999999999999,1.0709748111694353,3.3799999999999999,0.018301399992196821,3.3799999999999999,1.2961498492368264,0.84499999999999997,0.32940896142099518
3.3999999999999999,1.0112994477240136,3.3999999999999999,0.13765212688304018,3.3999999999999999,0.12452354692504741,0.84999999999999998,0.19056428247131407
3.4199999999999999,1.3554273769259453,3.4199999999999999,-0.47779978811740875,3.4199999999999999,-0.33219190131057985,0.85499999999999998,0.1774357025133213
3.4399999999999999,1.2496030657493975,3.4399999999999999,0.031827815706492402,3.4399999999999999,0.18380107461416628,0.85999999999999999,0.2235846502444474
3.46,0.29002322154701687,3.46,0.1774357025133213,3.46,0.25023964591673575,0.86499999999999999,0.19732749032846186
3.48,0.3691925370512763,3.48,0.2235846502444474,3.48,0.85256298095919192,0.87,0.29002322154701687
3.5,-0.32582652920973487,3.5,0.59436757511866745,3.5,1.084103391127428,0.875,0.58760436726151966
3.52,0.28326001368986908,3.52,0.70019188629521523,3.52,0.9583872921357397,0.88,0.85256298095919192
3.54,0.38908432486641686,3.54,1.0379544433963019,3.54,1.415102740371367,0.88500000000000001,0.67393472637922969
3.5600000000000001,0.40221290482440963,3.5600000000000001,0.87882014087517746,3.5600000000000001,0.13088891902589239,0.89000000000000001,0.7666304575977847
3.5800000000000001,0.83267119314405136,3.5800000000000001,1.0709748111694353,3.5800000000000001,-0.30593474139459431,0.89500000000000002,0.95162408427859191
3.6000000000000001,1.0578462312114425,3.6000000000000001,1.3291702170099597,3.6000000000000001,0.23034785810159519,0.90000000000000002,0.82590798528690357
3.6200000000000001,1.1636705423879903,3.6200000000000001,0.70019188629521523,3.6200000000000001,0.19056428247131407,0.90500000000000003,0.80601619747176301
3.6400000000000001,1.0049340756231686,3.6400000000000001,0.27649680583272129,3.6400000000000001,0.72008367411035579,0.91000000000000003,0.87245476877433248
3.6600000000000001,1.3025152213376714,3.6600000000000001,0.14441533474018797,3.6600000000000001,1.0642116033122875,0.91500000000000004,0.97151587209373247
3.6800000000000002,1.2762580614216859,3.6800000000000002,-0.57725872719311155,3.6800000000000002,0.97827907995088026,0.92000000000000004,0.95162408427859191
3.7000000000000002,0.46188826826983131,3.7000000000000002,0.018301399992196821,3.7000000000000002,1.2893866413796786,0.92500000000000004,1.0311912355391541
3.7200000000000002,0.37595574490842409,3.7200000000000002,0.26336822587472852,3.7200000000000002,0.1774357025133213,0.93000000000000005,1.130650174614857
3.7400000000000002,-0.22000221803318709,3.7400000000000002,0.36282716495043132,3.7400000000000002,-0.12730648681463208,0.93500000000000005,1.130650174614857
3.7600000000000002,0.25660501801758073,3.7600000000000002,0.59436757511866745,3.7600000000000002,0.058084975622477941,0.94000000000000006,1.0112994477240136
3.7800000000000002,0.30991500936215743,3.7800000000000002,0.90547513654746581,3.7800000000000002,0.21721927814360242,0.94500000000000006,0.87882014087517746
3.8000000000000003,0.35606395709328353,3.8000000000000003,0.79288761751377024,3.8000000000000003,0.66040831066493411,0.95000000000000007,0.58123899516067468
3.8200000000000003,0.66040831066493411,3.8200000000000003,1.0578462312114425,3.8200000000000003,0.9122383444046136,0.95500000000000007,0.42210469263955019
3.8399999999999999,0.87882014087517746,3.8399999999999999,1.2098194901191164,3.8399999999999999,0.90547513654746581,0.95999999999999996,0.37595574490842409
3.8599999999999999,1.0777380190265831,3.8599999999999999,0.84579977310204413,3.8599999999999999,1.1505419624299975,0.96499999999999997,0.42210469263955019
3.8799999999999999,0.89871192869031802,3.8799999999999999,0.34930074923613574,3.8799999999999999,0.54145541953039356,0.96999999999999997,0.38271895276557188
3.8999999999999999,1.2563662736065453,3.8999999999999999,0.28326001368986908,3.8999999999999999,-0.047739335554069839,0.97499999999999998,0.1774357025133213
3.9199999999999999,1.2694948535645381,3.9199999999999999,-0.76265018963022158,3.9199999999999999,0.20369286242930684,0.97999999999999998,-0.29280616143660154
3.9399999999999999,0.33617216927814297,3.9399999999999999,0.19056428247131407,3.9399999999999999,0.20369286242930684,0.98499999999999999,-0.58402193505025934
3.96,0.30991500936215743,3.96,0.19732749032846186,3.96,0.68706330633722246,0.98999999999999999,-0.59038730715110432
3.98,-0.060867915512062609,3.98,0.27649680583272129,3.98,1.0049340756231686,0.995,0.051719603521632962
4,0.025064607849344611,4,0.65404293856408913,4,0.83943440100119915,1,0.21721927814360242
4.0200000000000005,0.2235846502444474,4.0200000000000005,0.8127794053289108,4.0200000000000005,1.3092784291948192,1.0050000000000001,0.30991500936215743
4.04,0.27649680583272129,4.04,0.89234655658947304,4.04,0.13765212688304018,1.01,0.27649680583272129
4.0600000000000005,0.55458399948838633,4.0600000000000005,0.93849550432059914,4.0600000000000005,-0.23949617009202484,1.0150000000000001,0.14441533474018797
4.0800000000000001,0.7666304575977847,4.0800000000000001,1.2563662736065453,4.0800000000000001,0.15754391469818074,1.02,0.10463175910990685
