t, s[1].omega / s[0].omega 
0, -1.4199976771127694 
0.009999999999999995, -1.4195386610054117 
0.019999999999999934, -1.4186519252445569 
0.029999999999999874, -1.4177068914841346 
0.04000000000000012, -1.4174549088898232 
0.050000000000000405, -1.4170196999335958 
0.06000000000000069, -1.4137107810316418 
0.07000000000000098, -1.3868893360835404 
0.08000000000000126, -1.3563450243226385 
0.09000000000000155, -1.361590873803218 
0.10000000000000184, -1.3621441882043859 
0.11000000000000212, -1.3616859032624635 
0.12000000000000241, -1.3622600182938491 
0.130000000000002, -1.3672551757605804 
0.1400000000000009, -1.3704748005294158 
0.1499999999999998, -1.371421464924388 
0.1599999999999987, -1.3713388233386727 
0.1699999999999976, -1.3710213254709205 
0.1799999999999965, -1.3708950285504495 
0.1899999999999954, -1.3708614577372724 
0.1999999999999943, -1.3705384997779129 
0.2099999999999932, -1.3694936409518674 
0.2199999999999921, -1.3673251296860565 
0.229999999999991, -1.3645730360159936 
0.2399999999999899, -1.3640054776883288 
0.2499999999999888, -1.3638553918651144 
0.2599999999999877, -1.3623019326948085 
0.2699999999999866, -1.3472810507777089 
0.2799999999999855, -1.3496489271425618 
0.2899999999999844, -1.3768683770146835 
0.2999999999999833, -1.3793192704963688 
0.3099999999999822, -1.3792111606341182 
0.3199999999999811, -1.3790241389036484 
0.32999999999998, -1.3804222762577185 
0.3399999999999789, -1.3817716904936315 
0.3499999999999778, -1.3822939760899318 
0.35999999999997667, -1.3821916104238754 
0.36999999999997557, -1.381734550924529 
0.37999999999997447, -1.3812686446861688 
0.38999999999997337, -1.381070865992303 
0.39999999999997227, -1.3807680257952073 
0.40999999999997117, -1.3793494991979427 
0.41999999999997006, -1.3743448381234806 
0.42999999999996896, -1.3647900131246804 
0.43999999999996786, -1.3626586459176884 
0.44999999999996676, -1.3629317567391523 
0.45999999999996566, -1.3623293154453902 
0.46999999999996456, -1.3599210283777063 
0.47999999999996346, -1.3785750815410074 
0.48999999999996235, -1.39832937219085 
0.49999999999996125, -1.4017447174201643 
0.5099999999999602, -1.4018893765258538 
0.519999999999959, -1.4016264786687558 
0.529999999999958, -1.4018217154716437 
0.5399999999999568, -1.4021166828979088 
0.5499999999999557, -1.4020892405286915 
0.5599999999999546, -1.401620536431184 
0.5699999999999535, -1.4006579049696393 
0.5799999999999524, -1.399405073826556 
0.5899999999999513, -1.3989470327801172 
0.5999999999999502, -1.3987056524203751 
0.6099999999999491, -1.3969316047833773 
0.619999999999948, -1.3799642685633056 
0.6299999999999469, -1.3340514036046576 
0.6399999999999458, -1.3405671015738756 
0.6499999999999447, -1.3422118635417326 
0.6599999999999436, -1.342005160460306 
0.6699999999999425, -1.341622644957344 
0.6799999999999414, -1.3453357968696331 
0.6899999999999403, -1.349680118529656 
0.6999999999999392, -1.3514220813427917 
0.7099999999999381, -1.351656878024446 
0.719999999999937, -1.351373534409718 
0.7299999999999359, -1.3511753453063806 
0.7399999999999348, -1.351171234645028 
0.7499999999999337, -1.351065032373785 
0.7599999999999326, -1.3504875953083952 
0.7699999999999315, -1.349153674230886 
0.7799999999999304, -1.346965916623907 
0.7899999999999293, -1.345475436337544 
0.7999999999999282, -1.3453766184105824 
0.8099999999999271, -1.3448380383572744 
0.819999999999926, -1.3400821396208749 
0.8299999999999249, -1.3021768226295651 
0.8399999999999238, -1.2956704827296894 
0.8499999999999227, -1.3048002974001656 
0.8599999999999216, -1.305523399186626 
0.8699999999999205, -1.3051523111950778 
0.8799999999999194, -1.3053896366219713 
0.8899999999999183, -1.309809353421815 
0.8999999999999172, -1.31349089141582 
0.9099999999999161, -1.3148599920045096 
0.919999999999915, -1.3149580730506631 
0.9299999999999139, -1.3146714390680423 
0.9399999999999128, -1.3145644381637793 
0.9499999999999117, -1.3146351932465636 
0.9599999999999106, -1.3145593790146108 
0.9699999999999095, -1.3140692889536543 
0.9799999999999084, -1.3130469971593886 
0.9899999999999073, -1.3115350374291939 
0.9999999999999062, -1.3104925318616416 
1.0099999999999052, -1.310349463241573 
1.019999999999904, -1.3098121323210643 
1.029999999999903, -1.3059283905124355 
1.039999999999902, -1.2812656913899998 
1.0499999999999008, -1.2497067538973454 
1.0599999999998997, -1.2515996596585683 
1.0699999999998986, -1.2522546956987448 
1.0799999999998975, -1.2518413016712966 
1.0899999999998964, -1.2506652185995564 
1.0999999999998953, -1.2616135109845248 
1.1099999999998942, -1.2799193791930545 
1.119999999999893, -1.285487902447048 
1.129999999999892, -1.2861771132953495 
1.1399999999998909, -1.2859614860211772 
1.1499999999998898, -1.2859912032024652 
1.1599999999998887, -1.2867037147254894 
1.1699999999998876, -1.2872796102151693 
1.1799999999998865, -1.2874532074277503 
1.1899999999998854, -1.2872274092949063 
1.1999999999998843, -1.2867222147150619 
1.2099999999998832, -1.286227805723307 
1.219999999999882, -1.2860291479227928 
1.229999999999881, -1.2858142362637848 
1.2399999999998799, -1.2848773780085427 
1.2499999999998788, -1.282184910480569 
1.2599999999998777, -1.27725392630744 
1.2699999999998766, -1.2739497832260716 
1.2799999999998755, -1.273927561494644 
1.2899999999998744, -1.2736668600514014 
1.2999999999998733, -1.2713629938621902 
1.3099999999998722, -1.251608672124505 
1.319999999999871, -1.2474520062943737 
1.32999999999987, -1.2691809454555072 
1.3399999999998689, -1.2715476608749654 
1.3499999999998678, -1.2714750251446578 
1.3599999999998666, -1.271033998286586 
1.3699999999998655, -1.2735903127075432 
1.3799999999998644, -1.2784181326202226 
1.3899999999998633, -1.281015506882657 
1.3999999999998622, -1.281688936732572 
1.4099999999998611, -1.2815401214219229 
1.41999999999986, -1.2813178665327751 
1.429999999999859, -1.2814081114727336 
1.4399999999998578, -1.2815450319546597 
1.4499999999998567, -1.2814283829354 
1.4599999999998556, -1.2809340821692845 
1.4699999999998545, -1.280058916298711 
1.4799999999998534, -1.279003280847393 
1.4899999999998523, -1.2784999138069957 
1.4999999999998512, -1.2783395883123823 
1.5099999999998501, -1.277496693106007 
1.519999999999849, -1.2731624095376703 
1.529999999999848, -1.2592736598500398 
1.5399999999998468, -1.2470051614070186 
1.5499999999998457, -1.2471559903917244 
1.5599999999998446, -1.2472747039788425 
1.5699999999998435, -1.2464207452252027 
1.5799999999998424, -1.2423141018859922 
1.5899999999998413, -1.2668382726090912 
1.5999999999998402, -1.303409050745318 
1.6099999999998391, -1.3089283255971809 
1.619999999999838, -1.3092530529740418 
1.629999999999837, -1.3089501332661275 
1.6399999999998358, -1.3094825792650548 
1.6499999999998347, -1.310920645220404 
1.6599999999998336, -1.3118341356318408 
1.6699999999998325, -1.3120967089550228 
1.6799999999998314, -1.311862463690437 
1.6899999999998303, -1.3114316788486526 
1.6999999999998292, -1.3111359593591145 
1.709999999999828, -1.3110312501879822 
1.719999999999827, -1.3106739485356567 
1.729999999999826, -1.30942386019274 
1.7399999999998248, -1.3066137233955981 
1.7499999999998237, -1.3027060906268206 
1.7599999999998226, -1.3015248778491162 
1.7699999999998215, -1.3015169870756347 
1.7799999999998204, -1.3007126523471295 
1.7899999999998193, -1.2933555004412491 
1.7999999999998182, -1.2617046832267866 
1.809999999999817, -1.2866367779623518 
1.819999999999816, -1.294089039113506 
1.8299999999998149, -1.2945489437042594 
1.8399999999998138, -1.2941452291237991 
1.8499999999998127, -1.2947926896902244 
1.8599999999998116, -1.2987611380944473 
1.8699999999998105, -1.301667604683126 
1.8799999999998094, -1.3027197048447812 
1.8899999999998083, -1.302728906987224 
1.8999999999998072, -1.3024358059449492 
1.909999999999806, -1.3023434185607938 
1.919999999999805, -1.3024061603104102 
1.9299999999998039, -1.3023015421389288 
1.9399999999998028, -1.3017735134783965 
1.9499999999998017, -1.3007220956747088 
1.9599999999998006, -1.299226830241244 
1.9699999999997995, -1.2982725794542098 
1.9799999999997984, -1.2981367690159598 
1.9899999999997973, -1.2975618358152872 
1.9999999999997962, -1.2935745519303112 
2.0099999999998173, -1.2708502505804624 
2.0199999999998384, -1.242475353794434 
2.0299999999998595, -1.243538715024129 
2.0399999999998806, -1.2441088382894343 
2.0499999999999017, -1.2436649303357774 
2.059999999999923, -1.2421353200827285 
2.069999999999944, -1.254534690428598 
2.079999999999965, -1.278100668360173 
2.089999999999986, -1.284706636482305 
2.100000000000007, -1.2854543218371353 
2.1100000000000283, -1.2852354101157288 
2.1200000000000494, -1.2852903682719663 
2.1300000000000705, -1.2861750058213157 
2.1400000000000916, -1.2869080647911328 
2.1500000000001127, -1.2871808120500314 
2.160000000000134, -1.2870134567735558 
2.170000000000155, -1.286558966211134 
2.180000000000176, -1.2861235949786012 
2.190000000000197, -1.2859493436067153 
2.2000000000002182, -1.285752195347985 
2.2100000000002393, -1.284910975107156 
2.2200000000002604, -1.2826585368649104 
2.2300000000002815, -1.2786930098744003 
2.2400000000003026, -1.2758507196785336 
2.2500000000003237, -1.275758599686843 
2.260000000000345, -1.275486128413281 
2.270000000000366, -1.2731373812552882 
2.280000000000387, -1.2513525767550464 
2.290000000000408, -1.2238865239506425 
2.3000000000004293, -1.240005051018288 
2.3100000000004504, -1.2423581828465806 
2.3200000000004715, -1.242305274717982 
2.3300000000004926, -1.2416961263406294 
2.3400000000005137, -1.2446029831679928 
2.3500000000005348, -1.2529695398694212 
2.360000000000556, -1.2577183871722075 
2.370000000000577, -1.2589412305832903 
2.380000000000598, -1.258897745191562 
2.390000000000619, -1.258683624568035 
2.4000000000006403, -1.2589454977162435 
2.4100000000006614, -1.2593597705213597 
2.4200000000006825, -1.2595301765679907 
2.4300000000007036, -1.2593646314578668 
2.4400000000007247, -1.258880038859218 
2.450000000000746, -1.2582382160105126 
2.460000000000767, -1.2578085566730117 
2.470000000000788, -1.2576742095627065 
2.480000000000809, -1.257226497208432 
2.49000000000083, -1.2555478560736988 
2.5000000000008513, -1.251527046039249 
2.5100000000008724, -1.2461046586306022 
2.5200000000008935, -1.2445322528797031 
2.5300000000009146, -1.2445958224886786 
2.5400000000009357, -1.2440091950020609 
2.550000000000957, -1.2390713760283998 
2.560000000000978, -1.204321848409927 
2.570000000000999, -1.19711279266129 
2.58000000000102, -1.207738496422024 
2.5900000000010412, -1.2088856258340974 
2.6000000000010624, -1.2086341674355308 
2.6100000000010835, -1.2079606168443757 
2.6200000000011046, -1.2137455309083325 
2.6300000000011257, -1.2259102092543281 
2.6400000000011468, -1.2315718508883877 
2.650000000001168, -1.232692558785735 
2.660000000001189, -1.2325912976827451 
2.67000000000121, -1.232440236004835 
2.680000000001231, -1.2330341802808236 
2.6900000000012523, -1.233805063778693 
2.7000000000012734, -1.234240346367307 
2.7100000000012945, -1.234265068972233 
2.7200000000013156, -1.2339385224717156 
2.7300000000013367, -1.2335108332014975 
2.740000000001358, -1.2332709757892146 
2.750000000001379, -1.2331990039355334 
2.7600000000014, -1.2328806693630976 
2.770000000001421, -1.2319213335596952 
2.780000000001442, -1.230164843524377 
