t, s[1].omega / s[0].omega 
0, 0.21999773602261707 
0.009999999999999995, 0.21903062768807105 
0.019999999999999934, 0.21636934824158116 
0.029999999999999874, 0.2113381712078389 
0.04000000000000012, 0.2029773528466711 
0.050000000000000405, 0.19081167314306083 
0.06000000000000069, 0.17619424651649024 
0.07000000000000098, 0.16232773949621604 
0.08000000000000126, 0.1518298983320479 
0.09000000000000155, 0.14511633680732172 
0.10000000000000184, 0.14129358162518874 
0.11000000000000212, 0.13937566696433876 
0.12000000000000241, 0.13869061097838878 
0.130000000000002, 0.13882803910529845 
0.1400000000000009, 0.13949604447816144 
0.1499999999999998, 0.1404152855407889 
0.1599999999999987, 0.141283686201363 
0.1699999999999976, 0.1417989245897066 
0.1799999999999965, 0.14167800192443175 
0.1899999999999954, 0.14060337487218666 
0.1999999999999943, 0.13804505834908187 
0.2099999999999932, 0.13285939208369943 
0.2199999999999921, 0.1223305588642081 
0.229999999999991, 0.09978312282839133 
0.2399999999999899, 0.050034620861931854 
0.2499999999999888, -0.0469331484422368 
0.2599999999999877, -0.1719355264671371 
0.2699999999999866, -0.2622046937845397 
0.2799999999999855, -0.30595167332240564 
0.2899999999999844, -0.3248760063227979 
0.2999999999999833, -0.33325384374486566 
0.3099999999999822, -0.3370110253288294 
0.3199999999999811, -0.33841925542411727 
0.32999999999998, -0.338302581145436 
0.3399999999999789, -0.3368529653037669 
0.3499999999999778, -0.3339669469626037 
0.35999999999997667, -0.3295094567948268 
0.36999999999997557, -0.323651856018957 
0.37999999999997447, -0.31710882131725004 
0.38999999999997337, -0.310909443224756 
0.39999999999997227, -0.3058336831909693 
0.40999999999997117, -0.3021351177485303 
0.41999999999997006, -0.2997011151194998 
0.42999999999996896, -0.2983037657718111 
0.43999999999996786, -0.2977234093859139 
0.44999999999996676, -0.29775606802939986 
0.45999999999996566, -0.29818064072330974 
0.46999999999996456, -0.29875047307726904 
0.47999999999996346, -0.29923271391178874 
0.48999999999996235, -0.2994612326226546 
0.49999999999996125, -0.2993544261426937 
0.5099999999999602, -0.29889357979471287 
0.519999999999959, -0.2980951357417649 
0.529999999999958, -0.2970126956262683 
0.5399999999999568, -0.29581202134950757 
0.5499999999999557, -0.29502730662407084 
0.5599999999999546, -0.29620480367273033 
0.5699999999999535, -0.30094542652410583 
0.5799999999999524, -0.23463070720536722 
0.5899999999999513, 1.7562210196377575 
0.5999999999999502, 2.3272796272511123 
0.6099999999999491, 2.345495463371414 
0.619999999999948, 2.347029995312642 
0.6299999999999469, 2.3434779740724445 
0.6399999999999458, 2.306643859199016 
0.6499999999999447, -2.4254156737897157 
0.6599999999999436, -4.15985170530597 
0.6699999999999425, -4.175399738567182 
0.6799999999999414, -4.175605402269298 
0.6899999999999403, -4.172508763928861 
0.6999999999999392, -4.156186302475576 
0.7099999999999381, -4.150151300972942 
0.719999999999937, -4.155228987623901 
0.7299999999999359, -4.154024896764208 
0.7399999999999348, -4.1552854185630235 
0.7499999999999337, -4.155525760285337 
0.7599999999999326, -4.154800904964298 
0.7699999999999315, -4.151579216653852 
0.7799999999999304, -4.0988610477864915 
0.7899999999999293, -4.240211248891233 
0.7999999999999282, -4.291545763554491 
0.8099999999999271, -4.294973455204635 
0.819999999999926, -4.293288737139442 
0.8299999999999249, -4.278815322664841 
0.8399999999999238, -3.803476605337125 
0.8499999999999227, 2.1936368735098393 
0.8599999999999216, 2.293873528380163 
0.8699999999999205, 2.2997626262459283 
0.8799999999999194, 2.29973354858391 
0.8899999999999183, 2.2961801172042766 
0.8999999999999172, 2.2813200295355016 
0.9099999999999161, 2.246272110401074 
0.919999999999915, 2.2464031240781535 
0.9299999999999139, 2.2533841591841575 
0.9399999999999128, 2.254427490581178 
0.9499999999999117, 2.252009391700696 
0.9599999999999106, 2.2480525421703943 
0.9699999999999095, 2.257154198568826 
0.9799999999999084, 2.2705939694454456 
0.9899999999999073, 2.2753652218169114 
0.9999999999999062, 2.2760761875323596 
1.0099999999999052, 2.274288651004867 
1.019999999999904, 2.2620425881774344 
1.029999999999903, 1.8702536820319646 
1.039999999999902, -4.025197411866147 
1.0499999999999008, -4.140450534457559 
1.0599999999998997, -4.147771254971809 
1.0699999999998986, -4.1473648513884696 
1.0799999999998975, -4.141273212623191 
1.0899999999998964, -4.0701126694242555 
1.0999999999998953, -3.7443546148724396 
1.1099999999998942, -3.8520180872516243 
1.119999999999893, -3.856775299589843 
1.129999999999892, -3.8563020381760302 
1.1399999999998909, -3.8554971547730696 
1.1499999999998898, -3.8526125458467293 
1.1599999999998887, -3.8517958040614197 
1.1699999999998876, -3.8503512842486387 
1.1799999999998865, -3.8389489955846665 
1.1899999999998854, -3.858474601029459 
1.1999999999998843, -3.872658552332588 
1.2099999999998832, -3.8744866754874194 
1.219999999999882, -3.8731228125785946 
1.229999999999881, -3.8616775880163976 
1.2399999999998799, -3.6230941898938034 
1.2499999999998788, 1.455219242114018 
1.2599999999998777, 1.740157884987085 
1.2699999999998766, 1.7559113426925925 
1.2799999999998755, 1.7581593049293822 
1.2899999999998744, 1.7570153632226724 
1.2999999999998733, 1.7511851791426314 
1.3099999999998722, 1.7284443389209359 
1.319999999999871, 1.6610936683205306 
1.32999999999987, 1.6337555350371917 
1.3399999999998689, 1.6475446782114926 
1.3499999999998678, 1.653447117533847 
1.3599999999998666, 1.6544908927266075 
1.3699999999998655, 1.6525604837096495 
1.3799999999998644, 1.6464811611396624 
1.3899999999998633, 1.639745626738612 
1.3999999999998622, 1.6682426060974702 
1.4099999999998611, 1.706406714048898 
1.41999999999986, 1.7200467062222433 
1.429999999999859, 1.7236569035673117 
1.4399999999998578, 1.7237252287436688 
1.4499999999998567, 1.7203309033235061 
1.4599999999998556, 1.7007900733103323 
1.4699999999998545, 1.3158906356283564 
1.4799999999998534, -3.650798835794185 
1.4899999999998523, -3.853824324159644 
1.4999999999998512, -3.8638703601768802 
1.5099999999998501, -3.8640521737604105 
1.519999999999849, -3.860912352370698 
1.529999999999848, -3.8444210956871685 
1.5399999999998468, -3.816972049667844 
1.5499999999998457, -3.8297133198444775 
1.5599999999998446, -3.8305375398993626 
1.5699999999998435, -3.8299510061696744 
1.5799999999998424, -3.831403527673563 
1.5899999999998413, -3.83094122872924 
1.5999999999998402, -3.8302704494378643 
1.6099999999998391, -3.8256868299050004 
1.619999999999838, -3.7541681180739994 
1.629999999999837, -3.968559094326803 
