t, s[1].omega / s[0].omega 
0, -1.6099971222942255 
0.009999999999999995, -1.6094423110860254 
0.019999999999999934, -1.608348168743602 
0.029999999999999874, -1.606684758855959 
0.04000000000000012, -1.6044107914864807 
0.050000000000000405, -1.6015060342324472 
0.06000000000000069, -1.598084903794026 
0.07000000000000098, -1.5946312868028611 
0.08000000000000126, -1.5920435105833617 
0.09000000000000155, -1.5909196790125193 
0.10000000000000184, -1.5908637694066416 
0.11000000000000212, -1.5910606249640624 
0.12000000000000241, -1.5909915544765698 
0.130000000000002, -1.590381481044782 
0.1400000000000009, -1.5888568628619 
0.1499999999999998, -1.585539337253802 
0.1599999999999987, -1.5784209668420146 
0.1699999999999976, -1.5640228065908617 
0.1799999999999965, -1.5424022751833593 
0.1899999999999954, -1.5364867043438803 
0.1999999999999943, -1.5832041098781142 
0.2099999999999932, -1.6576068237559825 
0.2199999999999921, -1.710003777516453 
0.229999999999991, -1.7358284635231438 
0.2399999999999899, -1.7471263754841524 
0.2499999999999888, -1.7518751240826842 
0.2599999999999877, -1.7537236762802126 
0.2699999999999866, -1.7542161263847926 
0.2799999999999855, -1.7540216282842818 
0.2899999999999844, -1.7534980247489504 
0.2999999999999833, -1.752936220756176 
0.3099999999999822, -1.7525570544578422 
0.3199999999999811, -1.7524014654060056 
0.32999999999998, -1.7524037572782003 
0.3399999999999789, -1.7525104953340858 
0.3499999999999778, -1.7526177098545237 
0.35999999999997667, -1.7525298006404362 
0.36999999999997557, -1.7520011928786126 
0.37999999999997447, -1.7506825888768955 
0.38999999999997337, -1.7479152397833466 
0.39999999999997227, -1.742343693520689 
0.40999999999997117, -1.7312294163136026 
0.41999999999997006, -1.7095704480005502 
0.42999999999996896, -1.6712895352346144 
0.43999999999996786, -1.620559331111997 
0.44999999999996676, -1.585252802362753 
0.45999999999996566, -1.5814001630658499 
0.46999999999996456, -1.5900431648463222 
0.47999999999996346, -1.5968443400636003 
0.48999999999996235, -1.600261321529116 
0.49999999999996125, -1.6016406161735646 
0.5099999999999602, -1.601924185727001 
0.519999999999959, -1.6015353938952892 
0.529999999999958, -1.6006768055313547 
0.5399999999999568, -1.599703888662482 
0.5499999999999557, -1.5995672312014038 
0.5599999999999546, -1.6015146834740985 
0.5699999999999535, -1.605556092989022 
0.5799999999999524, -1.6102532634611104 
0.5899999999999513, -1.6143618563732374 
0.5999999999999502, -1.6174771384007993 
0.6099999999999491, -1.619638956197834 
0.619999999999948, -1.6209869311541305 
0.6299999999999469, -1.621645390695123 
0.6399999999999458, -1.621704192945143 
0.6499999999999447, -1.6212221860233273 
