t, s[1].omega / s[0].omega 
0, 0.08999775409128093 
0.009999999999999995, 0.08911673793305605 
0.019999999999999934, 0.08680023746325154 
0.029999999999999874, 0.0826920500780806 
0.04000000000000012, 0.07643592382573475 
0.050000000000000405, 0.06817195311954723 
0.06000000000000069, 0.0589952394089839 
0.07000000000000098, 0.050587968739152056 
0.08000000000000126, 0.044148753892428165 
0.09000000000000155, 0.03991348268596388 
0.10000000000000184, 0.037558088694542024 
0.11000000000000212, 0.036701119055443945 
0.12000000000000241, 0.03711084788426129 
0.130000000000002, 0.0386861388213592 
0.1400000000000009, 0.041318737673855285 
0.1499999999999998, 0.044716299854061996 
0.1599999999999987, 0.04833156563930599 
0.1699999999999976, 0.05152676349618087 
0.1799999999999965, 0.05384236488588194 
0.1899999999999954, 0.055090300533798466 
0.1999999999999943, 0.05522474988866969 
0.2099999999999932, 0.05414540471688143 
0.2199999999999921, 0.05152686693278763 
0.229999999999991, 0.046680680244202924 
0.2399999999999899, 0.03853717633780211 
0.2499999999999888, 0.02612379331369858 
0.2599999999999877, 0.00994104613621304 
0.2699999999999866, -0.006808659678813114 
0.2799999999999855, -0.02036405317090042 
0.2899999999999844, -0.02946797525582696 
0.2999999999999833, -0.03475234240540726 
0.3099999999999822, -0.03739492073677825 
0.3199999999999811, -0.03826327040138004 
0.32999999999998, -0.03781776670857291 
0.3399999999999789, -0.03625658639651171 
0.3499999999999778, -0.033702790911086654 
0.35999999999997667, -0.03039136836323832 
0.36999999999997557, -0.02677179735132331 
0.37999999999997447, -0.023413480016375977 
0.38999999999997337, -0.02077885593937273 
0.39999999999997227, -0.01910063542781478 
0.40999999999997117, -0.018457702138978398 
0.41999999999997006, -0.01893683416769458 
0.42999999999996896, -0.02077059432305829 
0.43999999999996786, -0.024410073759076036 
0.44999999999996676, -0.030450213953109817 
0.45999999999996566, -0.03921257159006165 
0.46999999999996456, -0.04998848971929916 
0.47999999999996346, -0.06081670816667452 
0.48999999999996235, -0.06966055085020348 
0.49999999999996125, -0.07569399546132725 
0.5099999999999602, -0.07918995634399519 
0.519999999999959, -0.08073023035821052 
0.529999999999958, -0.08072430794997991 
0.5399999999999568, -0.07929836147518214 
0.5499999999999557, -0.07635799598996014 
0.5599999999999546, -0.07177572665195325 
0.5699999999999535, -0.06571997527407439 
0.5799999999999524, -0.058932960633194975 
0.5899999999999513, -0.0525375521959988 
0.5999999999999502, -0.04741837881666991 
0.6099999999999491, -0.04386902830864791 
0.619999999999948, -0.041770092582536375 
0.6299999999999469, -0.04091420708930492 
0.6399999999999458, -0.04119192083143715 
0.6499999999999447, -0.04262718764277286 
0.6599999999999436, -0.04530017844351419 
0.6699999999999425, -0.049160676377691025 
0.6799999999999414, -0.053808550743522976 
0.6899999999999403, -0.05848506239010718 
0.6999999999999392, -0.06240682046847638 
0.7099999999999381, -0.06511934435282228 
0.719999999999937, -0.06651383883540322 
0.7299999999999359, -0.06659856828664895 
