t, s[1].omega / s[0].omega 
0, 0.10999775188128742 
0.009999999999999995, 0.1091036589109696 
0.019999999999999934, 0.10673616118388159 
0.029999999999999874, 0.10249766850629978 
0.04000000000000012, 0.09596053425656247 
0.050000000000000405, 0.08720339617383868 
0.06000000000000069, 0.07736321726482312 
0.07000000000000098, 0.06828849384707342 
0.08000000000000126, 0.06132777524866884 
0.09000000000000155, 0.05674333012910088 
0.10000000000000184, 0.05415455785838076 
0.11000000000000212, 0.05310760530433732 
0.12000000000000241, 0.05330509080257344 
0.130000000000002, 0.054586596484957985 
0.1400000000000009, 0.056798825012217426 
0.1499999999999998, 0.0596461928970724 
0.1599999999999987, 0.06264190656738707 
0.1699999999999976, 0.06524340698176616 
0.1799999999999965, 0.06705524535184143 
0.1899999999999954, 0.06788822452739857 
0.1999999999999943, 0.06764171277046731 
0.2099999999999932, 0.06611860398117542 
0.2199999999999921, 0.0628314024227378 
0.229999999999991, 0.056794819370783456 
0.2399999999999899, 0.046426353707443746 
0.2499999999999888, 0.030161056542357408 
0.2599999999999877, 0.008609930215874636 
0.2699999999999866, -0.01340080373744327 
0.2799999999999855, -0.030654344361625778 
0.2899999999999844, -0.04168351302802133 
0.2999999999999833, -0.047844676830560914 
0.3099999999999822, -0.05091027307545413 
0.3199999999999811, -0.052051427852690846 
0.32999999999998, -0.051868775449418404 
0.3399999999999789, -0.050631737828839264 
0.3499999999999778, -0.04849618534112638 
0.35999999999997667, -0.0456856149100079 
0.36999999999997557, -0.04258943113061133 
0.37999999999997447, -0.039699874011456054 
0.38999999999997337, -0.037435365215314584 
0.39999999999997227, -0.03603528821649525 
0.40999999999997117, -0.035616155509934584 
0.41999999999997006, -0.03631167059953378 
0.42999999999996896, -0.03840436198365108 
0.43999999999996786, -0.04239949973214832 
0.44999999999996676, -0.04893880813624325 
0.45999999999996566, -0.05833522275087962 
0.46999999999996456, -0.06975794942419909 
0.47999999999996346, -0.0810673079164705 
0.48999999999996235, -0.09015836113541462 
0.49999999999996125, -0.09627336263064354 
0.5099999999999602, -0.09977495555381753 
0.519999999999959, -0.10129290893915452 
0.529999999999958, -0.10124721451136845 
0.5399999999999568, -0.09974950201638003 
0.5499999999999557, -0.09666722361078821 
0.5599999999999546, -0.09181255280911728 
0.5699999999999535, -0.08530053343813107 
0.5799999999999524, -0.07789250651657058 
0.5899999999999513, -0.07082814045205577 
0.5999999999999502, -0.06512188622291293 
0.6099999999999491, -0.06111918779687847 
0.619999999999948, -0.05867730154910948 
0.6299999999999469, -0.05753415954165695 
0.6399999999999458, -0.05751767579978893 
0.6499999999999447, -0.058583172337138015 
0.6599999999999436, -0.060739093345541006 
0.6699999999999425, -0.06388857657267168 
0.6799999999999414, -0.06766425946652425 
0.6899999999999403, -0.0714379088103124 
0.6999999999999392, -0.07457597339863727 
0.7099999999999381, -0.07669339076351803 
0.719999999999937, -0.07765597251560787 
0.7299999999999359, -0.07739321800769375 
0.7399999999999348, -0.07568377340859792 
0.7499999999999337, -0.07196315895296637 
0.7599999999999326, -0.06518417998226297 
0.7699999999999315, -0.054009066170110774 
0.7799999999999304, -0.037971398932072596 
0.7899999999999293, -0.019275800010622828 
0.7999999999999282, -0.0022065677909609434 
0.8099999999999271, 0.010008655573681167 
0.819999999999926, 0.01762584633243126 
0.8299999999999249, 0.02193042729514772 
0.8399999999999238, 0.02405363407266729 
0.8499999999999227, 0.024690665588723133 
0.8599999999999216, 0.024185074316583614 
0.8699999999999205, 0.02269268137118448 
0.8799999999999194, 0.020351424173508305 
0.8899999999999183, 0.017429287636156227 
0.8999999999999172, 0.014365198873705154 
0.9099999999999161, 0.011648221833690204 
0.919999999999915, 0.009650860573643293 
0.9299999999999139, 0.008590305880509344 
0.9399999999999128, 0.008637665218319216 
0.9499999999999117, 0.010085388501554108 
