t, s[1].omega / s[0].omega 
0, -1.4899972275558686 
0.009999999999999995, -1.4895439359881288 
0.019999999999999934, -1.4887430767213021 
0.029999999999999874, -1.4876003868266054 
0.04000000000000012, -1.486135838364584 
0.050000000000000405, -1.4844033988880887 
0.06000000000000069, -1.4825243532486485 
0.07000000000000098, -1.4807230504069098 
0.08000000000000126, -1.4793013675406805 
0.09000000000000155, -1.478473388463922 
0.10000000000000184, -1.4781813270730275 
0.11000000000000212, -1.4781510213171114 
0.12000000000000241, -1.478106441334376 
0.130000000000002, -1.4778640302824673 
0.1400000000000009, -1.4772772842110622 
0.1499999999999998, -1.4761305084056016 
0.1599999999999987, -1.4740099895663088 
0.1699999999999976, -1.4701387130711208 
0.1799999999999965, -1.4632638517003564 
0.1899999999999954, -1.4521134927756054 
0.1999999999999943, -1.4375354352523415 
0.2099999999999932, -1.4254435907262872 
0.2199999999999921, -1.4233769278867934 
0.229999999999991, -1.4307752616412468 
0.2399999999999899, -1.44039146170571 
0.2499999999999888, -1.4475454485140125 
0.2599999999999877, -1.4517273472502061 
0.2699999999999866, -1.4538630085734536 
0.2799999999999855, -1.4547998822655634 
0.2899999999999844, -1.4550456091555923 
0.2999999999999833, -1.4548635867287947 
0.3099999999999822, -1.4543957534245204 
0.3199999999999811, -1.4537762535703187 
0.32999999999998, -1.4532499882760177 
0.3399999999999789, -1.4532214691515013 
0.3499999999999778, -1.4540622258617997 
0.35999999999997667, -1.4557703967080686 
0.36999999999997557, -1.4579478491433433 
0.37999999999997447, -1.4601282173928314 
0.38999999999997337, -1.4620114146614065 
0.39999999999997227, -1.4634699627351482 
0.40999999999997117, -1.4644764083170994 
0.41999999999997006, -1.4650477343192614 
0.42999999999996896, -1.465217378078995 
0.43999999999996786, -1.465023575755699 
0.44999999999996676, -1.4645057858854638 
0.45999999999996566, -1.4637065191024352 
0.46999999999996456, -1.4626785374770244 
0.47999999999996346, -1.4614957541008624 
0.48999999999996235, -1.4602639635721049 
0.49999999999996125, -1.4591264326650928 
0.5099999999999602, -1.458244281174392 
0.519999999999959, -1.457720739140857 
0.529999999999958, -1.4575143385227762 
0.5399999999999568, -1.4574566786070267 
0.5499999999999557, -1.45735708951081 
0.5599999999999546, -1.4570597147970612 
0.5699999999999535, -1.4564127997462655 
0.5799999999999524, -1.4551919728880223 
0.5899999999999513, -1.4529999293051177 
0.5999999999999502, -1.4491463723133 
0.6099999999999491, -1.4425680329315553 
0.619999999999948, -1.4320430148037064 
0.6299999999999469, -1.4172432501470567 
0.6399999999999458, -1.4007156811775703 
0.6499999999999447, -1.3881463627840671 
0.6599999999999436, -1.3835224437986895 
0.6699999999999425, -1.3849715911775011 
0.6799999999999414, -1.3882223437275552 
0.6899999999999403, -1.390875774290969 
0.6999999999999392, -1.392470375654484 
0.7099999999999381, -1.3932294760266646 
0.719999999999937, -1.3934192960664031 
0.7299999999999359, -1.3932001288012672 
0.7399999999999348, -1.3926383571808874 
0.7499999999999337, -1.3917663619634786 
0.7599999999999326, -1.3907103582633153 
0.7699999999999315, -1.3899289578713572 
0.7799999999999304, -1.3903908520644845 
0.7899999999999293, -1.3931353613693591 
0.7999999999999282, -1.3982241283936434 
0.8099999999999271, -1.404494431678896 
0.819999999999926, -1.41054442184596 
0.8299999999999249, -1.4155394609065894 
0.8399999999999238, -1.419242835607294 
0.8499999999999227, -1.4217499168588108 
0.8599999999999216, -1.4232791685798358 
0.8699999999999205, -1.4240637997908578 
0.8799999999999194, -1.4243048424082465 
0.8899999999999183, -1.4241585733850957 
0.8999999999999172, -1.42374575251161 
0.9099999999999161, -1.423173113851409 
0.919999999999915, -1.4225523727262126 
0.9299999999999139, -1.4219973385660718 
0.9399999999999128, -1.4215964538963577 
0.9499999999999117, -1.4213888419377683 
0.9599999999999106, -1.4213618054339892 
0.9699999999999095, -1.4214552589937774 
0.9799999999999084, -1.4215720450364644 
0.9899999999999073, -1.4216022327070967 
0.9999999999999062, -1.4214424018337302 
1.0099999999999052, -1.4209922284590282 
1.019999999999904, -1.4201372258556502 
1.029999999999903, -1.4187348648916047 
1.039999999999902, -1.4166145055770638 
1.0499999999999008, -1.4135964965815908 
1.0599999999998997, -1.4095393204341256 
1.0699999999998986, -1.4044377539256292 
1.0799999999998975, -1.3985983591776043 
1.0899999999998964, -1.3928241912031774 
1.0999999999998953, -1.3882859069773166 
1.1099999999998942, -1.3857902570956333 
1.119999999999893, -1.3851084948200554 
1.129999999999892, -1.3853416330663213 
1.1399999999998909, -1.3857337998205215 
1.1499999999998898, -1.385937185724257 
1.1599999999998887, -1.3858458644246694 
1.1699999999998876, -1.385407472723771 
1.1799999999998865, -1.3845160195887207 
1.1899999999998854, -1.382948124079629 
1.1999999999998843, -1.3803388278057251 
1.2099999999998832, -1.3763406137349732 
1.219999999999882, -1.371372883553893 
1.229999999999881, -1.3681234180192416 
1.2399999999998799, -1.371527366686888 
1.2499999999998788, -1.3838037623756345 
1.2599999999998777, -1.4004517048894276 
1.2699999999998766, -1.4151312964906697 
1.2799999999998755, -1.4251725623810225 
1.2899999999998744, -1.431086020661938 
1.2999999999998733, -1.434249469839883 
1.3099999999998722, -1.4357858086910649 
