t, s[1].omega / s[0].omega 
0, 0.2899977226673304 
0.009999999999999995, 0.28898314532476865 
0.019999999999999934, 0.2861220727141746 
0.029999999999999874, 0.2805087950460228 
0.04000000000000012, 0.27068199492011463 
0.050000000000000405, 0.25552816686227364 
0.06000000000000069, 0.23650423242982854 
0.07000000000000098, 0.21831082761535736 
0.08000000000000126, 0.20496276182182158 
0.09000000000000155, 0.1968637076907256 
0.10000000000000184, 0.19245698751237017 
0.11000000000000212, 0.19024110857558918 
0.12000000000000241, 0.18927851584560043 
0.130000000000002, 0.1890389216964578 
0.1400000000000009, 0.18918787833185377 
0.1499999999999998, 0.18945532813719096 
0.1599999999999987, 0.18957673728963106 
0.1699999999999976, 0.18926937215797304 
0.1799999999999965, 0.18818679937602897 
0.1899999999999954, 0.1857737409451545 
0.1999999999999943, 0.1808714188667797 
0.2099999999999932, 0.17060173441791995 
0.2199999999999921, 0.14676769203082446 
0.229999999999991, 0.08319324025911409 
0.2399999999999899, -0.09648687283987048 
0.2499999999999888, -0.4425380061138056 
0.2599999999999877, -0.707974392641842 
0.2699999999999866, -0.8106095357599136 
0.2799999999999855, -0.8456010347548368 
0.2899999999999844, -0.8584464058689145 
0.2999999999999833, -0.8633210530604334 
0.3099999999999822, -0.8646512207327655 
0.3199999999999811, -0.8636320368162622 
0.32999999999998, -0.8597724734909594 
0.3399999999999789, -0.8502840744991721 
0.3499999999999778, -0.8259082054410893 
0.35999999999997667, -0.7517995794904633 
0.36999999999997557, -0.4682695850675548 
0.37999999999997447, 0.3485470406495026 
0.38999999999997337, 0.7759066380472663 
0.39999999999997227, 0.8491654480300845 
0.40999999999997117, 0.8654409676546824 
0.41999999999997006, 0.8701023087922504 
0.42999999999996896, 0.8710302768090354 
0.43999999999996786, 0.8696974399848474 
0.44999999999996676, 0.8653180455162991 
0.45999999999996566, 0.8544264126159794 
0.46999999999996456, 0.8288812653333071 
0.47999999999996346, 0.7821703098798518 
0.48999999999996235, 0.7367754931651074 
0.49999999999996125, 0.7184173843809557 
0.5099999999999602, 0.7161755647320092 
0.519999999999959, 0.7175875730912548 
0.529999999999958, 0.7189036939586725 
0.5399999999999568, 0.719427678552149 
0.5499999999999557, 0.7189273639294785 
0.5599999999999546, 0.7167985841161 
0.5699999999999535, 0.7110193291211556 
0.5799999999999524, 0.6937454863614309 
0.5899999999999513, 0.6207207712301829 
0.5999999999999502, 0.03538723472269194 
0.6099999999999491, -2.0736217015619243 
0.619999999999948, -2.52842908653329 
0.6299999999999469, -2.5965148721802764 
0.6399999999999458, -2.614340211594726 
0.6499999999999447, -2.619979836508124 
0.6599999999999436, -2.6212786686834058 
0.6699999999999425, -2.6204048509865148 
