"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
2.34,-0.296249619321
2.345,-0.296249619321
2.35,-0.296249619321
2.355,-0.296249619321
2.36,-0.300432434749
2.365,-0.304369202211
2.37,-0.308552017639
2.375,-0.312488785101
2.38,-0.316671600529
2.385,-0.324791183419
2.39,-0.332910766308
2.395,-0.33684753377
2.4,-0.34496711666
2.405,-0.357269514978
2.41,-0.35308669955
2.415,-0.35308669955
2.42,-0.341030349198
2.425,-0.312488785101
2.43,-0.239166491127
2.435,-0.0927679511442
2.44,0.191909545931
2.445,0.741334654806
2.45,1.59167642653
2.455,2.35245673851
2.46,2.16127746865
2.465,1.14805194319
2.47,0.305829754354
2.475,-0.125246282703
2.48,-0.275827638114
