t, peaks/s, omega 
11.7,8.4,17.59291886010284
11.8,8.2,17.1740398396242
11.9,8.2,17.1740398396242
12.0,8.4,17.59291886010284
12.1,8.4,17.59291886010284
12.2,8.4,17.59291886010284
12.3,8.4,17.59291886010284
12.4,8.2,17.1740398396242
12.5,8.2,17.1740398396242
12.6,8.2,17.1740398396242
12.7,8.2,17.1740398396242
12.8,8.2,17.1740398396242
12.9,8.2,17.1740398396242
13.0,8.0,16.755160819145562
13.1,8.2,17.1740398396242
13.2,8.2,17.1740398396242
13.3,8.2,17.1740398396242
13.4,8.2,17.1740398396242
13.5,8.2,17.1740398396242
13.6,8.2,17.1740398396242
13.7,8.4,17.59291886010284
13.8,8.4,17.59291886010284
13.9,8.4,17.59291886010284
14.0,8.4,17.59291886010284
14.1,8.2,17.1740398396242
14.2,8.0,16.755160819145562
14.3,8.0,16.755160819145562
14.4,8.0,16.755160819145562
14.5,8.0,16.755160819145562
14.6,8.0,16.755160819145562
14.7,8.0,16.755160819145562
14.8,8.2,17.1740398396242
14.9,8.2,17.1740398396242
15.0,8.2,17.1740398396242
15.1,8.2,17.1740398396242
15.2,8.4,17.59291886010284
15.3,8.4,17.59291886010284
15.4,8.4,17.59291886010284
15.5,8.4,17.59291886010284
15.6,8.4,17.59291886010284
15.7,8.2,17.1740398396242
15.8,8.0,16.755160819145562
15.9,8.2,17.1740398396242
16.0,8.2,17.1740398396242
16.1,8.2,17.1740398396242
16.2,8.2,17.1740398396242
16.3,8.2,17.1740398396242
16.4,8.2,17.1740398396242
16.5,8.4,17.59291886010284
16.6,8.6,18.01179788058148
16.7,8.6,18.01179788058148
16.8,8.6,18.01179788058148
16.9,8.4,17.59291886010284
17.0,8.4,17.59291886010284
17.1,8.4,17.59291886010284
17.2,8.4,17.59291886010284
17.3,8.4,17.59291886010284
17.4,8.4,17.59291886010284
17.5,8.2,17.1740398396242
17.6,8.0,16.755160819145562
17.7,8.2,17.1740398396242
17.8,8.4,17.59291886010284
17.9,8.4,17.59291886010284
18.0,8.4,17.59291886010284
18.1,8.4,17.59291886010284
18.2,8.4,17.59291886010284
18.3,8.4,17.59291886010284
18.4,8.4,17.59291886010284
18.5,8.4,17.59291886010284
18.6,8.4,17.59291886010284
18.7,8.2,17.1740398396242
18.8,8.0,16.755160819145562
18.9,8.2,17.1740398396242
19.0,8.2,17.1740398396242
19.1,8.2,17.1740398396242
19.2,8.2,17.1740398396242
19.3,8.2,17.1740398396242
19.4,8.2,17.1740398396242
19.5,8.4,17.59291886010284
19.6,8.4,17.59291886010284
19.7,8.4,17.59291886010284
19.8,8.4,17.59291886010284
19.9,8.2,17.1740398396242
20.0,8.2,17.1740398396242
20.1,8.4,17.59291886010284
20.2,8.4,17.59291886010284
20.3,8.4,17.59291886010284
20.4,8.4,17.59291886010284
20.5,8.2,17.1740398396242
20.6,8.2,17.1740398396242
20.7,8.4,17.59291886010284
20.8,8.4,17.59291886010284
20.9,8.4,17.59291886010284
21.0,8.4,17.59291886010284
21.1,8.2,17.1740398396242
21.2,8.2,17.1740398396242
21.3,8.2,17.1740398396242
21.4,8.2,17.1740398396242
21.5,8.2,17.1740398396242
21.6,8.2,17.1740398396242
21.7,8.0,16.755160819145562
21.8,8.2,17.1740398396242
21.9,8.2,17.1740398396242
22.0,8.2,17.1740398396242
22.1,8.2,17.1740398396242
22.2,8.2,17.1740398396242
22.3,8.2,17.1740398396242
22.4,8.4,17.59291886010284
22.5,8.4,17.59291886010284
22.6,8.4,17.59291886010284
22.7,8.4,17.59291886010284
22.8,8.2,17.1740398396242
22.9,8.2,17.1740398396242
23.0,8.4,17.59291886010284
23.1,8.4,17.59291886010284
23.2,8.4,17.59291886010284
23.3,8.4,17.59291886010284
23.4,8.2,17.1740398396242
23.5,8.2,17.1740398396242
23.6,8.4,17.59291886010284
23.7,8.6,18.01179788058148
23.8,8.6,18.01179788058148
23.9,8.6,18.01179788058148
24.0,8.4,17.59291886010284
24.1,8.4,17.59291886010284
24.2,8.4,17.59291886010284
24.3,8.6,18.01179788058148
24.4,8.6,18.01179788058148
24.5,8.6,18.01179788058148
24.6,8.4,17.59291886010284
24.7,8.2,17.1740398396242
24.8,8.2,17.1740398396242
24.9,8.4,17.59291886010284
25.0,8.4,17.59291886010284
25.1,8.4,17.59291886010284
25.2,8.4,17.59291886010284
25.3,8.2,17.1740398396242
25.4,8.2,17.1740398396242
25.5,8.4,17.59291886010284
25.6,8.4,17.59291886010284
25.7,8.4,17.59291886010284
25.8,8.4,17.59291886010284
25.9,8.2,17.1740398396242
26.0,8.2,17.1740398396242
26.1,8.2,17.1740398396242
26.2,8.2,17.1740398396242
26.3,8.2,17.1740398396242
26.4,8.2,17.1740398396242
26.5,8.0,16.755160819145562
26.6,8.2,17.1740398396242
26.7,8.4,17.59291886010284
26.8,8.4,17.59291886010284
26.9,8.4,17.59291886010284
27.0,8.4,17.59291886010284
27.1,8.4,17.59291886010284
27.2,8.4,17.59291886010284
27.3,8.6,18.01179788058148
27.4,8.6,18.01179788058148
27.5,8.6,18.01179788058148
27.6,8.4,17.59291886010284
27.7,8.2,17.1740398396242
27.8,8.2,17.1740398396242
27.9,8.2,17.1740398396242
28.0,8.2,17.1740398396242
28.1,8.2,17.1740398396242
28.2,8.2,17.1740398396242
28.3,8.0,16.755160819145562
28.4,8.2,17.1740398396242
28.5,8.4,17.59291886010284
28.6,8.4,17.59291886010284
28.7,8.4,17.59291886010284
28.8,8.4,17.59291886010284
28.9,8.4,17.59291886010284
29.0,8.4,17.59291886010284
29.1,8.4,17.59291886010284
29.2,8.4,17.59291886010284
29.3,8.4,17.59291886010284
29.4,8.2,17.1740398396242
29.5,8.0,16.755160819145562
29.6,8.2,17.1740398396242
29.7,8.2,17.1740398396242
29.8,8.2,17.1740398396242
29.9,8.2,17.1740398396242
30.0,8.2,17.1740398396242
30.1,8.2,17.1740398396242
30.2,8.4,17.59291886010284
30.3,8.6,18.01179788058148
30.4,8.6,18.01179788058148
30.5,8.6,18.01179788058148
30.6,8.4,17.59291886010284
30.7,8.4,17.59291886010284
30.8,8.4,17.59291886010284
30.9,8.4,17.59291886010284
31.0,8.4,17.59291886010284
31.1,8.4,17.59291886010284
31.2,8.2,17.1740398396242
31.3,8.0,16.755160819145562
31.4,8.2,17.1740398396242
31.5,8.2,17.1740398396242
31.6,8.2,17.1740398396242
31.7,8.2,17.1740398396242
31.8,8.2,17.1740398396242
31.9,8.2,17.1740398396242
32.0,8.4,17.59291886010284
32.1,8.4,17.59291886010284
32.2,8.4,17.59291886010284
32.3,8.4,17.59291886010284
32.4,8.2,17.1740398396242
32.5,8.2,17.1740398396242
32.6,8.4,17.59291886010284
32.7,8.4,17.59291886010284
32.8,8.4,17.59291886010284
32.9,8.4,17.59291886010284
33.0,8.2,17.1740398396242
33.1,8.2,17.1740398396242
33.2,8.2,17.1740398396242
33.3,8.2,17.1740398396242
33.4,8.2,17.1740398396242
33.5,8.2,17.1740398396242
33.6,8.0,16.755160819145562
33.7,8.0,16.755160819145562
33.8,8.0,16.755160819145562
33.9,8.0,16.755160819145562
34.0,8.0,16.755160819145562
34.1,7.8,16.336281798666924
34.2,7.8,16.336281798666924
34.3,7.8,16.336281798666924
34.4,7.8,16.336281798666924
34.5,7.8,16.336281798666924
34.6,7.8,16.336281798666924
34.7,7.8,16.336281798666924
34.8,7.8,16.336281798666924
34.9,7.8,16.336281798666924
35.0,7.8,16.336281798666924
35.1,8.0,16.755160819145562
35.2,8.0,16.755160819145562
35.3,8.0,16.755160819145562
35.4,8.0,16.755160819145562
35.5,8.0,16.755160819145562
35.6,8.0,16.755160819145562
35.7,8.0,16.755160819145562
35.8,8.0,16.755160819145562
35.9,8.0,16.755160819145562
36.0,8.0,16.755160819145562
36.1,8.0,16.755160819145562
36.2,8.0,16.755160819145562
36.3,8.0,16.755160819145562
36.4,8.0,16.755160819145562
36.5,8.0,16.755160819145562
36.6,8.0,16.755160819145562
36.7,8.0,16.755160819145562
36.8,8.0,16.755160819145562
36.9,8.0,16.755160819145562
37.0,8.0,16.755160819145562
37.1,8.2,17.1740398396242
37.2,8.2,17.1740398396242
37.3,8.2,17.1740398396242
37.4,8.2,17.1740398396242
37.5,8.2,17.1740398396242
37.6,8.0,16.755160819145562
37.7,8.0,16.755160819145562
37.8,8.0,16.755160819145562
37.9,8.0,16.755160819145562
38.0,7.8,16.336281798666924
38.1,7.6,15.917402778188285
38.2,7.6,15.917402778188285
38.3,7.6,15.917402778188285
38.4,7.6,15.917402778188285
