t,x,y
2.596000e1,-1.360236e1,-3.354477e2
2.600000e1,-2.929165e1,-3.354097e2
2.604000e1,-4.397046e1,-3.334309e2
2.608000e1,-6.046767e1,-3.315988e2
2.612000e1,-7.529573e1,-3.285642e2
2.616000e1,-8.986505e1,-3.257425e2
2.620000e1,-1.045252e2,-3.207541e2
2.624000e1,-1.203010e2,-3.173618e2
2.628000e1,-1.344536e2,-3.094220e2
2.632000e1,-1.485732e2,-3.037465e2
2.636000e1,-1.616384e2,-2.956367e2
2.640000e1,-1.761993e2,-2.915062e2
2.644000e1,-1.873936e2,-2.815989e2
2.648000e1,-1.993792e2,-2.716889e2
2.652000e1,-2.124003e2,-2.635491e2
2.656000e1,-2.261876e2,-2.574911e2
2.660000e1,-2.360588e2,-2.458967e2
2.664000e1,-2.452040e2,-2.316053e2
2.668000e1,-2.571429e2,-2.227156e2
2.672000e1,-2.681187e2,-2.117515e2
2.676000e1,-2.760819e2,-1.986899e2
2.680000e1,-2.861892e2,-1.876104e2
2.684000e1,-2.945770e2,-1.732802e2
2.688000e1,-3.000908e2,-1.597671e2
2.692000e1,-3.073015e2,-1.456847e2
2.696000e1,-3.144158e2,-1.326635e2
2.700000e1,-3.177769e2,-1.171461e2
2.704000e1,-3.244181e2,-1.042049e2
2.708000e1,-3.282104e2,-9.035271e1
2.712000e1,-3.308866e2,-7.581682e1
2.716000e1,-3.362365e2,-6.246613e1
2.720000e1,-3.384296e2,-4.874723e1
2.724000e1,-3.415327e2,-3.578282e1
2.728000e1,-3.445302e2,-1.829772e1
2.732000e1,-3.441341e2,-2.985601e0
2.736000e1,-3.480497e2,8.767220e0
2.740000e1,-3.456932e2,2.559769e1
2.744000e1,-3.426351e2,3.969373e1
2.748000e1,-3.415308e2,5.478562e1
2.752000e1,-3.385464e2,6.990763e1
2.756000e1,-3.366406e2,8.541441e1
2.760000e1,-3.330035e2,9.994071e1
2.764000e1,-3.273717e2,1.138436e2
2.768000e1,-3.251193e2,1.292796e2
2.772000e1,-3.179509e2,1.430485e2
2.776000e1,-3.152573e2,1.585089e2
2.780000e1,-3.041686e2,1.713157e2
2.784000e1,-2.982425e2,1.894306e2
2.788000e1,-2.919062e2,2.009680e2
2.792000e1,-2.830889e2,2.152063e2
2.796000e1,-2.744036e2,2.259886e2
2.800000e1,-2.612774e2,2.364657e2
2.804000e1,-2.520427e2,2.494586e2
2.808000e1,-2.423616e2,2.594287e2
2.812000e1,-2.302418e2,2.684912e2
2.816000e1,-2.190699e2,2.804142e2
2.820000e1,-2.071772e2,2.894717e2
2.824000e1,-1.957744e2,2.994847e2
2.828000e1,-1.838210e2,3.075060e2
2.832000e1,-1.704535e2,3.150780e2
2.836000e1,-1.586297e2,3.204014e2
2.840000e1,-1.434666e2,3.255668e2
2.844000e1,-1.303980e2,3.334023e2
2.848000e1,-1.166752e2,3.395323e2
2.852000e1,-1.025738e2,3.434582e2
2.856000e1,-8.716840e1,3.469818e2
2.860000e1,-7.213359e1,3.524626e2
2.864000e1,-5.763727e1,3.538348e2
2.868000e1,-4.285713e1,3.587153e2
2.872000e1,-2.814882e1,3.584332e2
2.876000e1,-1.359522e1,3.597474e2
2.880000e1,1.327410e0,3.611220e2
2.884000e1,1.547783e1,3.619189e2
2.888000e1,3.040763e1,3.613501e2
2.892000e1,4.639782e1,3.601698e2
2.896000e1,6.175279e1,3.574950e2
2.900000e1,7.708540e1,3.555580e2
2.904000e1,9.049217e1,3.528495e2
2.908000e1,1.059133e2,3.476497e2
2.912000e1,1.203686e2,3.442534e2
2.916000e1,1.350855e2,3.400949e2
2.920000e1,1.507350e2,3.340373e2
2.924000e1,1.654108e2,3.281567e2
2.928000e1,1.769593e2,3.192263e2
2.932000e1,1.888762e2,3.130375e2
2.936000e1,2.027889e2,3.046412e2
2.940000e1,2.168397e2,2.962331e2
2.944000e1,2.288007e2,2.849575e2
2.948000e1,2.413989e2,2.744053e2
2.952000e1,2.530077e2,2.622932e2
2.956000e1,2.632107e2,2.511352e2
2.960000e1,2.746082e2,2.386421e2
2.964000e1,2.861614e2,2.249665e2
2.968000e1,2.956116e2,2.112072e2
2.972000e1,3.041651e2,1.984583e2
2.976000e1,3.121322e2,1.856452e2
2.980000e1,3.201546e2,1.717390e2
2.984000e1,3.267023e2,1.582875e2
2.988000e1,3.326615e2,1.444603e2
2.992000e1,3.380675e2,1.301384e2
2.996000e1,3.428102e2,1.150612e2
3.000000e1,3.468027e2,9.991041e1
3.004000e1,3.506071e2,8.354373e1
3.008000e1,3.541198e2,6.769699e1
3.012000e1,3.563010e2,5.176860e1
3.016000e1,3.577577e2,3.537283e1
3.020000e1,3.583338e2,1.967631e1
3.024000e1,3.583918e2,4.216498e0
3.028000e1,3.585802e2,-1.071948e1
3.032000e1,3.577456e2,-2.642796e1
3.036000e1,3.560776e2,-4.336965e1
3.040000e1,3.530463e2,-5.717546e1
3.044000e1,3.499479e2,-7.105167e1
3.048000e1,3.458781e2,-8.678334e1
3.052000e1,3.410123e2,-1.034728e2
3.056000e1,3.360433e2,-1.173610e2
3.060000e1,3.301112e2,-1.319977e2
3.064000e1,3.228623e2,-1.472397e2
3.068000e1,3.151060e2,-1.619547e2
3.072000e1,3.085675e2,-1.721375e2
3.076000e1,2.998300e2,-1.859218e2
3.080000e1,2.909002e2,-1.987590e2
3.084000e1,2.815951e2,-2.099435e2
3.088000e1,2.713988e2,-2.217771e2
3.092000e1,2.608844e2,-2.336605e2
3.096000e1,2.506939e2,-2.419342e2
3.100000e1,2.384591e2,-2.531380e2
3.104000e1,2.269059e2,-2.635548e2
3.108000e1,2.150852e2,-2.716929e2
3.112000e1,2.025612e2,-2.799189e2
3.116000e1,1.884337e2,-2.895736e2
3.120000e1,1.748920e2,-2.977194e2
3.124000e1,1.620873e2,-3.036698e2
3.128000e1,1.478187e2,-3.095110e2
3.132000e1,1.328846e2,-3.153945e2
3.136000e1,1.181767e2,-3.206207e2
3.140000e1,1.040083e2,-3.249062e2
3.144000e1,8.921584e1,-3.275293e2
3.148000e1,7.387053e1,-3.312934e2
3.152000e1,5.977661e1,-3.327802e2
3.156000e1,4.406557e1,-3.349023e2
3.160000e1,2.880948e1,-3.363471e2
3.164000e1,1.345118e1,-3.362109e2
3.168000e1,-2.266242e0,-3.368955e2
3.172000e1,-1.725653e1,-3.358433e2
3.176000e1,-3.201164e1,-3.343655e2
3.180000e1,-4.778022e1,-3.322688e2
3.184000e1,-6.202697e1,-3.298700e2
3.188000e1,-7.627971e1,-3.263427e2
3.192000e1,-9.153135e1,-3.236460e2
3.196000e1,-1.070975e2,-3.197577e2
3.200000e1,-1.216251e2,-3.153524e2
3.204000e1,-1.353335e2,-3.083606e2
3.208000e1,-1.491586e2,-3.026768e2
3.212000e1,-1.622728e2,-2.939348e2
3.216000e1,-1.773281e2,-2.874627e2
3.220000e1,-1.880107e2,-2.789110e2
3.224000e1,-2.023261e2,-2.715507e2
3.228000e1,-2.126454e2,-2.604881e2
3.232000e1,-2.242845e2,-2.515236e2
3.236000e1,-2.352061e2,-2.416498e2
3.240000e1,-2.456187e2,-2.296239e2
3.244000e1,-2.575971e2,-2.203247e2
3.248000e1,-2.674429e2,-2.074438e2
3.252000e1,-2.793279e2,-1.985874e2
3.256000e1,-2.885130e2,-1.863565e2
3.260000e1,-2.961807e2,-1.734680e2
3.264000e1,-3.030492e2,-1.586813e2
3.268000e1,-3.060571e2,-1.447903e2
3.272000e1,-3.179361e2,-1.327538e2
3.276000e1,-3.242866e2,-1.201510e2
3.280000e1,-3.240899e2,-1.028973e2
3.284000e1,-3.289137e2,-8.935865e1
3.288000e1,-3.357754e2,-7.810121e1
3.292000e1,-3.406690e2,-6.300809e1
3.296000e1,-3.414765e2,-4.681252e1
3.300000e1,-3.416198e2,-3.265475e1
3.304000e1,-3.468926e2,-1.704128e1
3.308000e1,-3.465368e2,-2.159389e0
3.312000e1,-3.480049e2,9.525547e0
3.316000e1,-3.492128e2,2.397005e1
3.320000e1,-3.428923e2,3.997862e1
3.324000e1,-3.417290e2,5.458707e1
3.328000e1,-3.396957e2,7.178344e1
3.332000e1,-3.386735e2,8.662362e1
3.336000e1,-3.341318e2,1.005614e2
3.340000e1,-3.286530e2,1.149504e2
3.344000e1,-3.259620e2,1.311591e2
3.348000e1,-3.187044e2,1.429167e2
3.352000e1,-3.110625e2,1.584510e2
3.356000e1,-3.047670e2,1.732308e2
3.360000e1,-2.975009e2,1.853243e2
3.364000e1,-2.896524e2,1.993084e2
3.368000e1,-2.823486e2,2.188836e2
3.372000e1,-2.751139e2,2.260321e2
3.376000e1,-2.650257e2,2.383604e2
3.380000e1,-2.532470e2,2.495977e2
3.384000e1,-2.447172e2,2.592082e2
3.388000e1,-2.310818e2,2.694056e2
3.392000e1,-2.202484e2,2.813351e2
3.396000e1,-2.096917e2,2.897887e2
3.400000e1,-1.978260e2,2.965603e2
3.404000e1,-1.862204e2,3.071207e2
3.408000e1,-1.717223e2,3.130597e2
3.412000e1,-1.604825e2,3.213105e2
3.416000e1,-1.466256e2,3.263509e2
3.420000e1,-1.316920e2,3.315098e2
3.424000e1,-1.182762e2,3.384929e2
3.428000e1,-1.044906e2,3.419634e2
3.432000e1,-9.015790e1,3.466526e2
3.436000e1,-7.456467e1,3.507353e2
3.440000e1,-5.961562e1,3.539624e2
3.444000e1,-4.448915e1,3.560401e2
3.448000e1,-2.977555e1,3.596909e2
3.452000e1,-1.514142e1,3.610038e2
3.456000e1,-3.599672e-1,3.634482e2
3.460000e1,1.319987e1,3.639454e2
3.464000e1,2.793592e1,3.611545e2
3.468000e1,4.390453e1,3.608058e2
3.472000e1,5.828357e1,3.588810e2
3.476000e1,7.382916e1,3.591834e2
3.480000e1,8.831317e1,3.568269e2
3.484000e1,1.024234e2,3.514493e2
3.488000e1,1.174003e2,3.477879e2
3.492000e1,1.320317e2,3.410633e2
3.496000e1,1.468215e2,3.375570e2
3.500000e1,1.619751e2,3.291481e2
3.504000e1,1.725014e2,3.239167e2
3.508000e1,1.867899e2,3.157798e2
3.512000e1,1.989780e2,3.074386e2
3.516000e1,2.120386e2,2.993737e2
3.520000e1,2.235355e2,2.906431e2
3.524000e1,2.367128e2,2.794594e2
3.528000e1,2.510829e2,2.669503e2
3.532000e1,2.608683e2,2.557801e2
3.536000e1,2.708262e2,2.435024e2
3.540000e1,2.820929e2,2.308881e2
3.544000e1,2.927479e2,2.165323e2
3.548000e1,3.017516e2,2.031409e2
3.552000e1,3.096139e2,1.905493e2
3.556000e1,3.176108e2,1.773008e2
3.560000e1,3.250329e2,1.635364e2
3.564000e1,3.308957e2,1.503657e2
3.568000e1,3.368018e2,1.348766e2
3.572000e1,3.414682e2,1.200301e2
3.576000e1,3.455719e2,1.058150e2
3.580000e1,3.494492e2,9.031916e1
3.584000e1,3.530090e2,7.434281e1
3.588000e1,3.556105e2,5.777175e1
3.592000e1,3.570833e2,4.214730e1
3.596000e1,3.581022e2,2.728660e1
3.600000e1,3.583208e2,1.078928e1
3.604000e1,3.585004e2,-4.538134e0
3.608000e1,3.578747e2,-1.976862e1
3.612000e1,3.561602e2,-3.448905e1
3.616000e1,3.540056e2,-4.965490e1
3.620000e1,3.510020e2,-6.472726e1
3.624000e1,3.471424e2,-7.893799e1
3.628000e1,3.428016e2,-9.495177e1
3.632000e1,3.376487e2,-1.091773e2
3.636000e1,3.318299e2,-1.253423e2
3.640000e1,3.259756e2,-1.381134e2
3.644000e1,3.197707e2,-1.509388e2
3.648000e1,3.124313e2,-1.649644e2
3.652000e1,3.043438e2,-1.776647e2
3.656000e1,2.948882e2,-1.915699e2
3.660000e1,2.862959e2,-2.030880e2
3.664000e1,2.764571e2,-2.154129e2
3.668000e1,2.667408e2,-2.269134e2
3.672000e1,2.558894e2,-2.374947e2
3.676000e1,2.449557e2,-2.477532e2
3.680000e1,2.338259e2,-2.559198e2
3.684000e1,2.208624e2,-2.675445e2
3.688000e1,2.091803e2,-2.745515e2
3.692000e1,1.961069e2,-2.838890e2
3.696000e1,1.826574e2,-2.915395e2
3.700000e1,1.693712e2,-2.985428e2
3.704000e1,1.561173e2,-3.053787e2
3.708000e1,1.418485e2,-3.109870e2
3.712000e1,1.271384e2,-3.165234e2
3.716000e1,1.122649e2,-3.216090e2
3.720000e1,9.743623e1,-3.248599e2
3.724000e1,8.336380e1,-3.282348e2
3.728000e1,6.844735e1,-3.305694e2
3.732000e1,5.378880e1,-3.329644e2
3.736000e1,3.815161e1,-3.345239e2
3.740000e1,2.362141e1,-3.347794e2
3.744000e1,9.004273e0,-3.348362e2
3.748000e1,-7.492855e0,-3.351017e2
3.752000e1,-2.235690e1,-3.338178e2
3.756000e1,-3.723170e1,-3.323926e2
3.760000e1,-5.368970e1,-3.313235e2
3.764000e1,-6.840010e1,-3.284635e2
3.768000e1,-8.363702e1,-3.261110e2
3.772000e1,-9.678735e1,-3.212907e2
3.776000e1,-1.101860e2,-3.167942e2
3.780000e1,-1.259418e2,-3.114461e2
3.784000e1,-1.395616e2,-3.047923e2
3.788000e1,-1.514626e2,-2.989680e2
3.792000e1,-1.662403e2,-2.919064e2
3.796000e1,-1.795125e2,-2.842500e2
3.800000e1,-1.913812e2,-2.748457e2
3.804000e1,-2.028774e2,-2.665771e2
3.808000e1,-2.181580e2,-2.608312e2
3.812000e1,-2.314975e2,-2.522353e2
3.816000e1,-2.397789e2,-2.392062e2
3.820000e1,-2.519538e2,-2.317574e2
3.824000e1,-2.640858e2,-2.215928e2
3.828000e1,-2.708413e2,-2.067973e2
3.832000e1,-2.835543e2,-1.962104e2
3.836000e1,-2.890531e2,-1.817657e2
3.840000e1,-2.974248e2,-1.683137e2
3.844000e1,-3.054591e2,-1.565504e2
3.848000e1,-3.149368e2,-1.445048e2
3.852000e1,-3.205255e2,-1.307643e2
3.856000e1,-3.276396e2,-1.172569e2
3.860000e1,-3.311077e2,-1.029582e2
3.864000e1,-3.350880e2,-8.893740e1
3.868000e1,-3.326648e2,-7.387148e1
3.872000e1,-3.371479e2,-5.958192e1
3.876000e1,-3.433648e2,-4.300192e1
3.880000e1,-3.450364e2,-2.954200e1
3.884000e1,-3.459586e2,-1.559316e1
3.888000e1,-3.461459e2,3.666321e-1
3.892000e1,-3.477543e2,1.319887e1
3.896000e1,-3.453379e2,2.861082e1
3.900000e1,-3.427813e2,4.244193e1
3.904000e1,-3.420060e2,5.716603e1
3.908000e1,-3.391865e2,7.228787e1
3.912000e1,-3.390391e2,8.759363e1
3.916000e1,-3.364781e2,1.030861e2
3.920000e1,-3.333155e2,1.165852e2
3.924000e1,-3.257105e2,1.310901e2
3.928000e1,-3.228142e2,1.469591e2
3.932000e1,-3.150881e2,1.611721e2
3.936000e1,-3.101478e2,1.744889e2
3.940000e1,-3.010481e2,1.914887e2
3.944000e1,-2.877996e2,1.991602e2
3.948000e1,-2.820838e2,2.139599e2
3.952000e1,-2.722018e2,2.254956e2
3.956000e1,-2.626162e2,2.395597e2
3.960000e1,-2.528119e2,2.495142e2
3.964000e1,-2.427428e2,2.627740e2
3.968000e1,-2.310193e2,2.746603e2
3.972000e1,-2.214663e2,2.817964e2
3.976000e1,-2.076621e2,2.888156e2
3.980000e1,-1.966784e2,3.014775e2
3.984000e1,-1.844887e2,3.067987e2
3.988000e1,-1.711559e2,3.128927e2
3.992000e1,-1.594883e2,3.195289e2
3.996000e1,-1.475046e2,3.283079e2
4.000000e1,-1.327647e2,3.341219e2
4.004000e1,-1.195964e2,3.401768e2
4.008000e1,-1.044776e2,3.425142e2
4.012000e1,-9.103513e1,3.489686e2
4.016000e1,-7.506727e1,3.529376e2
4.020000e1,-6.104925e1,3.589912e2
4.024000e1,-4.579742e1,3.581519e2
4.028000e1,-3.125986e1,3.607441e2
4.032000e1,-1.619434e1,3.641063e2
4.036000e1,-2.065137e0,3.630090e2
4.040000e1,1.169434e1,3.648782e2
4.044000e1,2.599426e1,3.639202e2
4.048000e1,4.015870e1,3.610972e2
4.052000e1,5.595259e1,3.606017e2
4.056000e1,7.219258e1,3.595720e2
4.060000e1,8.632186e1,3.567217e2
4.064000e1,1.005881e2,3.527527e2
4.068000e1,1.159143e2,3.505150e2
4.072000e1,1.288276e2,3.436950e2
4.076000e1,1.449773e2,3.390952e2
4.080000e1,1.575484e2,3.323336e2
4.084000e1,1.713330e2,3.247758e2
4.088000e1,1.856189e2,3.169731e2
4.092000e1,1.971399e2,3.100068e2
4.096000e1,2.107946e2,3.006179e2
4.100000e1,2.234139e2,2.923801e2
4.104000e1,2.350689e2,2.829873e2
4.108000e1,2.478663e2,2.695062e2
4.112000e1,2.593136e2,2.582985e2
4.116000e1,2.695608e2,2.464172e2
4.120000e1,2.795372e2,2.340152e2
4.124000e1,2.907142e2,2.204145e2
4.128000e1,3.003742e2,2.069102e2
4.132000e1,3.079980e2,1.943111e2
4.136000e1,3.160726e2,1.811397e2
4.140000e1,3.231754e2,1.673480e2
4.144000e1,3.294387e2,1.545418e2
4.148000e1,3.358451e2,1.399813e2
4.152000e1,3.405191e2,1.248846e2
4.156000e1,3.445530e2,1.105183e2
4.160000e1,3.486062e2,9.471321e1
4.164000e1,3.525403e2,7.926673e1
4.168000e1,3.550804e2,6.356170e1
4.172000e1,3.568757e2,4.791307e1
4.176000e1,3.580909e2,3.207189e1
4.180000e1,3.583989e2,1.660481e1
4.184000e1,3.583986e2,1.305537e0
4.188000e1,3.583606e2,-1.358072e1
4.192000e1,3.568352e2,-2.921205e1
4.196000e1,3.548678e2,-4.438377e1
4.200000e1,3.517829e2,-6.115046e1
4.204000e1,3.487935e2,-7.590685e1
4.208000e1,3.439786e2,-9.070680e1
4.212000e1,3.390561e2,-1.063897e2
4.216000e1,3.348773e2,-1.192848e2
4.220000e1,3.289539e2,-1.312309e2
4.224000e1,3.217462e2,-1.473474e2
4.228000e1,3.148827e2,-1.613648e2
4.232000e1,3.068114e2,-1.730671e2
4.236000e1,2.985162e2,-1.853924e2
4.240000e1,2.889955e2,-1.997711e2
4.244000e1,2.808124e2,-2.096488e2
4.248000e1,2.705590e2,-2.212176e2
4.252000e1,2.598293e2,-2.332885e2
4.256000e1,2.492894e2,-2.430113e2
4.260000e1,2.383738e2,-2.521090e2
4.264000e1,2.266230e2,-2.622966e2
4.268000e1,2.145171e2,-2.714356e2
4.272000e1,2.016654e2,-2.803957e2
4.276000e1,1.886293e2,-2.884225e2
4.280000e1,1.753513e2,-2.955946e2
4.284000e1,1.618193e2,-3.032388e2
4.288000e1,1.484082e2,-3.093342e2
4.292000e1,1.340037e2,-3.138496e2
4.296000e1,1.196953e2,-3.196817e2
4.300000e1,1.054695e2,-3.238010e2
4.304000e1,9.079967e1,-3.269684e2
4.308000e1,7.658952e1,-3.297404e2
4.312000e1,6.137395e1,-3.316063e2
4.316000e1,4.685013e1,-3.329868e2
4.320000e1,3.131951e1,-3.345122e2
4.324000e1,1.604473e1,-3.357124e2
4.328000e1,1.795356e0,-3.349591e2
4.332000e1,-1.464969e1,-3.350963e2
4.336000e1,-2.910206e1,-3.336393e2
4.340000e1,-4.362047e1,-3.316004e2
4.344000e1,-5.878747e1,-3.295836e2
4.348000e1,-7.329815e1,-3.269122e2
4.352000e1,-8.754258e1,-3.235510e2
4.356000e1,-1.015514e2,-3.195119e2
4.360000e1,-1.167694e2,-3.146708e2
4.364000e1,-1.312586e2,-3.083894e2
4.368000e1,-1.447266e2,-3.026413e2
4.372000e1,-1.577055e2,-2.951388e2
4.376000e1,-1.705636e2,-2.865549e2
4.380000e1,-1.830446e2,-2.796110e2
4.384000e1,-1.972402e2,-2.734267e2
4.388000e1,-2.094014e2,-2.640955e2
4.392000e1,-2.202913e2,-2.548947e2
4.396000e1,-2.310185e2,-2.458267e2
4.400000e1,-2.457264e2,-2.372658e2
4.404000e1,-2.560010e2,-2.266889e2
4.408000e1,-2.628631e2,-2.128020e2
4.412000e1,-2.736345e2,-2.022501e2
4.416000e1,-2.807568e2,-1.892517e2
4.420000e1,-2.893558e2,-1.765166e2
4.424000e1,-2.993575e2,-1.655453e2
4.428000e1,-3.073304e2,-1.516876e2
4.432000e1,-3.116069e2,-1.374387e2
4.436000e1,-3.151561e2,-1.239098e2
4.440000e1,-3.236406e2,-1.103913e2
4.444000e1,-3.252439e2,-9.589017e1
4.448000e1,-3.306460e2,-8.168383e1
4.452000e1,-3.338619e2,-6.946277e1
4.456000e1,-3.430737e2,-5.643549e1
4.460000e1,-3.430000e2,-4.000000e1
4.464000e1,-3.440382e2,-2.530389e1
4.468000e1,-3.447820e2,-1.091731e1
4.472000e1,-3.441108e2,3.740049e0
4.476000e1,-3.442418e2,1.938786e1
4.480000e1,-3.433031e2,3.333855e1
4.484000e1,-3.421097e2,4.711887e1
4.488000e1,-3.396487e2,6.258209e1
4.492000e1,-3.383998e2,7.640991e1
4.496000e1,-3.343824e2,9.204479e1
4.500000e1,-3.310750e2,1.065723e2
4.504000e1,-3.283409e2,1.216693e2
4.508000e1,-3.229030e2,1.355920e2
4.512000e1,-3.163544e2,1.489850e2
4.516000e1,-3.094909e2,1.624092e2
4.520000e1,-3.022871e2,1.761191e2
4.524000e1,-2.950380e2,1.883635e2
4.528000e1,-2.871712e2,2.027054e2
4.532000e1,-2.782424e2,2.149187e2
4.536000e1,-2.701925e2,2.287337e2
4.540000e1,-2.602198e2,2.388908e2
4.544000e1,-2.507605e2,2.501854e2
4.548000e1,-2.402556e2,2.603822e2
4.552000e1,-2.289605e2,2.707482e2
4.556000e1,-2.189867e2,2.805164e2
4.560000e1,-2.064973e2,2.911715e2
4.564000e1,-1.953538e2,2.986132e2
4.568000e1,-1.829024e2,3.073916e2
4.572000e1,-1.703031e2,3.124155e2
4.576000e1,-1.592534e2,3.210941e2
4.580000e1,-1.452702e2,3.261081e2
4.584000e1,-1.320529e2,3.346789e2
4.588000e1,-1.191701e2,3.402320e2
4.592000e1,-1.044590e2,3.425471e2
4.596000e1,-9.103992e1,3.499534e2
4.600000e1,-7.536734e1,3.514312e2
4.604000e1,-6.049268e1,3.555765e2
4.608000e1,-4.484953e1,3.583444e2
4.612000e1,-3.073935e1,3.613416e2
4.616000e1,-1.654106e1,3.625795e2
4.620000e1,-2.064730e0,3.643433e2
4.624000e1,1.209867e1,3.650974e2
4.628000e1,2.657489e1,3.643630e2
4.632000e1,4.176389e1,3.633330e2
4.636000e1,5.709845e1,3.608748e2
4.640000e1,7.177869e1,3.590535e2
4.644000e1,8.593935e1,3.564104e2
4.648000e1,1.008015e2,3.540222e2
4.652000e1,1.150949e2,3.496717e2
4.656000e1,1.296354e2,3.451392e2
4.660000e1,1.439538e2,3.392141e2
4.664000e1,1.580333e2,3.331434e2
4.668000e1,1.703353e2,3.267352e2
4.672000e1,1.857341e2,3.203701e2
4.676000e1,1.977710e2,3.143888e2
4.680000e1,2.126020e2,3.034527e2
4.684000e1,2.221612e2,2.923704e2
4.688000e1,2.340551e2,2.828836e2
4.692000e1,2.470477e2,2.704963e2
4.696000e1,2.584603e2,2.591889e2
4.700000e1,2.690121e2,2.463667e2
4.704000e1,2.791686e2,2.348424e2
4.708000e1,2.895297e2,2.211521e2
4.712000e1,2.993171e2,2.078837e2
4.716000e1,3.068580e2,1.952652e2
4.720000e1,3.150110e2,1.823354e2
4.724000e1,3.231860e2,1.688451e2
4.728000e1,3.288869e2,1.553916e2
4.732000e1,3.350713e2,1.413858e2
4.736000e1,3.398163e2,1.266946e2
4.740000e1,3.440374e2,1.123250e2
4.744000e1,3.477604e2,9.717241e1
4.748000e1,3.515834e2,8.172133e1
4.752000e1,3.546724e2,6.575570e1
4.756000e1,3.568177e2,5.010882e1
4.760000e1,3.579762e2,3.456087e1
4.764000e1,3.582983e2,1.920991e1
4.768000e1,3.589042e2,4.352541e0
4.772000e1,3.583535e2,-1.083936e1
4.776000e1,3.574160e2,-2.601529e1
4.780000e1,3.554212e2,-4.214977e1
4.784000e1,3.530779e2,-5.668265e1
4.788000e1,3.500758e2,-6.946604e1
4.792000e1,3.464335e2,-8.435674e1
4.796000e1,3.420077e2,-9.930020e1
4.800000e1,3.368559e2,-1.136163e2
4.804000e1,3.316805e2,-1.279344e2
4.808000e1,3.250163e2,-1.415186e2
4.812000e1,3.184057e2,-1.560403e2
4.816000e1,3.110956e2,-1.680963e2
4.820000e1,3.022860e2,-1.820738e2
4.824000e1,2.936068e2,-1.958903e2
4.828000e1,2.847567e2,-2.074095e2
4.832000e1,2.749341e2,-2.187937e2
4.836000e1,2.644233e2,-2.301326e2
4.840000e1,2.545342e2,-2.403500e2
4.844000e1,2.444968e2,-2.495154e2
4.848000e1,2.320289e2,-2.601566e2
4.852000e1,2.209361e2,-2.686825e2
4.856000e1,2.073932e2,-2.786044e2
4.860000e1,1.943938e2,-2.870459e2
4.864000e1,1.812783e2,-2.943724e2
4.868000e1,1.680897e2,-3.020814e2
4.872000e1,1.552859e2,-3.081899e2
4.876000e1,1.398906e2,-3.141173e2
4.880000e1,1.257004e2,-3.203453e2
4.884000e1,1.117246e2,-3.262796e2
4.888000e1,9.797140e1,-3.305883e2
4.892000e1,8.400096e1,-3.345868e2
4.896000e1,6.773226e1,-3.345419e2
4.900000e1,5.368661e1,-3.363576e2
4.904000e1,3.809323e1,-3.394973e2
4.908000e1,2.401715e1,-3.398961e2
4.912000e1,9.053134e0,-3.451632e2
4.916000e1,-6.424726e0,-3.444162e2
4.920000e1,-2.237478e1,-3.396798e2
4.924000e1,-3.729194e1,-3.415782e2
4.928000e1,-5.029490e1,-3.361933e2
4.932000e1,-6.553121e1,-3.344192e2
4.936000e1,-8.015601e1,-3.325996e2
4.940000e1,-9.510243e1,-3.266206e2
4.944000e1,-1.091907e2,-3.211035e2
4.948000e1,-1.238942e2,-3.142831e2
4.952000e1,-1.370904e2,-3.109103e2
4.956000e1,-1.510195e2,-3.025835e2
4.960000e1,-1.648128e2,-2.967186e2
4.964000e1,-1.772577e2,-2.899653e2
4.968000e1,-1.896453e2,-2.812990e2
4.972000e1,-2.010719e2,-2.716332e2
4.976000e1,-2.128741e2,-2.633404e2
4.980000e1,-2.235333e2,-2.534729e2
4.984000e1,-2.339453e2,-2.432824e2
4.988000e1,-2.484239e2,-2.365160e2
4.992000e1,-2.554685e2,-2.207456e2
4.996000e1,-2.641164e2,-2.100896e2
5.000000e1,-2.738420e2,-2.001760e2
5.004000e1,-2.809384e2,-1.860288e2
5.008000e1,-2.937253e2,-1.760904e2
5.012000e1,-3.027083e2,-1.641289e2
5.016000e1,-3.109398e2,-1.524358e2
5.020000e1,-3.163508e2,-1.383259e2
5.024000e1,-3.224844e2,-1.257380e2
5.028000e1,-3.284666e2,-1.118263e2
5.032000e1,-3.336815e2,-9.689453e1
5.036000e1,-3.390827e2,-8.456853e1
5.040000e1,-3.396748e2,-6.759892e1
5.044000e1,-3.450832e2,-5.471421e1
5.048000e1,-3.461141e2,-3.985006e1
5.052000e1,-3.493190e2,-2.525891e1
5.056000e1,-3.518484e2,-9.450638e0
5.060000e1,-3.518831e2,6.644324e0
5.064000e1,-3.510564e2,2.062654e1
5.068000e1,-3.521313e2,3.531235e1
5.072000e1,-3.482660e2,5.112558e1
5.076000e1,-3.491111e2,6.527373e1
5.080000e1,-3.470045e2,8.138129e1
5.084000e1,-3.437834e2,9.764920e1
5.088000e1,-3.389903e2,1.118366e2
5.092000e1,-3.353717e2,1.272090e2
5.096000e1,-3.315176e2,1.419229e2
5.100000e1,-3.267404e2,1.547480e2
5.104000e1,-3.210675e2,1.692635e2
5.108000e1,-3.123170e2,1.832989e2
5.112000e1,-3.052581e2,1.965673e2
5.116000e1,-2.979004e2,2.105363e2
5.120000e1,-2.885841e2,2.225145e2
5.124000e1,-2.805746e2,2.347074e2
5.128000e1,-2.680342e2,2.470009e2
