t, s[0].ω 
0, 9.516754678942474 
0.001, 9.534290504630455 
0.002, 9.552661426027612 
0.003, 9.571926267067576 
0.004, 9.59214799931015 
0.005, 9.613392899663742 
0.006, 9.63572960390223 
0.007, 9.659228068926849 
0.008, 9.683958458787664 
0.009000000000000001, 9.709989971339596 
0.010000000000000002, 9.737389624020375 
0.011000000000000003, 9.766221018559753 
0.012000000000000004, 9.796543105420612 
0.013000000000000005, 9.828408969397373 
0.014000000000000005, 9.86186465802393 
0.015000000000000006, 9.896948074247447 
0.016000000000000007, 9.933687954187883 
0.017000000000000008, 9.972102949717167 
0.01800000000000001, 10.012200834057253 
0.01900000000000001, 10.053977846624607 
0.02000000000000001, 10.0974181909636 
0.02100000000000001, 10.142493696849513 
0.022000000000000013, 10.189163654552582 
0.023000000000000013, 10.237374825900934 
0.024000000000000014, 10.28706163323724 
0.025000000000000015, 10.338146523718086 
0.026000000000000016, 10.39054050275201 
0.027000000000000017, 10.444143826813624 
0.028000000000000018, 10.498846842511908 
0.02900000000000002, 10.554530955733796 
0.03000000000000002, 10.611069712026588 
0.03100000000000002, 10.668329967211095 
0.03200000000000002, 10.726173125602951 
0.03300000000000002, 10.784456422214225 
0.03400000000000002, 10.843034224941132 
0.035000000000000024, 10.901759333021582 
0.036000000000000025, 10.960484248948886 
0.037000000000000026, 11.019062402511143 
0.03800000000000003, 11.077349307623614 
0.03900000000000003, 11.13520363504889 
0.04000000000000003, 11.192488186857997 
0.04100000000000003, 11.249070761466845 
0.04200000000000003, 11.304824901175445 
0.04300000000000003, 11.359630517232969 
0.04400000000000003, 11.413374390448515 
0.04500000000000003, 11.465950548175195 
0.046000000000000034, 11.517260521038992 
0.047000000000000035, 11.567213485006228 
0.048000000000000036, 11.615726296245041 
0.04900000000000004, 11.662723427716122 
0.05000000000000004, 11.708136817522362 
0.05100000000000004, 11.751905639767562 
0.05200000000000004, 11.793976009045348 
0.05300000000000004, 11.83430062973545 
0.05400000000000004, 11.872838401066925 
0.05500000000000004, 11.909553988462479 
0.05600000000000004, 11.944417371052054 
0.057000000000000044, 11.97740337448381 
0.058000000000000045, 12.008491197310494 
0.059000000000000045, 12.037663938329159 
0.060000000000000046, 12.064908131337152 
0.06100000000000005, 12.090213292867283 
0.06200000000000005, 12.113571487603858 
0.06300000000000004, 12.134976915377727 
0.06400000000000004, 12.154425522905854 
0.06500000000000004, 12.17191464278805 
0.06600000000000004, 12.187442661704921 
0.06700000000000005, 12.20100871927798 
0.06800000000000005, 12.212612438653434 
0.06900000000000005, 12.222253689551337 
0.07000000000000005, 12.229932384275589 
0.07100000000000005, 12.235648307000657 
0.07200000000000005, 12.239400976529422 
0.07300000000000005, 12.24118954264446 
0.07400000000000005, 12.241012716142984 
0.07500000000000005, 12.23886873264384 
0.07600000000000005, 12.234755350273465 
0.07700000000000005, 12.228669881366656 
0.07800000000000006, 12.22060925834702 
0.07900000000000006, 12.21057013397085 
0.08000000000000006, 12.198549016116612 
0.08100000000000006, 12.184904077733993 
0.08200000000000006, 12.169347893295992 
0.08300000000000006, 12.151809927231767 
0.08400000000000006, 12.132292392140213 
0.08500000000000006, 12.11079854789135 
0.08600000000000006, 12.087333028751537 
0.08700000000000006, 12.061902198549578 
0.08800000000000006, 12.034514531820593 
0.08900000000000007, 12.005181018321643 
0.09000000000000007, 11.973915587694332 
0.09100000000000007, 11.940735550360609 
0.09200000000000007, 11.905662049988548 
0.09300000000000007, 11.868720522068456 
0.09400000000000007, 11.829941152314989 
0.09500000000000007, 11.789359327781252 
0.09600000000000007, 11.747016072764152 
0.09700000000000007, 11.70295846082928 
0.09800000000000007, 11.657239993624637 
0.09900000000000007, 11.60992093662502 
0.10000000000000007, 11.561068601593606 
0.10100000000000008, 11.510757565405129 
0.10200000000000008, 11.459069814984215 
0.10300000000000008, 11.406094808507289 
