t, -s[0].ω, -s[0].φ 
15.59, 4.799930230986818, 0.00048001702286583505 
15.590999999999998, 4.799254991150399, 0.005279812483146586 
15.591999999999995, 4.798620581324408, 0.010078955125602139 
15.592999999999993, 4.7980270332468455, 0.014877485798077924 
15.59399999999999, 4.797474398855844, 0.019675445391262467 
15.594999999999988, 4.796962750390866, 0.024472874858941663 
15.595999999999986, 4.796492180524515, 0.029269815238371105 
15.596999999999984, 4.796062802525022, 0.03406630767079706 
15.597999999999981, 4.7956747504494945, 0.038862393422156936 
15.598999999999979, 4.79532817936807, 0.04365811390398981 
15.599999999999977, 4.795023265619079, 0.048453510694588454 
15.600999999999974, 4.794760207095354, 0.053248625560423375 
15.601999999999972, 4.794539223561842, 0.05804350047787052 
15.60299999999997, 4.794360557004675, 0.06283817765527389 
15.603999999999967, 4.79422447201184, 0.06763269955537464 
15.604999999999965, 4.7941312561856515, 0.07242710891813829 
15.605999999999963, 4.7940812205871275, 0.07722144878401191 
15.60699999999996, 4.794074700212488, 0.08201576251764349 
15.607999999999958, 4.794112054501886, 0.08681009383209545 
15.608999999999956, 4.794193667880532, 0.09160448681358489 
15.609999999999953, 4.794319950332317, 0.09639898594678249 
15.610999999999951, 4.794491338006045, 0.10119363614070341 
15.611999999999949, 4.794708293854343, 0.10598848275522209 
15.612999999999946, 4.79497130830529, 0.1107835716282442 
15.613999999999944, 4.795280899966755, 0.11557894910356824 
15.614999999999942, 4.795637616363398, 0.12037466205946923 
15.61599999999994, 4.7960420347062165, 0.12517075793803775 
15.616999999999937, 4.796494762694484, 0.12996728477530606 
15.617999999999935, 4.796996439349794, 0.13476429123219394 
15.618999999999932, 4.797547735881905, 0.13956182662630645 
15.61999999999993, 4.7981493565859195, 0.14435994096461435 
15.620999999999928, 4.7988020397702735, 0.14915868497704907 
15.621999999999925, 4.799506558714831, 0.15395811015104247 
15.622999999999923, 4.800263722658282, 0.15875826876704052 
15.62399999999992, 4.801074377813872, 0.16355921393502032 
15.624999999999918, 4.8019394084122755, 0.1683609996320379 
15.625999999999916, 4.802859737770305, 0.17316368074083352 
15.626999999999914, 4.80383632938385, 0.17796731308951874 
15.627999999999911, 4.804870188043254, 0.18277195349236924 
15.628999999999909, 4.805962360969037, 0.18757765979174465 
15.629999999999907, 4.80711393896561, 0.19238449090115373 
15.630999999999904, 4.808326057590269, 0.19719250684948256 
15.631999999999902, 4.809599898334417, 0.2020017688263983 
15.6329999999999, 4.8109366898135875, 0.20681233922893957 
15.633999999999897, 4.81233770896237, 0.21162428170930014 
15.634999999999895, 4.813804282229946, 0.2164376612238079 
15.635999999999893, 4.815337786771331, 0.22125254408309783 
15.63699999999989, 4.816939651628959, 0.22606899800347124 
15.637999999999888, 4.818611358898572, 0.23088709215942868 
15.638999999999886, 4.820354444872731, 0.23570689723735683 
15.639999999999883, 4.822170501154574, 0.24052848549034378 
15.640999999999881, 4.824061175733604, 0.24535193079408707 
