t,x,dx,d2x,y,dy,d2y,p,V,S1,S20,0,-2,0.0,0,0,0.0,0.00075,100000,0.002,0.002
0,0,-2,0.0,0,0,0.0,0.00075,100000,0.002,0.002
5e-06,-1e-05,-2.0,0.0,0.0,0.0,0.0,0.00074998,100003.7334528036,0.002,0.002
1e-05,-2e-05,-2.0,0.024889685357,0.0,0.0,0.074669056072,0.00074996,100007.4671445622,0.002,0.002
1.5e-05,-3e-05,-1.999999875552,0.049780963748,0.0,3.73345e-07,0.149342891244,0.00074994,100011.20107529747,0.002,0.002
2e-05,-3.9999999e-05,-1.999999626647,0.074673835316,2e-12,1.120059e-06,0.224021505949,0.00074992,100014.9352450311,0.002,0.002
2.5e-05,-4.9999997e-05,-1.999999253278,0.099568300207,8e-12,2.240167e-06,0.298704900622,0.0007499,100018.6696537847,0.002,0.002
3e-05,-5.9999993e-05,-1.999998755436,0.124464358565,1.9e-11,3.733692e-06,0.373393075694,0.00074988,100022.40430158001,0.002,0.002
3.5e-05,-6.9999987e-05,-1.999998133114,0.149362010533,3.8e-11,5.600657e-06,0.4480860316,0.00074986,100026.13918843868,0.002,0.002
4e-05,-7.9999978e-05,-1.999997386304,0.174261256258,6.6e-11,7.841087e-06,0.522783768774,0.00074984,100029.87431438238,0.002,0.002
4.5e-05,-8.9999965e-05,-1.999996514998,0.199162095883,1.05e-10,1.0455006e-05,0.597486287648,0.00074982,100033.6096794328,0.002,0.002
5e-05,-9.9999948e-05,-1.999995519188,0.224064529552,1.57e-10,1.3442437e-05,0.672193588656,0.0007498,100037.34528361163,0.002,0.002
5.5e-05,-0.000109999926,-1.999994398865,0.248968557411,2.24e-10,1.6803405e-05,0.746905672233,0.00074978,100041.08112694055,0.002,0.002
6e-05,-0.000119999898,-1.999993154022,0.273874179604,3.08e-10,2.0537933e-05,0.821622538811,0.00074976,100044.81720944126,0.002,0.002
6.5e-05,-0.000129999864,-1.999991784651,0.298781396275,4.11e-10,2.4646046e-05,0.896344188825,0.00074974,100048.55353113545,0.002,0.002
7e-05,-0.000139999823,-1.999990290744,0.32369020757,5.34e-10,2.9127767e-05,0.971070622709,0.00074972,100052.29009204477,0.002,0.002
7.5e-05,-0.000149999774,-1.999988672293,0.348600613632,6.8e-10,3.398312e-05,1.045801840895,0.0007497,100056.02689219102,0.002,0.002
8e-05,-0.000159999717,-1.99998692929,0.373512614607,8.5e-10,3.9212129e-05,1.12053784382,0.00074968,100059.7639315958,0.002,0.002
8.5e-05,-0.000169999652,-1.999985061727,0.398426210639,1.046e-09,4.4814818e-05,1.195278631916,0.000749660001,100063.50102341094,0.002,0.002
9e-05,-0.000179999577,-1.999983069596,0.423340156073,1.27e-09,5.0791211e-05,1.270020468219,0.000749640002,100067.23835450412,0.002,0.002
9.5e-05,-0.000189999492,-1.999980952895,0.448255696694,1.524e-09,5.7141313e-05,1.344767090082,0.000749620003,100070.97592489704,0.002,0.002
0.0001,-0.000199999397,-1.999978711617,0.473172832647,1.81e-09,6.3865148e-05,1.419518497941,0.000749600004,100074.71373461143,0.002,0.002
0.000105,-0.000209999291,-1.999976345753,0.498091564076,2.129e-09,7.096274e-05,1.494274692229,0.000749580005,100078.45178366898,0.002,0.002
0.00011,-0.000219999173,-1.999973855295,0.523011891127,2.484e-09,7.8434113e-05,1.56903567338,0.000749560006,100082.19007209143,0.002,0.002
0.000115,-0.000229999042,-1.999971240236,0.547933813943,2.876e-09,8.6279291e-05,1.643801441829,0.000749540007,100085.92859990045,0.002,0.002
0.00012,-0.000239998898,-1.999968500567,0.57285733267,3.307e-09,9.4498298e-05,1.718571998009,0.000749520008,100089.6673671178,0.002,0.002
