"Latest: Time (s)","Latest: Magnetic Field (mT)"
0,1.2782113174
0.005,1.2782113174
0.01,1.27427454993
0.015,1.27009173451
0.02,1.27427454993
0.025,1.28239413282
0.03,1.2782113174
0.035,1.27009173451
0.04,1.27009173451
0.045,1.27009173451
0.05,1.2782113174
0.055,1.2782113174
0.06,1.2782113174
0.065,1.27427454993
0.07,1.27009173451
0.075,1.27427454993
0.08,1.27427454993
0.085,1.27427454993
0.09,1.27427454993
0.095,1.27427454993
0.1,1.27427454993
0.105,1.2782113174
0.11,1.27427454993
0.115,1.27427454993
0.12,1.27009173451
0.125,1.27009173451
0.13,1.27427454993
0.135,1.2782113174
0.14,1.2782113174
0.145,1.27427454993
0.15,1.27427454993
0.155,1.27427454993
0.16,1.2782113174
0.165,1.2782113174
0.17,1.27009173451
0.175,1.27427454993
0.18,1.27427454993
0.185,1.2782113174
0.19,1.2782113174
0.195,1.2782113174
0.2,1.27427454993
0.205,1.27427454993
0.21,1.27427454993
0.215,1.27009173451
0.22,1.27009173451
0.225,1.27009173451
0.23,1.27427454993
0.235,1.27427454993
0.24,1.27427454993
0.245,1.27427454993
0.25,1.27009173451
0.255,1.27427454993
0.26,1.2782113174
0.265,1.27427454993
0.27,1.27427454993
0.275,1.27427454993
0.28,1.2782113174
0.285,1.2782113174
0.29,1.27427454993
0.295,1.27427454993
0.3,1.27427454993
0.305,1.27427454993
0.31,1.27427454993
0.315,1.2782113174
0.32,1.2782113174
0.325,1.2782113174
0.33,1.27427454993
0.335,1.27427454993
0.34,1.27427454993
0.345,1.27427454993
0.35,1.27427454993
0.355,1.27427454993
0.36,1.27427454993
0.365,1.27427454993
0.37,1.2782113174
0.375,1.27427454993
0.38,1.27009173451
0.385,1.27427454993
0.39,1.27427454993
0.395,1.2782113174
0.4,1.27427454993
0.405,1.27427454993
0.41,1.27009173451
0.415,1.2782113174
0.42,1.2782113174
0.425,1.27427454993
0.43,1.2782113174
0.435,1.27427454993
0.44,1.27427454993
0.445,1.2782113174
0.45,1.2782113174
0.455,1.2782113174
0.46,1.27009173451
0.465,1.27009173451
0.47,1.27427454993
0.475,1.2782113174
0.48,1.2782113174
0.485,1.27427454993
0.49,1.27009173451
0.495,1.27427454993
0.5,1.2782113174
0.505,1.2782113174
0.51,1.2782113174
0.515,1.27427454993
0.52,1.27427454993
0.525,1.27427454993
0.53,1.2782113174
0.535,1.27009173451
0.54,1.27427454993
0.545,1.27427454993
0.55,1.27427454993
0.555,1.2782113174
0.56,1.2782113174
0.565,1.27427454993
