t,x,dx,d2x,y,dy,d2y,p,V,S1,S20,0,-2,0.0,0,0,0.0,0.0005,100000,0.002,0.002
0,0,-2,0.0,0,0,0.0,0.0005,100000,0.002,0.002
5e-06,-1e-05,-2.0,0.0,0.0,0.0,0.0,0.00049998,100005.60026881218,0.002,0.002
1e-05,-2e-05,-2.0,0.056002688122,0.0,0.0,0.112005376244,0.00049996,100011.20107529749,0.002,0.002
1.5e-05,-3e-05,-1.999999719987,0.112010752975,0.0,5.60027e-07,0.22402150595,0.00049994,100016.80241952905,0.002,0.002
2e-05,-3.9999999e-05,-1.999999159933,0.16802419529,3e-12,1.680135e-06,0.336048390581,0.00049992,100022.40430158001,0.002,0.002
2.5e-05,-4.9999995e-05,-1.999998319812,0.2240430158,1.1e-11,3.360377e-06,0.4480860316,0.0004999,100028.00672152356,0.002,0.002
3e-05,-5.9999987e-05,-1.999997199597,0.280067215236,2.8e-11,5.600807e-06,0.560134430471,0.00049988,100033.6096794328,0.002,0.002
3.5e-05,-6.9999973e-05,-1.999995799261,0.336096794328,5.6e-11,8.401479e-06,0.672193588656,0.00049986,100039.21317538097,0.002,0.002
4e-05,-7.9999952e-05,-1.999994118777,0.39213175381,9.8e-11,1.1762447e-05,0.784263507619,0.00049984,100044.81720944126,0.002,0.002
4.5e-05,-8.9999923e-05,-1.999992158118,0.448172094413,1.57e-10,1.5683765e-05,0.896344188825,0.00049982,100050.42178168685,0.002,0.002
5e-05,-9.9999884e-05,-1.999989917258,0.504217816868,2.35e-10,2.0165486e-05,1.008435633737,0.0004998,100056.02689219099,0.002,0.002
5.5e-05,-0.000109999834,-1.999987396169,0.56026892191,3.36e-10,2.5207664e-05,1.12053784382,0.00049978,100061.6325410269,0.002,0.002
6e-05,-0.000119999771,-1.999984594824,0.616325410269,4.62e-10,3.0810353e-05,1.232650820538,0.00049976,100067.23872826787,0.002,0.002
6.5e-05,-0.000129999694,-1.999981513197,0.672387282679,6.16e-10,3.6973607e-05,1.344774565357,0.00049974,100072.84545398712,0.002,0.002
7e-05,-0.000139999602,-1.999978151261,0.728454539871,8.01e-10,4.369748e-05,1.456909079742,0.000499720001,100078.45243788123,0.002,0.002
7.5e-05,-0.000149999493,-1.999974508988,0.784524378812,1.019e-09,5.0982025e-05,1.569048757625,0.000499700002,100084.05996034635,0.002,0.002
8e-05,-0.000159999366,-1.999970586366,0.840599603463,1.274e-09,5.8827269e-05,1.681199206927,0.000499680003,100089.66802145579,0.002,0.002
8.5e-05,-0.000169999219,-1.999966383368,0.896680214558,1.568e-09,6.7233265e-05,1.793360429116,0.000499660004,100095.27662128278,0.002,0.002
9e-05,-0.000179999051,-1.999961899967,0.952766212828,1.904e-09,7.6200067e-05,1.905532425656,0.000499640005,100100.88575990067,0.002,0.002
9.5e-05,-0.00018999886,-1.999957136136,1.008857599007,2.285e-09,8.5727729e-05,2.017715198013,0.000499620006,100106.49543738278,0.002,0.002
0.0001,-0.000199998646,-1.999952091848,1.064954373828,2.714e-09,9.5816305e-05,2.129908747656,0.000499600007,100112.10565380246,0.002,0.002
0.000105,-0.000209998406,-1.999946767076,1.121056538025,3.193e-09,0.000106465849,2.242113076049,0.000499580008,100117.71640923303,0.002,0.002
0.00011,-0.00021999814,-1.999941161793,1.17716409233,3.725e-09,0.000117676414,2.354328184661,0.00049956001,100123.32742315566,0.002,0.002
0.000115,-0.000229997846,-1.999935275973,1.233274231557,4.313e-09,0.000129448055,2.466548463113,0.000499540012,100128.93897618202,0.002,0.002
0.00012,-0.000239997522,-1.999929109602,1.28938976182,4.96e-09,0.000141780797,2.57877952364,0.000499520014,100134.55106838554,0.002,0.002
0.000125,-0.000249997168,-1.999922662653,1.345510683855,5.669e-09,0.000154674695,2.691021367711,0.000499500016,100140.16369983957,0.002,0.002
0.00013,-0.000259996781,-1.9999159351,1.401636998396,6.442e-09,0.000168129802,2.803273996791,0.000499480018,100145.77687061754,0.002,0.002
0.000135,-0.000269996361,-1.999908926915,1.457768706175,7.283e-09,0.000182146172,2.915537412351,0.000499460021,100151.3903000658,0.002,0.002
0.00014,-0.000279995906,-1.999901638071,1.513903000658,8.194e-09,0.000196723859,3.027806001316,0.000499440024,100157.00426893088,0.002,0.002
0.000145,-0.000289995414,-1.999894068556,1.570042689309,9.178e-09,0.000211862889,3.140085378618,0.000499420027,100162.61877728623,0.002,0.002
0.00015,-0.000299994884,-1.999886218343,1.626187772862,1.0237e-08,0.000227563316,3.252375545725,0.00049940003,100168.23382520529,0.002,0.002
0.000155,-0.000309994315,-1.999878087404,1.682338252053,1.1375e-08,0.000243825194,3.364676504106,0.000499380033,100173.84941276151,0.002,0.002
0.00016,-0.000319993705,-1.999869675713,1.738494127615,1.2594e-08,0.000260648577,3.47698825523,0.000499360037,100179.46525916642,0.002,0.002
0.000165,-0.000329993053,-1.999860983242,1.794652591664,1.3897e-08,0.000278033518,3.589305183328,0.000499340041,100185.08164530146,0.002,0.002
0.00017,-0.000339992358,-1.999852009979,1.850816453015,1.5287e-08,0.000295980044,3.701632906029,0.000499320045,100190.69857124012,0.002,0.002
0.000175,-0.000349991618,-1.999842755897,1.906985712401,1.6767e-08,0.000314488209,3.813971424802,0.000499300049,100196.31603705593,0.002,0.002
0.00018,-0.000359990832,-1.999833220968,1.963160370559,1.8339e-08,0.000333558066,3.926320741119,0.000499280054,100201.93376185243,0.002,0.002
0.000185,-0.000369989998,-1.999823405166,2.019337618524,2.0007e-08,0.00035318967,4.038675237049,0.000499260059,100207.55202661904,0.002,0.002
