t,x,dx,d2x,y,dy,d2y,p,V,S1,S2,F
6e-05,-0.000119999708,-1.999980465521,0.790742060962,2.88e-10,1.9229579e-05,0.772329205146,0.000499808704,100053.5874819426,0.001611404978959474,0.0015738825440170102,-0.9037670794854
6.5e-05,-0.00012999961,-1.999976511811,0.865208205999,3.84e-10,2.3091225e-05,0.843404008174,0.000499792559,100058.11241095152,0.0016145714906432244,0.001573882514348389,-0.8966595991826001
7e-05,-0.000139999493,-1.99997218577,0.940110123758,4.99e-10,2.7308245e-05,0.914621053979,0.000499776382,100062.64666040748,0.0016177441416808218,0.0015738824788078538,-0.8895378946021002
7.5e-05,-0.000149999354,-1.999967485219,1.015454089755,6.36e-10,3.188135e-05,0.985984785187,0.000499760173,100067.19023243955,0.0016209229401050696,0.0015738824364682608,-0.8824015214813001
8e-05,-0.000159999191,-1.999962407949,1.091241869228,7.95e-10,3.6811274e-05,1.057495234372,0.000499743932,100071.74312918128,0.0016241078942684426,0.0015738823873296104,-0.8752504765628001
8.5e-05,-0.000169999003,-1.99995695174,1.167475232952,9.79e-10,4.209875e-05,1.129152433507,0.00049972766,100076.30507240466,0.0016272990128461502,0.001573882330464759,-0.8680847566493001
9e-05,-0.000179998788,-1.999951114364,1.244151385474,1.189e-09,4.7744512e-05,1.200952002303,0.000499711356,100080.87634457496,0.0016304963041991252,0.0015738822655646594,-0.8609047997697001
9.5e-05,-0.000189998544,-1.999944893607,1.321276660718,1.428e-09,5.3749272e-05,1.272898384565,0.00049969502,100085.45694783954,0.0016336997766915858,0.0015738821917021684,-0.8537101615435001
0.0001,-0.000199998268,-1.999938287224,1.398852844928,1.697e-09,6.0113764e-05,1.344991612575,0.000499678652,100090.04688435029,0.0016369094383697346,0.0015738821085682392,-0.8465008387425
0.000105,-0.000209997959,-1.99993129296,1.476881730222,1.998e-09,6.6838722e-05,1.417231718348,0.000499662252,100094.64615626386,0.001640125297924358,0.001573882015544777,-0.8392768281652
0.00011,-0.000219997615,-1.999923908551,1.555365113833,2.332e-09,7.3924881e-05,1.489618734146,0.00049964582,100099.25476574131,0.0016433473637294377,0.0015738819123227357,-0.8320381265854
0.000115,-0.000229997235,-1.999916131725,1.634304798687,2.702e-09,8.1372975e-05,1.562152691625,0.000499629355,100103.87299544727,0.001646575644485333,0.0015738817979749733,-0.8247847308375
0.00012,-0.000239996816,-1.999907960201,1.713707220181,3.109e-09,8.9183738e-05,1.634838037702,0.000499612858,100108.50056709783,0.0016498101482505594,0.001573881672192444,-0.8175161962298001
0.000125,-0.000249996356,-1.999899391665,1.793569582914,3.555e-09,9.7357928e-05,1.707670390225,0.000499596329,100113.13748286814,0.0016530508834087345,0.0015738815343570548,-0.8102329609775002
0.00013,-0.000259995853,-1.999890423817,1.873893705732,4.042e-09,0.00010589628,1.780649781019,0.000499579768,100117.78374493806,0.001656297858346658,0.0015738813838507132,-0.8029350218981002
0.000135,-0.000269995305,-1.999881054348,1.954681412897,4.571e-09,0.000114799529,1.853776242222,0.000499563174,100122.43963607987,0.001659551081454296,0.0015738812203643746,-0.7956223757778
0.00014,-0.00027999471,-1.999871280941,2.035939199739,5.145e-09,0.00012406841,1.927054221344,0.000499546548,100127.1048779396,0.001662810561124766,0.0015738810429709,-0.7882945778656001
0.000145,-0.000289994066,-1.999861101245,2.11766425481,5.765e-09,0.000133703681,2.000479335037,0.000499529889,100131.77975334384,0.001666076305754323,0.0015738808513612455,-0.7809520664963001
0.00015,-0.000299993372,-1.999850512924,2.199863103909,6.434e-09,0.000143706078,2.074056031391,0.000499513198,100136.46398390325,0.001669348324069882,0.0015738806446082734,-0.7735943968609
0.000155,-0.000309992625,-1.999839513608,2.282532927138,7.153e-09,0.000154076358,2.147779926284,0.000499496474,100141.15785249895,0.001672626624147648,0.001573880422402942,-0.7662220073716001
0.00016,-0.000319991823,-1.999828100943,2.365680280026,7.923e-09,0.000164815258,2.221655469257,0.000499479717,100145.86136140666,0.0016759112143931983,0.00157388018443621,-0.7588344530743001
0.000165,-0.000329990964,-1.999816272542,2.449307048519,8.747e-09,0.000175923535,2.295682692485,0.000499462928,100150.57423218378,0.0016792021032151865,0.0015738799297809413,-0.7514317307515
0.00017,-0.000339990045,-1.999804026007,2.533410400508,9.627e-09,0.000187401948,2.369857210258,0.000499446106,100155.29674779359,0.0016824992986952622,0.0015738796578190493,-0.7440142789742001
0.000175,-0.000349989065,-1.999791358955,2.617996937486,1.0564e-08,0.000199251234,2.444183473073,0.000499429251,100160.0289105264,0.001685802809576985,0.001573879368241495,-0.7365816526927
0.00018,-0.000359988022,-1.99977826897,2.703068562202,1.156e-08,0.000211472151,2.518661513409,0.000499412363,100164.77072267742,0.0016891126442781454,0.0015738790604301934,-0.7291338486591
0.000185,-0.000369986913,-1.999764753627,2.7886271825,1.2617e-08,0.000224065459,2.593291363694,0.000499395442,100169.52218654694,0.0016924288108875784,0.0015738787337670603,-0.7216708636306001
0.00019,-0.000379985737,-1.999750810491,2.874674712943,1.3737e-08,0.000237031916,2.668073056307,0.000499378488,100174.28330443992,0.0016957513181597883,0.0015738783876340125,-0.7141926943693001
0.000195,-0.000389984491,-1.999736437117,2.961213072659,1.4922e-08,0.000250372281,2.743006623572,0.000499361501,100179.05407866645,0.001699080174188319,0.0015738780214129683,-0.7066993376428
0.0002,-0.000399983173,-1.999721631052,3.048244186987,1.6174e-08,0.000264087314,2.818092097766,0.000499344481,100183.83451154151,0.0017024153874010144,0.0015738776344858475,-0.6991907902234001
0.000205,-0.000409981781,-1.999706389831,3.135769986952,1.7494e-08,0.000278177774,2.89332951168,0.000499327428,100188.62460538505,0.0017057569662286673,0.001573877226543618,-0.691667048832
0.00021,-0.000419980313,-1.999690710981,3.223792409278,1.8885e-08,0.000292644422,2.968718896945,0.000499310342,100193.4243625219,0.0017091049191050053,0.001573876796659155,-0.6841281103055001
0.000215,-0.000429978767,-1.999674592019,3.312313396399,2.0348e-08,0.000307488016,3.044260286277,0.000499293222,100198.23406623407,0.0017124592544666738,0.0015738763445234294,-0.6765739713723001
0.00022,-0.00043997714,-1.999658030452,3.401339716437,2.1885e-08,0.000322709317,3.119958133623,0.000499276069,100203.05343795048,0.001715819980416773,0.0015738758695183666,-0.6690041866377001
0.000225,-0.00044997543,-1.999641023753,3.490868522308,2.3499e-08,0.000338309108,3.195808049296,0.000499258883,100207.88248001103,0.00171918710539581,0.0015738753707168467,-0.6614191950704001
0.00023,-0.000459973635,-1.99962356941,3.58090177365,2.5191e-08,0.000354288148,3.271810065897,0.000499241663,100212.72147578228,0.0017225606378471576,0.001573874847809846,-0.6538189934103
0.000235,-0.000469971753,-1.999605664901,3.671446286126,2.6962e-08,0.000370647198,3.347968638957,0.00049922441,100217.57014663886,0.0017259405862170409,0.0015738743004883415,-0.6462031361043001
0.00024,-0.000479969781,-1.99958730767,3.762499199725,2.8815e-08,0.000387387041,3.42427937754,0.000499207123,100222.42877600413,0.0017293269586154923,0.0015738737278252195,-0.6385720622460002
0.000245,-0.000489967718,-1.999568495174,3.854067362274,3.0752e-08,0.000404508438,3.500746737143,0.000499189802,100227.29736630821,0.0017327197638321251,0.0015738731292024145,-0.6309253262857001
0.00025,-0.00049996556,-1.999549224837,3.94615278489,3.2775e-08,0.000422012172,3.577370750645,0.000499172448,100232.17563887098,0.0017361190096409772,0.001573872504001864,-0.6232629249355001
0.000255,-0.000509963306,-1.999529494073,4.038752596773,3.4885e-08,0.000439899026,3.654147027193,0.00049915506,100237.06387720139,0.0017395247048365965,0.0015738718519145531,-0.6155852972807001
0.00026,-0.000519960953,-1.99950930031,4.131873691646,3.7084e-08,0.000458169761,3.731080023263,0.000499137638,100241.96208374515,0.0017429368575356513,0.0015738711723224232,-0.6078919976737001
0.000265,-0.0005299585,-1.999488640942,4.225518100633,3.9375e-08,0.000476825161,3.808169770866,0.000499120182,100246.87026095325,0.0017463554765395008,0.0015738704642983725,-0.6001830229134001
0.00027,-0.000539955943,-1.999467513351,4.319687858345,4.1759e-08,0.00049586601,3.885416303426,0.000499102692,100251.78841128181,0.0017497805696260733,0.0015738697275333932,-0.5924583696574001
0.000275,-0.000549953281,-1.999445914912,4.41438500781,4.4238e-08,0.000515293092,3.96281965359,0.000499085168,100256.71653719242,0.0017532121456015227,0.0015738689614094349,-0.5847180346410001
0.00028,-0.000559950511,-1.999423842987,4.509611596341,4.6814e-08,0.00053510719,4.040379853954,0.00049906761,100261.65464115182,0.001756650212588852,0.001573868165308449,-0.5769620146046001
0.000285,-0.00056994763,-1.999401294929,4.605369677169,4.949e-08,0.000555309089,4.118096936243,0.000499050018,100266.60272563205,0.0017600947787111303,0.0015738673383033455,-0.5691903063757001
0.00029,-0.000579944636,-1.999378268081,4.701661310368,5.2267e-08,0.000575899574,4.195970933716,0.000499032392,100271.56079311043,0.0017635458524370054,0.0015738664800851276,-0.5614029066284001
0.000295,-0.000589941527,-1.999354759774,4.798488562029,5.5146e-08,0.000596879429,4.274001879633,0.000499014732,100276.52884606959,0.0017670034422377645,0.0015738655903448013,-0.5535998120367001
0.0003,-0.000599938301,-1.999330767331,4.895853504267,5.813e-08,0.000618249438,4.352189805547,0.000498997038,100281.50688699736,0.0017704675565873196,0.0015738646681552856,-0.5457810194453001
0.000305,-0.000609934955,-1.999306288063,4.993758214253,6.1221e-08,0.000640010387,4.430534743762,0.000498979309,100286.49519976354,0.0017739382036146799,0.0015738637128985486,-0.5379465256238001
0.00031,-0.000619931486,-1.999281319272,5.092209776359,6.4421e-08,0.000662163061,4.509041155003,0.000498961546,100291.49350553809,0.0017774153914488114,0.001573862723956561,-0.5300958844997001
0.000315,-0.000629927893,-1.999255858223,5.191205300975,6.7732e-08,0.000684708267,4.587704643725,0.000498943749,100296.50180682495,0.001780899128916268,0.0015738617007112984,-0.5222295356275001
0.00032,-0.000639924172,-1.999229902196,5.290746882361,7.1156e-08,0.00070764679,4.666525242052,0.000498925917,100301.52038758213,0.0017843894238003264,0.001573860642544739,-0.5143474757948001
0.000325,-0.000649920322,-1.999203448462,5.390841655855,7.4694e-08,0.000730979416,4.745507412589,0.000498908051,100306.54896892371,0.001787886284931962,0.0015738595491479094,-0.5064492587411
0.00033,-0.000659916339,-1.999176494254,5.491486716356,7.8349e-08,0.000754706953,4.824646757584,0.00049889015,100311.58783486685,0.001791389720094868,0.0015738584195937521,-0.4985353242416
0.000335,-0.000669912221,-1.99914903682,5.592689230957,8.2123e-08,0.000778830187,4.903947739341,0.000498872214,100316.63698800976,0.0017948997377728857,0.0015738572532642582,-0.4906052260659001
0.00034,-0.000679907966,-1.999121073374,5.694451351282,8.6017e-08,0.000803349926,4.983410391856,0.000498854244,100321.69614941029,0.0017984163464523284,0.001573856049850466,-0.4826589608144001
0.000345,-0.000689903571,-1.999092601117,5.796770160785,9.0034e-08,0.000828266978,5.063030316013,0.000498836239,100326.76560317479,0.001801939554269157,0.0015738548084253314,-0.47469696839870007
0.00035,-0.000699899034,-1.999063617266,5.899652876077,9.4175e-08,0.00085358213,5.142811976079,0.000498818199,100331.84535191816,0.0018054693697125827,0.0015738535286799018,-0.46671880239210006
0.000355,-0.000709894352,-1.999034119002,6.003101666283,9.8443e-08,0.00087929619,5.222755403908,0.000498800124,100336.93539826082,0.0018090058009200913,0.001573852209687143,-0.4587244596092001
0.00036,-0.000719889523,-1.999004103494,6.107118707928,1.02839e-07,0.000905409967,5.302860633313,0.000498782014,100342.03574482883,0.001812548856383709,0.0015738508511381113,-0.4507139366687001
0.000365,-0.000729884544,-1.9989735679,6.211706182625,1.07366e-07,0.00093192427,5.383127695994,0.000498763869,100347.1463942538,0.00181609854424236,0.0015738494521057831,-0.44268723040060004
0.00037,-0.000739879412,-1.998942509369,6.316866278215,1.12026e-07,0.000958839908,5.463556624596,0.000498745689,100352.26734917307,0.0018196548726346524,0.0015738480119721833,-0.43464433754040005
0.000375,-0.000749874125,-1.998910925038,6.422601190041,1.1682e-07,0.000986157691,5.544147452792,0.000498727474,100357.39861222958,0.0018232178500556715,0.001573846530428383,-0.42658525472080006
0.00038,-0.00075986868,-1.998878812032,6.528913118506,1.21751e-07,0.001013878428,5.624900212045,0.000498709224,100362.54018607181,0.0018267874846453278,0.0015738450065473752,-0.4185099787955001
0.000385,-0.000769863074,-1.998846167466,6.635804270274,1.2682e-07,0.001042002929,5.705814935928,0.000498690939,100367.69207335403,0.0018303637845431427,0.0015738434400202421,-0.41041850640720007
0.00039,-0.000779857305,-1.998812988445,6.743276859608,1.3203e-07,0.001070532004,5.786891655746,0.000498672618,100372.85455852812,0.001833946758247062,0.0015738418299199896,-0.40231083442540005
0.000395,-0.00078985137,-1.998779272061,6.851338283832,1.37383e-07,0.001099466462,5.868134838779,0.000498654262,100378.02736251733,0.0018375364138977744,0.0015738401756286704,-0.39418651612210004
0.0004,-0.000799845266,-1.99874501537,6.959985611693,1.4288e-07,0.001128807136,5.949540084271,0.000498635871,100383.2104879929,0.0018411327596355054,0.0015738384768373842,-0.3860459915729001
0.000405,-0.000809838991,-1.998710215442,7.069221076538,1.48524e-07,0.001158554836,6.031107423281,0.000498617444,100388.40421949867,0.001844735803960862,0.0015738367326191558,-0.37788925767190007
0.00041,-0.000819832542,-1.998674869337,7.179052126595,1.54317e-07,0.001188710373,6.112841324055,0.000498598982,100393.60827790036,0.0018483455550151004,0.0015738349423560579,-0.36971586759450004
0.000415,-0.000829825916,-1.998638974076,7.289475817987,1.60261e-07,0.00121927458,6.194737383309,0.000498580484,100398.8229478035,0.0018519620209389424,0.0015738331054301693,-0.3615262616691001
0.00042,-0.000839819111,-1.998602526697,7.400499634467,1.66357e-07,0.001250248267,6.276800071168,0.00049856195,100404.04823197756,0.001855585210235453,0.0015738312215326147,-0.35331999288320004
0.000425,-0.000849812124,-1.998565524199,7.512125865652,1.72608e-07,0.001281632267,6.359029419525,0.000498543381,100409.28385123055,0.0018592151310462468,0.0015738292897364483,-0.34509705804750007
0.00043,-0.000859804952,-1.99852796357,7.624351555019,1.79016e-07,0.001313427414,6.441421023728,0.000498524776,100414.53009026089,0.00186285179151233,0.0015738273094237703,-0.3368578976272001
0.000435,-0.000869797592,-1.998489841812,7.737184236339,1.85583e-07,0.001345634519,6.523979353636,0.000498506135,100419.78695185583,0.0018664951997740742,0.0015738252799766888,-0.32860206463640007
0.00044,-0.000879790041,-1.998451155891,7.850626218688,1.92311e-07,0.001378254416,6.606704442143,0.000498487458,100425.0544388086,0.0018701453639711893,0.0015738232007773197,-0.32032955578570005
0.000445,-0.000889782297,-1.99841190276,7.964679819232,1.99202e-07,0.001411287938,6.689596322074,0.000498468745,100430.33255391847,0.0018738022926090168,0.0015738210712077866,-0.3120403677926
0.00045,-0.000899774357,-1.998372079361,8.079347360191,2.06258e-07,0.00144473592,6.772655026186,0.000498449996,100435.62129999066,0.0018774659938279221,0.0015738188906502212,-0.3037344973814
0.000455,-0.000909766217,-1.998331682624,8.194631168735,2.13482e-07,0.001478599195,6.855880585823,0.000498431211,100440.92067983634,0.0018811364753998443,0.001573816658177728,-0.29541194141770005
0.00046,-0.000919757875,-1.998290709468,8.310533581762,2.20875e-07,0.001512878598,6.939273034917,0.00049841239,100446.2306962728,0.0018848137458299685,0.0015738143734814918,-0.2870726965083001
0.000465,-0.000929749329,-1.9982491568,8.427056942837,2.28439e-07,0.001547574963,7.022832406017,0.000498393533,100451.55135212322,0.0018884978136254381,0.0015738120359436699,-0.2787167593983001
0.00047,-0.000939740575,-1.998207021515,8.544203598865,2.36177e-07,0.001582689125,7.106558730206,0.00049837464,100456.88265021676,0.0018921886865558288,0.0015738096446373943,-0.2703441269794
0.000475,-0.00094973161,-1.998164300497,8.661975904953,2.4409e-07,0.001618221919,7.190452041253,0.000498355711,100462.22459338872,0.0018958863727575649,0.001573807199253875,-0.2619547958747001
0.00048,-0.000959722432,-1.998120990617,8.780376224537,2.52181e-07,0.001654174179,7.274512370067,0.000498336745,100467.57746672841,0.001899590880737339,0.001573804698866264,-0.2535487629933001
0.000485,-0.000969713037,-1.998077088736,8.899412296326,2.60452e-07,0.001690546741,7.358744190887,0.000498317743,100472.94099088664,0.0019033022182600601,0.0015738021428567564,-0.24512558091130005
0.00049,-0.000979703422,-1.998032591675,9.019081145237,2.68905e-07,0.001727340462,7.443143094625,0.000498298704,100478.31545101666,0.0019070203934594705,0.0015737995306075577,-0.23668569053750002
0.000495,-0.000989693585,-1.997987496269,9.13939054878,2.77542e-07,0.001764556177,7.527713556174,0.000498279629,100483.70056772996,0.001910745414841579,0.0015737968615008834,-0.2282286443826001
0.0005,-0.000999683522,-1.997941799316,9.260337521596,2.86365e-07,0.001802194745,7.612451165504,0.000498260517,100489.0966262439,0.0019144772901663776,0.0015737941349189591,-0.21975488344960006
0.000505,-0.001009673231,-1.997895497628,9.381929876721,2.95376e-07,0.001840257001,7.697360398162,0.000498241369,100494.50334713052,0.0019182160279392914,0.0015737913502440208,-0.21126396018380006
0.00051,-0.001019662708,-1.997848587979,9.504164620174,3.04577e-07,0.001878743803,7.78243684317,0.000498222184,100499.92101567148,0.0019219616359168953,0.0015737885068583153,-0.20275631568300004
0.000515,-0.001029651951,-1.997801067156,9.627049600651,3.13971e-07,0.001917655987,7.867684975184,0.000498202962,100505.3496348292,0.001925714122603926,0.0015737856038350714,-0.19423150248160007
0.00052,-0.001039640956,-1.997752931908,9.750587264916,3.23559e-07,0.001956994412,7.95310482862,0.000498183704,100510.788925116,0.0019294734957534293,0.001573782640865588,-0.18568951713800008
0.000525,-0.001049629721,-1.997704178972,9.874774609783,3.33344e-07,0.001996759936,8.038691989487,0.000498164409,100516.23917191073,0.001933239763869349,0.0015737796170231173,-0.17713080105129997
0.00053,-0.001059618242,-1.997654805099,9.999619533905,3.43328e-07,0.002036953396,8.124450934922,0.000498145077,100521.70037819467,0.0019370129347010905,0.001573776531689953,-0.1685549065078
0.000535,-0.001069606516,-1.997604807001,10.125124506393,3.53513e-07,0.002077575651,8.210381697551,0.000498125708,100527.17254695541,0.0019407930163728958,0.001573773384248401,-0.15996183024490007
0.00054,-0.00107959454,-1.997554181378,10.251292003246,3.63901e-07,0.002118627559,8.296484309926,0.000498106302,100532.65568118691,0.0019445800170078144,0.001573770174080779,-0.1513515690074
0.000545,-0.001089582311,-1.997502924918,10.378124507357,3.74494e-07,0.002160109981,8.382758804522,0.000498086859,100538.1497838896,0.001948373944727676,0.001573766900569417,-0.14272411954780004
0.00055,-0.001099569826,-1.997451034295,10.505624508532,3.85295e-07,0.002202023775,8.469205212075,0.000498067379,100543.65485807022,0.0019521748076530628,0.0015737635627876335,-0.13407947879250007
0.000555,-0.001109557081,-1.997398506172,10.633794501419,3.96305e-07,0.002244369801,8.555823566534,0.000498047861,100549.17118938312,0.0019559826135216634,0.0015737601604268099,-0.12541764334660002
0.00056,-0.001119544074,-1.997345337199,10.762642530896,4.07527e-07,0.002287148919,8.64261834653,0.000498028306,100554.69849825984,0.0019597973708316892,0.0015737566925602918,-0.11673816534700006
0.000565,-0.001129530801,-1.997291523986,10.89216558889,4.18963e-07,0.002330362011,8.729585136907,0.000498008714,100560.2367877265,0.0019636190873167803,0.0015737531585704638,-0.10804148630930009
0.00057,-0.001139517259,-1.997237063158,11.022366192952,4.30615e-07,0.002374009937,8.816723969701,0.000497989085,100565.78606081563,0.0019674477710901277,0.0015737495578397242,-0.09932760302990006
0.000575,-0.001149503444,-1.997181951327,11.153246865424,4.42485e-07,0.002418093557,8.904034876867,0.000497969418,100571.3466033141,0.0019712834298790793,0.0015737458897504848,-0.09059651231330008
0.00058,-0.001159489354,-1.997126185093,11.284815724555,4.54575e-07,0.002462613731,8.991522340002,0.000497949714,100576.91813557288,0.001975126072177049,0.0015737421536851724,-0.08184776599980009
0.000585,-0.001169474985,-1.997069761014,11.417069744806,4.66888e-07,0.002507571343,9.079181940215,0.000497929972,100582.50094344567,0.001978975705707096,0.0015737383487172078,-0.07308180597850011
0.00059,-0.001179460334,-1.997012675665,11.550017079143,4.79426e-07,0.002552967253,9.167018159714,0.000497910192,100588.0950300716,0.0019828323385745446,0.0015737344742290493,-0.06429818402859998
0.000595,-0.001189445397,-1.99695492558,11.683660312167,4.92191e-07,0.002598802344,9.255031031316,0.000497890375,100593.70011574078,0.0019866959784959116,0.0015737305296031699,-0.05549689686840012
0.0006,-0.001199430172,-1.996896507278,11.817996409714,5.05185e-07,0.002645077499,9.34321613638,0.00049787052,100599.31648640754,0.0019905666339593486,0.0015737265142220585,-0.046678386361999995
0.000605,-0.001209414655,-1.996837417296,11.95303357809,5.1841e-07,0.00269179358,9.43157795811,0.000497850627,100604.9441452311,0.0019944443126768438,0.001573722427468219,-0.03784220418900013
0.00061,-0.001219398842,-1.996777652128,12.088774423196,5.31869e-07,0.00273895147,9.52011652721,0.000497830696,100610.58309537746,0.0019983290223559297,0.001573718268415156,-0.02898834727900006
0.000615,-0.00122938273,-1.996717208256,12.225221560411,5.45564e-07,0.002786552053,9.608831876118,0.000497810728,100616.23305705501,0.0020022207710898073,0.0015737140364454085,-0.020116812388200067
0.00062,-0.001239366316,-1.996656082148,12.362371935718,5.59497e-07,0.002834596212,9.697719584153,0.000497790722,100621.89431635312,0.0020061195669700198,0.0015737097309415319,-0.011228041584699967
0.000625,-0.001249349596,-1.996594270288,12.500233829897,5.7367e-07,0.00288308481,9.786784135793,0.000497770678,100627.56687645784,0.0020100254176948257,0.0015737053512860988,-0.0023215864206999727
0.00063,-0.001259332567,-1.996531769119,12.638809879842,5.88085e-07,0.002932018731,9.876025563224,0.000497750596,100633.25074056217,0.0020139383313502084,0.0015737008968616992,0.0066025563223998775
0.000635,-0.001269315226,-1.99646857507,12.778102729695,6.02745e-07,0.002981398859,9.965443896593,0.000497730475,100638.94619493978,0.0020178583160204025,0.0015736963667419284,0.015544389659299896
0.00064,-0.001279297569,-1.996404684556,12.918120751487,6.17652e-07,0.003031226078,10.055043622578,0.000497710316,100644.65295977815,0.0020217853793941054,0.0015736917603094138,0.024504362257799884
0.000645,-0.001289279592,-1.996340093952,13.058860901504,6.32808e-07,0.003081501296,10.144820319184,0.000497690119,100650.37103829073,0.0020257195291553173,0.0015736870769468018,0.03348203191839989
0.00065,-0.001299261292,-1.996274799647,13.200325845602,6.48216e-07,0.003132225398,10.234774016196,0.000497669884,100656.10043369784,0.0020296607733785144,0.0015736823157277472,0.042477401619600036
0.000655,-0.001309242666,-1.996208798018,13.342518256933,6.63877e-07,0.003183399268,10.324904747298,0.00049764961,100661.84143241074,0.002033609120136299,0.001573677476343944,0.05149047472979991
0.00066,-0.00131922371,-1.996142085427,13.485446583391,6.79794e-07,0.003235023792,10.415216998456,0.000497629298,100667.59375453448,0.002037564577102714,0.0015736725578690876,0.06052169984559992
0.000665,-0.00132920442,-1.996074658194,13.629107763524,6.95969e-07,0.003287099877,10.505706345598,0.000497608948,100673.35740330981,0.0020415271519469646,0.0015736675596859022,0.06957063455979995
0.00067,-0.001339184793,-1.996006512655,13.773504492337,7.12404e-07,0.003339628409,10.596372820115,0.000497588559,100679.13266525208,0.002045496852731497,0.0015736624811771322,0.0786372820115
0.000675,-0.001349164826,-1.995937645133,13.918645277673,7.29102e-07,0.003392610273,10.687220908871,0.000497568131,100684.91954369949,0.0020494736875167584,0.0015736573214165377,0.08772209088709992
0.00068,-0.001359144514,-1.995868051907,14.064532859331,7.46065e-07,0.003446046378,10.778250644294,0.000497547665,100690.71775867371,0.0020534576635620238,0.0015736520797869065,0.09682506442939989
0.000685,-0.001369123854,-1.995797729243,14.211164160683,7.63295e-07,0.003499937631,10.869457600213,0.00049752716,100696.52759679483,0.0020574487889192753,0.0015736467556710472,0.10594576002129995
0.00069,-0.001379102843,-1.995726673422,14.35854774728,7.80795e-07,0.003554284919,10.960846264389,0.000497506616,100702.34906142227,0.0020614470716384006,0.0015736413481427884,0.11508462643889993
0.000695,-0.001389081476,-1.995654880683,14.506686381064,7.98566e-07,0.00360908915,11.052416671099,0.000497486034,100708.18187251485,0.0020654525189636244,0.0015736358568939847,0.12424166710989991
0.0007,-0.00139905975,-1.995582347251,14.65557697196,8.16611e-07,0.003664351233,11.144164390436,0.000497465413,100714.02631679788,0.0020694651389361563,0.0015736302809985102,0.13341643904359995
0.000705,-0.001409037662,-1.995509069366,14.805228143549,8.34933e-07,0.003720072055,11.236093911057,0.000497444753,100719.88239765217,0.002073484939595012,0.0015736246195302657,0.14260939110570003
0.00071,-0.001419015207,-1.995435043225,14.955642680013,8.53533e-07,0.003776252525,11.328205266965,0.000497424054,100725.75011846574,0.00207751192816904,0.0015736188721811716,0.15182052669649995
0.000715,-0.001428992382,-1.995360265012,15.106823378755,8.72414e-07,0.003832893551,11.42049848766,0.000497403316,100731.62948263383,0.002081546112688364,0.0015736130380251772,0.16104984876599993
0.00072,-0.001438969183,-1.995284730895,15.258773041799,8.91578e-07,0.003889996043,11.512973604737,0.000497382539,100737.52049355887,0.0020855875007753702,0.0015736071164452524,0.17029736047370003
0.000725,-0.001448945607,-1.99520843703,15.411494481648,9.11028e-07,0.003947560911,11.60563064742,0.000497361723,100743.42315465042,0.0020896361004533555,0.0015736011065153985,0.17956306474199996
0.00073,-0.001458921649,-1.995131379558,15.564990512366,9.30766e-07,0.004005589064,11.69846964706,0.000497340867,100749.33775293177,0.0020936919189294113,0.0015735950076186374,0.18884696470599993
