t,x,dx,d2x,y,dy,d2y,p,V,S1,S2,F
0.001575,-0.003142742106,-1.983645245287,27.927225659489,1.0470701e-05,0.021292449542,30.329974039195,0.000493187075,101939.29952289391,0.0028924453755089113,0.0015706499854053408,2.0519974039195
0.00158,-0.003152660332,-1.983505609159,28.099237554574,1.0577163e-05,0.021444099412,30.458970916149,0.0004931585,101947.56893107806,0.0028978749515333807,0.0015706171510163078,2.0648970916149
0.001585,-0.00316257786,-1.983365112971,28.272013548408,1.0684383e-05,0.021596394267,30.588207647461,0.000493129875,101955.85396198522,0.002903313263757812,0.0015705840835389057,2.0778207647461002
0.00159,-0.003172494686,-1.983223752903,28.445551976664,1.0792365e-05,0.021749335305,30.71767968993,0.000493101199,101964.15491138525,0.002908760319486332,0.0015705507817542082,2.090767968993
0.001595,-0.003182410805,-1.983081525143,28.619859578323,1.0901112e-05,0.021902923703,30.847391596947,0.000493072472,101972.47178568858,0.00291421612546212,0.001570517244751888,2.1037391596946997
0.0016,-0.003192326213,-1.982938425845,28.794938911025,1.1010627e-05,0.022057160661,30.977343376643,0.000493043694,101980.80459131906,0.0029196806889659043,0.001570483471621802,2.1167343376642997
0.001605,-0.003202240905,-1.98279445115,28.970792533127,1.1120913e-05,0.022212047378,31.107535036826,0.000493014865,101989.15333471415,0.0029251540167155175,0.0015704494614539918,2.1297535036826
0.00161,-0.003212154877,-1.982649597187,29.147423014558,1.1231973e-05,0.022367585053,31.237966584985,0.000492985985,101997.51802232476,0.002930636115968087,0.0015704152133386847,2.1427966584985003
0.001615,-0.003222068125,-1.982503860072,29.324832931449,1.1343811e-05,0.022523774886,31.368638022122,0.000492957054,102005.89866061538,0.002936126993970252,0.0015703807260579316,2.1558638022122
0.00162,-0.003231980644,-1.982357235907,29.503024860574,1.145643e-05,0.022680618076,31.499549354998,0.000492928072,102014.29525606398,0.002941626657402832,0.0015703459987023566,2.1689549354998
0.001625,-0.00324189243,-1.982209720783,29.682001390398,1.1569833e-05,0.022838115823,31.630700590047,0.000492899039,102022.70781516221,0.0029471351134885667,0.0015703110303627752,2.1820700590046997
0.00163,-0.003251803479,-1.982061310776,29.861765115613,1.1684024e-05,0.022996269326,31.762091727139,0.000492869954,102031.13663423527,0.002952652369439564,0.0015702758198218507,2.1952091727139
0.001635,-0.003261713786,-1.98191200195,30.042322918175,1.1799005e-05,0.023155079785,31.893727329108,0.000492840818,102039.58143006408,0.0029581784318991793,0.0015702403664791416,2.2083727329108003
0.00164,-0.003271623346,-1.981761790335,30.223673130016,1.191478e-05,0.023314548422,32.025602845324,0.000492811631,102048.04220918124,0.0029637133074963164,0.0015702046691177139,2.2215602845324
0.001645,-0.003281532155,-1.981610671969,30.405818364405,1.2031353e-05,0.023474676436,32.157718274511,0.000492782392,102056.51926807659,0.0029692570034053098,0.0015701687265208568,2.2347718274510995
0.00165,-0.003291440208,-1.981458642877,30.588765547737,1.2148726e-05,0.023635465027,32.290078180135,0.000492753102,102065.01232344907,0.0029748095262287907,0.0015701325380887195,2.2480078180134995
0.001655,-0.003301347501,-1.981305699049,30.772513010423,1.2266903e-05,0.023796915418,32.422678008787,0.00049272376,102073.5216718988,0.002980370883116583,0.0015700961026050035,2.2612678008787
0.00166,-0.003311254029,-1.981151836484,30.95706770865,1.2385888e-05,0.023959028808,32.555522311618,0.000492694367,102082.04703006975,0.002985941080644838,0.0015700594188536397,2.2745522311618
0.001665,-0.003321159788,-1.980997051145,31.142427968022,1.2505683e-05,0.02412180642,32.688606546091,0.000492664922,102090.58869467273,0.002991520125938665,0.0015700224862353806,2.2878606546091
0.00167,-0.003331064773,-1.980841339005,31.328600774613,1.2626292e-05,0.024285249453,32.821935263717,0.000492635425,102099.14667244777,0.0029971080255475255,0.0015699853035345784,2.3011935263717
0.001675,-0.00334096898,-1.980684696001,31.515588805374,1.2747718e-05,0.024449359129,32.955508468997,0.000492605876,102107.72097014902,0.00300270478657161,0.0015699478698441005,2.3145508468997003
0.00168,-0.003350872403,-1.980527118057,31.703394731718,1.2869965e-05,0.024614136671,33.089326159593,0.000492576275,102116.31159454484,0.003008310414966982,0.001569910183948749,2.3279326159592997
0.001685,-0.003360775039,-1.980368601083,31.892021249205,1.2993036e-05,0.024779583302,33.223388339245,0.000492546622,102124.91855241773,0.003013924918373324,0.001569872244941829,2.3413388339244996
0.00169,-0.003370676882,-1.980209140977,32.081471041832,1.3116934e-05,0.024945700244,33.357695011352,0.000492516917,102133.54185056449,0.003019548302717703,0.0015698340519168567,2.3547695011351997
0.001695,-0.003380577928,-1.980048733622,32.271746811888,1.3241663e-05,0.025112488719,33.492246172393,0.00049248716,102142.18149579613,0.0030251805750470206,0.0015697956036593095,2.3682246172393002
0.0017,-0.003390478172,-1.979887374888,32.462851261987,1.3367225e-05,0.02527994995,33.627041831601,0.000492457351,102150.83749493783,0.0030308217418265736,0.0015697568995713949,2.3817041831600996
0.001705,-0.003400377609,-1.979725060632,32.654787101042,1.3493625e-05,0.025448085159,33.762081978082,0.00049242749,102159.50985482907,0.003036471809506495,0.0015697179381307983,2.3952081978082
0.00171,-0.003410276234,-1.979561786696,32.847557044267,1.3620865e-05,0.025616895569,33.897366620349,0.000492397577,102168.19858232363,0.003042130784521699,0.0015696787187401665,2.4087366620348996
0.001715,-0.003420174043,-1.979397548911,33.041163819409,1.3748949e-05,0.025786382402,34.032895753306,0.000492367612,102176.90368428946,0.003047798673864936,0.0015696392401858936,2.4222895753306
0.00172,-0.003430071031,-1.979232343092,33.235610154419,1.3877881e-05,0.025956546881,34.168669371401,0.000492337594,102185.62545818162,0.003053475483943355,0.0015695995012546245,2.4358669371401
0.001725,-0.003439967193,-1.979066165041,33.430903228123,1.4007664e-05,0.026127390228,34.304692036071,0.000492307524,102194.3636204092,0.0030591612211487186,0.001569559501041462,2.4494692036071
0.00173,-0.003449862524,-1.978899010525,33.627041354443,1.4138301e-05,0.026298913688,34.440959188078,0.000492277401,102203.11846854133,0.0030648558918573454,0.0015695192386417308,2.4630959188077997
0.001735,-0.003459757019,-1.978730875318,33.824031742794,1.4269796e-05,0.026471118484,34.577475382464,0.000492247226,102211.88971893107,0.003070559502430053,0.0015694787128427935,2.4767475382464
0.00174,-0.003469650673,-1.978561755159,34.021872702031,1.4402152e-05,0.026644005861,34.714236058101,0.000492216998,102220.67766926212,0.0030762720592120985,0.0015694379227404502,2.4904236058101
0.001745,-0.003479543482,-1.978391645795,34.220571478682,1.4535372e-05,0.026817577041,34.851245777133,0.000492186718,102229.48203583117,0.0030819935691119506,0.0015693968674307304,2.5041245777133003
0.00175,-0.00348943544,-1.978220542938,34.420126370139,1.466946e-05,0.02699183327,34.98849996974,0.000492156385,102238.30311643683,0.0030877240378666586,0.0015693555457017279,2.517849996974
0.001755,-0.003499326543,-1.978048442306,34.620544653781,1.4804419e-05,0.02716677577,35.126003198374,0.000492125999,102247.14091819184,0.0030934634723552004,0.0015693139566499573,2.5316003198374
0.00176,-0.003509216785,-1.977875339583,34.821829129159,1.4940253e-05,0.027342405786,35.263755455836,0.00049209556,102255.99544822382,0.0030992118782811953,0.0015692720990640179,2.5453755455835996
0.001765,-0.003519106162,-1.977701230437,35.023982615306,1.5076965e-05,0.027518724563,35.401756741407,0.000492065068,102264.8667136754,0.0031049692624939033,0.0015692299720409166,2.5591756741407
0.00177,-0.003528994668,-1.977526110524,35.227007924666,1.5214559e-05,0.027695733347,35.540007047031,0.000492034523,102273.754721704,0.0031107356306632784,0.0015691875743697654,2.5730007047031
0.001775,-0.003538882299,-1.977349975484,35.430907889325,1.5353038e-05,0.027873433382,35.678506371182,0.000492003925,102282.65947948203,0.003116510989608633,0.001569144905148071,2.5868506371182
0.00178,-0.003548769049,-1.977172820945,35.635685334646,1.5492405e-05,0.028051825914,35.817254711968,0.000491973274,102291.58099419682,0.0031222953449660225,0.0015691019634735807,2.6007254711967995
0.001785,-0.003558654913,-1.976994642518,35.841343099073,1.5632664e-05,0.028230912188,35.956252060071,0.00049194257,102300.51927305078,0.003128088702938077,0.001569058748136176,2.6146252060071
0.00179,-0.003568539886,-1.976815435803,36.047884027563,1.5773819e-05,0.028410693448,36.095498405695,0.000491911813,102309.47432326121,0.0031338910697112895,0.001569015257926016,2.6285498405695
0.001795,-0.003578423963,-1.976635196383,36.255310971589,1.5915872e-05,0.02859117094,36.234993752795,0.000491881003,102318.44615206041,0.0031397024514559562,0.001568971492249719,2.6424993752795
0.0018,-0.003588307139,-1.976453919828,36.463626789152,1.6058828e-05,0.028772345909,36.374738083636,0.00049185014,102327.43476669565,0.003145522854326117,0.001568927449589872,2.6564738083635997
0.001805,-0.003598189409,-1.976271601694,36.672834344784,1.620269e-05,0.028954219599,36.514731394228,0.000491819223,102336.44046573764,0.003151352284459499,0.0015688831290455243,2.6704731394228
0.00181,-0.003608070767,-1.976088237522,36.882941101227,1.6347461e-05,0.029136793256,36.654978250368,0.000491788253,102345.46296524348,0.0031571907473861155,0.001568838529715977,2.6844978250368
0.001815,-0.003617951208,-1.975903822816,37.093945355829,1.6493145e-05,0.029320068147,36.795474071053,0.000491757229,102354.50256390231,0.0031630382492079806,0.0015687936503927273,2.6985474071053
0.00182,-0.003627830727,-1.975718353089,37.305854609718,1.6639745e-05,0.029504045517,36.936223422363,0.000491726152,102363.55897771382,0.0031688947960106136,0.001568748490175608,2.7126223422363
0.001825,-0.003637709319,-1.975531823816,37.518667155026,1.6787265e-05,0.029688726634,37.077221721287,0.000491695021,102372.63250548606,0.0031747603938629796,0.0015687030478566707,2.7267221721287003
0.00183,-0.003647586978,-1.97534423048,37.732390517501,1.6935709e-05,0.029874112743,37.218473526875,0.000491663837,102381.72286316106,0.0031806350482222042,0.00156865732222826,2.7408473526875
0.001835,-0.003657463699,-1.975155568527,37.947022983903,1.708508e-05,0.030060205111,37.359974261348,0.000491632599,102390.83034966605,0.0031865187651210457,0.001568611312391035,2.7549974261348
0.00184,-0.003667339477,-1.974965833412,38.162572118702,1.7235381e-05,0.030247004982,37.501728491342,0.000491601307,102399.95497250336,0.0031924115505755288,0.001568565017445917,2.7691728491342
0.001845,-0.003677214306,-1.974775020551,38.379040859609,1.7386616e-05,0.030434513624,37.64373620388,0.000491569961,102409.09673919095,0.0031983134099867272,0.0015685184361860878,2.783373620388
0.00185,-0.003687088181,-1.974583125347,38.596432158085,1.7538789e-05,0.030622732305,37.785997385492,0.000491538562,102418.25536555483,0.0032042243493340845,0.0015684715674050317,2.7975997385492004
0.001855,-0.003696961097,-1.974390143186,38.81474429017,1.7691903e-05,0.030811662292,37.928507454442,0.000491507109,102427.43115076235,0.003210144374580127,0.0015684244102045187,2.8118507454442
0.00186,-0.003706833048,-1.974196069465,39.033984876813,1.7845961e-05,0.031001304829,38.071270977909,0.000491475602,102436.6241023782,0.003216073491069311,0.0015683769636865882,2.8261270977909003
0.001865,-0.003716704028,-1.974000899541,39.25415688208,1.8000968e-05,0.031191661184,38.214287933584,0.000491444041,102445.83422798288,0.0032220117041251335,0.0015683292263376206,2.8404287933583996
0.00187,-0.003726574032,-1.973804628757,39.475263283968,1.8156926e-05,0.031382732624,38.357558321143,0.000491412426,102455.06153517254,0.003227959019653118,0.0015682811975682087,2.8547558321143
0.001875,-0.003736443055,-1.973607252441,39.697307067197,1.831384e-05,0.031574520416,38.5010821173,0.000491380756,102464.30632349168,0.0032339154435416222,0.0015682328758653454,2.86910821173
0.00188,-0.003746311091,-1.973408765906,39.920295944893,1.8471713e-05,0.031767025827,38.644863891369,0.000491349032,102473.56830872598,0.0032398809810567546,0.0015681842603322475,2.8834863891369
0.001885,-0.003756178135,-1.973209164426,40.144228204893,1.8630548e-05,0.031960250146,38.78889905732,0.000491317254,102482.84749851908,0.003245855638049409,0.0015681353500724097,2.8978899057320002
0.00189,-0.003766044181,-1.973008443285,40.369106844512,1.8790349e-05,0.032154194641,38.933187597991,0.000491285422,102492.14390053053,0.003251839419746134,0.0015680861438816896,2.9123187597991
0.001895,-0.003775909223,-1.972806597751,40.594934867652,1.895112e-05,0.032348860579,39.077729495707,0.000491253535,102501.45781454968,0.003257832331352119,0.0015680366405562657,2.9267729495706996
0.0019,-0.003785773256,-1.972603623077,40.821720059476,1.9112864e-05,0.032544249226,39.222529320292,0.000491221594,102510.7889562448,0.0032638343786600974,0.0015679868392005358,2.9412529320291996
0.001905,-0.003795636274,-1.972399514477,41.04946068918,1.9275585e-05,0.032740361873,39.367582473957,0.000491189599,102520.13733332316,0.0032698455668353013,0.0015679367386112967,2.9557582473957
0.00191,-0.003805498272,-1.972194267174,41.27815978832,1.9439287e-05,0.032937199785,39.51288893757,0.000491157549,102529.5032457589,0.003275865901632354,0.001567886337585671,2.9702888937569996
0.001915,-0.003815359243,-1.971987876375,41.507825175426,1.9603973e-05,0.03313476423,39.658453281282,0.000491125445,102538.88640913158,0.0032818953875643265,0.001567835635228979,2.9848453281282
0.00192,-0.003825219182,-1.971780337249,41.738455118814,1.9769647e-05,0.033333056496,39.80427090413,0.000491093286,102548.28712353918,0.0032879340303444966,0.0015677846303389746,2.999427090413
0.001925,-0.003835078084,-1.971571644973,41.970057485028,1.9936312e-05,0.033532077851,39.950346376509,0.000491061072,102557.70539689076,0.0032939818356683493,0.001567733322021593,3.0140346376509
0.00193,-0.003844935942,-1.971361794686,42.202635345644,2.0103972e-05,0.033731829583,40.096679679086,0.000491028804,102567.1409446769,0.0033000388079836565,0.0015676817090752272,3.0286679679086
0.001935,-0.003854792751,-1.971150781509,42.43618696051,2.0272631e-05,0.033932312981,40.243266207708,0.000490996481,102576.59406718204,0.0033061049529441583,0.001567629790298608,3.0433266207707996
0.00194,-0.003864648505,-1.970938600574,42.670720237338,2.0442293e-05,0.034133529312,40.390110525147,0.000490964103,102586.06477236448,0.0033121802755686847,0.0015675775644908064,3.0580110525147
0.001945,-0.003874503198,-1.970725246973,42.906238275722,2.0612961e-05,0.034335479865,40.537212618455,0.00049093167,102595.55306819885,0.003318264780854026,0.001567525030759043,3.0727212618455
0.00195,-0.003884356824,-1.970510715782,43.142744181996,2.0784638e-05,0.034538165928,40.68457247427,0.000490899182,102605.05896267635,0.003324358473774866,0.0015674721882108426,3.087457247427
0.001955,-0.003894209378,-1.970295002061,43.380241077321,2.0957329e-05,0.03474158879,40.83219006278,0.000490866639,102614.58246380465,0.0033304613599036267,0.001567419035338462,3.102219006278
0.00196,-0.003904060853,-1.970078100856,43.618732073545,2.1131037e-05,0.03494574974,40.980065369617,0.000490834041,102624.12357960801,0.003336573443552644,0.0015673655712501006,3.1170065369617
0.001965,-0.003913911244,-1.969860007196,43.858220305426,2.1305766e-05,0.035150650067,41.128198371921,0.000490801388,102633.68231812729,0.00334269473025178,0.0015673117947465028,3.1318198371921
0.00197,-0.003923760544,-1.969640716094,44.098708898249,2.1481519e-05,0.035356291059,41.276589054401,0.00049076868,102643.25868741979,0.0033488252242666596,0.0015672577049365216,3.1466589054401
0.001975,-0.003933608748,-1.96942022255,44.340201000387,2.16583e-05,0.035562674004,41.42523739321,0.000490735917,102652.8526955595,0.003354964931084307,0.001567203300621579,3.161523739321
0.00198,-0.003943455849,-1.969198521545,44.582699750579,2.1836113e-05,0.035769800191,41.574143363961,0.000490703098,102662.464643538,0.0033611138549233532,0.0015671485806034555,3.1764143363960997
0.001985,-0.003953301842,-1.968975608046,44.826213242221,2.2014962e-05,0.035977670908,41.723311531761,0.000490670224,102672.0942466557,0.0033672720012277073,0.0015670935436842926,3.1913311531760997
0.00199,-0.00396314672,-1.96875147698,45.07073971579,2.219485e-05,0.036186287466,41.87273729048,0.000490637295,102681.74151303661,0.00337343937416872,0.001567038188974307,3.206273729048
0.001995,-0.003972990477,-1.968526123281,45.31628233858,2.2375781e-05,0.036395651152,42.022420614191,0.00049060431,102691.40674386417,0.0033796159785189376,0.0015669825152763363,3.2212420614190997
0.002,-0.003982833108,-1.968299541869,45.562849254063,2.2557759e-05,0.036605763255,42.172366068183,0.00049057127,102701.0896543479,0.003385801819657072,0.0015669265213935858,3.2362366068183004
0.002005,-0.003992674606,-1.968071727623,45.810438693581,2.2740788e-05,0.036816625085,42.322569034827,0.000490538174,102710.7905457996,0.0033919969016830177,0.001566870206129631,3.2512569034827
0.00201,-0.004002514965,-1.96784267543,46.059058825564,2.2924871e-05,0.03702823793,42.473034087808,0.000490505023,102720.509133368,0.0033982012293006713,0.001566813568596089,3.2663034087808
0.002015,-0.004012354178,-1.967612380136,46.308707875084,2.3110012e-05,0.0372406031,42.62375660733,0.000490471816,102730.24571849384,0.0034044148065588897,0.0015667566075972495,3.281375660733
0.00202,-0.00402219224,-1.967380836597,46.559394052593,2.3296215e-05,0.037453721883,42.774741158878,0.000490438554,102740.00001626475,0.003410637638745438,0.00156669932193778,3.2964741158878
0.002025,-0.004032029144,-1.967148039627,46.811115576967,2.3483484e-05,0.037667595589,42.925983120393,0.000490405236,102749.77232825078,0.003416869729860877,0.001566641710422728,3.3115983120392998
0.00203,-0.004041864884,-1.966913984049,47.063880683619,2.3671822e-05,0.037882225505,43.077487065864,0.000490371862,102759.56266285424,0.0034231110845135268,0.0015665837721651466,3.3267487065864
0.002035,-0.004051699454,-1.966678664646,47.317692624276,2.3861233e-05,0.03809761294,43.229252966859,0.000490338432,102769.37102849485,0.003429361707288394,0.001566525505970816,3.3419252966859
0.00204,-0.004061532847,-1.966442076183,47.572554648772,2.4051721e-05,0.038313759205,43.381280794386,0.000490304947,102779.1971401374,0.003435621602109999,0.001566466910645904,3.3571280794386
0.002045,-0.004071365057,-1.96620421341,47.828464972069,2.424329e-05,0.038530665609,43.53356592192,0.000490271406,102789.04129961214,0.003441890773513444,0.0015664079849969674,3.3723565921920002
0.00205,-0.004081196078,-1.965965071085,48.085431896972,2.4435943e-05,0.038748333439,43.686112923733,0.000490237809,102798.9035153906,0.0034481692260103056,0.0015663487281385332,3.3876112923733
0.002055,-0.004091025903,-1.965724643926,48.343458693806,2.4629685e-05,0.038966764004,43.838921760627,0.000490204156,102808.7837959617,0.0034544569634483817,0.0015662891385703438,3.4028921760627
0.00206,-0.004100854526,-1.965482926633,48.602548648666,2.4824519e-05,0.039185958613,43.991992409989,0.000490170447,102818.68214983176,0.003460753990288898,0.0015662292154076949,3.4181992409989004
0.002065,-0.004110681941,-1.96523991389,48.862705054597,2.5020449e-05,0.039405918575,44.145324840094,0.000490136682,102828.59858552457,0.0034670603109693285,0.0015661689574586917,3.4335324840093997
0.00207,-0.004120508141,-1.964995600365,49.123931202501,2.5217479e-05,0.039626645199,44.298919018644,0.00049010286,102838.53340534412,0.0034733759292600794,0.0015661083635318414,3.4488919018643998
0.002075,-0.004130333119,-1.964749980709,49.386235501085,2.5415612e-05,0.039848139794,44.45277952196,0.000490068982,102848.48632418386,0.0034797008489035547,0.001566047432743575,3.4642779521959994
0.00208,-0.004140156869,-1.964503049531,49.649616173266,2.5614853e-05,0.040070403692,44.606901708634,0.000490035048,102858.45735062027,0.0034860350742593775,0.001565986163595669,3.4796901708633996
0.002085,-0.004149979384,-1.96425480145,49.914076530465,2.5815205e-05,0.040293438201,44.761285553435,0.000490001058,102868.4464932474,0.003492378609016791,0.0015659245552053472,3.4951285553435003
0.00209,-0.004159800658,-1.964005231067,50.179619900174,2.6016672e-05,0.040517244629,44.915931021857,0.000489967011,102878.45405463496,0.0034987314574841605,0.0015658626063827143,3.5105931021857
0.002095,-0.004169620684,-1.963754332967,50.446254759276,2.6219258e-05,0.040741824284,45.070842681613,0.000489932908,102888.479749552,0.0035050936232972627,0.00156580031593829,3.5260842681613003
0.0021,-0.004179439456,-1.963502101693,50.713979317763,2.6422967e-05,0.040967178497,45.226015895404,0.000489898749,102898.52358664545,0.0035114651107129016,0.0015657376826830117,3.5416015895403996
0.002105,-0.004189256967,-1.963248531796,50.982796914537,2.6627803e-05,0.041193308576,45.381450626979,0.000489864533,102908.58586868564,0.003517845923313078,0.001565674705428236,3.5571450626979004
0.00211,-0.00419907321,-1.962993617811,51.252716077784,2.683377e-05,0.041420215829,45.537151444057,0.000489830261,102918.66631034766,0.0035242360646512375,0.0015656113829857423,3.5727151444057004
0.002115,-0.004208888178,-1.962737354231,51.523734998064,2.7040871e-05,0.041647901586,45.693113714804,0.000489795932,102928.76521453615,0.003530635538252189,0.001565547714475157,3.5883113714804
0.00212,-0.004218701865,-1.962479735556,51.79586224736,2.7249111e-05,0.041876367155,45.849341998022,0.000489761547,102938.88229586324,0.0035370443482655913,0.0015654836984016663,3.6039341998022
0.002125,-0.004228514264,-1.962220756245,52.069096009516,2.7458493e-05,0.042105613865,46.005831659588,0.000489727105,102949.01785736841,0.00354346249816185,0.0015654193338857298,3.6195831659587996
0.00213,-0.004238325368,-1.961960410765,52.343444881402,2.7669021e-05,0.042335643023,46.162587267298,0.000489692606,102959.17190795424,0.003549889991382493,0.0015653546197408057,3.6352587267298
0.002135,-0.00424813517,-1.961698693541,52.618912274028,2.7880699e-05,0.042566455959,46.319608783215,0.00048965805,102969.34445654148,0.0035563268313400943,0.0015652895547807882,3.6509608783215004
0.00214,-0.004257943663,-1.96143559898,52.895501605318,2.8093531e-05,0.042798054003,46.476896168808,0.000489623438,102979.53521761569,0.0035627730214181823,0.0015652241378200102,3.6666896168807996
0.002145,-0.004267750841,-1.961171121472,53.173211055072,2.8307521e-05,0.043030438484,46.634444776283,0.000489588769,102989.74449448766,0.0035692285656299403,0.0015651583676732446,3.6824444776283
0.00215,-0.004277556697,-1.960905255417,53.452049289234,2.8522673e-05,0.043263610708,46.792259173401,0.000489554043,102999.97229613269,0.003575693467303703,0.0015650922431557088,3.6982259173400998
0.002155,-0.004287361223,-1.960637995171,53.732019736668,2.8738991e-05,0.043497572004,46.950339319831,0.00048951926,103010.21863154462,0.003582167729077673,0.0015650257630830666,3.7140339319831
0.00216,-0.004297164413,-1.960369335072,54.013125852893,2.8956479e-05,0.043732323701,47.108685174643,0.00048948442,103020.48350973544,0.0035886513548803152,0.0015649589262714306,3.7298685174643
0.002165,-0.00430696626,-1.960099269443,54.295371090536,2.9175141e-05,0.043967867127,47.267296696299,0.000489449523,103030.7669397356,0.0035951443479518806,0.001564891731537366,3.7457296696299
0.00217,-0.004316766756,-1.959827792588,54.578758899093,2.939498e-05,0.04420420361,47.42617385197,0.000489414569,103041.06893059389,0.0036016467108390994,0.0015648241780051716,3.761617385197
0.002175,-0.004326565895,-1.959554898794,54.863292755012,2.9616001e-05,0.044441334479,47.585316589652,0.000489379558,103051.38949137751,0.0036081584473849912,0.0015647562641850185,3.7775316589652004
0.00218,-0.004336363669,-1.95928058233,55.148976121548,2.9838208e-05,0.044679261062,47.744724865983,0.00048934449,103061.72863117221,0.0036146795600748858,0.0015646879888948438,3.7934724865983003
0.002185,-0.004346160072,-1.959004837449,55.435812489116,3.0061604e-05,0.044917984686,47.904398646397,0.000489309365,103072.086359082,0.003621210052694437,0.0015646193512602869,3.8094398646396996
0.00219,-0.004355955096,-1.958727658387,55.723805334736,3.0286194e-05,0.045157506679,48.064337876959,0.000489274182,103082.46297918772,0.0036277499276672455,0.0015645503497929475,3.8254337876959
0.002195,-0.004365748734,-1.95844903936,56.012963512312,3.0511982e-05,0.045397828368,48.224547127029,0.000489238942,103092.85820577413,0.0036342991880520164,0.0015644809833121596,3.8414547127029
0.0022,-0.004375540979,-1.958168974542,56.303285184217,3.0738971e-05,0.045638951104,48.385021746904,0.000489203645,103103.27204800109,0.0036408578368774336,0.0015644112509449282,3.8575021746904
0.002205,-0.004385331824,-1.957887458116,56.594773858454,3.0967166e-05,0.045880876213,48.545761680702,0.000489168291,103113.70451504693,0.0036474258771420744,0.0015643411512043068,3.8735761680702
0.00221,-0.004395121261,-1.957604484247,56.887433039495,3.119657e-05,0.046123605021,48.706766890921,0.000489132879,103124.15591127136,0.0036540033111419077,0.0015642706832182242,3.8896766890921004
0.002215,-0.004404909283,-1.957320047082,57.181271651416,3.1427188e-05,0.046367138855,48.868041937308,0.00048909741,103134.62595082982,0.0036605901418118826,0.0015641998455007175,3.9058041937308
0.00222,-0.004414695883,-1.957034140724,57.47628784189,3.1659024e-05,0.046611479065,49.029582155798,0.000489061883,103145.11493822224,0.0036671863720565863,0.0015641286368735065,3.9219582155798003
0.002225,-0.004424481054,-1.956746759285,57.772490570306,3.1892081e-05,0.046856626976,49.191392125229,0.000489026299,103155.62258753908,0.0036737920047501677,0.001564057056465926,3.9381392125229002
0.00223,-0.004434264788,-1.956457896832,58.069877966306,3.2126364e-05,0.047102583937,49.353467169498,0.000488990657,103166.14920342107,0.003680407042059599,0.0015639851027935113,3.9543467169498
0.002235,-0.004444047077,-1.956167547442,58.368459013789,3.2361877e-05,0.047349351273,49.515811857714,0.000488954958,103176.69449989332,0.0036870314861169977,0.0015639127746794473,3.9705811857713997
0.00224,-0.004453827915,-1.955875705147,58.668231856113,3.2598624e-05,0.047596930332,49.678421520914,0.000488919201,103187.25878173775,0.0036936653403770985,0.0015638400709474128,3.9868421520914
0.002245,-0.004463607294,-1.955582363988,58.969205512543,3.2836609e-05,0.04784532244,49.841300728128,0.000488883386,103197.84205843834,0.003700308606908424,0.001563766990421584,4.0031300728128
0.00225,-0.004473385206,-1.95528751796,59.271383574759,3.3075836e-05,0.048094528944,50.00444942903,0.000488847514,103208.44404392189,0.0037069612877443743,0.0015636935319266365,4.019444942902999
0.002255,-0.004483161644,-1.954991161042,59.574764163927,3.3316309e-05,0.048344551191,50.167862950965,0.000488811584,103219.06504318317,0.00371362338556512,0.00156361969428775,4.0357862950965
0.00226,-0.0044929366,-1.954693287221,59.879356352224,3.3558032e-05,0.048595390506,50.33154586283,0.000488775596,103229.70506576369,0.0037202949023367503,0.0015635454763306088,4.052154586283
0.002265,-0.004502710066,-1.954393890439,60.185163751972,3.3801009e-05,0.048847048235,50.495498112379,0.00048873955,103240.36412122441,0.003726975839989967,0.0015634708768814066,4.0685498112379
0.00227,-0.004512482035,-1.95409296462,60.492189993447,3.4045244e-05,0.049099525726,50.65971964672,0.000488703447,103251.04192336007,0.0037336662011051716,0.001563395894766849,4.0849719646719995
0.002275,-0.0045222525,-1.95379050367,60.800433182253,3.4290742e-05,0.049352824324,50.824205778262,0.000488667286,103261.73877745087,0.0037403659882314713,0.0015633205285071697,4.101420577826199
0.00228,-0.004532021453,-1.953486501504,61.109902461498,3.4537506e-05,0.049606945353,50.988961085619,0.000488631067,103272.45469311561,0.0037470752031992767,0.0015632447772371222,4.1178961085619
0.002285,-0.004541788886,-1.953180951992,61.420601471161,3.4785541e-05,0.049861890158,51.153985503909,0.00048859479,103283.1896799925,0.003753793847803245,0.0015631686394780083,4.1343985503909
0.00229,-0.004551554791,-1.952873848985,61.732533858065,3.503485e-05,0.050117660086,51.319278987628,0.000488558455,103293.94374773923,0.0037605219238022,0.0015630921143655965,4.1509278987628
0.002295,-0.00456131916,-1.952565186316,62.045703275876,3.5285438e-05,0.050374256481,51.484841470523,0.000488522062,103304.71690603298,0.0037672594329190238,0.0015630152004222687,4.1674841470523
0.0023,-0.004571081986,-1.9522549578,62.360113396535,3.5537309e-05,0.050631680688,51.650672895702,0.000488485611,103315.50916457034,0.0037740063775322024,0.0015629378964779085,4.1840672895702005
0.002305,-0.004580843261,-1.951943157233,62.675767887556,3.5790467e-05,0.050889934052,51.81677320561,0.000488449102,103326.32053306747,0.003780762759295708,0.0015628602013629325,4.200677320561
0.00231,-0.004590602977,-1.951629778394,62.992670423297,3.6044917e-05,0.051149017918,51.98314233183,0.000488412534,103337.15131746868,0.0037875285798273078,0.0015627821136014123,4.217314233183
0.002315,-0.004600361126,-1.951314815042,63.310830304484,3.6300662e-05,0.05140893363,52.14978485449,0.000488375908,103348.00123142719,0.0037943038407084713,0.0015627036323317505,4.233978485449
