Unit:(mV),CH1,CH2,Frequency,?,?
00001,-116.00,-1400.00
00002,-112.00,-1760.00
00003,-92.00,-1760.00
00004,-84.00,-1760.00
00005,-68.00,-1760.00
00006,-56.00,-1840.00
00007,-44.00,-1840.00
00008,-28.00,-1840.00
00009,-32.00,-1880.00
00010,-32.00,-1880.00
00011,-32.00,-1800.00
00012,-32.00,-1360.00
00013,-28.00,-600.00
00014,-32.00,-400.00
00015,-28.00,-360.00
00016,-32.00,-360.00
00017,-32.00,-400.00
00018,-28.00,-320.00
00019,-32.00,-400.00
00020,-32.00,-320.00
00021,-28.00,-280.00
00022,-32.00,-400.00
00023,-32.00,-1080.00
00024,-36.00,-1720.00
00025,-52.00,-1880.00
00026,-64.00,-1920.00
00027,-76.00,-1920.00
00028,-92.00,-1960.00
00029,-104.00,-1960.00
00030,-116.00,-2000.00
00031,-120.00,-1960.00
00032,-120.00,-1960.00
00033,-124.00,-1960.00
00034,-128.00,-1920.00
00035,-128.00,-1400.00
00036,-128.00,-480.00
00037,-128.00,-320.00
00038,-124.00,-280.00
00039,-128.00,-360.00
00040,-128.00,-280.00
00041,-124.00,-240.00
00042,-128.00,-280.00
00043,-128.00,-240.00
00044,-128.00,-240.00
00045,-132.00,-280.00
00046,-128.00,-840.00
00047,-128.00,-1440.00
00048,-124.00,-1680.00
00049,-132.00,-1720.00
00050,-124.00,-1720.00
00051,-116.00,-1720.00
00052,-112.00,-1720.00
00053,-92.00,-1720.00
00054,-88.00,-1760.00
00055,-76.00,-1760.00
00056,-64.00,-1720.00
00057,-48.00,-1760.00
00058,-32.00,-1520.00
00059,-36.00,-960.00
00060,-36.00,-400.00
00061,-32.00,-400.00
00062,-28.00,-400.00
00063,-32.00,-320.00
00064,-32.00,-400.00
00065,-36.00,-280.00
00066,-32.00,-320.00
00067,-36.00,-320.00
00068,-32.00,-280.00
00069,-32.00,-440.00
00070,-32.00,-1040.00
00071,-32.00,-1560.00
00072,-36.00,-1720.00
00073,-32.00,-1720.00
00074,-32.00,-1760.00
00075,-36.00,-1760.00
00076,-52.00,-1800.00
00077,-68.00,-1760.00
00078,-76.00,-1760.00
00079,-92.00,-1760.00
00080,-104.00,-1800.00
00081,-116.00,-1720.00
00082,-128.00,-1360.00
00083,-132.00,-600.00
00084,-132.00,-400.00
00085,-132.00,-400.00
00086,-132.00,-360.00
00087,-132.00,-400.00
00088,-132.00,-280.00
00089,-132.00,-360.00
00090,-132.00,-320.00
00091,-132.00,-280.00
00092,-132.00,-280.00
00093,-128.00,-560.00
00094,-132.00,-960.00
00095,-132.00,-1120.00
00096,-132.00,-1080.00
00097,-132.00,-1120.00
00098,-120.00,-1120.00
00099,-112.00,-1120.00
00100,-88.00,-1120.00
00101,-68.00,-1120.00
00102,-52.00,-1200.00
00103,-28.00,-1160.00
00104,-32.00,-1080.00
00105,-32.00,-760.00
00106,-32.00,-440.00
00107,-32.00,-280.00
00108,-32.00,-280.00
00109,-36.00,-320.00
00110,-32.00,-320.00
00111,-32.00,-280.00
00112,-32.00,-280.00
00113,-24.00,-280.00
00114,-52.00,-320.00
00115,-72.00,-600.00
00116,-92.00,-1360.00
00117,-108.00,-1880.00
00118,-124.00,-1920.00
