Unit:(mV),CH1,CH2,Frequency,4.667,Hz,7.723,Hz
00001,-36.00,-1720.00
00002,-88.00,-1720.00
00003,-124.00,-1720.00
00004,-128.00,-1600.00
00005,-120.00,-1400.00
00006,-120.00,-1080.00
00007,-120.00,-760.00
00008,-124.00,-400.00
00009,-120.00,-400.00
00010,-120.00,-400.00
00011,-124.00,-320.00
00012,-100.00,-400.00
00013,-64.00,-400.00
00014,-32.00,-360.00
00015,-28.00,-320.00
00016,-28.00,-320.00
00017,-32.00,-320.00
00018,-32.00,-320.00
00019,-28.00,-320.00
00020,-24.00,-280.00
00021,-28.00,-280.00
00022,-48.00,-280.00
00023,-96.00,-280.00
00024,-124.00,-320.00
00025,-128.00,-440.00
00026,-124.00,-720.00
00027,-124.00,-1040.00
00028,-128.00,-1360.00
00029,-128.00,-1560.00
00030,-124.00,-1680.00
00031,-124.00,-1680.00
00032,-120.00,-1680.00
00033,-96.00,-1720.00
00034,-52.00,-1720.00
00035,-28.00,-1720.00
00036,-28.00,-1680.00
00037,-32.00,-1720.00
00038,-32.00,-1720.00
00039,-32.00,-1720.00
00040,-28.00,-1720.00
00041,-32.00,-1720.00
00042,-36.00,-1720.00
00043,-80.00,-1720.00
00044,-120.00,-1760.00
00045,-128.00,-1720.00
00046,-132.00,-1720.00
00047,-132.00,-1720.00
00048,-128.00,-1560.00
00049,-128.00,-1280.00
00050,-124.00,-960.00
00051,-120.00,-600.00
00052,-124.00,-400.00
00053,-112.00,-400.00
00054,-76.00,-400.00
00055,-32.00,-360.00
00056,-32.00,-320.00
00057,-28.00,-360.00
00058,-32.00,-360.00
00059,-32.00,-360.00
00060,-28.00,-280.00
00061,-28.00,-280.00
00062,-28.00,-320.00
00063,-52.00,-360.00
00064,-88.00,-320.00
00065,-120.00,-320.00
00066,-120.00,-280.00
00067,-120.00,-280.00
00068,-120.00,-320.00
00069,-116.00,-480.00
00070,-112.00,-600.00
00071,-116.00,-800.00
00072,-120.00,-960.00
00073,-116.00,-1040.00
00074,-100.00,-1080.00
00075,-64.00,-1080.00
00076,-28.00,-1080.00
00077,-28.00,-1080.00
00078,-32.00,-1040.00
00079,-28.00,-1040.00
00080,-28.00,-1080.00
00081,-28.00,-1080.00
00082,-28.00,-1080.00
00083,-32.00,-1120.00
00084,-52.00,-1080.00
00085,-92.00,-1080.00
00086,-124.00,-1080.00
00087,-128.00,-1120.00
00088,-124.00,-1080.00
00089,-128.00,-1080.00
00090,-124.00,-1000.00
00091,-124.00,-880.00
00092,-124.00,-720.00
00093,-124.00,-560.00
00094,-120.00,-400.00
00095,-88.00,-280.00
00096,-44.00,-280.00
00097,-28.00,-280.00
00098,-32.00,-280.00
00099,-28.00,-280.00
00100,-28.00,-280.00
00101,-28.00,-280.00
00102,-32.00,-280.00
00103,-32.00,-320.00
00104,-52.00,-320.00
00105,-72.00,-280.00
00106,-84.00,-280.00
00107,-80.00,-280.00
00108,-84.00,-280.00
