t, peaks/s, omega 
0.1,12.2,25.551620249196983
0.2,12.2,25.551620249196983
0.9,12.4,25.970499269675624
1.0,12.4,25.970499269675624
1.3,12.4,25.970499269675624
1.4,12.4,25.970499269675624
1.7,12.4,25.970499269675624
1.8,12.4,25.970499269675624
1.9,12.4,25.970499269675624
2.0,12.4,25.970499269675624
2.1,12.2,25.551620249196983
2.2,12.2,25.551620249196983
2.3,12.2,25.551620249196983
2.4,12.4,25.970499269675624
2.5,12.2,25.551620249196983
2.6,12.2,25.551620249196983
2.7,12.2,25.551620249196983
2.8,12.4,25.970499269675624
2.9,12.4,25.970499269675624
3.0,12.4,25.970499269675624
3.1,12.4,25.970499269675624
3.4,12.4,25.970499269675624
3.5,12.4,25.970499269675624
3.8,12.4,25.970499269675624
3.9,12.4,25.970499269675624
4.2,12.4,25.970499269675624
4.3,12.4,25.970499269675624
4.6,12.4,25.970499269675624
4.7,12.4,25.970499269675624
4.8,12.4,25.970499269675624
4.9,12.4,25.970499269675624
5.0,12.2,25.551620249196983
5.1,12.2,25.551620249196983
5.2,12.2,25.551620249196983
5.3,12.4,25.970499269675624
5.4,12.2,25.551620249196983
5.5,12.2,25.551620249196983
5.6,12.2,25.551620249196983
5.7,12.4,25.970499269675624
5.8,12.4,25.970499269675624
5.9,12.4,25.970499269675624
6.0,12.4,25.970499269675624
6.3,12.4,25.970499269675624
6.4,12.4,25.970499269675624
6.7,12.4,25.970499269675624
6.8,12.4,25.970499269675624
7.1,12.4,25.970499269675624
7.2,12.4,25.970499269675624
7.5,12.4,25.970499269675624
7.6,12.4,25.970499269675624
7.9,12.4,25.970499269675624
8.0,12.4,25.970499269675624
8.3,12.4,25.970499269675624
8.4,12.4,25.970499269675624
8.7,12.4,25.970499269675624
8.8,12.4,25.970499269675624
9.1,12.4,25.970499269675624
9.2,12.4,25.970499269675624
9.5,12.4,25.970499269675624
9.6,12.4,25.970499269675624
9.9,12.4,25.970499269675624
10.0,12.4,25.970499269675624
10.3,12.4,25.970499269675624
10.4,12.4,25.970499269675624
10.7,12.4,25.970499269675624
11.1,12.6,26.38937829015426
11.5,12.6,26.38937829015426
11.8,12.6,26.38937829015426
11.9,12.4,25.970499269675624
12.0,12.6,26.38937829015426
12.1,12.6,26.38937829015426
12.2,12.4,25.970499269675624
12.3,12.4,25.970499269675624
12.4,12.6,26.38937829015426
12.5,12.6,26.38937829015426
12.6,12.4,25.970499269675624
12.7,12.4,25.970499269675624
12.8,12.4,25.970499269675624
12.9,12.4,25.970499269675624
13.0,12.2,25.551620249196983
13.1,12.2,25.551620249196983
13.2,12.2,25.551620249196983
13.3,12.4,25.970499269675624
13.4,12.2,25.551620249196983
13.5,12.2,25.551620249196983
13.6,12.2,25.551620249196983
13.7,12.4,25.970499269675624
13.8,12.4,25.970499269675624
13.9,12.4,25.970499269675624
14.0,12.4,25.970499269675624
14.1,12.6,26.38937829015426
