t, peaks/s, omega 
0.6,8.4,17.59291886010284
0.7,8.2,17.1740398396242
0.8,8.2,17.1740398396242
0.9,8.4,17.59291886010284
1.0,8.4,17.59291886010284
1.1,8.4,17.59291886010284
1.2,8.4,17.59291886010284
1.3,8.2,17.1740398396242
1.4,8.2,17.1740398396242
1.5,8.4,17.59291886010284
1.9,8.4,17.59291886010284
2.0,8.4,17.59291886010284
2.1,8.4,17.59291886010284
2.5,8.4,17.59291886010284
2.6,8.2,17.1740398396242
2.7,8.2,17.1740398396242
2.8,8.4,17.59291886010284
2.9,8.4,17.59291886010284
3.0,8.4,17.59291886010284
3.1,8.4,17.59291886010284
3.2,8.2,17.1740398396242
3.3,8.2,17.1740398396242
3.4,8.4,17.59291886010284
3.5,8.4,17.59291886010284
3.6,8.4,17.59291886010284
3.7,8.4,17.59291886010284
3.8,8.2,17.1740398396242
3.9,8.2,17.1740398396242
4.0,8.4,17.59291886010284
4.4,8.4,17.59291886010284
4.5,8.4,17.59291886010284
4.6,8.4,17.59291886010284
5.0,8.4,17.59291886010284
5.1,8.2,17.1740398396242
5.2,8.2,17.1740398396242
5.3,8.4,17.59291886010284
5.4,8.4,17.59291886010284
5.5,8.4,17.59291886010284
5.6,8.4,17.59291886010284
5.7,8.2,17.1740398396242
5.8,8.2,17.1740398396242
5.9,8.4,17.59291886010284
6.0,8.4,17.59291886010284
6.1,8.4,17.59291886010284
6.2,8.4,17.59291886010284
6.3,8.2,17.1740398396242
6.4,8.2,17.1740398396242
6.5,8.4,17.59291886010284
6.9,8.4,17.59291886010284
7.0,8.4,17.59291886010284
7.1,8.4,17.59291886010284
7.5,8.4,17.59291886010284
7.6,8.2,17.1740398396242
7.7,8.2,17.1740398396242
7.8,8.4,17.59291886010284
7.9,8.4,17.59291886010284
8.0,8.4,17.59291886010284
8.1,8.4,17.59291886010284
8.2,8.2,17.1740398396242
8.3,8.2,17.1740398396242
8.4,8.4,17.59291886010284
8.8,8.4,17.59291886010284
8.9,8.4,17.59291886010284
9.0,8.4,17.59291886010284
9.1,8.4,17.59291886010284
9.2,8.4,17.59291886010284
9.3,8.4,17.59291886010284
9.4,8.2,17.1740398396242
9.5,8.0,16.755160819145562
9.6,8.2,17.1740398396242
9.7,8.4,17.59291886010284
9.8,8.4,17.59291886010284
9.9,8.4,17.59291886010284
10.0,8.4,17.59291886010284
10.1,8.4,17.59291886010284
10.2,8.4,17.59291886010284
10.6,8.4,17.59291886010284
10.7,8.2,17.1740398396242
10.8,8.2,17.1740398396242
10.9,8.4,17.59291886010284
11.0,8.4,17.59291886010284
11.1,8.4,17.59291886010284
11.2,8.4,17.59291886010284
11.3,8.2,17.1740398396242
11.4,8.2,17.1740398396242
11.5,8.4,17.59291886010284
11.6,8.4,17.59291886010284
11.7,8.4,17.59291886010284
11.8,8.4,17.59291886010284
11.9,8.2,17.1740398396242
12.0,8.2,17.1740398396242
12.1,8.4,17.59291886010284
12.5,8.4,17.59291886010284
12.6,8.4,17.59291886010284
12.7,8.4,17.59291886010284
13.1,8.4,17.59291886010284
13.2,8.2,17.1740398396242
13.3,8.2,17.1740398396242
13.4,8.4,17.59291886010284
13.5,8.4,17.59291886010284
13.6,8.4,17.59291886010284
13.7,8.4,17.59291886010284
13.8,8.2,17.1740398396242
13.9,8.2,17.1740398396242
14.0,8.4,17.59291886010284
14.4,8.4,17.59291886010284
14.5,8.4,17.59291886010284
14.6,8.4,17.59291886010284
14.7,8.4,17.59291886010284
14.8,8.4,17.59291886010284
14.9,8.4,17.59291886010284
15.0,8.2,17.1740398396242
15.1,8.0,16.755160819145562
15.2,8.2,17.1740398396242
15.3,8.2,17.1740398396242
15.4,8.2,17.1740398396242
15.5,8.2,17.1740398396242
15.6,8.2,17.1740398396242
15.7,8.2,17.1740398396242
15.8,8.4,17.59291886010284
15.9,8.4,17.59291886010284
16.0,8.4,17.59291886010284
16.1,8.4,17.59291886010284
16.2,8.2,17.1740398396242
16.3,8.2,17.1740398396242
16.4,8.4,17.59291886010284
16.5,8.4,17.59291886010284
16.6,8.4,17.59291886010284
16.7,8.4,17.59291886010284
16.8,8.2,17.1740398396242
16.9,8.2,17.1740398396242
17.0,8.4,17.59291886010284
17.1,8.4,17.59291886010284
17.2,8.4,17.59291886010284
17.3,8.4,17.59291886010284
17.4,8.2,17.1740398396242
17.5,8.2,17.1740398396242
17.6,8.4,17.59291886010284
17.7,8.4,17.59291886010284
17.8,8.4,17.59291886010284
17.9,8.4,17.59291886010284
18.0,8.2,17.1740398396242
18.1,8.2,17.1740398396242
18.2,8.4,17.59291886010284
18.3,8.4,17.59291886010284
18.4,8.4,17.59291886010284
18.5,8.4,17.59291886010284
18.6,8.2,17.1740398396242
18.7,8.2,17.1740398396242
18.8,8.4,17.59291886010284
19.2,8.4,17.59291886010284
19.3,8.4,17.59291886010284
19.4,8.4,17.59291886010284
19.8,8.4,17.59291886010284
19.9,8.2,17.1740398396242
20.0,8.2,17.1740398396242
20.1,8.4,17.59291886010284
20.2,8.4,17.59291886010284
20.3,8.4,17.59291886010284
20.4,8.4,17.59291886010284
20.5,8.2,17.1740398396242
20.6,8.2,17.1740398396242
20.7,8.4,17.59291886010284
21.1,8.4,17.59291886010284
21.2,8.4,17.59291886010284
21.3,8.4,17.59291886010284
21.7,8.4,17.59291886010284
21.8,8.2,17.1740398396242
21.9,8.2,17.1740398396242
22.0,8.4,17.59291886010284
22.1,8.4,17.59291886010284
22.2,8.4,17.59291886010284
22.3,8.4,17.59291886010284
22.4,8.2,17.1740398396242
22.5,8.2,17.1740398396242
22.6,8.4,17.59291886010284
22.7,8.4,17.59291886010284
22.8,8.4,17.59291886010284
22.9,8.4,17.59291886010284
23.0,8.2,17.1740398396242
23.1,8.2,17.1740398396242
23.2,8.4,17.59291886010284
23.3,8.4,17.59291886010284
