t, peaks/s, omega 
0.8,10.8,22.61946710584651
0.9,10.6,22.20058808536787
1.0,10.4,21.78170906488923
1.1,10.2,21.36283004441059
1.2,10.0,20.943951023931955
1.3,10.0,20.943951023931955
1.4,10.0,20.943951023931955
1.5,10.0,20.943951023931955
1.6,10.0,20.943951023931955
1.7,10.0,20.943951023931955
1.8,10.0,20.943951023931955
1.9,10.0,20.943951023931955
2.0,10.0,20.943951023931955
2.1,10.0,20.943951023931955
2.2,10.0,20.943951023931955
2.3,10.0,20.943951023931955
2.4,10.0,20.943951023931955
2.5,10.2,21.36283004441059
2.6,10.4,21.78170906488923
2.7,10.6,22.20058808536787
2.8,10.8,22.61946710584651
3.5,10.8,22.61946710584651
3.6,10.6,22.20058808536787
3.7,10.4,21.78170906488923
3.8,10.2,21.36283004441059
3.9,10.0,20.943951023931955
4.0,10.0,20.943951023931955
4.1,10.0,20.943951023931955
4.2,10.0,20.943951023931955
4.3,10.0,20.943951023931955
4.4,10.0,20.943951023931955
4.5,10.0,20.943951023931955
4.6,10.0,20.943951023931955
4.7,10.0,20.943951023931955
4.8,10.0,20.943951023931955
4.9,10.0,20.943951023931955
5.0,10.0,20.943951023931955
5.1,10.2,21.36283004441059
5.2,10.4,21.78170906488923
5.3,10.6,22.20058808536787
5.4,10.8,22.61946710584651
6.1,10.8,22.61946710584651
6.2,10.6,22.20058808536787
6.3,10.4,21.78170906488923
6.4,10.2,21.36283004441059
6.5,10.0,20.943951023931955
6.6,10.0,20.943951023931955
6.7,10.0,20.943951023931955
6.8,10.0,20.943951023931955
6.9,10.0,20.943951023931955
7.0,10.0,20.943951023931955
7.1,10.0,20.943951023931955
7.2,10.0,20.943951023931955
7.3,10.0,20.943951023931955
7.4,10.0,20.943951023931955
7.5,10.0,20.943951023931955
7.6,10.0,20.943951023931955
7.7,10.2,21.36283004441059
7.8,10.4,21.78170906488923
7.9,10.6,22.20058808536787
8.0,10.8,22.61946710584651
8.7,10.8,22.61946710584651
8.8,10.6,22.20058808536787
8.9,10.4,21.78170906488923
9.0,10.2,21.36283004441059
9.1,10.0,20.943951023931955
9.2,10.0,20.943951023931955
9.3,10.0,20.943951023931955
9.4,10.0,20.943951023931955
9.5,10.0,20.943951023931955
9.6,10.0,20.943951023931955
9.7,10.0,20.943951023931955
9.8,10.0,20.943951023931955
9.9,10.0,20.943951023931955
10.0,10.0,20.943951023931955
10.1,10.0,20.943951023931955
10.2,10.0,20.943951023931955
10.3,10.0,20.943951023931955
10.4,10.0,20.943951023931955
10.5,10.2,21.36283004441059
10.6,10.4,21.78170906488923
10.7,10.6,22.20058808536787
10.8,10.8,22.61946710584651
11.5,10.8,22.61946710584651
11.6,10.6,22.20058808536787
11.7,10.4,21.78170906488923
11.8,10.2,21.36283004441059
11.9,10.0,20.943951023931955
12.0,10.0,20.943951023931955
12.1,10.0,20.943951023931955
12.2,10.0,20.943951023931955
12.3,10.0,20.943951023931955
12.4,10.0,20.943951023931955
12.5,10.0,20.943951023931955
12.6,10.0,20.943951023931955
12.7,10.0,20.943951023931955
12.8,10.0,20.943951023931955
12.9,10.0,20.943951023931955
13.0,10.0,20.943951023931955
13.1,10.0,20.943951023931955
13.2,10.0,20.943951023931955
13.3,10.2,21.36283004441059
13.4,10.4,21.78170906488923
13.5,10.6,22.20058808536787
13.6,10.8,22.61946710584651
14.3,10.8,22.61946710584651
14.4,10.6,22.20058808536787
14.5,10.4,21.78170906488923
14.6,10.2,21.36283004441059
14.7,10.0,20.943951023931955
14.8,10.0,20.943951023931955
14.9,10.0,20.943951023931955
15.0,10.0,20.943951023931955
15.1,10.0,20.943951023931955
15.2,10.0,20.943951023931955
15.3,10.0,20.943951023931955
15.4,10.0,20.943951023931955
