t, ω_1 
0, 0
0.010000000000000002, 0
0.02000000000000001, 0
0.03000000000000002, 0
0.04000000000000003, 0
0.05000000000000004, 0
0.060000000000000046, 0
0.07000000000000005, 0
0.08000000000000006, 0
0.09000000000000007, 0
0.10000000000000007, 0
0.11000000000000008, 0
0.12000000000000009, 0
0.1300000000000001, 0
0.1400000000000001, 0
0.1500000000000001, 0
0.16000000000000011, 0
0.17000000000000012, 0
0.18000000000000013, 0
0.19000000000000014, 0
0.20000000000000015, 0
0.21000000000000016, 0
0.22000000000000017, 0
0.23000000000000018, 0
0.24000000000000019, 0
0.25000000000000017, 0
0.2600000000000002, 0
0.2700000000000002, 0
0.2800000000000002, 0
0.2900000000000002, 0
0.3000000000000002, 0
0.3100000000000002, 0
0.32000000000000023, 0
0.33000000000000024, 0
0.34000000000000025, 0
0.35000000000000026, 0
0.36000000000000026, 0
0.3700000000000003, 0
0.3800000000000003, 0
0.3900000000000003, 0
0.4000000000000003, 0
0.4100000000000003, 0
0.4200000000000003, 0
0.4300000000000003, 0
0.44000000000000034, 0
0.45000000000000034, 0
0.46000000000000035, 0
0.47000000000000036, 0
0.48000000000000037, 0
0.4900000000000004, 0
0.5000000000000003, 0
0.5100000000000003, 0
0.5200000000000004, 0
0.5300000000000004, 0
0.5400000000000004, 0
0.5500000000000004, 0
0.5600000000000004, 0
0.5700000000000004, 0
0.5800000000000004, 0
0.5900000000000004, 0
0.6000000000000004, 0
0.6100000000000004, 0
0.6200000000000004, 0
0.6300000000000004, 0
0.6400000000000005, 0
0.6500000000000005, 0
0.6600000000000005, 0
0.6700000000000005, 0
0.6800000000000005, 0
0.6900000000000005, 0
0.7000000000000005, 0
0.7100000000000005, 0
0.7200000000000005, 0
0.7300000000000005, 0
0.7400000000000005, 0
0.7500000000000006, 0
0.7600000000000006, 0
0.7700000000000006, 0
0.7800000000000006, 0
0.7900000000000006, 0
0.8000000000000006, 0
0.8100000000000006, 0
0.8200000000000006, 0
0.8300000000000006, 0
0.8400000000000006, 0
0.8500000000000006, 0
0.8600000000000007, 0
0.8700000000000007, 0
0.8800000000000007, 0
0.8900000000000007, 0
0.9000000000000007, 0
0.9100000000000007, 0
0.9200000000000007, 0
0.9300000000000007, 0
0.9400000000000007, 0
0.9500000000000007, 0
0.9600000000000007, 0
0.9700000000000008, 0
0.9800000000000008, 0
0.9900000000000008, 0
1.0000000000000007, -1.0607038061135512
1.0099999999999996, -2.1228110998768877
1.0199999999999985, -3.1814242760715423
1.0299999999999974, -4.220974734889239
1.0399999999999963, -5.214824100442612
1.0499999999999952, -6.129982149605044
1.059999999999994, -6.935458248845977
1.069999999999993, -7.610074298632404
1.0799999999999919, -8.145749930047124
1.0899999999999908, -8.545504282843156
1.0999999999999897, -8.81848517622262
1.1099999999999886, -8.974863098958897
1.1199999999999875, -9.022147209030116
1.1299999999999863, -8.96317633590506
1.1399999999999852, -8.795512047354284
1.1499999999999841, -8.512061666559008
1.159999999999983, -8.10306666151885
1.169999999999982, -7.559693558313126
1.1799999999999808, -6.878963728645683
1.1899999999999797, -6.06852794389837
1.1999999999999786, -5.148599916760753
1.2099999999999775, -4.148874569992212
1.2199999999999764, -3.101143869206665
1.2299999999999753, -2.031379867713839
1.2399999999999742, -0.9552733819686002
1.2499999999999731, 0.11843667242087402
1.259999999999972, 1.180751553731129
1.269999999999971, 2.241967692509805
