"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.503832970E-1,-5.831250191E0,5.516250229E1,3.937500119E-1,5.547125541E1
5.603832970E-1,-5.737500191E0,5.503125381E1,3.375000060E-1,5.533056760E1
5.703832970E-1,-6.037500381E0,5.484375381E1,4.875000119E-1,5.517722718E1
5.803832970E-1,-6.037500381E0,5.471250153E1,5.437500477E-1,5.504729692E1
5.903832970E-1,-5.925000191E0,5.476875305E1,7.125000358E-1,5.509291782E1
6.003832970E-1,-5.831250191E0,5.469375229E1,6.750000119E-1,5.500786892E1
6.103832970E-1,-5.868750095E0,5.493750381E1,4.875000119E-1,5.525223262E1
6.203832970E-1,-5.943750381E0,5.482500076E1,4.125000238E-1,5.514779264E1
6.303832970E-1,-6.112500191E0,5.488125229E1,5.625000000E-1,5.522346347E1
6.403832970E-1,-6.168750286E0,5.503125381E1,8.437500596E-1,5.538234638E1
6.503832970E-1,-6.131250381E0,5.503125381E1,7.125000358E-1,5.537633776E1
6.603832970E-1,-6.262500286E0,5.520000076E1,6.562500000E-1,5.555798465E1
6.703832970E-1,-6.150000095E0,5.514375305E1,6.750000119E-1,5.548974344E1
6.803832970E-1,-6.225000381E0,5.518125153E1,7.875000238E-1,5.553684638E1
6.903832970E-1,-6.206250191E0,5.506875229E1,1.050000072E0,5.542731745E1
7.003832970E-1,-6.206250191E0,5.516250229E1,1.237500072E0,5.552432446E1
7.103832970E-1,-6.187500477E0,5.499375153E1,1.218750000E0,5.535416173E1
7.203832970E-1,-5.906250000E0,5.465625381E1,9.187500477E-1,5.498212411E1
7.303832970E-1,-5.831250191E0,5.458125305E1,9.562500119E-1,5.490019196E1
7.403832970E-1,-5.737500191E0,5.469375229E1,1.050000072E0,5.500389030E1
7.503832970E-1,-5.737500191E0,5.482500076E1,7.312500477E-1,5.512925125E1
7.603832970E-1,-5.906250000E0,5.480625153E1,7.500000000E-1,5.512868124E1
7.703832970E-1,-5.756250381E0,5.488125229E1,5.812500119E-1,5.518536149E1
7.803832970E-1,-5.662500381E0,5.491875076E1,5.812500119E-1,5.521295996E1
7.903832970E-1,-5.493750095E0,5.508750153E1,5.437500477E-1,5.536343359E1
8.003832970E-1,-5.775000095E0,5.542500305E1,7.687500119E-1,5.573035588E1
8.103832970E-1,-5.718750000E0,5.544375229E1,8.437500596E-1,5.574428835E1
8.203832970E-1,-5.550000191E0,5.548125076E1,7.875000238E-1,5.576371441E1
8.303832970E-1,-5.718750000E0,5.550000381E1,8.437500596E-1,5.580023691E1
8.403832970E-1,-5.718750000E0,5.544375229E1,7.500000000E-1,5.574294816E1
8.503832970E-1,-5.887500286E0,5.527500153E1,8.250000477E-1,5.559378633E1
8.603832970E-1,-5.868750095E0,5.514375305E1,1.031250000E0,5.546475642E1
8.703832970E-1,-6.056250095E0,5.516250229E1,8.250000477E-1,5.550009414E1
8.803832970E-1,-6.187500477E0,5.505000305E1,6.562500000E-1,5.540052944E1
8.903832970E-1,-5.943750381E0,5.520000076E1,5.250000358E-1,5.552156228E1
9.003832970E-1,-6.112500191E0,5.508750153E1,4.500000179E-1,5.542741184E1
9.103832970E-1,-6.093750477E0,5.506875229E1,5.625000000E-1,5.540774025E1
9.203832970E-1,-5.981250286E0,5.520000076E1,6.187500358E-1,5.552655483E1
9.303832970E-1,-6.037500381E0,5.551875305E1,4.500000179E-1,5.584788135E1
9.403832970E-1,-6.243750095E0,5.548125076E1,1.687500030E-1,5.583173003E1
9.503832970E-1,-6.093750477E0,5.550000381E1,4.312500060E-1,5.583520569E1
9.603832970E-1,-5.962500095E0,5.550000381E1,4.687500298E-1,5.582133604E1
9.703832970E-1,-6.262500286E0,5.551875305E1,5.250000358E-1,5.587330736E1
9.803832970E-1,-6.206250191E0,5.535000229E1,6.750000119E-1,5.570095080E1
9.903832970E-1,-6.206250191E0,5.548125076E1,4.875000119E-1,5.582942221E1
1.000383297E0,-6.037500381E0,5.540625381E1,3.562500179E-1,5.573536836E1
1.010383297E0,-5.962500095E0,5.523750305E1,6.375000477E-1,5.556203341E1
1.020383297E0,-5.568750381E0,5.538750076E1,6.562500000E-1,5.567061061E1
1.030383297E0,-5.643750191E0,5.533125305E1,7.875000238E-1,5.562391245E1
1.040383297E0,-5.531250000E0,5.548125076E1,8.437500596E-1,5.576267414E1
1.050383297E0,-5.493750095E0,5.551875305E1,9.000000358E-1,5.579716149E1
1.060383297E0,-5.550000191E0,5.572500229E1,6.187500358E-1,5.600411801E1
1.070383297E0,-5.512500286E0,5.551875305E1,7.312500477E-1,5.579654404E1
1.080383297E0,-5.493750095E0,5.565000153E1,7.125000358E-1,5.592505356E1
1.090383297E0,-5.475000381E0,5.566875076E1,7.312500477E-1,5.594211443E1
1.100383297E0,-5.793750286E0,5.548125076E1,5.437500477E-1,5.578559306E1
1.110383297E0,-5.943750381E0,5.555625153E1,2.250000089E-1,5.587374945E1
1.120383297E0,-5.925000191E0,5.546250153E1,1.500000060E-1,5.577828612E1
1.130383297E0,-5.925000191E0,5.518125153E1,5.625000224E-2,5.549846224E1
1.140383297E0,-5.756250381E0,5.514375305E1,2.250000089E-1,5.544383234E1
1.150383297E0,-5.587500095E0,5.540625381E1,2.625000179E-1,5.568789837E1
1.160383297E0,-5.587500095E0,5.553750229E1,3.000000119E-1,5.581867356E1
1.170383297E0,-5.606250286E0,5.568750381E1,1.500000060E-1,5.596919352E1
1.180383297E0,-5.587500095E0,5.602500153E1,4.687500298E-1,5.630489037E1
1.190383297E0,-5.268750191E0,5.602500153E1,3.937500119E-1,5.627357785E1
1.200383297E0,-5.268750191E0,5.602500153E1,4.687500298E-1,5.627415260E1
1.210383297E0,-4.950000286E0,5.621250153E1,5.062500238E-1,5.643229678E1
1.220383297E0,-4.837500095E0,5.619375229E1,4.875000119E-1,5.640369544E1
1.230383297E0,-4.912500381E0,5.626875305E1,2.625000179E-1,5.648339700E1
1.240383297E0,-5.156250000E0,5.610000229E1,2.625000179E-1,5.633707551E1
1.250383297E0,-5.118750095E0,5.583750153E1,-0.000000000E0,5.607163435E1
1.260383297E0,-4.912500381E0,5.572500229E1,-1.125000045E-1,5.594122984E1
1.270383297E0,-4.950000286E0,5.572500229E1,1.125000045E-1,5.594453538E1
1.280383297E0,-4.893750191E0,5.570625305E1,9.375000000E-2,5.592087454E1
1.290383297E0,-5.081250191E0,5.578125381E1,1.875000075E-2,5.601221056E1
1.300383297E0,-5.437500000E0,5.589375305E1,1.312500089E-1,5.615777117E1
1.310383297E0,-5.493750095E0,5.561250305E1,2.250000089E-1,5.588365066E1
1.320383297E0,-5.156250000E0,5.565000153E1,1.875000000E-1,5.588868168E1
1.330383297E0,-4.968750000E0,5.557500076E1,3.750000000E-1,5.579793734E1
1.340383297E0,-5.212500095E0,5.561250305E1,3.375000060E-1,5.585726953E1
1.350383297E0,-5.287500381E0,5.550000381E1,5.625000224E-2,5.575133404E1
1.360383297E0,-5.587500095E0,5.551875305E1,3.750000149E-2,5.579922494E1
1.370383297E0,-5.418750286E0,5.551875305E1,1.687500030E-1,5.578282237E1
1.380383297E0,-5.381250381E0,5.559375381E1,-1.875000075E-2,5.585359138E1
1.390383297E0,-5.550000191E0,5.574375153E1,1.875000000E-1,5.601967059E1
1.400383297E0,-5.925000191E0,5.580000305E1,1.687500030E-1,5.611394162E1
1.410383297E0,-6.000000000E0,5.604375076E1,1.500000060E-1,5.636421293E1
1.420383297E0,-5.793750286E0,5.613750076E1,1.875000000E-1,5.643599641E1
1.430383297E0,-5.756250381E0,5.619375229E1,5.437500477E-1,5.649042290E1
1.440383297E0,-5.568750381E0,5.598750305E1,5.437500477E-1,5.626639444E1
1.450383297E0,-5.662500381E0,5.598750305E1,3.750000000E-1,5.627437280E1
1.460383297E0,-5.775000095E0,5.566875076E1,4.312500060E-1,5.596915592E1
1.470383297E0,-5.793750286E0,5.546250153E1,4.125000238E-1,5.576582084E1
1.480383297E0,-5.700000286E0,5.520000076E1,4.875000119E-1,5.549565518E1
1.490383297E0,-5.981250286E0,5.503125381E1,6.187500358E-1,5.535880330E1
1.500383297E0,-6.075000286E0,5.486250305E1,6.937500238E-1,5.520218437E1
1.510383297E0,-6.131250381E0,5.488125229E1,5.812500119E-1,5.522573617E1
1.520383297E0,-6.300000191E0,5.520000076E1,6.000000238E-1,5.556158823E1
1.530383297E0,-6.412500381E0,5.506875229E1,9.187500477E-1,5.544846023E1
1.540383297E0,-6.150000095E0,5.518125153E1,8.625000119E-1,5.552960406E1
1.550383297E0,-6.037500381E0,5.536875153E1,6.750000119E-1,5.570103842E1
1.560383297E0,-5.943750381E0,5.540625381E1,8.062500358E-1,5.572998447E1
1.570383297E0,-5.756250381E0,5.559375381E1,9.562500119E-1,5.589914396E1
1.580383297E0,-5.756250381E0,5.559375381E1,8.625000119E-1,5.589761880E1
1.590383297E0,-6.000000000E0,5.555625153E1,7.500000000E-1,5.588434113E1
1.600383297E0,-5.775000095E0,5.521875381E1,6.375000477E-1,5.552357882E1
1.610383297E0,-5.756250381E0,5.540625381E1,4.125000238E-1,5.570599193E1
1.620383297E0,-5.868750095E0,5.538750076E1,4.687500298E-1,5.569952599E1
1.630383297E0,-5.850000381E0,5.527500153E1,4.687500298E-1,5.558568183E1
1.640383297E0,-6.056250095E0,5.531250381E1,3.375000060E-1,5.564409357E1
1.650383297E0,-6.243750095E0,5.516250229E1,1.312500089E-1,5.551489260E1
1.660383297E0,-6.243750095E0,5.510625076E1,-1.875000000E-1,5.545916015E1
1.670383297E0,-5.981250286E0,5.514375305E1,-1.125000045E-1,5.546730129E1
1.680383297E0,-6.075000286E0,5.523750305E1,3.750000149E-2,5.557057475E1
1.690383297E0,-6.356250286E0,5.503125381E1,-1.875000000E-1,5.539743650E1
1.700383297E0,-6.450000286E0,5.514375305E1,-2.812500000E-1,5.552040261E1
1.710383297E0,-6.450000286E0,5.516250229E1,-1.125000045E-1,5.553842651E1
1.720383297E0,-6.487500191E0,5.531250381E1,-1.125000045E-1,5.569177132E1
1.730383297E0,-6.431250095E0,5.555625153E1,-1.687500030E-1,5.592751146E1
1.740383297E0,-6.562500477E0,5.583750153E1,1.500000060E-1,5.622201961E1
1.750383297E0,-6.600000381E0,5.570625305E1,1.875000000E-1,5.609618338E1
1.760383297E0,-6.862500191E0,5.576250076E1,1.687500030E-1,5.618343952E1
1.770383297E0,-6.937500477E0,5.576250076E1,2.812500000E-1,5.619310016E1
1.780383297E0,-6.825000286E0,5.568750381E1,5.062500238E-1,5.610646130E1
1.790383297E0,-6.937500477E0,5.580000305E1,4.312500060E-1,5.623126559E1
1.800383297E0,-6.787500381E0,5.565000153E1,5.437500477E-1,5.606503808E1
1.810383297E0,-6.768750191E0,5.538750076E1,4.500000179E-1,5.580137740E1
1.820383297E0,-6.806250095E0,5.521875381E1,3.750000000E-1,5.563790469E1
1.830383297E0,-6.900000095E0,5.533125305E1,3.187500238E-1,5.576073141E1
1.840383297E0,-6.637500286E0,5.536875153E1,2.625000179E-1,5.576579563E1
1.850383297E0,-6.581250191E0,5.536875153E1,4.687500298E-1,5.576048086E1
1.860383297E0,-6.731250286E0,5.551875305E1,3.937500119E-1,5.592670838E1
1.870383297E0,-6.806250095E0,5.544375229E1,4.125000238E-1,5.586147925E1
1.880383297E0,-6.900000095E0,5.535000229E1,1.312500089E-1,5.577857995E1
1.890383297E0,-6.843750477E0,5.540625381E1,2.437500060E-1,5.582785413E1
1.900383297E0,-7.031250477E0,5.521875381E1,2.250000089E-1,5.566506877E1
1.910383297E0,-7.031250477E0,5.510625076E1,3.562500179E-1,5.555415619E1
1.920383297E0,-7.256250381E0,5.521875381E1,2.625000179E-1,5.569410066E1
1.930383297E0,-7.331250191E0,5.531250381E1,-3.750000149E-2,5.579625179E1
1.940383297E0,-7.068750381E0,5.520000076E1,-1.312500089E-1,5.565091682E1
1.950383297E0,-7.050000191E0,5.501250076E1,-5.625000224E-2,5.546242789E1
1.960383297E0,-7.087500095E0,5.505000305E1,-9.375000000E-2,5.550445282E1
1.970383297E0,-7.293750286E0,5.510625076E1,-1.875000075E-2,5.558685112E1
1.980383297E0,-6.993750095E0,5.531250381E1,0.000000000E0,5.575289785E1
1.990383297E0,-7.162500381E0,5.533125305E1,-1.125000045E-1,5.579302494E1
2.000383297E0,-7.050000191E0,5.523750305E1,1.500000060E-1,5.568578585E1
2.010383297E0,-6.806250095E0,5.520000076E1,4.125000238E-1,5.561955844E1
2.020383297E0,-6.937500477E0,5.510625076E1,3.750000000E-1,5.554249194E1
2.030383297E0,-6.862500191E0,5.516250229E1,1.500000060E-1,5.558793095E1
2.040383297E0,-6.881250381E0,5.520000076E1,3.375000060E-1,5.562828055E1
2.050383297E0,-6.637500286E0,5.503125381E1,2.250000089E-1,5.543055052E1
2.060383297E0,-6.693750381E0,5.484375381E1,4.500000179E-1,5.525256670E1
2.070383297E0,-6.750000477E0,5.510625076E1,1.500000060E-1,5.551832022E1
2.080383297E0,-6.693750381E0,5.488125229E1,-1.875000075E-2,5.528795980E1
2.090383297E0,-6.787500381E0,5.497500229E1,-1.687500030E-1,5.539268467E1
2.100383297E0,-6.862500191E0,5.491875076E1,5.625000224E-2,5.534587842E1
2.110383297E0,-7.068750381E0,5.482500076E1,1.312500089E-1,5.527897582E1
2.120383297E0,-6.937500477E0,5.482500076E1,5.625000224E-2,5.526221843E1
2.130383297E0,-6.975000381E0,5.490000153E1,9.375000000E-2,5.534139126E1
2.140383297E0,-6.881250381E0,5.501250076E1,-1.312500089E-1,5.544135707E1
2.150383297E0,-6.543750286E0,5.476875305E1,1.500000060E-1,5.515849417E1
2.160383297E0,-6.712500095E0,5.484375381E1,3.375000060E-1,5.525403964E1
2.170383297E0,-6.787500381E0,5.484375381E1,1.687500030E-1,5.526242820E1
2.180383297E0,-6.731250286E0,5.480625153E1,7.500000298E-2,5.521811806E1
2.190383297E0,-6.525000095E0,5.476875305E1,5.625000224E-2,5.515609759E1
2.200383297E0,-6.712500095E0,5.465625381E1,1.125000045E-1,5.506701730E1
2.210383297E0,-6.787500381E0,5.454375076E1,3.750000149E-2,5.496446411E1
2.220383297E0,-6.975000381E0,5.471250153E1,-1.875000075E-2,5.515531529E1
2.230383297E0,-7.293750286E0,5.493750381E1,-3.750000149E-2,5.541957709E1
2.240383297E0,-7.256250381E0,5.508750153E1,-3.375000060E-1,5.556437618E1
2.250383297E0,-7.218750477E0,5.495625305E1,-1.687500030E-1,5.542858996E1
2.260383297E0,-7.218750477E0,5.495625305E1,-2.062500119E-1,5.542871681E1
2.270383297E0,-7.218750477E0,5.518125153E1,-3.000000119E-1,5.565223157E1
2.280383297E0,-7.181250095E0,5.538750076E1,-5.062500238E-1,5.585339634E1
2.290383297E0,-7.106250286E0,5.538750076E1,-3.375000060E-1,5.584252806E1
2.300383297E0,-7.012500286E0,5.525625229E1,-3.750000000E-1,5.570071097E1
2.310383297E0,-6.637500286E0,5.518125153E1,-3.187500238E-1,5.557992922E1
2.320383297E0,-6.618750095E0,5.506875229E1,-3.375000060E-1,5.546610891E1
2.330383297E0,-6.581250191E0,5.518125153E1,-5.062500238E-1,5.557463147E1
2.340383297E0,-6.562500477E0,5.542500305E1,-6.375000477E-1,5.581580226E1
2.350383297E0,-6.450000286E0,5.538750076E1,-5.437500477E-1,5.576444574E1
2.360383297E0,-6.412500381E0,5.544375229E1,-2.812500000E-1,5.581405675E1
2.370383297E0,-6.487500191E0,5.553750229E1,-2.812500000E-1,5.591583783E1
2.380383297E0,-6.562500477E0,5.553750229E1,-5.625000224E-2,5.592391024E1
2.390383297E0,-6.712500095E0,5.540625381E1,-1.125000045E-1,5.581149770E1
2.400383297E0,-6.825000286E0,5.561250305E1,5.625000224E-2,5.602976253E1
2.410383297E0,-6.825000286E0,5.546250153E1,1.500000060E-1,5.588105407E1
2.420383297E0,-6.768750191E0,5.540625381E1,2.625000179E-1,5.581879475E1
2.430383297E0,-7.125000477E0,5.550000381E1,0.000000000E0,5.595548280E1
2.440383297E0,-7.200000286E0,5.516250229E1,-1.500000060E-1,5.563060455E1
2.450383297E0,-7.218750477E0,5.527500153E1,-4.500000179E-1,5.574619854E1
2.460383297E0,-7.350000381E0,5.518125153E1,-5.437500477E-1,5.567125551E1
2.470383297E0,-7.406250477E0,5.514375305E1,-5.812500119E-1,5.564192572E1
2.480383297E0,-7.162500381E0,5.491875076E1,-3.000000119E-1,5.538466030E1
2.490383297E0,-7.312500477E0,5.514375305E1,-6.187500358E-1,5.562992913E1
2.500383297E0,-7.368750095E0,5.505000305E1,-6.375000477E-1,5.554464619E1
2.510383297E0,-7.218750477E0,5.486250305E1,-4.687500298E-1,5.533736826E1
2.520383297E0,-7.068750381E0,5.505000305E1,-2.437500060E-1,5.550251780E1
2.530383297E0,-6.993750095E0,5.514375305E1,-1.312500089E-1,5.558563904E1
2.540383297E0,-6.787500381E0,5.521875381E1,-1.125000045E-1,5.563446405E1
2.550383297E0,-6.731250286E0,5.535000229E1,-2.250000089E-1,5.575825597E1
2.560383297E0,-6.806250095E0,5.546250153E1,-5.250000358E-1,5.588103203E1
2.570383297E0,-6.825000286E0,5.525625229E1,-3.750000149E-2,5.567616593E1
2.580383297E0,-6.862500191E0,5.514375305E1,-1.875000075E-2,5.556912597E1
2.590383297E0,-6.787500381E0,5.508750153E1,1.125000045E-1,5.550419481E1
2.600383297E0,-6.731250286E0,5.503125381E1,-1.312500089E-1,5.544155349E1
2.610383297E0,-6.918750286E0,5.490000153E1,9.375000000E-2,5.533432987E1
2.620383297E0,-7.031250477E0,5.488125229E1,-7.500000298E-2,5.532988307E1
2.630383297E0,-7.200000286E0,5.482500076E1,5.625000224E-2,5.529578534E1
2.640383297E0,-7.575000286E0,5.486250305E1,-1.875000000E-1,5.538330097E1
2.650383297E0,-7.331250191E0,5.488125229E1,-3.187500238E-1,5.536967296E1
2.660383297E0,-7.331250191E0,5.501250076E1,-3.750000000E-1,5.550011797E1
2.670383297E0,-7.368750095E0,5.505000305E1,-6.187500358E-1,5.554443415E1
2.680383297E0,-7.537500381E0,5.486250305E1,-5.812500119E-1,5.538091733E1
2.690383297E0,-7.500000477E0,5.497500229E1,-5.625000000E-1,5.548709120E1
2.700383297E0,-7.312500477E0,5.490000153E1,-5.812500119E-1,5.538791098E1
2.710383297E0,-7.181250095E0,5.490000153E1,-3.937500119E-1,5.536908487E1
2.720383297E0,-6.881250381E0,5.461875153E1,-1.500000060E-1,5.505072320E1
2.730383297E0,-6.956250191E0,5.465625381E1,1.500000060E-1,5.509735019E1
2.740383297E0,-7.143750191E0,5.439375305E1,1.312500089E-1,5.486101316E1
2.750383297E0,-7.012500286E0,5.443125153E1,4.500000179E-1,5.488295549E1
2.760383297E0,-7.012500286E0,5.456250381E1,4.500000179E-1,5.501313009E1
2.770383297E0,-6.956250191E0,5.435625076E1,1.312500089E-1,5.479971387E1
2.780383297E0,-6.750000477E0,5.431875229E1,1.875000000E-1,5.473686612E1
2.790383297E0,-6.768750191E0,5.433750153E1,2.062500119E-1,5.475785414E1
2.800383297E0,-6.562500477E0,5.460000229E1,-5.625000224E-2,5.499299798E1
2.810383297E0,-6.712500095E0,5.473125076E1,-1.875000075E-2,5.514134401E1
2.820383297E0,-6.600000381E0,5.503125381E1,-3.750000149E-2,5.542562862E1
2.830383297E0,-6.693750381E0,5.516250229E1,-1.312500089E-1,5.556730315E1
2.840383297E0,-6.675000191E0,5.518125153E1,-1.687500030E-1,5.558376223E1
2.850383297E0,-6.768750191E0,5.508750153E1,1.875000000E-1,5.550210771E1
2.860383297E0,-7.237500191E0,5.520000076E1,1.875000000E-1,5.567276398E1
2.870383297E0,-7.293750286E0,5.486250305E1,3.750000149E-2,5.534522961E1
2.880383297E0,-7.650000095E0,5.471250153E1,3.375000060E-1,5.524576211E1
2.890383297E0,-7.556250095E0,5.465625381E1,7.500000298E-2,5.517615990E1
2.900383297E0,-7.537500381E0,5.435625076E1,1.875000075E-2,5.487637252E1
2.910383297E0,-7.612500191E0,5.428125381E1,-7.500000298E-2,5.481250131E1
2.920383297E0,-7.668750286E0,5.418750381E1,1.500000060E-1,5.472766942E1
2.930383297E0,-7.725000381E0,5.443125153E1,3.750000149E-2,5.497670579E1
2.940383297E0,-7.556250095E0,5.430000305E1,1.312500089E-1,5.482339349E1
2.950383297E0,-7.462500095E0,5.456250381E1,1.687500030E-1,5.507072005E1
2.960383297E0,-7.275000095E0,5.460000229E1,-5.625000224E-2,5.508256567E1
2.970383297E0,-7.537500381E0,5.437500381E1,-1.125000045E-1,5.489505996E1
2.980383297E0,-7.537500381E0,5.461875153E1,5.625000224E-2,5.513642257E1
2.990383297E0,-7.575000286E0,5.456250381E1,3.750000149E-2,5.508583174E1
3.000383297E0,-7.612500191E0,5.454375076E1,-1.125000045E-1,5.507253002E1
3.010383297E0,-7.593750477E0,5.428125381E1,-1.875000075E-2,5.480985234E1
3.020383297E0,-7.725000381E0,5.405625153E1,-1.500000060E-1,5.460564495E1
3.030383297E0,-7.856250286E0,5.420625305E1,-3.187500238E-1,5.477353503E1
3.040383297E0,-7.931250095E0,5.413125229E1,-1.687500030E-1,5.470946608E1
3.050383297E0,-8.100000381E0,5.396250153E1,-2.812500000E-1,5.456776227E1
3.060383297E0,-8.081250191E0,5.379375076E1,-4.875000119E-1,5.439955774E1
3.070383297E0,-7.987500191E0,5.358750153E1,-2.437500060E-1,5.418006915E1
3.080383297E0,-8.081250191E0,5.358750153E1,-3.375000060E-1,5.419447233E1
3.090383297E0,-8.043750763E0,5.332500076E1,-5.062500238E-1,5.393063992E1
3.100383297E0,-8.100000381E0,5.368125153E1,-6.000000238E-1,5.429223491E1
3.110383297E0,-7.987500191E0,5.347500229E1,-4.312500060E-1,5.406997324E1
3.120383297E0,-7.893750191E0,5.355000305E1,-4.875000119E-1,5.413087636E1
3.130383297E0,-7.556250095E0,5.381250381E1,-5.625000000E-1,5.434334263E1
3.140383297E0,-7.687500477E0,5.405625153E1,-3.937500119E-1,5.460156620E1
3.150383297E0,-7.593750477E0,5.439375305E1,-3.937500119E-1,5.492267707E1
3.160383297E0,-7.312500477E0,5.465625381E1,-4.312500060E-1,5.514494284E1
3.170383297E0,-7.200000286E0,5.499375153E1,-1.500000060E-1,5.546327804E1
3.180383297E0,-7.012500286E0,5.491875076E1,9.375000000E-2,5.536472825E1
3.190383297E0,-7.237500191E0,5.495625305E1,5.625000224E-2,5.543080662E1
3.200383297E0,-7.218750477E0,5.484375381E1,2.062500119E-1,5.531717843E1
3.210383297E0,-7.200000286E0,5.486250305E1,4.875000119E-1,5.533508744E1
3.220383297E0,-7.106250286E0,5.473125076E1,6.000000238E-1,5.519391817E1
3.230383297E0,-7.312500477E0,5.469375229E1,4.500000179E-1,5.518225895E1
3.240383297E0,-7.537500381E0,5.450625229E1,7.687500119E-1,5.503032280E1
3.250383297E0,-7.575000286E0,5.454375076E1,7.125000358E-1,5.507185336E1
3.260383297E0,-7.706250191E0,5.454375076E1,6.750000119E-1,5.508958762E1
3.270383297E0,-7.537500381E0,5.450625229E1,5.062500238E-1,5.502728178E1
3.280383297E0,-7.725000381E0,5.471250153E1,5.062500238E-1,5.525748586E1
