"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.523090106E0,-3.562500238E0,5.771250153E1,6.187500358E-1,5.782566119E1
1.533090106E0,-3.412500143E0,5.760000229E1,6.937500238E-1,5.770517057E1
1.543090106E0,-3.543750048E0,5.763750076E1,8.250000477E-1,5.775223185E1
1.553090106E0,-3.168750048E0,5.763750076E1,6.937500238E-1,5.772870828E1
1.563090106E0,-3.037500143E0,5.752500153E1,9.937500358E-1,5.761371145E1
1.573090106E0,-2.943750143E0,5.743125153E1,1.275000095E0,5.752077835E1
1.583090106E0,-3.037500143E0,5.763750076E1,1.087500095E0,5.772772781E1
1.593090106E0,-3.281250238E0,5.741250229E1,9.562500119E-1,5.751414119E1
1.603090106E0,-3.412500143E0,5.745000076E1,9.562500119E-1,5.755920568E1
1.613090106E0,-3.431250095E0,5.728125381E1,1.162500024E0,5.739570474E1
1.623090106E0,-3.431250095E0,5.743125153E1,8.812500238E-1,5.754040955E1
1.633090106E0,-3.787500143E0,5.733750153E1,9.000000358E-1,5.746950703E1
1.643090106E0,-3.543750048E0,5.745000076E1,7.687500119E-1,5.756432688E1
1.653090106E0,-3.618750095E0,5.745000076E1,7.125000358E-1,5.756826900E1
1.663090106E0,-3.525000095E0,5.731875229E1,1.012500048E0,5.743596561E1
1.673090106E0,-3.281250238E0,5.752500153E1,9.375000596E-1,5.762613392E1
1.683090106E0,-3.206250191E0,5.761875153E1,9.562500119E-1,5.771581223E1
1.693090106E0,-3.187500238E0,5.786250305E1,9.750000238E-1,5.795843375E1
1.703090106E0,-3.093750238E0,5.765625381E1,1.087500095E0,5.774943767E1
1.713090106E0,-2.962500095E0,5.790000153E1,1.162500024E0,5.798739509E1
1.723090106E0,-3.318750143E0,5.771250153E1,1.031250000E0,5.781704257E1
1.733090106E0,-3.431250095E0,5.790000153E1,9.000000358E-1,5.800856535E1
1.743090106E0,-3.525000095E0,5.803125381E1,7.875000238E-1,5.814354823E1
1.753090106E0,-3.506250143E0,5.793750381E1,8.625000119E-1,5.804990994E1
1.763090106E0,-3.825000048E0,5.810625076E1,7.875000238E-1,5.823733476E1
1.773090106E0,-3.975000143E0,5.799375153E1,6.375000477E-1,5.813331445E1
