"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.114740230E-1,-9.468750000E0,5.596875381E1,5.118750095E0,5.699438773E1
3.214740230E-1,-9.431250572E0,5.583750153E1,5.175000191E0,5.686436222E1
3.314740230E-1,-9.206250191E0,5.570625305E1,5.193750381E0,5.670023558E1
3.414740230E-1,-9.600000381E0,5.604375076E1,5.043750286E0,5.708328498E1
3.514740230E-1,-9.656250000E0,5.611875153E1,4.837500095E0,5.714856817E1
3.614740230E-1,-9.675000191E0,5.600625229E1,4.987500191E0,5.705419426E1
3.714740230E-1,-9.881250381E0,5.621250153E1,4.912500381E0,5.728540038E1
3.814740230E-1,-1.010625076E1,5.636250305E1,4.781250000E0,5.746066834E1
3.914740230E-1,-9.675000191E0,5.613750076E1,4.518750191E0,5.714406114E1
4.014740230E-1,-9.937500000E0,5.604375076E1,4.443750381E0,5.709117991E1
4.114740230E-1,-1.018125057E1,5.638125229E1,4.125000000E0,5.744144060E1
4.214740230E-1,-9.956250191E0,5.630625153E1,4.068750381E0,5.732430208E1
4.314740230E-1,-9.937500000E0,5.619375229E1,4.125000000E0,5.721457269E1
4.414740230E-1,-9.825000763E0,5.634375381E1,4.143750191E0,5.734387412E1
4.514740230E-1,-9.787500381E0,5.615625381E1,4.556250095E0,5.718460825E1
4.614740230E-1,-9.693750381E0,5.626875305E1,4.706250191E0,5.729127470E1
4.714740230E-1,-9.825000763E0,5.645625305E1,4.818750381E0,5.750703873E1
4.814740230E-1,-9.618750572E0,5.645625305E1,4.687500000E0,5.746130461E1
4.914740230E-1,-9.618750572E0,5.611875153E1,4.781250000E0,5.713750946E1
5.014740230E-1,-9.356250763E0,5.593125153E1,4.837500095E0,5.691437194E1
5.114740230E-1,-9.525000572E0,5.610000229E1,4.912500381E0,5.711452138E1
5.214740230E-1,-9.712500572E0,5.595000076E1,4.762500286E0,5.698610938E1
5.314740230E-1,-9.731250763E0,5.593125153E1,4.425000191E0,5.694368064E1
5.414740230E-1,-9.843750000E0,5.580000305E1,4.293750286E0,5.682407981E1
5.514740230E-1,-1.018125057E1,5.595000076E1,4.312500000E0,5.703207961E1
5.614740230E-1,-1.025625038E1,5.583750153E1,4.387500286E0,5.694091154E1
5.714740230E-1,-1.021875000E1,5.596875381E1,4.612500191E0,5.708063956E1
5.814740230E-1,-1.059375000E1,5.615625381E1,4.856250286E0,5.735272921E1
5.914740230E-1,-1.055625057E1,5.576250076E1,4.743750095E0,5.695080405E1
6.014740230E-1,-1.036875057E1,5.602500153E1,4.912500381E0,5.718779979E1
6.114740230E-1,-1.050000000E1,5.604375076E1,4.856250286E0,5.722530180E1
6.214740230E-1,-1.051875019E1,5.615625381E1,4.987500191E0,5.735018837E1
6.314740230E-1,-1.063125038E1,5.598750305E1,4.950000286E0,5.720250419E1
6.414740230E-1,-1.053750038E1,5.611875153E1,4.912500381E0,5.731043402E1
6.514740230E-1,-1.057500076E1,5.587500381E1,4.743750095E0,5.706443601E1
6.614740230E-1,-1.063125038E1,5.591250229E1,4.481250286E0,5.709039325E1
6.714740230E-1,-1.063125038E1,5.625000381E1,4.481250286E0,5.742097193E1
6.814740230E-1,-1.065000057E1,5.632500076E1,4.350000381E0,5.748783112E1
6.914740230E-1,-1.033125019E1,5.626875305E1,4.406250000E0,5.737876210E1
7.014740230E-1,-1.008750057E1,5.623125076E1,4.500000000E0,5.730585686E1
7.114740230E-1,-9.918750763E0,5.604375076E1,4.462500095E0,5.708938188E1
7.214740230E-1,-9.975000381E0,5.602500153E1,4.331250191E0,5.707066809E1
7.314740230E-1,-1.014375019E1,5.640000153E1,4.443750381E0,5.747697589E1
7.414740230E-1,-9.825000763E0,5.630625153E1,4.500000000E0,5.733388702E1
7.514740230E-1,-9.637500763E0,5.611875153E1,4.425000191E0,5.711196302E1
7.614740230E-1,-9.806250572E0,5.602500153E1,4.500000000E0,5.705447700E1
7.714740230E-1,-9.806250572E0,5.608125305E1,4.125000000E0,5.708139030E1
7.814740230E-1,-9.993750572E0,5.602500153E1,4.031250000E0,5.705196599E1
7.914740230E-1,-9.881250381E0,5.613750076E1,3.975000143E0,5.713894230E1
8.014740230E-1,-9.918750763E0,5.619375229E1,4.181250095E0,5.721540234E1
8.114740230E-1,-9.618750572E0,5.641875076E1,4.200000286E0,5.738672148E1
8.214740230E-1,-9.656250000E0,5.643750381E1,4.425000191E0,5.742835212E1
8.314740230E-1,-9.712500572E0,5.645625305E1,4.500000000E0,5.746208468E1
8.414740230E-1,-9.787500381E0,5.638125229E1,4.556250095E0,5.740557628E1
8.514740230E-1,-9.937500000E0,5.621250153E1,4.762500286E0,5.728246366E1
8.614740230E-1,-9.975000381E0,5.643750381E1,4.650000095E0,5.750056496E1
8.714740230E-1,-1.012500000E1,5.638125229E1,4.668750286E0,5.747311079E1
8.814740230E-1,-1.006875038E1,5.632500076E1,4.650000095E0,5.740651484E1
8.914740230E-1,-1.021875000E1,5.598750305E1,4.668750286E0,5.710359515E1
9.014740230E-1,-1.027500057E1,5.585625076E1,4.593750000E0,5.697893405E1
9.114740230E-1,-1.033125019E1,5.572500229E1,4.612500191E0,5.686198879E1
9.214740230E-1,-1.018125057E1,5.566875076E1,4.650000095E0,5.678283346E1
9.314740230E-1,-1.020000076E1,5.596875381E1,4.743750095E0,5.708804239E1
9.414740230E-1,-1.031250000E1,5.557500076E1,4.931250095E0,5.673839611E1
9.514740230E-1,-1.031250000E1,5.578125381E1,5.100000381E0,5.695529771E1
9.614740230E-1,-1.042500019E1,5.580000305E1,5.081250191E0,5.699245628E1
9.714740230E-1,-1.038750076E1,5.576250076E1,4.818750381E0,5.692606625E1
9.814740230E-1,-1.035000038E1,5.583750153E1,4.725000381E0,5.698486390E1
9.914740230E-1,-1.035000038E1,5.611875153E1,4.687500000E0,5.725739635E1
1.001474023E0,-1.053750038E1,5.613750076E1,4.706250191E0,5.731148835E1
1.011474023E0,-1.048125076E1,5.608125305E1,4.668750286E0,5.724299774E1
1.021474023E0,-1.025625038E1,5.615625381E1,4.556250095E0,5.726670000E1
1.031474023E0,-1.023750019E1,5.625000381E1,4.406250000E0,5.734356440E1
1.041474023E0,-1.005000019E1,5.619375229E1,4.143750191E0,5.723557430E1
1.051474023E0,-1.008750057E1,5.619375229E1,4.293750286E0,5.725322485E1
1.061474023E0,-1.016250038E1,5.610000229E1,4.406250000E0,5.718305439E1
1.071474023E0,-1.031250000E1,5.606250381E1,4.200000286E0,5.715760660E1
1.081474023E0,-1.005000019E1,5.623125076E1,4.237500191E0,5.727924994E1
1.091474023E0,-1.016250038E1,5.600625229E1,4.462500095E0,5.709545180E1
1.101474023E0,-1.008750057E1,5.608125305E1,4.406250000E0,5.715137488E1
1.111474023E0,-9.956250191E0,5.589375305E1,4.481250286E0,5.695015498E1
1.121474023E0,-9.825000763E0,5.606250381E1,4.668750286E0,5.710807476E1
1.131474023E0,-9.787500381E0,5.625000381E1,4.500000000E0,5.727222794E1
1.141474023E0,-9.562500000E0,5.636250305E1,4.387500286E0,5.733605598E1
1.151474023E0,-9.318750381E0,5.640000153E1,4.387500286E0,5.733279550E1
1.161474023E0,-9.150000572E0,5.621250153E1,4.312500000E0,5.711537004E1
1.171474023E0,-9.018750191E0,5.641875076E1,4.218750000E0,5.729058513E1
1.181474023E0,-9.318750381E0,5.656875229E1,4.425000191E0,5.750168233E1
1.191474023E0,-9.431250572E0,5.634375381E1,4.181250095E0,5.728044984E1
1.201474023E0,-9.768750191E0,5.625000381E1,4.200000286E0,5.724623491E1
1.211474023E0,-9.900000572E0,5.611875153E1,4.293750286E0,5.714683347E1
1.221474023E0,-1.018125057E1,5.625000381E1,4.181250095E0,5.731669604E1
1.231474023E0,-1.031250000E1,5.630625153E1,4.162500381E0,5.739397204E1
1.241474023E0,-1.061250019E1,5.636250305E1,4.012500286E0,5.749310454E1
1.251474023E0,-1.065000057E1,5.626875305E1,3.731250048E0,5.738917415E1
1.261474023E0,-1.040625000E1,5.613750076E1,3.600000143E0,5.720724632E1
1.271474023E0,-1.044375038E1,5.626875305E1,3.693750143E0,5.734882982E1
1.281474023E0,-1.040625000E1,5.610000229E1,3.881250143E0,5.718884855E1
1.291474023E0,-1.066875076E1,5.595000076E1,3.768750191E0,5.708264453E1
1.301474023E0,-1.083750057E1,5.585625076E1,3.712500095E0,5.701889884E1
1.311474023E0,-1.098750019E1,5.555625153E1,3.675000191E0,5.675145699E1
1.321474023E0,-1.108125019E1,5.551875305E1,3.393750191E0,5.671546162E1
1.331474023E0,-1.128750038E1,5.553750229E1,3.412500143E0,5.677558439E1
1.341474023E0,-1.171875000E1,5.551875305E1,3.168750048E0,5.683046735E1
1.351474023E0,-1.185000038E1,5.536875153E1,3.037500143E0,5.670403479E1
1.361474023E0,-1.194375038E1,5.540625381E1,2.606250048E0,5.673886388E1
1.371474023E0,-1.166250038E1,5.538750076E1,2.418750048E0,5.665368044E1
1.381474023E0,-1.173750019E1,5.518125153E1,2.437500000E0,5.646840565E1
1.391474023E0,-1.185000038E1,5.514375305E1,2.250000000E0,5.644748453E1
1.401474023E0,-1.196250057E1,5.482500076E1,2.343750000E0,5.616382548E1
1.411474023E0,-1.186875057E1,5.475000381E1,2.081250191E0,5.606034035E1
1.421474023E0,-1.158750057E1,5.422500229E1,1.893750072E0,5.548159453E1
1.431474023E0,-1.171875000E1,5.401875305E1,1.800000072E0,5.530456385E1
1.441474023E0,-1.164375019E1,5.370000076E1,1.818750024E0,5.497794878E1
1.451474023E0,-1.170000076E1,5.341875076E1,1.537500024E0,5.470664363E1
1.461474023E0,-1.149375057E1,5.325000381E1,9.750000238E-1,5.448504229E1
1.471474023E0,-1.151250076E1,5.289375305E1,6.375000477E-1,5.413587712E1
1.481474023E0,-1.140000057E1,5.265000153E1,3.000000119E-1,5.387088893E1
1.491474023E0,-1.147500038E1,5.221875381E1,3.562500179E-1,5.346588443E1
1.501474023E0,-1.130625057E1,5.218125153E1,1.500000060E-1,5.339229170E1
1.511474023E0,-1.115625000E1,5.235000229E1,-5.625000224E-2,5.352558097E1
1.521474023E0,-1.121250057E1,5.218125153E1,-5.062500238E-1,5.337470814E1
1.531474023E0,-1.106250000E1,5.186250305E1,-4.125000238E-1,5.303082392E1
1.541474023E0,-1.089375019E1,5.175000381E1,-5.250000358E-1,5.288678770E1
1.551474023E0,-1.065000057E1,5.184375381E1,-7.312500477E-1,5.293139001E1
1.561474023E0,-1.055625057E1,5.171250153E1,-6.750000119E-1,5.278326312E1
1.571474023E0,-1.008750057E1,5.161875153E1,-1.087500095E0,5.260642388E1
1.581474023E0,-9.993750572E0,5.161875153E1,-1.087500095E0,5.258852742E1
1.591474023E0,-9.675000191E0,5.137500381E1,-1.143750072E0,5.229058051E1
1.601474023E0,-9.375000000E0,5.163750076E1,-1.106250048E0,5.249329385E1
1.611474023E0,-9.056250572E0,5.161875153E1,-1.312500000E0,5.242360003E1
1.621474023E0,-8.718750000E0,5.158125305E1,-1.200000048E0,5.232668791E1
1.631474023E0,-8.250000000E0,5.161875153E1,-8.625000119E-1,5.228099000E1
1.641474023E0,-7.912500381E0,5.150625229E1,-9.562500119E-1,5.211924886E1
1.651474023E0,-7.631250381E0,5.150625229E1,-8.250000477E-1,5.207504808E1
1.661474023E0,-7.518750191E0,5.158125305E1,-1.012500048E0,5.213619115E1
1.671474023E0,-7.143750191E0,5.141250229E1,-1.200000048E0,5.192030969E1
1.681474023E0,-6.900000095E0,5.118750381E1,-1.181250095E0,5.166397100E1
1.691474023E0,-6.581250191E0,5.135625076E1,-9.375000596E-1,5.178471061E1
1.701474023E0,-6.487500191E0,5.158125305E1,-8.437500596E-1,5.199447316E1
1.711474023E0,-6.318750381E0,5.152500153E1,-8.062500358E-1,5.191726522E1
1.721474023E0,-6.056250095E0,5.195625305E1,-8.437500596E-1,5.231483834E1
1.731474023E0,-6.037500381E0,5.210625076E1,-7.687500119E-1,5.246049710E1
1.741474023E0,-5.662500381E0,5.223750305E1,-4.500000179E-1,5.254543877E1
1.751474023E0,-5.550000191E0,5.229375076E1,-3.000000119E-1,5.258829595E1
1.761474023E0,-5.456250191E0,5.242500305E1,-3.000000119E-1,5.270902780E1
1.771474023E0,-5.418750286E0,5.263125229E1,-3.375000060E-1,5.291054222E1
1.781474023E0,-5.306250095E0,5.266875076E1,-1.125000045E-1,5.293549143E1
1.791474023E0,-5.343750000E0,5.285625076E1,1.125000045E-1,5.312580884E1
1.801474023E0,-5.137500286E0,5.276250076E1,1.500000060E-1,5.301224289E1
1.811474023E0,-5.118750095E0,5.295000076E1,4.875000119E-1,5.319907743E1
1.821474023E0,-5.043750286E0,5.281875229E1,5.250000358E-1,5.306162111E1
1.831474023E0,-5.193750381E0,5.311875153E1,6.562500000E-1,5.337609456E1
1.841474023E0,-5.250000000E0,5.341875076E1,1.012500048E0,5.368566465E1
1.851474023E0,-5.287500381E0,5.338125229E1,1.237500072E0,5.365675319E1
1.861474023E0,-5.137500286E0,5.341875076E1,1.368750095E0,5.368268174E1
1.871474023E0,-5.175000191E0,5.330625153E1,1.593750119E0,5.358056661E1
1.881474023E0,-5.100000381E0,5.347500229E1,2.081250191E0,5.375795268E1
1.891474023E0,-5.231250286E0,5.343750381E1,2.362500191E0,5.374489930E1
1.901474023E0,-5.381250381E0,5.362500381E1,2.625000000E0,5.395822009E1
1.911474023E0,-5.250000000E0,5.381250381E1,2.925000191E0,5.414705618E1
1.921474023E0,-5.100000381E0,5.368125153E1,2.756250143E0,5.399336704E1
1.931474023E0,-5.137500286E0,5.364375305E1,2.868750095E0,5.396550637E1
1.941474023E0,-5.212500095E0,5.383125305E1,2.812500000E0,5.415610878E1
1.951474023E0,-5.043750286E0,5.416875076E1,2.831250191E0,5.447668266E1
1.961474023E0,-5.381250381E0,5.405625153E1,2.906250000E0,5.440112567E1
1.971474023E0,-5.268750191E0,5.413125229E1,2.756250143E0,5.445685556E1
1.981474023E0,-5.606250286E0,5.422500229E1,2.850000143E0,5.458849161E1
1.991474023E0,-5.737500191E0,5.411250305E1,2.831250191E0,5.448942900E1
2.001474023E0,-6.206250191E0,5.413125229E1,3.000000000E0,5.456839759E1
2.011474023E0,-6.412500381E0,5.411250305E1,3.150000095E0,5.458210007E1
2.021474023E0,-6.675000191E0,5.401875305E1,3.243750095E0,5.452617008E1
2.031474023E0,-6.993750095E0,5.392500305E1,3.206250191E0,5.447107980E1
2.041474023E0,-7.106250286E0,5.392500305E1,3.206250191E0,5.448563836E1
2.051474023E0,-7.275000095E0,5.400000381E1,3.243750095E0,5.458431966E1
2.061474023E0,-7.275000095E0,5.386875153E1,3.206250191E0,5.445225484E1
2.071474023E0,-7.518750191E0,5.375625229E1,3.300000191E0,5.437974132E1
2.081474023E0,-7.556250095E0,5.366250229E1,3.337500095E0,5.429456671E1
2.091474023E0,-7.556250095E0,5.375625229E1,3.037500143E0,5.436964211E1
2.101474023E0,-7.575000286E0,5.364375305E1,2.925000191E0,5.425484768E1
2.111474023E0,-7.650000095E0,5.349375153E1,2.812500000E0,5.411112741E1
2.121474023E0,-7.837500095E0,5.362500381E1,2.756250143E0,5.426476165E1
2.131474023E0,-7.856250286E0,5.345625305E1,2.381250143E0,5.408291792E1
2.141474023E0,-7.856250286E0,5.353125381E1,2.550000191E0,5.416473303E1
2.151474023E0,-7.931250095E0,5.364375305E1,2.681250095E0,5.429314940E1
2.161474023E0,-7.725000381E0,5.366250229E1,2.756250143E0,5.428569515E1
2.171474023E0,-7.837500095E0,5.386875153E1,3.150000095E0,5.452697772E1
2.181474023E0,-7.875000477E0,5.377500153E1,3.225000143E0,5.444416449E1
2.191474023E0,-7.912500381E0,5.385000229E1,3.262500048E0,5.452590499E1
2.201474023E0,-7.875000477E0,5.385000229E1,3.225000143E0,5.451824470E1
2.211474023E0,-8.006250381E0,5.386875153E1,3.506250143E0,5.457321895E1
2.221474023E0,-7.912500381E0,5.358750153E1,3.300000191E0,5.426894124E1
2.231474023E0,-7.818750381E0,5.341875076E1,3.225000143E0,5.408416050E1
2.241474023E0,-8.118750572E0,5.345625305E1,3.131250143E0,5.415985440E1
2.251474023E0,-8.343750000E0,5.308125305E1,3.037500143E0,5.381880709E1
2.261474023E0,-8.456250191E0,5.326875305E1,3.131250143E0,5.402659481E1
2.271474023E0,-8.418750763E0,5.336250305E1,3.093750238E0,5.411102833E1
2.281474023E0,-8.512500763E0,5.308125305E1,3.318750143E0,5.386182505E1
2.291474023E0,-8.531250000E0,5.302500153E1,3.262500048E0,5.380591900E1
2.301474023E0,-8.925000191E0,5.349375153E1,3.262500048E0,5.433121559E1
2.311474023E0,-9.131250381E0,5.360625076E1,3.093750238E0,5.446633038E1
2.321474023E0,-8.962500572E0,5.370000076E1,3.375000238E0,5.454729255E1
2.331474023E0,-8.868750572E0,5.383125305E1,3.262500048E0,5.465439093E1
2.341474023E0,-8.756250381E0,5.370000076E1,3.093750238E0,5.449709436E1
2.351474023E0,-9.000000000E0,5.353125381E1,3.375000238E0,5.438736767E1
2.361474023E0,-9.037500381E0,5.366250229E1,3.262500048E0,5.451591026E1
2.371474023E0,-9.281250000E0,5.370000076E1,3.450000048E0,5.460525784E1
2.381474023E0,-9.131250381E0,5.349375153E1,3.356250048E0,5.437118355E1
2.391474023E0,-9.000000000E0,5.347500229E1,3.412500143E0,5.433434482E1
2.401474023E0,-9.000000000E0,5.326875305E1,3.318750143E0,5.412554068E1
2.411474023E0,-9.243750572E0,5.343750381E1,3.318750143E0,5.433256704E1
2.421474023E0,-9.431250572E0,5.368125153E1,3.731250048E0,5.463101207E1
2.431474023E0,-9.225000381E0,5.360625076E1,3.506250143E0,5.450710544E1
2.441474023E0,-9.318750381E0,5.371875381E1,3.768750191E0,5.465113995E1
2.451474023E0,-9.206250191E0,5.368125153E1,3.618750095E0,5.458504521E1
2.461474023E0,-9.412500381E0,5.385000229E1,3.900000095E0,5.480536389E1
2.471474023E0,-9.618750572E0,5.385000229E1,3.825000048E0,5.483587999E1
2.481474023E0,-9.468750000E0,5.398125076E1,3.918750048E0,5.494532976E1
2.491474023E0,-9.262500763E0,5.409375381E1,3.806250095E0,5.501286815E1
2.501474023E0,-9.525000572E0,5.386875153E1,3.562500238E0,5.482024658E1
2.511474023E0,-9.637500763E0,5.392500305E1,3.506250143E0,5.489154001E1
2.521474023E0,-9.525000572E0,5.386875153E1,3.075000048E0,5.479072597E1
2.531474023E0,-9.487500191E0,5.390625381E1,3.206250191E0,5.482861388E1
2.541474023E0,-9.693750381E0,5.370000076E1,3.206250191E0,5.466204276E1
2.551474023E0,-9.806250572E0,5.385000229E1,3.225000143E0,5.483051999E1
2.561474023E0,-1.012500000E1,5.407500076E1,2.981250048E0,5.509545521E1
2.571474023E0,-1.008750057E1,5.379375076E1,3.000000000E0,5.481355023E1
2.581474023E0,-9.993750572E0,5.383125305E1,3.150000095E0,5.484160242E1
2.591474023E0,-1.018125057E1,5.398125076E1,3.412500143E0,5.503888130E1
2.601474023E0,-1.031250000E1,5.416875076E1,3.750000238E0,5.526901227E1
2.611474023E0,-1.059375000E1,5.413125229E1,3.750000238E0,5.528546387E1
2.621474023E0,-1.050000000E1,5.403750229E1,3.750000238E0,5.517575695E1
2.631474023E0,-1.035000038E1,5.403750229E1,3.750000238E0,5.514740849E1
2.641474023E0,-1.042500019E1,5.371875381E1,3.731250048E0,5.484803886E1
2.651474023E0,-1.059375000E1,5.375625229E1,3.881250143E0,5.492746400E1
2.661474023E0,-1.068750000E1,5.379375076E1,3.768750191E0,5.497448277E1
2.671474023E0,-1.074375057E1,5.385000229E1,3.787500143E0,5.504176669E1
2.681474023E0,-1.089375019E1,5.370000076E1,3.562500238E0,5.490951906E1
2.691474023E0,-1.081875038E1,5.358750153E1,3.543750048E0,5.478342673E1
2.701474023E0,-1.076250076E1,5.356875229E1,3.431250095E0,5.474683664E1
2.711474023E0,-1.089375019E1,5.349375153E1,3.562500238E0,5.470782991E1
2.721474023E0,-1.089375019E1,5.349375153E1,3.750000238E0,5.472035953E1
2.731474023E0,-1.081875038E1,5.349375153E1,3.956250191E0,5.472000299E1
2.741474023E0,-1.085625076E1,5.355000305E1,3.825000048E0,5.477309223E1
2.751474023E0,-1.087500000E1,5.332500076E1,3.843750238E0,5.455818680E1
2.761474023E0,-1.081875038E1,5.328750229E1,4.031250000E0,5.452388684E1
2.771474023E0,-1.078125000E1,5.351250076E1,4.162500381E0,5.474622817E1
2.781474023E0,-1.087500000E1,5.362500381E1,4.368750095E0,5.489073361E1
2.791474023E0,-1.080000019E1,5.326875305E1,4.368750095E0,5.452784640E1
2.801474023E0,-1.080000019E1,5.323125076E1,4.462500095E0,5.449880704E1
2.811474023E0,-1.085625076E1,5.317500305E1,4.331250191E0,5.444445664E1
2.821474023E0,-1.098750019E1,5.310000229E1,4.556250095E0,5.441594269E1
2.831474023E0,-1.096875000E1,5.304375076E1,4.537500381E0,5.435569778E1
2.841474023E0,-1.098750019E1,5.295000076E1,4.556250095E0,5.426957855E1
2.851474023E0,-1.091250038E1,5.261250305E1,4.350000381E0,5.390807588E1
2.861474023E0,-1.081875038E1,5.250000381E1,4.293750286E0,5.377482731E1
2.871474023E0,-1.096875000E1,5.272500229E1,4.425000191E0,5.403535851E1
2.881474023E0,-1.106250000E1,5.261250305E1,4.537500381E0,5.395408505E1
2.891474023E0,-1.113750076E1,5.246250153E1,4.443750381E0,5.381547089E1
2.901474023E0,-1.119375038E1,5.225625229E1,4.368750095E0,5.361997695E1
2.911474023E0,-1.125000000E1,5.205000305E1,4.218750000E0,5.341875297E1
2.921474023E0,-1.130625057E1,5.201250076E1,4.143750191E0,5.338822158E1
2.931474023E0,-1.149375057E1,5.210625076E1,4.012500286E0,5.350951158E1
2.941474023E0,-1.143750000E1,5.193750381E1,3.750000238E0,5.331400576E1
2.951474023E0,-1.145625019E1,5.176875305E1,3.543750048E0,5.313951096E1
2.961474023E0,-1.162500000E1,5.186250305E1,3.225000143E0,5.324716400E1
2.971474023E0,-1.160625076E1,5.175000381E1,3.168750048E0,5.313011320E1
2.981474023E0,-1.147500038E1,5.158125305E1,3.168750048E0,5.293715403E1
2.991474023E0,-1.151250076E1,5.195625305E1,3.018750191E0,5.330199581E1
3.001474023E0,-1.141875076E1,5.210625076E1,2.775000095E0,5.341488428E1
3.011474023E0,-1.168125057E1,5.201250076E1,2.925000191E0,5.338827097E1
3.021474023E0,-1.175625038E1,5.210625076E1,2.981250048E0,5.349914619E1
3.031474023E0,-1.179375076E1,5.227500153E1,2.925000191E0,5.366864977E1
3.041474023E0,-1.164375019E1,5.203125381E1,2.775000095E0,5.339034480E1
3.051474023E0,-1.156875038E1,5.221875381E1,2.850000143E0,5.356077610E1
3.061474023E0,-1.145625019E1,5.233125305E1,2.475000143E0,5.362771056E1
3.071474023E0,-1.138125038E1,5.190000153E1,2.531250000E0,5.319351695E1
3.081474023E0,-1.153125000E1,5.161875153E1,2.812500000E0,5.296579455E1
3.091474023E0,-1.143750000E1,5.171250153E1,2.606250048E0,5.302633081E1
3.101474023E0,-1.143750000E1,5.171250153E1,2.700000048E0,5.303102130E1
3.111474023E0,-1.132500076E1,5.152500153E1,2.400000095E0,5.280948234E1
3.121474023E0,-1.136250019E1,5.156250381E1,2.456250191E0,5.285670606E1
3.131474023E0,-1.173750019E1,5.141250229E1,2.343750000E0,5.278737980E1
3.141474023E0,-1.181250000E1,5.145000076E1,2.512500048E0,5.284837170E1
3.151474023E0,-1.168125057E1,5.158125305E1,2.437500000E0,5.294354245E1
3.161474023E0,-1.168125057E1,5.178750229E1,2.081250191E0,5.312935733E1
3.171474023E0,-1.147500038E1,5.158125305E1,2.062500000E0,5.288246596E1
3.181474023E0,-1.149375057E1,5.135625076E1,1.912500024E0,5.266145128E1
3.191474023E0,-1.151250076E1,5.148750305E1,2.193750143E0,5.280448072E1
3.201474023E0,-1.160625076E1,5.148750305E1,2.100000143E0,5.282118919E1
3.211474023E0,-1.141875076E1,5.146875381E1,2.100000143E0,5.276201748E1
3.221474023E0,-1.138125038E1,5.131875229E1,1.950000048E0,5.260180317E1
3.231474023E0,-1.158750057E1,5.133750153E1,1.875000119E0,5.266236662E1
3.241474023E0,-1.138125038E1,5.126250076E1,1.912500024E0,5.254554692E1
3.251474023E0,-1.126875019E1,5.131875229E1,1.706250072E0,5.256910078E1
3.261474023E0,-1.125000000E1,5.152500153E1,1.368750095E0,5.275662763E1
3.271474023E0,-1.126875019E1,5.137500381E1,1.087500095E0,5.260758885E1
3.281474023E0,-1.115625000E1,5.139375305E1,1.162500024E0,5.260352814E1
3.291474023E0,-1.110000038E1,5.160000229E1,8.250000477E-1,5.278684372E1
3.301474023E0,-1.102500057E1,5.154375076E1,7.500000000E-1,5.271500147E1
3.311474023E0,-1.083750057E1,5.148750305E1,6.375000477E-1,5.261958566E1
3.321474023E0,-1.106250000E1,5.131875229E1,5.062500238E-1,5.249999554E1
3.331474023E0,-1.108125019E1,5.131875229E1,8.625000119E-1,5.250859309E1
3.341474023E0,-1.095000076E1,5.124375153E1,1.068750024E0,5.241151413E1
3.351474023E0,-1.093125057E1,5.113125229E1,9.937500358E-1,5.229612547E1
3.361474023E0,-1.080000019E1,5.116875076E1,8.250000477E-1,5.230259730E1
