"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.323057970E-1,-1.344375038E1,5.664375305E1,4.350000381E0,5.837954854E1
3.423057970E-1,-1.323750019E1,5.655000305E1,4.237500191E0,5.823307191E1
3.523057970E-1,-1.280625057E1,5.656875229E1,4.031250000E0,5.814013042E1
3.623057970E-1,-1.258125019E1,5.655000305E1,3.731250048E0,5.805267374E1
3.723057970E-1,-1.241250038E1,5.658750153E1,3.600000143E0,5.804459919E1
3.823057970E-1,-1.263750076E1,5.645625305E1,3.600000143E0,5.796529078E1
3.923057970E-1,-1.269375038E1,5.649375153E1,3.562500238E0,5.801178043E1
4.023057970E-1,-1.273125076E1,5.615625381E1,3.900000095E0,5.771325315E1
4.123057970E-1,-1.280625057E1,5.600625229E1,3.881250143E0,5.758267493E1
4.223057970E-1,-1.280625057E1,5.608125305E1,3.843750238E0,5.765311278E1
4.323057970E-1,-1.290000057E1,5.593125153E1,3.937500238E0,5.753450113E1
4.423057970E-1,-1.291875076E1,5.580000305E1,4.200000286E0,5.742973502E1
4.523057970E-1,-1.286250019E1,5.566875076E1,4.050000191E0,5.727875893E1
4.623057970E-1,-1.271250057E1,5.563125229E1,4.125000000E0,5.721415495E1
4.723057970E-1,-1.239375019E1,5.536875153E1,4.293750286E0,5.690114218E1
4.823057970E-1,-1.245000076E1,5.523750305E1,4.162500381E0,5.677596914E1
4.923057970E-1,-1.245000076E1,5.536875153E1,4.125000000E0,5.690093839E1
5.023057970E-1,-1.252500057E1,5.548125076E1,3.975000143E0,5.701618587E1
5.123057970E-1,-1.265625095E1,5.555625153E1,4.181250095E0,5.713283315E1
5.223057970E-1,-1.260000038E1,5.566875076E1,4.162500381E0,5.722845648E1
5.323057970E-1,-1.265625095E1,5.580000305E1,4.162500381E0,5.736852306E1
5.423057970E-1,-1.260000038E1,5.574375153E1,4.012500286E0,5.729071480E1
5.523057970E-1,-1.258125019E1,5.598750305E1,3.956250191E0,5.751991194E1
5.623057970E-1,-1.245000076E1,5.611875153E1,3.806250095E0,5.760906467E1
5.723057970E-1,-1.263750076E1,5.626875305E1,3.862500191E0,5.779963584E1
5.823057970E-1,-1.265625095E1,5.610000229E1,3.881250143E0,5.764074121E1
5.923057970E-1,-1.248750019E1,5.615625381E1,3.637500048E0,5.764281317E1
6.023057970E-1,-1.267500019E1,5.617500305E1,3.750000238E0,5.770917691E1
6.123057970E-1,-1.275000095E1,5.619375229E1,3.618750095E0,5.773556679E1
6.223057970E-1,-1.261875057E1,5.625000381E1,3.543750048E0,5.775685206E1
6.323057970E-1,-1.284375095E1,5.610000229E1,3.581250191E0,5.766279171E1
6.423057970E-1,-1.275000095E1,5.628750229E1,3.862500191E0,5.784258246E1
6.523057970E-1,-1.235625076E1,5.621250153E1,3.993750095E0,5.769291378E1
6.623057970E-1,-1.239375019E1,5.604375076E1,4.087500095E0,5.754315511E1
6.723057970E-1,-1.254375076E1,5.600625229E1,4.237500191E0,5.754999901E1
6.823057970E-1,-1.260000038E1,5.604375076E1,4.050000191E0,5.758528033E1
6.923057970E-1,-1.267500019E1,5.611875153E1,4.162500381E0,5.768272109E1
7.023057970E-1,-1.299375057E1,5.623125076E1,4.181250095E0,5.786427195E1
7.123057970E-1,-1.316250038E1,5.632500076E1,4.256250381E0,5.799890339E1
7.223057970E-1,-1.331250095E1,5.611875153E1,4.050000191E0,5.781815853E1
7.323057970E-1,-1.357500076E1,5.596875381E1,3.843750238E0,5.771963674E1
7.423057970E-1,-1.344375038E1,5.634375381E1,3.825000048E0,5.805156022E1
7.523057970E-1,-1.342500019E1,5.655000305E1,3.900000095E0,5.825241176E1
7.623057970E-1,-1.321875095E1,5.660625076E1,3.881250143E0,5.825862258E1
7.723057970E-1,-1.312500095E1,5.651250076E1,4.012500286E0,5.815521087E1
7.823057970E-1,-1.316250038E1,5.651250076E1,4.012500286E0,5.816368555E1
7.923057970E-1,-1.293750095E1,5.638125229E1,3.956250191E0,5.798169070E1
8.023057970E-1,-1.318125057E1,5.658750153E1,4.125000000E0,5.824865939E1
8.123057970E-1,-1.316250038E1,5.673750305E1,4.275000095E0,5.840095286E1
8.223057970E-1,-1.318125057E1,5.658750153E1,4.125000000E0,5.824865939E1
8.323057970E-1,-1.321875095E1,5.649375153E1,4.162500381E0,5.816876952E1
8.423057970E-1,-1.368750095E1,5.630625153E1,4.312500000E0,5.810627590E1
8.523057970E-1,-1.353750038E1,5.617500305E1,4.181250095E0,5.793425357E1
8.623057970E-1,-1.351875019E1,5.593125153E1,4.406250000E0,5.771028109E1
8.723057970E-1,-1.374375057E1,5.598750305E1,4.500000000E0,5.782509125E1
8.823057970E-1,-1.376250076E1,5.581875229E1,4.612500191E0,5.767507861E1
8.923057970E-1,-1.378125095E1,5.578125381E1,4.462500095E0,5.763145896E1
9.023057970E-1,-1.380000019E1,5.563125229E1,4.687500000E0,5.750868537E1
9.123057970E-1,-1.410000038E1,5.533125305E1,4.575000286E0,5.728252965E1
9.223057970E-1,-1.387500095E1,5.546250153E1,4.593750000E0,5.735596975E1
9.323057970E-1,-1.404375076E1,5.559375381E1,4.706250191E0,5.753295742E1
9.423057970E-1,-1.406250095E1,5.581875229E1,4.556250095E0,5.774293424E1
9.523057970E-1,-1.402500057E1,5.581875229E1,4.462500095E0,5.772649007E1
9.623057970E-1,-1.408125019E1,5.565000153E1,4.125000000E0,5.755188878E1
9.723057970E-1,-1.419375038E1,5.563125229E1,4.012500286E0,5.755344420E1
9.823057970E-1,-1.466250038E1,5.565000153E1,4.050000191E0,5.769154261E1
9.923057970E-1,-1.473750019E1,5.570625305E1,4.068750381E0,5.776621219E1
1.002305797E0,-1.518750095E1,5.568750381E1,4.031250000E0,5.786198444E1
1.012305797E0,-1.539375019E1,5.544375229E1,3.900000095E0,5.767310650E1
1.022305797E0,-1.539375019E1,5.510625076E1,3.975000143E0,5.735387558E1
1.032305797E0,-1.565625095E1,5.491875076E1,3.918750048E0,5.724110395E1
1.042305797E0,-1.608750153E1,5.499375153E1,4.050000191E0,5.744147381E1
1.052305797E0,-1.665000153E1,5.450625229E1,4.406250000E0,5.716265502E1
1.062305797E0,-1.696875000E1,5.446875381E1,4.387500286E0,5.721917316E1
1.072305797E0,-1.710000038E1,5.439375305E1,4.762500286E0,5.721688381E1
1.082305797E0,-1.715625000E1,5.400000381E1,4.800000191E0,5.686279388E1
1.092305797E0,-1.773750114E1,5.394375229E1,4.968750000E0,5.700206869E1
1.102305797E0,-1.845000076E1,5.392500305E1,5.081250191E0,5.721999289E1
1.112305797E0,-1.852500153E1,5.400000381E1,5.287500381E0,5.733353080E1
1.122305797E0,-1.848750114E1,5.368125153E1,5.362500191E0,5.702824627E1
1.132305797E0,-1.837500000E1,5.377500153E1,5.231250286E0,5.706800674E1
1.142305797E0,-1.828125000E1,5.373750305E1,5.175000191E0,5.699740312E1
1.152305797E0,-1.839375114E1,5.364375305E1,4.987500191E0,5.692852959E1
1.162305797E0,-1.863750076E1,5.371875381E1,4.950000286E0,5.707506854E1
1.172305797E0,-1.863750076E1,5.377500153E1,5.268750191E0,5.715651277E1
1.182305797E0,-1.876875114E1,5.388750076E1,5.137500286E0,5.729330386E1
1.192305797E0,-1.914375114E1,5.400000381E1,4.987500191E0,5.750964074E1
1.202305797E0,-1.929375076E1,5.441250229E1,4.931250095E0,5.794209568E1
1.212305797E0,-1.946250153E1,5.465625381E1,5.043750286E0,5.823688233E1
1.222305797E0,-1.970625114E1,5.478750229E1,5.137500286E0,5.844998418E1
1.232305797E0,-1.998750114E1,5.486250305E1,5.175000191E0,5.861889687E1
1.242305797E0,-1.998750114E1,5.508750153E1,5.268750191E0,5.883785138E1
1.252305797E0,-1.996875000E1,5.527500153E1,5.043750286E0,5.898742397E1
1.262305797E0,-1.993125153E1,5.551875305E1,5.025000095E0,5.920166682E1
1.272305797E0,-2.011875153E1,5.574375153E1,5.287500381E0,5.949863576E1
1.282305797E0,-2.021250153E1,5.572500229E1,5.456250191E0,5.952807543E1
1.292305797E0,-2.066250038E1,5.593125153E1,5.512500286E0,5.988014261E1
1.302305797E0,-2.092500114E1,5.576250076E1,5.568750381E0,5.981908680E1
1.312305797E0,-2.133750153E1,5.600625229E1,5.343750000E0,6.017096418E1
1.322305797E0,-2.158125114E1,5.602500153E1,5.400000095E0,6.028027205E1
1.332305797E0,-2.193750000E1,5.580000305E1,5.550000191E0,6.021375880E1
1.342305797E0,-2.203125000E1,5.553750229E1,5.512500286E0,6.000148162E1
1.352305797E0,-2.218125153E1,5.533125305E1,5.531250000E0,5.986777272E1
1.362305797E0,-2.233125114E1,5.533125305E1,5.625000000E0,5.993223646E1
1.372305797E0,-2.218125153E1,5.512500381E1,5.737500191E0,5.969667389E1
1.382305797E0,-2.221875000E1,5.538750076E1,5.700000286E0,5.994946285E1
1.392305797E0,-2.229375076E1,5.536875153E1,5.775000095E0,5.996716264E1
1.402305797E0,-2.270625114E1,5.525625229E1,5.775000095E0,6.001814629E1
1.412305797E0,-2.281875038E1,5.527500153E1,5.475000381E0,6.004995247E1
1.422305797E0,-2.300625038E1,5.531250381E1,5.568750381E0,6.016453786E1
1.432305797E0,-2.326875114E1,5.546250153E1,5.381250381E0,6.038610528E1
1.442305797E0,-2.349375153E1,5.535000229E1,5.268750191E0,6.036007656E1
1.452305797E0,-2.390625000E1,5.533125305E1,5.156250000E0,6.049498547E1
1.462305797E0,-2.431875038E1,5.523750305E1,5.137500286E0,6.057208328E1
1.472305797E0,-2.446875191E1,5.525625229E1,4.987500191E0,6.063702165E1
1.482305797E0,-2.461875153E1,5.540625381E1,4.800000191E0,6.081920659E1
1.492305797E0,-2.510625076E1,5.578125381E1,4.650000095E0,6.134732761E1
1.502305797E0,-2.589375114E1,5.591250229E1,4.800000191E0,6.180399876E1
1.512305797E0,-2.638125038E1,5.572500229E1,5.006250381E0,6.185716446E1
1.522305797E0,-2.698125076E1,5.585625076E1,4.931250095E0,6.222721165E1
1.532305797E0,-2.737500191E1,5.591250229E1,4.762500286E0,6.243620785E1
1.542305797E0,-2.776875114E1,5.591250229E1,4.837500095E0,6.261559598E1
1.552305797E0,-2.844375038E1,5.581875229E1,4.875000000E0,6.283745434E1
1.562305797E0,-2.893125153E1,5.585625076E1,4.612500191E0,6.307307843E1
1.572305797E0,-2.932500076E1,5.566875076E1,4.706250191E0,6.309607176E1
1.582305797E0,-2.956875038E1,5.568750381E1,4.406250000E0,6.320462103E1
1.592305797E0,-2.992500114E1,5.565000153E1,4.143750191E0,6.332139472E1
1.602305797E0,-3.041250038E1,5.553750229E1,3.975000143E0,6.344395137E1
1.612305797E0,-3.069375038E1,5.546250153E1,3.937500238E0,6.351141076E1
1.622305797E0,-3.133125114E1,5.563125229E1,3.675000191E0,6.395302304E1
1.632305797E0,-3.150000191E1,5.585625076E1,3.618750095E0,6.422823539E1
1.642305797E0,-3.189375114E1,5.596875381E1,3.843750238E0,6.453283801E1
1.652305797E0,-3.219375229E1,5.615625381E1,3.881250143E0,6.484617669E1
1.662305797E0,-3.258750153E1,5.615625381E1,3.956250191E0,6.504707537E1
1.672305797E0,-3.286875153E1,5.649375153E1,4.012500286E0,6.548281413E1
1.682305797E0,-3.305625153E1,5.666250229E1,4.087500095E0,6.572718302E1
1.692305797E0,-3.356250000E1,5.705625153E1,4.218750000E0,6.632989594E1
1.702305797E0,-3.386250305E1,5.711250305E1,4.556250095E0,6.655273498E1
1.712305797E0,-3.408750153E1,5.709375381E1,4.725000381E0,6.666318409E1
1.722305797E0,-3.444375229E1,5.696250153E1,4.800000191E0,6.673933363E1
1.732305797E0,-3.493125153E1,5.692500305E1,5.081250191E0,6.698109740E1
1.742305797E0,-3.521250153E1,5.688750076E1,5.250000000E0,6.710939209E1
1.752305797E0,-3.566250229E1,5.686875153E1,5.193750381E0,6.732639908E1
1.762305797E0,-3.615000153E1,5.700000381E1,5.456250191E0,6.771701198E1
1.772305797E0,-3.663750076E1,5.707500076E1,5.681250095E0,6.805981764E1
1.782305797E0,-3.667500305E1,5.713125229E1,5.775000095E0,6.813506045E1
1.792305797E0,-3.729375076E1,5.720625305E1,6.093750477E0,6.856028755E1
1.802305797E0,-3.766875076E1,5.748750305E1,6.243750095E0,6.901255108E1
1.812305797E0,-3.817500305E1,5.748750305E1,6.112500191E0,6.927847085E1
1.822305797E0,-3.851250076E1,5.756250381E1,6.431250095E0,6.955584475E1
1.832305797E0,-3.901875305E1,5.756250381E1,6.600000381E0,6.985316700E1
1.842305797E0,-3.935625076E1,5.754375076E1,6.562500477E0,7.002331139E1
1.852305797E0,-3.997500229E1,5.746875381E1,6.356250286E0,7.029267665E1
1.862305797E0,-4.065000153E1,5.748750305E1,6.243750095E0,7.068394476E1
1.872305797E0,-4.123125076E1,5.743125153E1,6.131250381E0,7.096447648E1
1.882305797E0,-4.181250000E1,5.713125229E1,5.831250191E0,7.103709329E1
1.892305797E0,-4.226250076E1,5.673750305E1,5.812500000E0,7.098625486E1
1.902305797E0,-4.293750000E1,5.647500229E1,5.456250191E0,7.115353439E1
1.912305797E0,-4.365000153E1,5.636250305E1,5.550000191E0,7.150424383E1
1.922305797E0,-4.455000305E1,5.610000229E1,5.343750000E0,7.183640228E1
1.932305797E0,-4.490625000E1,5.574375153E1,5.287500381E0,7.177670084E1
1.942305797E0,-4.545000076E1,5.521875381E1,5.043750286E0,7.169555606E1
1.952305797E0,-4.586250305E1,5.480625153E1,4.968750000E0,7.163646326E1
1.962305797E0,-4.640625000E1,5.448750305E1,5.025000095E0,7.174732506E1
1.972305797E0,-4.695000076E1,5.446875381E1,5.062500000E0,7.208867193E1
1.982305797E0,-4.728750229E1,5.437500381E1,4.875000000E0,7.222544245E1
1.992305797E0,-4.741875076E1,5.411250305E1,4.612500191E0,7.209699070E1
2.002305797E0,-4.755000305E1,5.370000076E1,4.537500381E0,7.186989482E1
2.012305797E0,-4.796250153E1,5.356875229E1,4.687500000E0,7.205543304E1
2.022305797E0,-4.837500381E1,5.325000381E1,4.556250095E0,7.208649884E1
2.032305797E0,-4.871250153E1,5.313750076E1,4.556250095E0,7.223061129E1
2.042305797E0,-4.906875229E1,5.285625076E1,4.443750381E0,7.225837400E1
2.052305797E0,-4.906875229E1,5.266875076E1,4.350000381E0,7.211561732E1
2.062305797E0,-4.916250229E1,5.246250153E1,4.350000381E0,7.202907886E1
2.072305797E0,-4.918125153E1,5.214375305E1,4.331250191E0,7.180895635E1
2.082305797E0,-4.950000381E1,5.193750381E1,4.368750095E0,7.188073913E1
2.092305797E0,-4.961250305E1,5.161875153E1,4.293750286E0,7.172400058E1
2.102305797E0,-4.989375305E1,5.137500381E1,4.500000000E0,7.175672519E1
2.112305797E0,-5.030625153E1,5.126250076E1,4.387500286E0,7.195702249E1
2.122305797E0,-5.043750381E1,5.118750381E1,4.725000381E0,7.201685890E1
2.132305797E0,-5.066250229E1,5.096250153E1,4.575000286E0,7.200552984E1
2.142305797E0,-5.109375381E1,5.086875153E1,4.462500095E0,7.223652447E1
2.152305797E0,-5.146875381E1,5.043750381E1,4.425000191E0,7.219802654E1
2.162305797E0,-5.167500305E1,5.041875076E1,4.143750191E0,7.231546885E1
2.172305797E0,-5.182500076E1,5.023125076E1,4.125000000E0,7.229125039E1
2.182305797E0,-5.197500229E1,5.019375229E1,4.181250095E0,7.237607674E1
2.192305797E0,-5.203125381E1,4.985625076E1,4.162500381E0,7.218187808E1
2.202305797E0,-5.216250229E1,4.970625305E1,4.031250000E0,7.216570663E1
2.212305797E0,-5.240625381E1,4.965000153E1,3.937500238E0,7.229828489E1
2.222305797E0,-5.253750229E1,4.953750229E1,3.881250143E0,7.231332783E1
2.232305797E0,-5.270625305E1,4.985625076E1,4.087500095E0,7.266569003E1
2.242305797E0,-5.263125229E1,4.983750153E1,4.312500000E0,7.261145180E1
2.252305797E0,-5.261250305E1,4.995000076E1,4.256250381E0,7.267182206E1
2.262305797E0,-5.261250305E1,5.019375229E1,4.068750381E0,7.282886087E1
2.272305797E0,-5.238750076E1,5.041875076E1,3.900000095E0,7.281284684E1
2.282305797E0,-5.214375305E1,5.066250229E1,3.862500191E0,7.280507557E1
2.292305797E0,-5.193750381E1,5.075625229E1,3.900000095E0,7.272490254E1
2.302305797E0,-5.169375229E1,5.075625229E1,4.031250000E0,7.255819836E1
2.312305797E0,-5.156250381E1,5.077500153E1,3.862500191E0,7.246869315E1
2.322305797E0,-5.163750076E1,5.088750076E1,3.918750048E0,7.260389673E1
2.332305797E0,-5.154375076E1,5.115000153E1,3.843750238E0,7.271764101E1
2.342305797E0,-5.115000153E1,5.111250305E1,3.637500048E0,7.240194770E1
2.352305797E0,-5.118750381E1,5.126250076E1,3.862500191E0,7.254600912E1
2.362305797E0,-5.115000153E1,5.156250381E1,3.768750191E0,7.272700966E1
2.372305797E0,-5.107500076E1,5.180625153E1,3.862500191E0,7.285233221E1
2.382305797E0,-5.088750076E1,5.238750076E1,3.731250048E0,7.312940720E1
2.392305797E0,-5.070000076E1,5.281875229E1,3.693750143E0,7.330726063E1
2.402305797E0,-5.034375381E1,5.311875153E1,3.393750191E0,7.326399424E1
2.412305797E0,-5.025000381E1,5.315625381E1,3.262500048E0,7.322085843E1
2.422305797E0,-5.026875305E1,5.347500229E1,3.375000238E0,7.347049768E1
2.432305797E0,-5.010000229E1,5.360625076E1,3.150000095E0,7.344087997E1
2.442305797E0,-5.008125305E1,5.371875381E1,3.187500238E0,7.351188051E1
2.452305797E0,-4.980000305E1,5.392500305E1,3.037500143E0,7.346545219E1
2.462305797E0,-4.983750153E1,5.368125153E1,2.868750095E0,7.330540942E1
2.472305797E0,-4.970625305E1,5.347500229E1,2.587500095E0,7.305465501E1
2.482305797E0,-4.944375229E1,5.362500381E1,2.700000048E0,7.299051770E1
2.492305797E0,-4.918125153E1,5.409375381E1,2.700000048E0,7.315886620E1
2.502305797E0,-4.914375305E1,5.435625076E1,2.587500095E0,7.332397710E1
2.512305797E0,-4.893750381E1,5.445000076E1,2.343750000E0,7.324735508E1
2.522305797E0,-4.867500305E1,5.463750076E1,1.987500072E0,7.320152026E1
2.532305797E0,-4.863750076E1,5.499375153E1,1.950000048E0,7.344196135E1
2.542305797E0,-4.830000305E1,5.546250153E1,1.968750119E0,7.357210985E1
2.552305797E0,-4.830000305E1,5.583750153E1,2.250000000E0,7.386324777E1
2.562305797E0,-4.846875381E1,5.595000076E1,2.193750143E0,7.405697281E1
2.572305797E0,-4.845000076E1,5.606250381E1,2.156250000E0,7.412864711E1
2.582305797E0,-4.805625153E1,5.608125305E1,2.418750048E0,7.389425286E1
2.592305797E0,-4.798125076E1,5.640000153E1,2.606250048E0,7.409421797E1
2.602305797E0,-4.796250153E1,5.638125229E1,2.625000000E0,7.406846689E1
2.612305797E0,-4.781250000E1,5.604375076E1,2.550000191E0,7.371186917E1
2.622305797E0,-4.786875153E1,5.583750153E1,2.550000191E0,7.359175531E1
2.632305797E0,-4.770000076E1,5.591250229E1,2.418750048E0,7.353467438E1
2.642305797E0,-4.747500229E1,5.583750153E1,2.550000191E0,7.333624561E1
2.652305797E0,-4.713750076E1,5.557500076E1,2.550000191E0,7.291794833E1
2.662305797E0,-4.711875153E1,5.548125076E1,2.156250000E0,7.282166811E1
2.672305797E0,-4.683750153E1,5.523750305E1,2.306250095E0,7.245862324E1
2.682305797E0,-4.670625305E1,5.518125153E1,2.606250048E0,7.234111648E1
2.692305797E0,-4.678125000E1,5.497500229E1,2.718750000E0,7.223661004E1
2.702305797E0,-4.665000153E1,5.476875305E1,3.075000048E0,7.200898957E1
2.712305797E0,-4.651875305E1,5.458125305E1,3.056250095E0,7.178055611E1
2.722305797E0,-4.646250153E1,5.441250229E1,2.981250048E0,7.161265464E1
2.732305797E0,-4.689375305E1,5.431875229E1,2.925000191E0,7.181995928E1
2.742305797E0,-4.713750076E1,5.435625076E1,3.150000095E0,7.201714015E1
2.752305797E0,-4.749375153E1,5.448750305E1,3.018750191E0,7.234402032E1
2.762305797E0,-4.760625076E1,5.443125153E1,2.906250000E0,7.237100623E1
2.772305797E0,-4.766250229E1,5.458125305E1,2.925000191E0,7.252160323E1
2.782305797E0,-4.768125153E1,5.482500076E1,2.625000000E0,7.270607320E1
2.792305797E0,-4.770000076E1,5.475000381E1,2.718750000E0,7.266529152E1
2.802305797E0,-4.756875229E1,5.473125076E1,2.643750191E0,7.256228648E1
2.812305797E0,-4.743750000E1,5.463750076E1,2.718750000E0,7.240831787E1
2.822305797E0,-4.743750000E1,5.424375153E1,2.700000048E0,7.211096301E1
2.832305797E0,-4.734375000E1,5.392500305E1,2.775000095E0,7.181251453E1
2.842305797E0,-4.726875305E1,5.362500381E1,2.812500000E0,7.153940317E1
2.852305797E0,-4.695000076E1,5.332500076E1,2.756250143E0,7.110172426E1
2.862305797E0,-4.726875305E1,5.308125305E1,2.812500000E0,7.113272522E1
2.872305797E0,-4.728750229E1,5.280000305E1,2.887500048E0,7.093860621E1
2.882305797E0,-4.764375305E1,5.283750153E1,3.093750238E0,7.121306104E1
2.892305797E0,-4.775625229E1,5.268750381E1,3.168750048E0,7.118057086E1
2.902305797E0,-4.766250229E1,5.272500229E1,3.075000048E0,7.114137767E1
2.912305797E0,-4.756875229E1,5.259375381E1,3.018750191E0,7.097888409E1
2.922305797E0,-4.768125153E1,5.274375153E1,2.906250000E0,7.116074312E1
2.932305797E0,-4.794375229E1,5.306250381E1,2.981250048E0,7.157597744E1
2.942305797E0,-4.771875000E1,5.313750076E1,3.262500048E0,7.149347519E1
2.952305797E0,-4.785000229E1,5.319375229E1,3.262500048E0,7.162291469E1
2.962305797E0,-4.790625000E1,5.300625229E1,3.225000143E0,7.151973292E1
2.972305797E0,-4.783125305E1,5.313750076E1,3.075000048E0,7.156031289E1
2.982305797E0,-4.770000076E1,5.308125305E1,3.150000095E0,7.143410949E1
2.992305797E0,-4.805625153E1,5.326875305E1,3.243750095E0,7.181563393E1
3.002305797E0,-4.777500153E1,5.321250153E1,3.750000238E0,7.161063881E1
3.012305797E0,-4.796250153E1,5.304375076E1,3.768750191E0,7.161176248E1
3.022305797E0,-4.811250305E1,5.287500381E1,3.731250048E0,7.158562150E1
3.032305797E0,-4.792500305E1,5.274375153E1,3.637500048E0,7.135783523E1
3.042305797E0,-4.760625076E1,5.261250305E1,3.600000143E0,7.104498990E1
3.052305797E0,-4.751250076E1,5.244375229E1,3.750000238E0,7.086499407E1
3.062305797E0,-4.775625229E1,5.251875305E1,4.012500286E0,7.109837701E1
3.072305797E0,-4.755000305E1,5.221875381E1,4.162500381E0,7.074692537E1
3.082305797E0,-4.755000305E1,5.208750153E1,3.918750048E0,7.063616076E1
3.092305797E0,-4.713750076E1,5.205000305E1,4.068750381E0,7.033989995E1
3.102305797E0,-4.700625229E1,5.193750381E1,3.993750095E0,7.016439337E1
3.112305797E0,-4.691250229E1,5.195625305E1,3.956250191E0,7.011338687E1
3.122305797E0,-4.672500229E1,5.218125153E1,3.843750238E0,7.014900759E1
3.132305797E0,-4.670625305E1,5.220000076E1,3.862500191E0,7.015150078E1
3.142305797E0,-4.646250153E1,5.227500153E1,3.768750191E0,7.004029776E1
3.152305797E0,-4.633125305E1,5.263125229E1,3.675000191E0,7.021495107E1
3.162305797E0,-4.646250153E1,5.285625076E1,3.543750048E0,7.046350443E1
3.172305797E0,-4.678125000E1,5.300625229E1,3.431250095E0,7.078079973E1
3.182305797E0,-4.696875000E1,5.306250381E1,3.431250095E0,7.094692569E1
3.192305797E0,-4.732500076E1,5.330625153E1,3.581250191E0,7.137252624E1
3.202305797E0,-4.749375153E1,5.321250153E1,3.618750095E0,7.141653944E1
3.212305797E0,-4.749375153E1,5.326875305E1,3.712500095E0,7.146327128E1
3.222305797E0,-4.755000305E1,5.310000229E1,3.712500095E0,7.137503548E1
3.232305797E0,-4.755000305E1,5.283750153E1,3.637500048E0,7.117608984E1
3.242305797E0,-4.755000305E1,5.257500076E1,3.600000143E0,7.097952871E1
3.252305797E0,-4.745625305E1,5.235000229E1,3.487500191E0,7.074447930E1
3.262305797E0,-4.726875305E1,5.229375076E1,3.600000143E0,7.058279808E1
3.272305797E0,-4.725000000E1,5.227500153E1,3.468750238E0,7.054977330E1
3.282305797E0,-4.741875076E1,5.203125381E1,3.318750143E0,7.047555179E1
3.292305797E0,-4.747500229E1,5.178750229E1,3.150000095E0,7.032598194E1
3.302305797E0,-4.768125153E1,5.160000229E1,2.850000143E0,7.031489518E1
3.312305797E0,-4.766250229E1,5.137500381E1,2.906250000E0,7.013951404E1
3.322305797E0,-4.749375153E1,5.113125229E1,2.793750048E0,6.984172416E1
3.332305797E0,-4.749375153E1,5.113125229E1,2.718750000E0,6.983876428E1
3.342305797E0,-4.747500229E1,5.118750381E1,2.381250143E0,6.985489776E1
3.352305797E0,-4.730625153E1,5.094375229E1,2.381250143E0,6.956161070E1
3.362305797E0,-4.725000000E1,5.090625381E1,2.587500095E0,6.950326851E1
3.372305797E0,-4.713750076E1,5.071875381E1,2.718750000E0,6.929449883E1
3.382305797E0,-4.715625000E1,5.073750305E1,2.906250000E0,6.932858299E1
3.392305797E0,-4.726875305E1,5.094375229E1,2.775000095E0,6.955071199E1
