"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.070307831E0,-5.681250095E0,5.460000229E1,1.743750095E0,5.492246823E1
1.080307831E0,-5.662500381E0,5.446875381E1,2.081250191E0,5.480183076E1
1.090307831E0,-5.793750286E0,5.450625229E1,2.006250143E0,5.485001477E1
1.100307831E0,-5.493750095E0,5.439375305E1,2.231250048E0,5.471599527E1
1.110307831E0,-5.662500381E0,5.463750076E1,2.212500095E0,5.497468105E1
1.120307831E0,-5.587500095E0,5.518125153E1,2.250000000E0,5.550903690E1
1.130307831E0,-5.493750095E0,5.518125153E1,2.156250000E0,5.549595683E1
1.140307831E0,-5.606250286E0,5.499375153E1,2.081250191E0,5.531793879E1
1.150307831E0,-5.493750095E0,5.499375153E1,2.006250143E0,5.530387904E1
1.160307831E0,-5.718750000E0,5.520000076E1,1.687500119E0,5.552109367E1
1.170307831E0,-5.812500000E0,5.521875381E1,1.612500072E0,5.554724193E1
1.180307831E0,-6.037500381E0,5.531250381E1,1.387500048E0,5.565832952E1
1.190307831E0,-6.075000286E0,5.506875229E1,1.668750048E0,5.542795174E1
1.200307831E0,-6.093750477E0,5.508750153E1,1.443750024E0,5.544232168E1
1.210307831E0,-6.112500191E0,5.520000076E1,1.668750048E0,5.556246457E1
1.220307831E0,-6.075000286E0,5.525625229E1,1.650000095E0,5.561368128E1
1.230307831E0,-6.450000286E0,5.520000076E1,1.800000072E0,5.560469934E1
1.240307831E0,-6.375000477E0,5.510625076E1,1.800000072E0,5.550296843E1
1.250307831E0,-6.281250477E0,5.501250076E1,1.781250119E0,5.539857579E1
1.260307831E0,-6.300000191E0,5.490000153E1,1.668750048E0,5.528548541E1
1.270307831E0,-6.262500286E0,5.506875229E1,1.556250095E0,5.544554358E1
1.280307831E0,-6.356250286E0,5.493750381E1,1.631250024E0,5.532804189E1
1.290307831E0,-6.225000381E0,5.461875153E1,1.425000072E0,5.499081081E1
1.300307831E0,-6.150000095E0,5.469375229E1,1.293750048E0,5.505363594E1
1.310307831E0,-5.737500191E0,5.456250381E1,9.562500119E-1,5.487166979E1
1.320307831E0,-5.606250286E0,5.460000229E1,8.625000119E-1,5.489384481E1
1.330307831E0,-5.493750095E0,5.463750076E1,9.562500119E-1,5.492132731E1
1.340307831E0,-5.625000000E0,5.491875076E1,1.031250000E0,5.521569783E1
1.350307831E0,-5.737500191E0,5.484375381E1,8.437500596E-1,5.514950730E1
1.360307831E0,-5.587500095E0,5.473125076E1,9.562500119E-1,5.502403458E1
1.370307831E0,-5.681250095E0,5.503125381E1,1.050000072E0,5.533369678E1
1.380307831E0,-5.681250095E0,5.493750381E1,1.143750072E0,5.524232157E1
1.390307831E0,-6.000000000E0,5.493750381E1,1.237500072E0,5.527803119E1
1.400307831E0,-6.168750286E0,5.508750153E1,1.350000024E0,5.544825339E1
1.410307831E0,-6.356250286E0,5.499375153E1,1.462500095E0,5.537917958E1
1.420307831E0,-6.131250381E0,5.465625381E1,1.725000024E0,5.502612050E1
1.430307831E0,-6.018750191E0,5.463750076E1,1.725000024E0,5.499506767E1
1.440307831E0,-6.093750477E0,5.458125305E1,1.612500072E0,5.494403640E1
1.450307831E0,-6.093750477E0,5.445000076E1,1.350000024E0,5.480655871E1
1.460307831E0,-6.206250191E0,5.448750305E1,1.443750024E0,5.485881829E1
1.470307831E0,-5.831250191E0,5.456250381E1,1.481250048E0,5.489320908E1
1.480307831E0,-5.681250095E0,5.450625229E1,1.593750119E0,5.482470411E1
1.490307831E0,-5.625000000E0,5.467500305E1,1.368750095E0,5.498063350E1
1.500307831E0,-5.718750000E0,5.493750381E1,1.068750024E0,5.524468892E1
1.510307831E0,-5.437500000E0,5.506875229E1,1.068750024E0,5.534687084E1
1.520307831E0,-5.381250381E0,5.497500229E1,1.237500072E0,5.525160757E1
1.530307831E0,-5.306250095E0,5.505000305E1,1.537500024E0,5.532651292E1
1.540307831E0,-5.362500191E0,5.499375153E1,1.687500119E0,5.528034707E1
1.550307831E0,-5.531250000E0,5.505000305E1,1.762500048E0,5.535525241E1
1.560307831E0,-5.568750381E0,5.495625305E1,1.668750048E0,5.526287594E1
1.570307831E0,-5.531250000E0,5.499375153E1,1.668750048E0,5.529640278E1
1.580307831E0,-5.437500000E0,5.505000305E1,1.593750119E0,5.534084641E1
1.590307831E0,-5.662500381E0,5.510625076E1,1.837500095E0,5.542688148E1
1.600307831E0,-5.662500381E0,5.521875381E1,1.706250072E0,5.553454756E1
1.610307831E0,-5.756250381E0,5.531250381E1,1.818750024E0,5.564095028E1
1.620307831E0,-5.606250286E0,5.518125153E1,1.725000024E0,5.549212726E1
1.630307831E0,-5.512500286E0,5.510625076E1,1.856250048E0,5.541238306E1
1.640307831E0,-5.456250191E0,5.497500229E1,1.725000024E0,5.527202880E1
1.650307831E0,-5.381250381E0,5.495625305E1,1.987500072E0,5.525484378E1
1.660307831E0,-5.306250095E0,5.471250153E1,2.175000191E0,5.501222354E1
1.670307831E0,-5.493750095E0,5.456250381E1,2.100000143E0,5.487857609E1
1.680307831E0,-5.418750286E0,5.461875153E1,2.100000143E0,5.492705047E1
1.690307831E0,-5.587500095E0,5.439375305E1,1.650000095E0,5.470487207E1
1.700307831E0,-5.737500191E0,5.469375229E1,1.237500072E0,5.500778903E1
1.710307831E0,-5.775000095E0,5.467500305E1,1.106250048E0,5.499027527E1
1.720307831E0,-5.681250095E0,5.486250305E1,1.068750024E0,5.516623125E1
1.730307831E0,-5.493750095E0,5.467500305E1,9.750000238E-1,5.495896536E1
1.740307831E0,-5.756250381E0,5.475000381E1,9.937500358E-1,5.506073806E1
1.750307831E0,-5.606250286E0,5.456250381E1,1.106250048E0,5.486092101E1
1.760307831E0,-5.868750095E0,5.454375076E1,1.087500095E0,5.486935057E1
1.770307831E0,-5.700000286E0,5.467500305E1,1.143750072E0,5.498321677E1
1.780307831E0,-5.681250095E0,5.450625229E1,1.312500000E0,5.481724909E1
1.790307831E0,-5.531250000E0,5.460000229E1,1.350000024E0,5.489606067E1
1.800307831E0,-5.737500191E0,5.458125305E1,1.462500095E0,5.490146628E1
1.810307831E0,-5.981250286E0,5.454375076E1,1.556250095E0,5.489278656E1
1.820307831E0,-5.456250191E0,5.441250229E1,1.762500048E0,5.471377777E1
1.830307831E0,-5.400000095E0,5.465625381E1,1.425000072E0,5.494084735E1
1.840307831E0,-5.325000286E0,5.463750076E1,1.406250000E0,5.491438479E1
1.850307831E0,-5.287500381E0,5.452500153E1,1.612500072E0,5.480450354E1
1.860307831E0,-5.175000191E0,5.458125305E1,1.706250072E0,5.485257607E1
1.870307831E0,-5.362500191E0,5.460000229E1,1.781250119E0,5.489161603E1
1.880307831E0,-5.268750191E0,5.463750076E1,1.912500024E0,5.492425579E1
1.890307831E0,-5.343750000E0,5.491875076E1,1.743750095E0,5.520566560E1
1.900307831E0,-5.681250095E0,5.493750381E1,1.481250048E0,5.525033963E1
1.910307831E0,-5.700000286E0,5.505000305E1,1.537500024E0,5.536566396E1
1.920307831E0,-5.606250286E0,5.510625076E1,1.537500024E0,5.541202777E1
1.930307831E0,-5.381250381E0,5.495625305E1,1.593750119E0,5.524208219E1
1.940307831E0,-5.493750095E0,5.499375153E1,1.706250072E0,5.529380875E1
1.950307831E0,-5.587500095E0,5.473125076E1,1.443750024E0,5.503466527E1
1.960307831E0,-5.906250000E0,5.476875305E1,1.575000048E0,5.510880805E1
1.970307831E0,-5.962500095E0,5.463750076E1,1.706250072E0,5.498835501E1
1.980307831E0,-5.962500095E0,5.480625153E1,1.706250072E0,5.515603234E1
1.990307831E0,-5.868750095E0,5.458125305E1,1.743750095E0,5.492354756E1
2.000307831E0,-6.037500381E0,5.461875153E1,1.725000024E0,5.497849629E1
2.010307831E0,-6.262500286E0,5.478750229E1,1.612500072E0,5.516783006E1
2.020307831E0,-6.131250381E0,5.475000381E1,1.331250072E0,5.510832401E1
2.030307831E0,-6.037500381E0,5.478750229E1,1.425000072E0,5.513757741E1
2.040307831E0,-5.606250286E0,5.460000229E1,1.443750024E0,5.490605346E1
2.050307831E0,-5.568750381E0,5.467500305E1,1.275000095E0,5.497265288E1
2.060307831E0,-5.325000286E0,5.461875153E1,1.181250095E0,5.489042720E1
2.070307831E0,-5.456250191E0,5.484375381E1,1.256250024E0,5.512881427E1
2.080307831E0,-5.400000095E0,5.465625381E1,1.312500000E0,5.493804454E1
2.090307831E0,-5.362500191E0,5.478750229E1,1.368750095E0,5.506632630E1
2.100307831E0,-5.437500000E0,5.488125229E1,1.593750119E0,5.517298522E1
2.110307831E0,-5.381250381E0,5.505000305E1,1.818750024E0,5.534228531E1
2.120307831E0,-5.531250000E0,5.503125381E1,1.687500119E0,5.533426858E1
2.130307831E0,-5.493750095E0,5.493750381E1,1.931250095E0,5.524527439E1
2.140307831E0,-5.962500095E0,5.486250305E1,2.081250191E0,5.522478837E1
2.150307831E0,-5.925000191E0,5.488125229E1,1.968750119E0,5.523525556E1
2.160307831E0,-5.943750381E0,5.499375153E1,1.987500072E0,5.534971574E1
2.170307831E0,-6.112500191E0,5.490000153E1,1.912500024E0,5.527233017E1
2.180307831E0,-5.943750381E0,5.478750229E1,1.687500119E0,5.513480056E1
2.190307831E0,-6.206250191E0,5.490000153E1,1.462500095E0,5.526903849E1
2.200307831E0,-6.112500191E0,5.490000153E1,1.331250072E0,5.525527172E1
2.210307831E0,-6.018750191E0,5.505000305E1,1.200000048E0,5.539104792E1
2.220307831E0,-6.000000000E0,5.499375153E1,1.275000095E0,5.533478411E1
2.230307831E0,-6.056250095E0,5.512500381E1,1.368750095E0,5.547357648E1
2.240307831E0,-6.056250095E0,5.518125153E1,1.406250000E0,5.553040810E1
2.250307831E0,-5.850000381E0,5.518125153E1,1.368750095E0,5.550735538E1
2.260307831E0,-5.887500286E0,5.508750153E1,1.556250095E0,5.542307641E1
2.270307831E0,-5.606250286E0,5.518125153E1,1.462500095E0,5.548458767E1
2.280307831E0,-5.756250381E0,5.544375229E1,1.556250095E0,5.576348268E1
2.290307831E0,-5.775000095E0,5.533125305E1,1.275000095E0,5.564641781E1
2.300307831E0,-5.606250286E0,5.521875381E1,1.293750048E0,5.551769632E1
2.310307831E0,-5.456250191E0,5.512500381E1,1.200000048E0,5.540737056E1
2.320307831E0,-5.381250381E0,5.516250229E1,1.256250024E0,5.543859376E1
2.330307831E0,-5.437500000E0,5.514375305E1,1.087500095E0,5.542185998E1
2.340307831E0,-5.512500286E0,5.521875381E1,1.012500048E0,5.550246471E1
2.350307831E0,-5.493750095E0,5.508750153E1,1.162500024E0,5.537296742E1
2.360307831E0,-5.456250191E0,5.497500229E1,1.312500000E0,5.526069307E1
2.370307831E0,-5.437500000E0,5.488125229E1,1.706250072E0,5.517634954E1
2.380307831E0,-5.287500381E0,5.518125153E1,1.631250024E0,5.545799453E1
2.390307831E0,-5.456250191E0,5.514375305E1,1.631250024E0,5.543703765E1
2.400307831E0,-5.437500000E0,5.493750381E1,1.650000095E0,5.523059145E1
2.410307831E0,-5.212500095E0,5.484375381E1,1.987500072E0,5.512674166E1
2.420307831E0,-5.268750191E0,5.490000153E1,1.968750119E0,5.518737059E1
2.430307831E0,-5.362500191E0,5.456250381E1,2.062500000E0,5.486416988E1
2.440307831E0,-5.437500000E0,5.452500153E1,1.912500024E0,5.482882320E1
2.450307831E0,-5.250000000E0,5.473125076E1,1.893750072E0,5.501507611E1
2.460307831E0,-5.156250000E0,5.456250381E1,1.856250048E0,5.483702582E1
2.470307831E0,-5.006250381E0,5.446875381E1,1.818750024E0,5.472856235E1
2.480307831E0,-4.875000000E0,5.456250381E1,1.575000048E0,5.480249148E1
2.490307831E0,-5.100000381E0,5.469375229E1,1.368750095E0,5.494806657E1
2.500307831E0,-5.100000381E0,5.467500305E1,1.593750119E0,5.493547126E1
2.510307831E0,-5.287500381E0,5.480625153E1,1.593750119E0,5.508378079E1
2.520307831E0,-5.212500095E0,5.478750229E1,1.500000000E0,5.505534092E1
2.530307831E0,-5.550000191E0,5.478750229E1,1.593750119E0,5.509095160E1
2.540307831E0,-5.943750381E0,5.463750076E1,1.518750072E0,5.498082629E1
2.550307831E0,-5.906250000E0,5.463750076E1,1.650000095E0,5.498056729E1
2.560307831E0,-6.037500381E0,5.456250381E1,1.931250095E0,5.492948170E1
2.570307831E0,-6.093750477E0,5.441250229E1,2.175000191E0,5.479584680E1
2.580307831E0,-6.262500286E0,5.441250229E1,2.156250000E0,5.481412892E1
2.590307831E0,-6.000000000E0,5.454375076E1,2.175000191E0,5.491585721E1
2.600307831E0,-6.018750191E0,5.443125153E1,2.287500143E0,5.481075764E1
2.610307831E0,-6.018750191E0,5.431875229E1,2.287500143E0,5.469903894E1
2.620307831E0,-5.756250381E0,5.433750153E1,2.512500048E0,5.469927922E1
2.630307831E0,-5.700000286E0,5.441250229E1,2.493750095E0,5.476704482E1
2.640307831E0,-5.625000000E0,5.467500305E1,2.287500143E0,5.501117378E1
2.650307831E0,-5.475000381E0,5.486250305E1,1.950000048E0,5.516948768E1
2.660307831E0,-5.400000095E0,5.505000305E1,1.912500024E0,5.534727178E1
2.670307831E0,-5.287500381E0,5.490000153E1,1.706250072E0,5.518042331E1
2.680307831E0,-5.456250191E0,5.491875076E1,1.631250024E0,5.521323055E1
2.690307831E0,-5.325000286E0,5.484375381E1,1.593750119E0,5.512470408E1
2.700307831E0,-5.531250000E0,5.506875229E1,1.556250095E0,5.536771731E1
2.710307831E0,-5.550000191E0,5.499375153E1,1.331250072E0,5.528912584E1
2.720307831E0,-5.662500381E0,5.476875305E1,1.331250072E0,5.507678684E1
2.730307831E0,-5.681250095E0,5.456250381E1,1.481250048E0,5.487747741E1
2.740307831E0,-5.418750286E0,5.445000076E1,1.406250000E0,5.473703478E1
2.750307831E0,-5.531250000E0,5.452500153E1,1.387500048E0,5.482240121E1
2.760307831E0,-5.306250095E0,5.465625381E1,1.518750072E0,5.493422406E1
2.770307831E0,-5.193750381E0,5.482500076E1,1.387500048E0,5.508793795E1
2.780307831E0,-5.100000381E0,5.452500153E1,1.462500095E0,5.478252186E1
2.790307831E0,-5.250000000E0,5.450625229E1,1.631250024E0,5.478279853E1
2.800307831E0,-5.212500095E0,5.445000076E1,1.818750024E0,5.472915669E1
2.810307831E0,-5.306250095E0,5.448750305E1,1.762500048E0,5.477363130E1
2.820307831E0,-5.493750095E0,5.473125076E1,1.875000119E0,5.503822967E1
2.830307831E0,-5.475000381E0,5.488125229E1,1.875000119E0,5.518553350E1
2.840307831E0,-5.212500095E0,5.469375229E1,1.912500024E0,5.497485201E1
2.850307831E0,-5.231250286E0,5.458125305E1,1.931250095E0,5.486537060E1
2.860307831E0,-5.137500286E0,5.471250153E1,1.800000072E0,5.498264938E1
2.870307831E0,-5.175000191E0,5.482500076E1,1.650000095E0,5.509341010E1
2.880307831E0,-5.100000381E0,5.510625076E1,1.575000048E0,5.536415359E1
2.890307831E0,-4.987500191E0,5.503125381E1,1.856250048E0,5.528797083E1
2.900307831E0,-4.837500095E0,5.486250305E1,1.687500119E0,5.510120965E1
2.910307831E0,-4.762500286E0,5.478750229E1,1.781250119E0,5.502294674E1
2.920307831E0,-4.912500381E0,5.493750381E1,1.481250048E0,5.517659003E1
2.930307831E0,-5.325000286E0,5.482500076E1,1.387500048E0,5.510046727E1
2.940307831E0,-5.287500381E0,5.501250076E1,1.293750048E0,5.528116035E1
2.950307831E0,-5.381250381E0,5.488125229E1,1.443750024E0,5.516334039E1
2.960307831E0,-5.325000286E0,5.458125305E1,1.350000024E0,5.485700787E1
2.970307831E0,-5.381250381E0,5.452500153E1,1.143750072E0,5.480184131E1
2.980307831E0,-5.531250000E0,5.446875381E1,1.237500072E0,5.476286401E1
2.990307831E0,-5.662500381E0,5.458125305E1,1.425000072E0,5.489269278E1
3.000307831E0,-5.681250095E0,5.435625076E1,1.668750048E0,5.467781384E1
3.010307831E0,-5.381250381E0,5.458125305E1,2.043750048E0,5.488394988E1
3.020307831E0,-5.437500000E0,5.458125305E1,2.137500048E0,5.489306420E1
3.030307831E0,-5.156250000E0,5.441250229E1,2.006250143E0,5.469307414E1
3.040307831E0,-5.287500381E0,5.445000076E1,2.043750048E0,5.474428881E1
3.050307831E0,-5.212500095E0,5.450625229E1,1.931250095E0,5.478897173E1
3.060307831E0,-5.118750095E0,5.456250381E1,1.987500072E0,5.483811249E1
3.070307831E0,-5.118750095E0,5.433750153E1,1.818750024E0,5.460836498E1
3.080307831E0,-5.193750381E0,5.439375305E1,1.762500048E0,5.466956942E1
3.090307831E0,-5.456250191E0,5.428125381E1,1.593750119E0,5.457806539E1
3.100307831E0,-5.512500286E0,5.411250305E1,1.575000048E0,5.441535878E1
3.110307831E0,-5.793750286E0,5.428125381E1,1.593750119E0,5.461283821E1
3.120307831E0,-5.812500000E0,5.435625076E1,1.612500072E0,5.468991964E1
3.130307831E0,-5.681250095E0,5.448750305E1,1.800000072E0,5.481244924E1
3.140307831E0,-5.662500381E0,5.443125153E1,1.706250072E0,5.475158758E1
3.150307831E0,-5.756250381E0,5.456250381E1,1.743750095E0,5.489300416E1
3.160307831E0,-5.681250095E0,5.450625229E1,1.706250072E0,5.482808979E1
3.170307831E0,-5.475000381E0,5.478750229E1,1.406250000E0,5.507834035E1
3.180307831E0,-5.493750095E0,5.475000381E1,1.481250048E0,5.504487542E1
3.190307831E0,-5.343750000E0,5.484375381E1,1.500000000E0,5.512388771E1
3.200307831E0,-5.456250191E0,5.488125229E1,1.575000048E0,5.517429786E1
3.210307831E0,-5.606250286E0,5.488125229E1,1.631250024E0,5.519096730E1
3.220307831E0,-5.906250000E0,5.473125076E1,1.650000095E0,5.507373330E1
3.230307831E0,-5.831250191E0,5.488125229E1,1.462500095E0,5.520954843E1
3.240307831E0,-6.018750191E0,5.510625076E1,1.500000000E0,5.545425346E1
3.250307831E0,-5.850000381E0,5.476875305E1,1.556250095E0,5.510227518E1
3.260307831E0,-5.812500000E0,5.506875229E1,1.631250024E0,5.539867879E1
3.270307831E0,-5.587500095E0,5.503125381E1,1.575000048E0,5.533660343E1
3.280307831E0,-5.550000191E0,5.497500229E1,1.631250024E0,5.527851622E1
3.290307831E0,-5.662500381E0,5.478750229E1,1.556250095E0,5.510132695E1
3.300307831E0,-5.493750095E0,5.467500305E1,1.537500024E0,5.497182146E1
3.310307831E0,-5.456250191E0,5.467500305E1,1.800000072E0,5.497605502E1
3.320307831E0,-5.325000286E0,5.471250153E1,1.575000048E0,5.499358214E1
3.330307831E0,-5.362500191E0,5.471250153E1,1.893750072E0,5.500727698E1
3.340307831E0,-5.362500191E0,5.448750305E1,1.612500072E0,5.477448816E1
3.350307831E0,-5.550000191E0,5.465625381E1,1.481250048E0,5.495728054E1
3.360307831E0,-5.400000095E0,5.482500076E1,1.368750095E0,5.510729704E1
3.370307831E0,-5.400000095E0,5.499375153E1,1.500000000E0,5.527859177E1
3.380307831E0,-5.606250286E0,5.506875229E1,1.518750072E0,5.537421894E1
