"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.424963200E-1,-4.800000191E0,5.295000076E1,1.650000095E0,5.319271645E1
7.524963200E-1,-4.893750191E0,5.257500076E1,2.025000095E0,5.284108365E1
7.624963200E-1,-4.950000286E0,5.278125381E1,1.950000048E0,5.304871117E1
7.724963200E-1,-4.837500095E0,5.276250076E1,1.875000119E0,5.301696445E1
7.824963200E-1,-5.006250381E0,5.293125153E1,1.837500095E0,5.319921369E1
7.924963200E-1,-4.931250095E0,5.270625305E1,1.725000024E0,5.296453496E1
8.024963200E-1,-4.800000191E0,5.276250076E1,1.837500095E0,5.301224288E1
8.124963200E-1,-4.706250191E0,5.274375153E1,1.575000048E0,5.297671886E1
8.224963200E-1,-4.706250191E0,5.274375153E1,1.612500072E0,5.297784700E1
8.324963200E-1,-4.818750381E0,5.287500381E1,1.481250048E0,5.311478594E1
8.424963200E-1,-4.950000286E0,5.304375076E1,1.612500072E0,5.329861306E1
8.524963200E-1,-5.025000095E0,5.306250381E1,1.893750072E0,5.333353754E1
8.624963200E-1,-5.062500000E0,5.304375076E1,1.856250048E0,5.331710856E1
8.724963200E-1,-5.006250381E0,5.317500305E1,1.818750024E0,5.344110164E1
8.824963200E-1,-4.818750381E0,5.325000381E1,1.931250095E0,5.350245778E1
8.924963200E-1,-4.575000286E0,5.345625305E1,2.287500143E0,5.370041224E1
9.024963200E-1,-4.743750095E0,5.343750381E1,2.268750191E0,5.369559764E1
9.124963200E-1,-4.500000000E0,5.353125381E1,2.268750191E0,5.376794921E1
9.224963200E-1,-4.443750381E0,5.317500305E1,2.137500048E0,5.340315322E1
9.324963200E-1,-4.387500286E0,5.330625153E1,2.193750143E0,5.353147812E1
9.424963200E-1,-4.331250191E0,5.334375381E1,2.006250143E0,5.355689348E1
9.524963200E-1,-4.237500191E0,5.325000381E1,2.025000095E0,5.345671089E1
9.624963200E-1,-4.218750000E0,5.338125229E1,2.043750048E0,5.358668549E1
9.724963200E-1,-4.331250191E0,5.308125305E1,1.987500072E0,5.329473999E1
9.824963200E-1,-4.162500381E0,5.313750076E1,2.062500000E0,5.334017532E1
9.924963200E-1,-4.181250095E0,5.315625381E1,1.950000048E0,5.335609311E1
1.002496320E0,-3.975000143E0,5.326875305E1,2.156250000E0,5.346036001E1
1.012496320E0,-4.293750286E0,5.326875305E1,1.893750072E0,5.347506552E1
1.022496320E0,-4.218750000E0,5.321250153E1,2.137500048E0,5.342225264E1
1.032496320E0,-4.143750191E0,5.319375229E1,2.212500095E0,5.340075940E1
1.042496320E0,-4.125000000E0,5.308125305E1,2.156250000E0,5.328493656E1
1.052496320E0,-4.350000381E0,5.313750076E1,2.175000191E0,5.335960191E1
1.062496320E0,-4.443750381E0,5.293125153E1,2.250000000E0,5.316509010E1
1.072496320E0,-4.650000095E0,5.304375076E1,2.381250143E0,5.330039726E1
1.082496320E0,-4.912500381E0,5.293125153E1,2.268750191E0,5.320711678E1
1.092496320E0,-4.556250095E0,5.281875229E1,2.193750143E0,5.306027278E1
1.102496320E0,-4.725000381E0,5.285625076E1,2.193750143E0,5.311234709E1
1.112496320E0,-4.743750095E0,5.293125153E1,2.081250191E0,5.318413443E1
1.122496320E0,-4.631250381E0,5.287500381E1,2.231250048E0,5.312431633E1
1.132496320E0,-4.518750191E0,5.281875229E1,1.931250095E0,5.304686064E1
1.142496320E0,-4.350000381E0,5.298750305E1,1.968750119E0,5.320219883E1
1.152496320E0,-4.312500000E0,5.304375076E1,1.950000048E0,5.325448011E1
1.162496320E0,-4.162500381E0,5.317500305E1,1.950000048E0,5.337330662E1
1.172496320E0,-4.350000381E0,5.330625153E1,2.175000191E0,5.352765249E1
1.182496320E0,-4.068750381E0,5.328750229E1,2.043750048E0,5.348167484E1
1.192496320E0,-4.143750191E0,5.338125229E1,2.250000000E0,5.358909648E1
1.202496320E0,-4.200000286E0,5.349375153E1,2.118750095E0,5.370019140E1
1.212496320E0,-4.256250381E0,5.345625305E1,2.231250048E0,5.367182813E1
1.222496320E0,-4.593750000E0,5.326875305E1,2.025000095E0,5.350479620E1
1.232496320E0,-4.575000286E0,5.315625381E1,2.062500000E0,5.339261984E1
1.242496320E0,-4.837500095E0,5.319375229E1,1.931250095E0,5.344816570E1
1.252496320E0,-4.818750381E0,5.313750076E1,1.875000119E0,5.338848160E1
1.262496320E0,-5.081250191E0,5.306250381E1,1.931250095E0,5.334021130E1
1.272496320E0,-5.193750381E0,5.289375305E1,1.875000119E0,5.318119762E1
1.282496320E0,-5.587500095E0,5.298750305E1,2.062500000E0,5.332119225E1
1.292496320E0,-5.418750286E0,5.311875153E1,2.062500000E0,5.343424487E1
1.302496320E0,-5.306250095E0,5.330625153E1,2.268750191E0,5.361772066E1
1.312496320E0,-5.325000286E0,5.325000381E1,2.325000048E0,5.356607284E1
1.322496320E0,-5.268750191E0,5.315625381E1,2.550000191E0,5.347756117E1
1.332496320E0,-5.250000000E0,5.300625229E1,2.381250143E0,5.331881126E1
1.342496320E0,-5.287500381E0,5.293125153E1,2.550000191E0,5.325577480E1
1.352496320E0,-5.381250381E0,5.285625076E1,2.268750191E0,5.317789322E1
1.362496320E0,-5.250000000E0,5.257500076E1,2.025000095E0,5.287526672E1
1.372496320E0,-5.475000381E0,5.266875076E1,2.043750048E0,5.299197911E1
1.382496320E0,-5.456250191E0,5.265000153E1,1.837500095E0,5.296385308E1
1.392496320E0,-5.400000095E0,5.293125153E1,1.743750095E0,5.323455695E1
1.402496320E0,-5.156250000E0,5.304375076E1,1.743750095E0,5.332229434E1
1.412496320E0,-5.306250095E0,5.325000381E1,1.875000119E0,5.354656685E1
1.422496320E0,-5.043750286E0,5.323125076E1,1.781250119E0,5.349933015E1
1.432496320E0,-5.062500000E0,5.338125229E1,1.893750072E0,5.365420106E1
1.442496320E0,-5.043750286E0,5.340000153E1,1.968750119E0,5.367378836E1
1.452496320E0,-4.800000191E0,5.332500076E1,2.006250143E0,5.357817417E1
1.462496320E0,-4.987500191E0,5.349375153E1,2.231250048E0,5.377206605E1
1.472496320E0,-5.175000191E0,5.330625153E1,2.268750191E0,5.360489069E1
1.482496320E0,-5.400000095E0,5.325000381E1,2.212500095E0,5.356881615E1
1.492496320E0,-5.306250095E0,5.334375381E1,2.325000048E0,5.365741315E1
1.502496320E0,-5.306250095E0,5.349375153E1,2.175000191E0,5.380026364E1
1.512496320E0,-5.212500095E0,5.356875229E1,2.418750048E0,5.387607754E1
1.522496320E0,-5.006250381E0,5.347500229E1,2.531250000E0,5.376844464E1
1.532496320E0,-5.306250095E0,5.358750153E1,2.512500048E0,5.390815584E1
1.542496320E0,-4.987500191E0,5.345625305E1,2.325000048E0,5.373873625E1
1.552496320E0,-4.912500381E0,5.351250076E1,2.306250095E0,5.378697972E1
1.562496320E0,-5.025000095E0,5.349375153E1,2.268750191E0,5.377712623E1
1.572496320E0,-4.950000286E0,5.317500305E1,2.343750000E0,5.345630568E1
1.582496320E0,-5.175000191E0,5.323125076E1,2.456250191E0,5.353858281E1
1.592496320E0,-5.325000286E0,5.319375229E1,2.418750048E0,5.351430895E1
1.602496320E0,-5.456250191E0,5.326875305E1,2.081250191E0,5.358789341E1
1.612496320E0,-5.343750000E0,5.310000229E1,1.968750119E0,5.340451183E1
1.622496320E0,-5.475000381E0,5.289375305E1,1.893750072E0,5.321006512E1
1.632496320E0,-5.231250286E0,5.276250076E1,1.668750048E0,5.304745228E1
1.642496320E0,-5.287500381E0,5.293125153E1,1.668750048E0,5.322085846E1
1.652496320E0,-5.212500095E0,5.313750076E1,1.462500095E0,5.341257390E1
1.662496320E0,-5.268750191E0,5.308125305E1,1.387500048E0,5.336013784E1
1.672496320E0,-5.081250191E0,5.304375076E1,1.368750095E0,5.330414689E1
1.682496320E0,-4.856250286E0,5.323125076E1,1.612500072E0,5.347662462E1
1.692496320E0,-5.081250191E0,5.317500305E1,1.856250048E0,5.344946882E1
1.702496320E0,-5.212500095E0,5.325000381E1,2.118750095E0,5.354644867E1
1.712496320E0,-5.343750000E0,5.321250153E1,2.418750048E0,5.353481423E1
1.722496320E0,-5.062500000E0,5.308125305E1,2.512500048E0,5.338127938E1
1.732496320E0,-5.437500000E0,5.296875381E1,2.643750191E0,5.331270676E1
1.742496320E0,-5.437500000E0,5.300625229E1,2.681250095E0,5.335183493E1
1.752496320E0,-5.418750286E0,5.304375076E1,2.700000048E0,5.338812930E1
1.762496320E0,-5.493750095E0,5.285625076E1,2.850000143E0,5.321735653E1
1.772496320E0,-5.231250286E0,5.296875381E1,2.831250191E0,5.330169639E1
1.782496320E0,-5.212500095E0,5.285625076E1,2.756250143E0,5.318411715E1
1.792496320E0,-5.118750095E0,5.302500153E1,2.850000143E0,5.334767933E1
1.802496320E0,-5.231250286E0,5.291250229E1,2.775000095E0,5.324283523E1
1.812496320E0,-4.987500191E0,5.302500153E1,2.737500191E0,5.332935263E1
1.822496320E0,-4.968750000E0,5.310000229E1,2.850000143E0,5.340806325E1
1.832496320E0,-5.100000381E0,5.302500153E1,2.793750048E0,5.334290796E1
1.842496320E0,-5.362500191E0,5.296875381E1,2.531250000E0,5.329964836E1
1.852496320E0,-5.550000191E0,5.291250229E1,2.456250191E0,5.325944579E1
1.862496320E0,-5.568750381E0,5.293125153E1,2.343750000E0,5.327496160E1
1.872496320E0,-5.550000191E0,5.308125305E1,2.306250095E0,5.342041480E1
1.882496320E0,-5.437500000E0,5.313750076E1,2.006250143E0,5.345264664E1
1.892496320E0,-5.362500191E0,5.311875153E1,1.912500024E0,5.342298970E1
1.902496320E0,-5.175000191E0,5.278125381E1,1.743750095E0,5.306300072E1
1.912496320E0,-5.118750095E0,5.285625076E1,1.781250119E0,5.313339533E1
1.922496320E0,-5.100000381E0,5.304375076E1,1.893750072E0,5.332200098E1
1.932496320E0,-5.137500286E0,5.325000381E1,1.875000119E0,5.353010780E1
1.942496320E0,-5.025000095E0,5.326875305E1,1.950000048E0,5.354076183E1
1.952496320E0,-5.175000191E0,5.298750305E1,1.593750119E0,5.326345976E1
1.962496320E0,-5.100000381E0,5.310000229E1,1.837500095E0,5.337599323E1
1.972496320E0,-5.081250191E0,5.298750305E1,1.818750024E0,5.326164131E1
1.982496320E0,-5.325000286E0,5.323125076E1,2.156250000E0,5.354036888E1
1.992496320E0,-5.287500381E0,5.315625381E1,2.137500048E0,5.346133076E1
2.002496320E0,-4.968750000E0,5.319375229E1,2.250000000E0,5.347266834E1
2.012496320E0,-4.837500095E0,5.302500153E1,2.306250095E0,5.329513095E1
2.022496320E0,-4.781250000E0,5.325000381E1,2.325000048E0,5.351475388E1
2.032496320E0,-4.725000381E0,5.336250305E1,2.381250143E0,5.362418030E1
2.042496320E0,-4.987500191E0,5.323125076E1,2.212500095E0,5.351015205E1
2.052496320E0,-5.043750286E0,5.336250305E1,2.250000000E0,5.364754094E1
2.062496320E0,-4.856250286E0,5.341875076E1,1.818750024E0,5.366986074E1
2.072496320E0,-4.968750000E0,5.336250305E1,1.800000072E0,5.362355088E1
2.082496320E0,-5.231250286E0,5.311875153E1,1.762500048E0,5.340481392E1
2.092496320E0,-5.400000095E0,5.315625381E1,1.650000095E0,5.345530676E1
2.102496320E0,-5.625000000E0,5.315625381E1,1.818750024E0,5.348397700E1
2.112496320E0,-5.718750000E0,5.308125305E1,1.950000048E0,5.342402107E1
2.122496320E0,-5.681250095E0,5.317500305E1,2.043750048E0,5.351667466E1
2.132496320E0,-5.812500000E0,5.308125305E1,2.100000143E0,5.343982207E1
2.142496320E0,-5.962500095E0,5.313750076E1,2.156250000E0,5.351443552E1
2.152496320E0,-5.793750286E0,5.328750229E1,2.118750095E0,5.364340169E1
2.162496320E0,-5.962500095E0,5.343750381E1,2.062500000E0,5.380866220E1
2.172496320E0,-5.981250286E0,5.349375153E1,2.287500143E0,5.387568528E1
2.182496320E0,-5.793750286E0,5.330625153E1,2.156250000E0,5.366352027E1
2.192496320E0,-5.662500381E0,5.330625153E1,2.212500095E0,5.365179884E1
2.202496320E0,-5.718750000E0,5.319375229E1,2.268750191E0,5.354835769E1
2.212496320E0,-5.718750000E0,5.319375229E1,2.043750048E0,5.353929677E1
2.222496320E0,-5.793750286E0,5.321250153E1,2.156250000E0,5.357039551E1
2.232496320E0,-5.812500000E0,5.310000229E1,2.231250048E0,5.346376227E1
2.242496320E0,-5.662500381E0,5.298750305E1,2.231250048E0,5.333589661E1
2.252496320E0,-5.550000191E0,5.311875153E1,2.175000191E0,5.345217387E1
2.262496320E0,-5.493750095E0,5.323125076E1,2.343750000E0,5.356529205E1
2.272496320E0,-5.606250286E0,5.330625153E1,2.287500143E0,5.364903681E1
2.282496320E0,-5.400000095E0,5.332500076E1,2.362500191E0,5.364976342E1
2.292496320E0,-5.456250191E0,5.356875229E1,2.550000191E0,5.390625556E1
2.302496320E0,-5.193750381E0,5.336250305E1,2.437500000E0,5.367003988E1
2.312496320E0,-5.306250095E0,5.326875305E1,2.437500000E0,5.358785075E1
2.322496320E0,-5.456250191E0,5.341875076E1,2.493750095E0,5.375455691E1
2.332496320E0,-5.381250381E0,5.315625381E1,2.456250191E0,5.348437473E1
2.342496320E0,-5.456250191E0,5.285625076E1,2.156250000E0,5.318085487E1
2.352496320E0,-5.587500095E0,5.276250076E1,1.968750119E0,5.309404506E1
2.362496320E0,-5.775000095E0,5.276250076E1,1.856250048E0,5.311005345E1
2.372496320E0,-5.587500095E0,5.257500076E1,2.062500000E0,5.291129151E1
2.382496320E0,-5.587500095E0,5.263125229E1,2.137500048E0,5.297015935E1
2.392496320E0,-5.681250095E0,5.276250076E1,2.175000191E0,5.311203927E1
2.402496320E0,-5.662500381E0,5.263125229E1,2.006250143E0,5.297298998E1
2.412496320E0,-5.737500191E0,5.257500076E1,2.062500000E0,5.292734189E1
2.422496320E0,-5.887500286E0,5.276250076E1,2.175000191E0,5.313449701E1
2.432496320E0,-5.662500381E0,5.281875229E1,2.381250143E0,5.317475770E1
2.442496320E0,-5.587500095E0,5.289375305E1,2.531250000E0,5.324825345E1
2.452496320E0,-5.606250286E0,5.285625076E1,2.418750048E0,5.320774040E1
2.462496320E0,-5.831250191E0,5.291250229E1,2.362500191E0,5.328524922E1
2.472496320E0,-5.662500381E0,5.298750305E1,2.362500191E0,5.334154851E1
2.482496320E0,-5.662500381E0,5.298750305E1,2.400000095E0,5.334322254E1
2.492496320E0,-5.625000000E0,5.319375229E1,2.325000048E0,5.354083986E1
2.502496320E0,-5.475000381E0,5.328750229E1,2.362500191E0,5.362009825E1
2.512496320E0,-5.587500095E0,5.340000153E1,2.306250095E0,5.374103748E1
2.522496320E0,-5.625000000E0,5.341875076E1,1.987500072E0,5.375084850E1
2.532496320E0,-5.700000286E0,5.334375381E1,2.137500048E0,5.368998958E1
2.542496320E0,-5.625000000E0,5.341875076E1,2.325000048E0,5.376438583E1
2.552496320E0,-5.962500095E0,5.323125076E1,2.306250095E0,5.361376926E1
2.562496320E0,-5.887500286E0,5.330625153E1,2.475000143E0,5.368747281E1
2.572496320E0,-5.868750095E0,5.328750229E1,2.493750095E0,5.366767106E1
2.582496320E0,-6.150000095E0,5.317500305E1,2.550000191E0,5.359016656E1
2.592496320E0,-6.225000381E0,5.302500153E1,2.662500143E0,5.345549853E1
2.602496320E0,-5.868750095E0,5.291250229E1,2.925000191E0,5.331726505E1
2.612496320E0,-5.718750000E0,5.310000229E1,2.718750000E0,5.347621851E1
2.622496320E0,-5.812500000E0,5.274375153E1,2.512500048E0,5.312251065E1
2.632496320E0,-5.531250000E0,5.298750305E1,2.343750000E0,5.332694788E1
2.642496320E0,-5.512500286E0,5.278125381E1,2.156250000E0,5.311212505E1
2.652496320E0,-5.456250191E0,5.278125381E1,2.118750095E0,5.310480696E1
2.662496320E0,-5.156250000E0,5.293125153E1,1.987500072E0,5.321892951E1
2.672496320E0,-4.968750000E0,5.270625305E1,2.043750048E0,5.297937808E1
2.682496320E0,-5.400000095E0,5.296875381E1,1.987500072E0,5.328038136E1
2.692496320E0,-5.775000095E0,5.291250229E1,2.006250143E0,5.326451506E1
2.702496320E0,-5.831250191E0,5.306250381E1,2.306250095E0,5.343174692E1
2.712496320E0,-5.962500095E0,5.300625229E1,2.493750095E0,5.339881065E1
2.722496320E0,-5.981250286E0,5.311875153E1,2.868750095E0,5.353136320E1
2.732496320E0,-5.925000191E0,5.313750076E1,2.700000048E0,5.353493826E1
2.742496320E0,-5.925000191E0,5.310000229E1,2.700000048E0,5.349771837E1
2.752496320E0,-6.112500191E0,5.340000153E1,2.625000000E0,5.381276286E1
2.762496320E0,-5.962500095E0,5.319375229E1,2.493750095E0,5.358493706E1
2.772496320E0,-5.568750381E0,5.310000229E1,2.418750048E0,5.344596875E1
2.782496320E0,-5.418750286E0,5.311875153E1,2.268750191E0,5.344260328E1
2.792496320E0,-5.437500000E0,5.313750076E1,2.212500095E0,5.346078516E1
2.802496320E0,-5.362500191E0,5.310000229E1,2.062500000E0,5.340992939E1
2.812496320E0,-5.400000095E0,5.289375305E1,2.175000191E0,5.321315381E1
2.822496320E0,-5.625000000E0,5.280000305E1,2.081250191E0,5.313955730E1
2.832496320E0,-5.775000095E0,5.293125153E1,1.893750072E0,5.327902311E1
2.842496320E0,-5.850000381E0,5.285625076E1,2.100000143E0,5.322044485E1
2.852496320E0,-5.793750286E0,5.296875381E1,2.343750000E0,5.333619397E1
2.862496320E0,-5.625000000E0,5.295000076E1,2.381250143E0,5.330115907E1
2.872496320E0,-5.437500000E0,5.283750153E1,2.587500095E0,5.317953676E1
2.882496320E0,-5.381250381E0,5.315625381E1,2.531250000E0,5.348787154E1
2.892496320E0,-5.343750000E0,5.341875076E1,2.531250000E0,5.374500743E1
2.902496320E0,-5.193750381E0,5.345625305E1,2.662500143E0,5.377392435E1
2.912496320E0,-4.931250095E0,5.330625153E1,2.868750095E0,5.361066504E1
2.922496320E0,-4.743750095E0,5.340000153E1,2.531250000E0,5.367001541E1
2.932496320E0,-4.706250191E0,5.347500229E1,2.362500191E0,5.373365861E1
2.942496320E0,-4.818750381E0,5.355000305E1,2.418750048E0,5.382075375E1
2.952496320E0,-4.781250000E0,5.360625076E1,2.062500000E0,5.385855901E1
2.962496320E0,-4.800000191E0,5.341875076E1,2.006250143E0,5.367148195E1
2.972496320E0,-4.743750095E0,5.323125076E1,2.006250143E0,5.347984912E1
2.982496320E0,-4.650000095E0,5.334375381E1,2.081250191E0,5.358647380E1
2.992496320E0,-4.500000000E0,5.330625153E1,2.081250191E0,5.353632462E1
3.002496320E0,-4.406250000E0,5.310000229E1,2.456250191E0,5.333908930E1
3.012496320E0,-4.743750095E0,5.296875381E1,2.250000000E0,5.322832466E1
3.022496320E0,-4.612500191E0,5.295000076E1,2.175000191E0,5.319500319E1
3.032496320E0,-4.593750000E0,5.302500153E1,2.400000095E0,5.327770008E1
3.042496320E0,-4.537500381E0,5.300625229E1,2.418750048E0,5.325506589E1
3.052496320E0,-4.725000381E0,5.300625229E1,2.568750143E0,5.327839044E1
3.062496320E0,-4.800000191E0,5.296875381E1,2.418750048E0,5.324076666E1
3.072496320E0,-4.987500191E0,5.278125381E1,2.400000095E0,5.307066904E1
3.082496320E0,-5.043750286E0,5.295000076E1,2.437500000E0,5.324550126E1
3.092496320E0,-4.837500095E0,5.300625229E1,2.531250000E0,5.328669079E1
3.102496320E0,-4.875000000E0,5.295000076E1,2.625000000E0,5.323869674E1
3.112496320E0,-4.837500095E0,5.289375305E1,2.456250191E0,5.317126747E1
3.122496320E0,-5.006250381E0,5.272500229E1,2.568750143E0,5.302439897E1
3.132496320E0,-5.156250000E0,5.268750381E1,2.662500143E0,5.300612115E1
3.142496320E0,-5.118750095E0,5.261250305E1,2.943750143E0,5.294282524E1
3.152496320E0,-4.968750000E0,5.280000305E1,2.831250191E0,5.310880131E1
3.162496320E0,-4.781250000E0,5.287500381E1,2.775000095E0,5.316321102E1
3.172496320E0,-4.762500286E0,5.270625305E1,2.887500048E0,5.299969978E1
3.182496320E0,-4.687500000E0,5.285625076E1,2.662500143E0,5.313045085E1
3.192496320E0,-4.650000095E0,5.280000305E1,2.662500143E0,5.307119492E1
3.202496320E0,-4.387500286E0,5.287500381E1,2.512500048E0,5.311618250E1
3.212496320E0,-4.012500286E0,5.295000076E1,2.268750191E0,5.315025839E1
3.222496320E0,-3.787500143E0,5.302500153E1,1.931250095E0,5.319516586E1
3.232496320E0,-4.012500286E0,5.321250153E1,2.043750048E0,5.340269086E1
3.242496320E0,-4.218750000E0,5.310000229E1,2.043750048E0,5.330651938E1
3.252496320E0,-4.293750286E0,5.310000229E1,2.212500095E0,5.331924316E1
3.262496320E0,-4.350000381E0,5.296875381E1,2.212500095E0,5.319310614E1
3.272496320E0,-4.425000191E0,5.311875153E1,2.362500191E0,5.335507284E1
3.282496320E0,-4.462500095E0,5.310000229E1,2.250000000E0,5.333466650E1
3.292496320E0,-4.481250286E0,5.291250229E1,2.268750191E0,5.315036905E1
3.302496320E0,-4.875000000E0,5.281875229E1,2.362500191E0,5.309583435E1
3.312496320E0,-4.650000095E0,5.283750153E1,2.287500143E0,5.309102302E1
3.322496320E0,-4.556250095E0,5.287500381E1,2.156250000E0,5.311473296E1
3.332496320E0,-4.631250381E0,5.306250381E1,2.137500048E0,5.330709800E1
3.342496320E0,-4.500000000E0,5.291250229E1,2.287500143E0,5.315275680E1
3.352496320E0,-4.518750191E0,5.268750381E1,2.137500048E0,5.292410668E1
3.362496320E0,-4.668750286E0,5.272500229E1,2.231250048E0,5.297831228E1
3.372496320E0,-4.743750095E0,5.306250381E1,2.381250143E0,5.332731784E1
3.382496320E0,-4.631250381E0,5.308125305E1,2.493750095E0,5.334122885E1
