"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.363408408E0,3.768750191E0,4.935000229E1,-2.118750095E0,4.953902811E1
1.373408408E0,4.162500381E0,4.921875381E1,-1.987500072E0,4.943442417E1
1.383408408E0,4.125000000E0,4.901250076E1,-1.968750119E0,4.922516463E1
1.393408408E0,4.406250000E0,4.912500381E1,-2.456250191E0,4.938333933E1
1.403408408E0,4.800000191E0,4.929375076E1,-2.456250191E0,4.958777098E1
1.413408408E0,5.100000381E0,4.963125229E1,-2.625000000E0,4.996160358E1
1.423408408E0,5.906250000E0,4.966875076E1,-2.456250191E0,5.007895522E1
1.433408408E0,6.150000095E0,4.963125229E1,-2.550000191E0,5.007580460E1
1.443408408E0,6.806250095E0,4.946250153E1,-2.775000095E0,5.000564691E1
1.453408408E0,7.443750381E0,4.959375381E1,-2.981250048E0,5.023781135E1
1.463408408E0,8.175000191E0,4.972500229E1,-3.112500191E0,5.048855453E1
1.473408408E0,8.625000000E0,4.951875305E1,-2.943750143E0,5.035040411E1
1.483408408E0,9.225000381E0,4.938750076E1,-3.018750191E0,5.033228304E1
1.493408408E0,9.787500381E0,4.929375076E1,-3.243750095E0,5.036060904E1
1.503408408E0,1.020000076E1,4.933125305E1,-3.731250048E0,5.051271889E1
1.513408408E0,1.074375057E1,4.933125305E1,-4.012500286E0,5.064682480E1
1.523408408E0,1.136250019E1,4.927500153E1,-4.087500095E0,5.073302517E1
1.533408408E0,1.185000038E1,4.910625076E1,-4.237500191E0,5.069322224E1
1.543408408E0,1.231875038E1,4.901250076E1,-4.443750381E0,5.073188110E1
1.553408408E0,1.306875038E1,4.918125153E1,-4.612500191E0,5.109660357E1
1.563408408E0,1.391250038E1,4.933125305E1,-4.856250286E0,5.148507902E1
1.573408408E0,1.498125076E1,4.918125153E1,-4.668750286E0,5.162393442E1
1.583408408E0,1.571250057E1,4.929375076E1,-4.762500286E0,5.195611559E1
1.593408408E0,1.687500000E1,4.955625153E1,-4.725000381E0,5.256342187E1
1.603408408E0,1.738125038E1,4.993125153E1,-4.743750095E0,5.308239735E1
1.613408408E0,1.822500038E1,4.981875229E1,-4.706250191E0,5.325605608E1
1.623408408E0,1.923750114E1,4.983750153E1,-4.912500381E0,5.364690735E1
1.633408408E0,1.987500000E1,4.976250076E1,-4.875000000E0,5.380601948E1
1.643408408E0,2.047500038E1,4.989375305E1,-5.025000095E0,5.416514433E1
1.653408408E0,2.109375000E1,5.004375076E1,-5.531250000E0,5.458862524E1
1.663408408E0,2.178750038E1,4.980000305E1,-5.362500191E0,5.462135009E1
1.673408408E0,2.225625038E1,4.948125076E1,-5.381250381E0,5.452240561E1
1.683408408E0,2.308125114E1,4.921875381E1,-5.700000286E0,5.466003919E1
1.693408408E0,2.388750076E1,4.929375076E1,-5.868750095E0,5.509018773E1
1.703408408E0,2.445000076E1,4.920000076E1,-5.718750000E0,5.523718597E1
1.713408408E0,2.514375114E1,4.946250153E1,-5.718750000E0,5.578038527E1
1.723408408E0,2.587500191E1,4.914375305E1,-5.475000381E0,5.580859985E1
1.733408408E0,2.643750191E1,4.918125153E1,-5.175000191E0,5.607599875E1
1.743408408E0,2.677500153E1,4.923750305E1,-5.175000191E0,5.628510496E1
1.753408408E0,2.730000114E1,4.923750305E1,-5.381250381E0,5.655598664E1
1.763408408E0,2.782500076E1,4.935000229E1,-5.437500000E0,5.691414411E1
1.773408408E0,2.836875153E1,4.959375381E1,-5.268750191E0,5.737670441E1
1.783408408E0,2.874375153E1,4.970625305E1,-5.306250095E0,5.766342978E1
1.793408408E0,2.932500076E1,4.951875305E1,-5.362500191E0,5.779981818E1
1.803408408E0,2.958750153E1,4.963125229E1,-5.381250381E0,5.803136485E1
1.813408408E0,2.975625038E1,4.953750229E1,-5.362500191E0,5.803580772E1
1.823408408E0,3.009375191E1,4.938750076E1,-5.343750000E0,5.808024449E1
1.833408408E0,3.033750153E1,4.944375229E1,-5.100000381E0,5.823279697E1
1.843408408E0,3.075000191E1,4.942500305E1,-4.856250286E0,5.841212811E1
1.853408408E0,3.076875114E1,4.927500153E1,-4.818750381E0,5.829204215E1
1.863408408E0,3.121875191E1,4.912500381E1,-4.800000191E0,5.840305191E1
1.873408408E0,3.127500153E1,4.916250229E1,-4.687500000E0,5.845553873E1
1.883408408E0,3.142500114E1,4.920000076E1,-4.968750000E0,5.859060717E1
1.893408408E0,3.153750038E1,4.923750305E1,-5.287500381E0,5.871033382E1
1.903408408E0,3.210000229E1,4.935000229E1,-5.287500381E0,5.910829496E1
1.913408408E0,3.221250153E1,4.923750305E1,-5.193750381E0,5.906735142E1
1.923408408E0,3.238125229E1,4.925625229E1,-5.250000000E0,5.918011819E1
1.933408408E0,3.262500000E1,4.916250229E1,-5.156250000E0,5.922777364E1
1.943408408E0,3.271875000E1,4.916250229E1,-5.156250000E0,5.927946649E1
1.953408408E0,3.268125153E1,4.871250153E1,-5.175000191E0,5.888762717E1
1.963408408E0,3.294375229E1,4.852500153E1,-4.837500095E0,5.885038653E1
1.973408408E0,3.303750229E1,4.850625229E1,-4.593750000E0,5.886795060E1
1.983408408E0,3.281250000E1,4.856250381E1,-4.781250000E0,5.880337817E1
1.993408408E0,3.286875153E1,4.867500305E1,-4.706250191E0,5.892163898E1
2.003408408E0,3.296250153E1,4.846875381E1,-4.425000191E0,5.878203152E1
2.013408408E0,3.285000229E1,4.858125305E1,-4.237500191E0,5.879810547E1
2.023408408E0,3.273750305E1,4.871250153E1,-4.200000286E0,5.884124330E1
2.033408408E0,3.279375076E1,4.916250229E1,-3.900000095E0,5.922492483E1
2.043408408E0,3.266250229E1,4.933125305E1,-3.937500238E0,5.929515572E1
2.053408408E0,3.300000000E1,4.933125305E1,-3.768750191E0,5.947079960E1
2.063408408E0,3.328125000E1,4.933125305E1,-3.393750191E0,5.960479569E1
2.073408408E0,3.388125229E1,4.940625381E1,-3.525000095E0,6.001118894E1
2.083408408E0,3.393750000E1,4.965000153E1,-3.506250143E0,6.024259579E1
2.093408408E0,3.438750076E1,4.974375153E1,-3.525000095E0,6.057529736E1
2.103408408E0,3.493125153E1,4.980000305E1,-3.281250238E0,6.091797141E1
2.113408408E0,3.530625153E1,5.004375076E1,-3.356250048E0,6.133655355E1
2.123408408E0,3.570000076E1,5.032500076E1,-3.468750238E0,6.179909372E1
2.133408408E0,3.600000000E1,5.058750153E1,-3.393750191E0,6.218209430E1
2.143408408E0,3.626250076E1,5.101875305E1,-3.375000238E0,6.268391142E1
2.153408408E0,3.628125000E1,5.101875305E1,-3.093750238E0,6.268024852E1
2.163408408E0,3.643125153E1,5.131875229E1,-2.943750143E0,6.300409581E1
2.173408408E0,3.663750076E1,5.152500153E1,-2.943750143E0,6.329137310E1
2.183408408E0,3.669375229E1,5.184375381E1,-2.718750000E0,6.357356265E1
2.193408408E0,3.703125000E1,5.176875305E1,-2.587500095E0,6.370253076E1
2.203408408E0,3.736875153E1,5.171250153E1,-2.193750143E0,6.383900802E1
2.213408408E0,3.795000076E1,5.180625153E1,-2.137500048E0,6.425464311E1
2.223408408E0,3.849375153E1,5.169375229E1,-1.931250095E0,6.448056032E1
2.233408408E0,3.896250153E1,5.193750381E1,-1.856250048E0,6.495403368E1
2.243408408E0,3.945000076E1,5.180625153E1,-1.912500024E0,6.514482262E1
2.253408408E0,3.999375153E1,5.161875153E1,-1.556250095E0,6.531781981E1
2.263408125E0,4.048125076E1,5.154375076E1,-1.537500024E0,6.555801867E1
2.273408125E0,4.104375076E1,5.158125305E1,-1.350000024E0,6.593206840E1
2.283408125E0,4.151250076E1,5.150625229E1,-1.293750048E0,6.616536506E1
2.293408125E0,4.162500000E1,5.118750381E1,-1.312500000E0,6.598881593E1
2.303408125E0,4.194375229E1,5.081250381E1,-1.312500000E0,6.590077053E1
2.313408125E0,4.231875229E1,5.073750305E1,-1.256250024E0,6.608138297E1
2.323408125E0,4.276875305E1,5.055000305E1,-1.162500024E0,6.622552720E1
2.333408125E0,4.310625076E1,5.053125381E1,-1.331250072E0,6.643288864E1
2.343408125E0,4.348125076E1,5.038125229E1,-1.368750095E0,6.656397845E1
2.353408125E0,4.355625153E1,5.030625153E1,-1.406250000E0,6.655706971E1
2.363408125E0,4.395000076E1,5.040000153E1,-1.612500072E0,6.689067855E1
2.373408125E0,4.434375000E1,5.058750153E1,-1.406250000E0,6.728626170E1
2.383408125E0,4.473750305E1,5.077500153E1,-1.368750095E0,6.768617611E1
2.393408125E0,4.524375153E1,5.071875381E1,-1.462500095E0,6.798182071E1
2.403408125E0,4.595625305E1,5.088750076E1,-1.481250048E0,6.858359155E1
2.413408125E0,4.665000153E1,5.088750076E1,-1.650000095E0,6.905420245E1
2.423408125E0,4.728750229E1,5.077500153E1,-1.837500095E0,6.940882551E1
2.433408125E0,4.811250305E1,5.068125153E1,-1.762500048E0,6.990356652E1
2.443408125E0,4.882500076E1,5.064375305E1,-1.593750119E0,7.036483825E1
2.453408125E0,4.966875076E1,5.056875229E1,-1.800000072E0,7.090432646E1
2.463408125E0,5.028750229E1,5.071875381E1,-1.762500048E0,7.144460288E1
2.473408125E0,5.066250229E1,5.090625381E1,-1.818750024E0,7.184318804E1
2.483408125E0,5.122500229E1,5.086875153E1,-1.762500048E0,7.221313695E1
2.493408125E0,5.154375076E1,5.090625381E1,-1.856250048E0,7.246827295E1
2.503408125E0,5.197500229E1,5.116875076E1,-1.762500048E0,7.295716774E1
2.513408125E0,5.246250153E1,5.133750153E1,-1.800000072E0,7.342406370E1
2.523408125E0,5.278125381E1,5.160000229E1,-1.800000072E0,7.383536409E1
2.533408125E0,5.328750229E1,5.186250305E1,-1.481250048E0,7.437386117E1
2.543408125E0,5.381250381E1,5.186250305E1,-1.387500048E0,7.474911335E1
2.553408125E0,5.430000305E1,5.199375153E1,-1.312500000E0,7.519018011E1
2.563408125E0,5.458125305E1,5.212500381E1,-1.181250095E0,7.548194857E1
2.573408125E0,5.506875229E1,5.238750076E1,-7.687500119E-1,7.601058276E1
2.583408125E0,5.576250076E1,5.250000381E1,-6.937500238E-1,7.659104504E1
2.593408125E0,5.651250076E1,5.274375153E1,-5.062500238E-1,7.730344337E1
2.603408125E0,5.694375229E1,5.272500229E1,-5.250000358E-1,7.760665188E1
2.613408125E0,5.716875076E1,5.268750381E1,-4.875000119E-1,7.774623321E1
2.623408125E0,5.733750153E1,5.298750305E1,-5.812500119E-1,7.807433901E1
2.633408125E0,5.778750229E1,5.317500305E1,-6.000000238E-1,7.853239058E1
2.643408125E0,5.820000076E1,5.351250076E1,-6.375000477E-1,7.906474709E1
2.653408125E0,5.859375381E1,5.370000076E1,-6.375000477E-1,7.948159834E1
2.663408125E0,5.842500305E1,5.385000229E1,-6.187500358E-1,7.945870990E1
2.673408125E0,5.831250381E1,5.398125076E1,-8.062500358E-1,7.946680800E1
2.683408125E0,5.857500076E1,5.415000153E1,-4.125000238E-1,7.977106954E1
2.693408125E0,5.876250076E1,5.443125153E1,-4.312500060E-1,8.009980409E1
2.703408125E0,5.925000381E1,5.465625381E1,-4.687500298E-1,8.061072360E1
2.713408125E0,5.947500229E1,5.456250381E1,-2.625000179E-1,8.071190511E1
2.723408125E0,5.962500381E1,5.448750305E1,-9.375000000E-2,8.077151638E1
2.733408125E0,5.968125153E1,5.469375229E1,-3.750000000E-1,8.095306633E1
2.743408125E0,6.003750229E1,5.480625153E1,-1.125000045E-1,8.129107911E1
2.753408125E0,6.026250076E1,5.488125229E1,5.625000224E-2,8.150781567E1
2.763408125E0,6.060000229E1,5.488125229E1,-5.625000224E-2,8.175766199E1
2.773408125E0,6.073125076E1,5.501250076E1,-0.000000000E0,8.194302935E1
2.783408125E0,6.076875305E1,5.486250305E1,4.687500298E-1,8.187157819E1
2.793408125E0,6.099375153E1,5.506875229E1,6.187500358E-1,8.217778322E1
2.803408125E0,6.103125381E1,5.531250381E1,6.562500000E-1,8.236939774E1
2.813408125E0,6.125625229E1,5.523750305E1,1.050000072E0,8.249007630E1
2.823408125E0,6.133125305E1,5.536875153E1,1.031250000E0,8.263343587E1
2.833408125E0,6.136875153E1,5.546250153E1,1.200000048E0,8.272637270E1
2.843408125E0,6.163125229E1,5.557500076E1,1.256250024E0,8.299741040E1
2.853408125E0,6.193125153E1,5.559375381E1,1.556250095E0,8.323801591E1
2.863408125E0,6.228750229E1,5.572500229E1,1.200000048E0,8.358497964E1
2.873408125E0,6.240000153E1,5.568750381E1,1.331250072E0,8.364586361E1
2.883408125E0,6.266250229E1,5.581875229E1,1.350000024E0,8.392940367E1
2.893408125E0,6.305625153E1,5.602500153E1,1.425000072E0,8.436185321E1
2.903408125E0,6.352500153E1,5.608125305E1,1.612500072E0,8.475336524E1
2.913408125E0,6.375000381E1,5.619375229E1,1.743750095E0,8.499906733E1
2.923408125E0,6.378750229E1,5.636250305E1,1.800000072E0,8.513998590E1
2.933408125E0,6.371250153E1,5.649375153E1,1.875000119E0,8.517242768E1
2.943408125E0,6.348750305E1,5.660625076E1,2.081250191E0,8.508385435E1
2.953408125E0,6.360000229E1,5.671875381E1,2.100000143E0,8.524310721E1
2.963408125E0,6.363750076E1,5.666250229E1,2.175000191E0,8.523556356E1
2.973408125E0,6.328125381E1,5.656875229E1,2.343750000E0,8.491191897E1
2.983408125E0,6.326250076E1,5.645625305E1,2.362500191E0,8.482354578E1
2.993408125E0,6.328125381E1,5.632500076E1,2.156250000E0,8.474474739E1
3.003408125E0,6.330000305E1,5.613750076E1,2.343750000E0,8.463924942E1
3.013408125E0,6.343125153E1,5.623125076E1,2.212500095E0,8.479606352E1
3.023408125E0,6.367500305E1,5.626875305E1,2.287500143E0,8.500536007E1
3.033408125E0,6.373125076E1,5.634375381E1,2.400000095E0,8.510024041E1
3.043408125E0,6.386250305E1,5.606250381E1,2.475000143E0,8.501499430E1
3.053408125E0,6.380625153E1,5.610000229E1,2.456250191E0,8.499694792E1
3.063408125E0,6.360000229E1,5.625000381E1,2.568750143E0,8.494481560E1
3.073408125E0,6.386250305E1,5.619375229E1,2.737500191E0,8.510964105E1
3.083408125E0,6.363750076E1,5.615625381E1,2.812500000E0,8.491858749E1
3.093408125E0,6.378750229E1,5.611875153E1,2.981250048E0,8.501204369E1
3.103408125E0,6.386250305E1,5.604375076E1,3.112500191E0,8.502357881E1
3.113408125E0,6.388125229E1,5.613750076E1,3.093750238E0,8.509879363E1
3.123408125E0,6.408750153E1,5.645625305E1,3.300000191E0,8.547166994E1
3.133408125E0,6.431250000E1,5.664375305E1,3.281250238E0,8.576350634E1
3.143408125E0,6.465000153E1,5.656875229E1,3.262500048E0,8.596679789E1
3.153408125E0,6.457500458E1,5.694375229E1,3.356250048E0,8.616139829E1
3.163408125E0,6.483750153E1,5.713125229E1,3.300000191E0,8.647989127E1
3.173408125E0,6.472500610E1,5.694375229E1,3.187500238E0,8.626747648E1
3.183408125E0,6.474375153E1,5.698125076E1,3.243750095E0,8.630839018E1
3.193408125E0,6.496875000E1,5.696250153E1,3.131250143E0,8.646079912E1
3.203408125E0,6.496875000E1,5.705625153E1,3.262500048E0,8.652744201E1
3.213408125E0,6.513750458E1,5.681250381E1,3.337500095E0,8.649678606E1
3.223408125E0,6.506250000E1,5.683125305E1,3.431250095E0,8.645631097E1
3.233408125E0,6.528750610E1,5.655000305E1,3.243750095E0,8.643427106E1
3.243408125E0,6.528750610E1,5.653125381E1,3.131250143E0,8.641785602E1
3.253408125E0,6.543750000E1,5.651250076E1,3.056250095E0,8.651629796E1
3.263408125E0,6.532500458E1,5.653125381E1,2.812500000E0,8.643523030E1
3.273408125E0,6.510000610E1,5.643750381E1,2.981250048E0,8.620957304E1
3.283408125E0,6.500625610E1,5.645625305E1,2.643750191E0,8.614006766E1
3.293408125E0,6.485625458E1,5.641875076E1,2.362500191E0,8.599413121E1
3.303408125E0,6.489375305E1,5.638125229E1,2.268750191E0,8.599530233E1
3.313408125E0,6.472500610E1,5.651250076E1,2.400000095E0,8.595783360E1
3.323408125E0,6.481875610E1,5.651250076E1,2.306250095E0,8.602588375E1
3.333408125E0,6.483750153E1,5.649375153E1,2.325000048E0,8.602819997E1
