"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.690313540E-1,-5.775000095E0,5.521875381E1,1.875000119E0,5.555157085E1
8.790313540E-1,-5.775000095E0,5.518125153E1,1.968750119E0,5.551753888E1
8.890313540E-1,-5.756250381E0,5.533125305E1,2.025000095E0,5.566671005E1
8.990313540E-1,-6.093750477E0,5.521875381E1,2.118750095E0,5.559436725E1
9.090313540E-1,-6.112500191E0,5.510625076E1,1.743750095E0,5.547163416E1
9.190313540E-1,-6.225000381E0,5.488125229E1,1.893750072E0,5.526562016E1
9.290313540E-1,-6.562500477E0,5.486250305E1,1.875000119E0,5.528540747E1
9.390313540E-1,-6.375000477E0,5.486250305E1,1.875000119E0,5.526346440E1
9.490313540E-1,-6.431250095E0,5.491875076E1,1.781250119E0,5.532271699E1
9.590313540E-1,-6.637500286E0,5.473125076E1,1.706250072E0,5.515865761E1
9.690313540E-1,-6.843750477E0,5.435625076E1,1.556250095E0,5.480748883E1
9.790313540E-1,-6.693750381E0,5.422500229E1,1.612500072E0,5.466038167E1
9.890313540E-1,-6.581250191E0,5.450625229E1,1.725000024E0,5.492922735E1
9.990313540E-1,-6.731250286E0,5.450625229E1,1.687500119E0,5.494623668E1
1.009031354E0,-6.750000477E0,5.441250229E1,1.481250048E0,5.484958535E1
1.019031354E0,-6.768750191E0,5.435625076E1,1.631250024E0,5.480035541E1
1.029031354E0,-6.900000095E0,5.420625305E1,1.800000072E0,5.467328298E1
1.039031354E0,-6.918750286E0,5.439375305E1,1.650000095E0,5.485683163E1
1.049031354E0,-6.862500191E0,5.463750076E1,1.668750048E0,5.509206046E1
1.059031354E0,-7.050000191E0,5.471250153E1,1.687500119E0,5.519065122E1
1.069031354E0,-7.050000191E0,5.458125305E1,1.912500024E0,5.506789758E1
1.079031354E0,-6.900000095E0,5.458125305E1,1.781250119E0,5.504449144E1
1.089031354E0,-6.975000381E0,5.501250076E1,1.950000048E0,5.548719105E1
1.099031354E0,-7.012500286E0,5.493750381E1,1.931250095E0,5.541691269E1
1.109031354E0,-6.900000095E0,5.480625153E1,1.725000024E0,5.526581975E1
1.119031354E0,-6.618750095E0,5.475000381E1,1.987500072E0,5.518442649E1
1.129031354E0,-6.825000286E0,5.461875153E1,2.475000143E0,5.509913133E1
1.139031354E0,-6.600000381E0,5.482500076E1,2.456250191E0,5.527543649E1
1.149031354E0,-6.806250095E0,5.493750381E1,2.456250191E0,5.541198003E1
1.159031354E0,-6.881250381E0,5.495625305E1,2.606250048E0,5.544667615E1
1.169031354E0,-6.862500191E0,5.458125305E1,2.550000191E0,5.507004262E1
1.179031354E0,-6.806250095E0,5.471250153E1,2.287500143E0,5.518165928E1
1.189031354E0,-6.843750477E0,5.478750229E1,2.231250048E0,5.525835506E1
1.199031354E0,-6.900000095E0,5.469375229E1,2.100000143E0,5.516725969E1
1.209031354E0,-7.050000191E0,5.473125076E1,1.556250095E0,5.520538223E1
1.219031354E0,-7.143750191E0,5.461875153E1,1.556250095E0,5.510592617E1
1.229031354E0,-7.012500286E0,5.448750305E1,1.462500095E0,5.495636501E1
1.239031354E0,-7.143750191E0,5.448750305E1,1.425000072E0,5.497228193E1
1.249031354E0,-7.050000191E0,5.452500153E1,1.256250024E0,5.499324011E1
1.259031354E0,-7.125000477E0,5.460000229E1,1.368750095E0,5.507993608E1
1.269031354E0,-7.462500095E0,5.463750076E1,1.368750095E0,5.516175191E1
1.279031354E0,-7.687500477E0,5.469375229E1,1.443750024E0,5.525023635E1
1.289031354E0,-7.406250477E0,5.478750229E1,1.481250048E0,5.530566928E1
1.299031354E0,-7.462500095E0,5.475000381E1,1.668750048E0,5.528143045E1
1.309031354E0,-7.518750191E0,5.471250153E1,1.893750072E0,5.525916862E1
1.319031354E0,-7.312500477E0,5.465625381E1,1.856250048E0,5.517449056E1
1.329031354E0,-7.368750095E0,5.475000381E1,2.006250143E0,5.528007268E1
1.339031354E0,-7.556250095E0,5.461875153E1,2.043750048E0,5.517682347E1
1.349031354E0,-7.387500286E0,5.446875381E1,2.025000095E0,5.500473551E1
1.359031354E0,-7.275000095E0,5.461875153E1,2.006250143E0,5.513763401E1
1.369031354E0,-7.275000095E0,5.456250381E1,1.968750119E0,5.508056305E1
1.379031354E0,-7.275000095E0,5.448750305E1,1.706250072E0,5.499749908E1
1.389031354E0,-7.556250095E0,5.478750229E1,1.575000048E0,5.532854551E1
1.399031354E0,-7.556250095E0,5.482500076E1,1.481250048E0,5.536308992E1
1.409031354E0,-7.612500191E0,5.503125381E1,1.425000072E0,5.557355199E1
1.419031354E0,-7.518750191E0,5.486250305E1,1.387500048E0,5.539269809E1
1.429031354E0,-7.725000381E0,5.514375305E1,1.387500048E0,5.569949989E1
1.439031354E0,-7.668750286E0,5.497500229E1,1.293750048E0,5.552237744E1
1.449031354E0,-7.818750381E0,5.484375381E1,1.237500072E0,5.541210695E1
1.459031354E0,-7.931250095E0,5.476875305E1,1.218750000E0,5.535346774E1
1.469031354E0,-7.968750477E0,5.458125305E1,1.031250000E0,5.516953548E1
1.479031354E0,-8.193750381E0,5.469375229E1,1.106250048E0,5.531516857E1
1.489031354E0,-8.306250572E0,5.454375076E1,1.087500095E0,5.518330547E1
1.499031354E0,-8.212500572E0,5.482500076E1,1.068750024E0,5.544698460E1
1.509031354E0,-7.893750191E0,5.465625381E1,9.937500358E-1,5.523228143E1
1.519031354E0,-7.875000477E0,5.458125305E1,1.068750024E0,5.515678602E1
1.529031354E0,-7.818750381E0,5.473125076E1,1.106250048E0,5.529797878E1
1.539031354E0,-7.837500095E0,5.480625153E1,1.218750000E0,5.537722425E1
1.549031354E0,-7.650000095E0,5.473125076E1,1.237500072E0,5.527715367E1
1.559031354E0,-7.612500191E0,5.467500305E1,1.275000095E0,5.521713270E1
1.569031354E0,-7.462500095E0,5.467500305E1,1.275000095E0,5.519665290E1
1.579031354E0,-7.387500286E0,5.460000229E1,1.425000072E0,5.511593268E1
1.589031354E0,-7.443750381E0,5.452500153E1,1.537500024E0,5.505223990E1
1.599031354E0,-7.650000095E0,5.461875153E1,1.687500119E0,5.517769637E1
1.609031354E0,-7.612500191E0,5.460000229E1,1.762500048E0,5.515629443E1
1.619031354E0,-7.837500095E0,5.465625381E1,1.537500024E0,5.523673049E1
1.629031354E0,-7.668750286E0,5.475000381E1,1.687500119E0,5.531021881E1
1.639031354E0,-7.668750286E0,5.458125305E1,1.331250072E0,5.513343035E1
1.649031354E0,-7.950000286E0,5.452500153E1,1.556250095E0,5.512349962E1
1.659031354E0,-8.137500763E0,5.465625381E1,1.556250095E0,5.528061970E1
1.669031354E0,-8.287500381E0,5.486250305E1,1.500000000E0,5.550519709E1
1.679031354E0,-8.043750763E0,5.490000153E1,1.125000000E0,5.549754696E1
1.689031354E0,-8.025000572E0,5.488125229E1,9.750000238E-1,5.547344511E1
1.699031354E0,-7.743750095E0,5.480625153E1,1.200000048E0,5.536362409E1
1.709031354E0,-7.893750191E0,5.463750076E1,1.256250024E0,5.521907230E1
1.719031354E0,-7.893750191E0,5.476875305E1,1.575000048E0,5.535709736E1
1.729031354E0,-7.406250477E0,5.450625229E1,1.350000024E0,5.502369112E1
1.739031354E0,-7.706250191E0,5.426250076E1,1.387500048E0,5.482454229E1
1.749031354E0,-7.593750477E0,5.424375153E1,1.462500095E0,5.479223058E1
1.759031354E0,-7.875000477E0,5.424375153E1,1.743750095E0,5.484013928E1
1.769031354E0,-7.800000191E0,5.437500381E1,2.062500000E0,5.497030971E1
1.779031354E0,-7.893750191E0,5.445000076E1,2.231250048E0,5.506443818E1
1.789031354E0,-7.987500191E0,5.450625229E1,2.137500048E0,5.512985221E1
1.799031354E0,-8.193750381E0,5.448750305E1,2.193750143E0,5.514379452E1
1.809031354E0,-8.718750000E0,5.475000381E1,2.381250143E0,5.549098910E1
1.819031354E0,-8.662500381E0,5.480625153E1,2.475000143E0,5.554178377E1
1.829031354E0,-8.625000000E0,5.471250153E1,2.418750048E0,5.544094877E1
1.839031354E0,-8.681250572E0,5.471250153E1,2.550000191E0,5.545560779E1
1.849031354E0,-8.943750381E0,5.476875305E1,2.362500191E0,5.554447217E1
1.859031354E0,-8.906250000E0,5.463750076E1,2.100000143E0,5.539844564E1
1.869031354E0,-8.925000191E0,5.475000381E1,2.118750095E0,5.551313041E1
1.879031354E0,-8.793750763E0,5.467500305E1,2.231250048E0,5.542259907E1
1.889031354E0,-8.625000000E0,5.480625153E1,2.137500048E0,5.552193024E1
1.899031354E0,-8.756250381E0,5.486250305E1,1.856250048E0,5.558787481E1
1.909031354E0,-8.850000381E0,5.493750381E1,1.893750072E0,5.567798597E1
1.919031354E0,-8.700000763E0,5.490000153E1,1.668750048E0,5.561011515E1
1.929031354E0,-8.512500763E0,5.475000381E1,1.556250095E0,5.542966265E1
1.939031354E0,-8.606250763E0,5.490000153E1,1.668750048E0,5.559552542E1
1.949031354E0,-8.400000572E0,5.454375076E1,1.575000048E0,5.520925087E1
1.959031354E0,-8.306250572E0,5.463750076E1,1.518750072E0,5.528613651E1
1.969031354E0,-8.325000763E0,5.443125153E1,1.406250000E0,5.508215972E1
1.979031354E0,-7.987500191E0,5.431875229E1,1.518750072E0,5.492388926E1
1.989031354E0,-7.837500095E0,5.401875305E1,1.706250072E0,5.461101884E1
1.999031354E0,-7.856250286E0,5.386875153E1,1.612500072E0,5.446249366E1
2.009031354E0,-7.893750191E0,5.385000229E1,1.856250048E0,5.445713638E1
2.019031354E0,-7.781250477E0,5.379375076E1,1.743750095E0,5.438157909E1
2.029031354E0,-7.912500381E0,5.411250305E1,1.687500119E0,5.471396810E1
2.039031354E0,-8.081250191E0,5.398125076E1,1.575000048E0,5.460551862E1
2.049031354E0,-8.081250191E0,5.407500076E1,1.518750072E0,5.469660788E1
2.059031354E0,-8.118750572E0,5.439375305E1,1.575000048E0,5.501886138E1
2.069031354E0,-8.268750191E0,5.456250381E1,1.368750095E0,5.520246851E1
2.079031354E0,-8.400000572E0,5.461875153E1,1.556250095E0,5.528281778E1
2.089031354E0,-8.325000763E0,5.435625076E1,1.387500048E0,5.500757031E1
2.099031354E0,-8.268750191E0,5.448750305E1,1.218750000E0,5.512481810E1
2.109031354E0,-8.193750381E0,5.441250229E1,1.518750072E0,5.504693045E1
2.119031354E0,-7.931250095E0,5.456250381E1,1.406250000E0,5.515386740E1
2.129031354E0,-7.593750477E0,5.452500153E1,1.762500048E0,5.507946300E1
2.139031354E0,-7.500000477E0,5.418750381E1,1.668750048E0,5.472951949E1
2.149031354E0,-7.368750095E0,5.418750381E1,1.762500048E0,5.471462742E1
2.159031354E0,-7.256250381E0,5.405625153E1,1.425000072E0,5.455971154E1
2.169031354E0,-7.368750095E0,5.422500229E1,1.725000024E0,5.475057056E1
2.179031354E0,-7.425000191E0,5.418750381E1,1.950000048E0,5.472859123E1
2.189031354E0,-7.500000477E0,5.413125229E1,1.818750024E0,5.467860947E1
2.199031354E0,-7.668750286E0,5.424375153E1,1.875000119E0,5.481523452E1
2.209031354E0,-7.800000191E0,5.416875076E1,1.837500095E0,5.475828676E1
2.219031354E0,-7.800000191E0,5.411250305E1,1.612500072E0,5.469554960E1
2.229031354E0,-8.100000381E0,5.401875305E1,1.631250024E0,5.464701880E1
2.239031354E0,-7.968750477E0,5.431875229E1,1.706250072E0,5.492667042E1
2.249031354E0,-8.118750572E0,5.437500381E1,1.293750048E0,5.499298992E1
2.259031354E0,-8.268750191E0,5.420625305E1,1.312500000E0,5.484899959E1
2.269031354E0,-8.231250763E0,5.413125229E1,1.275000095E0,5.476834477E1
2.279031354E0,-8.193750381E0,5.403750229E1,1.275000095E0,5.467005418E1
2.289031354E0,-8.006250381E0,5.420625305E1,1.237500072E0,5.480829610E1
2.299031354E0,-8.268750191E0,5.428125381E1,1.387500048E0,5.492496611E1
2.309031354E0,-7.987500191E0,5.435625076E1,1.387500048E0,5.495750461E1
2.319031354E0,-8.118750572E0,5.431875229E1,1.593750119E0,5.494525458E1
2.329031354E0,-8.062500000E0,5.445000076E1,1.743750095E0,5.507129156E1
2.339031354E0,-8.043750763E0,5.443125153E1,1.800000072E0,5.505182167E1
2.349031354E0,-8.081250191E0,5.461875153E1,1.856250048E0,5.524454984E1
2.359031354E0,-8.062500000E0,5.465625381E1,2.062500000E0,5.528619985E1
2.369031354E0,-8.268750191E0,5.460000229E1,2.043750048E0,5.526037816E1
2.379031354E0,-8.156250000E0,5.454375076E1,2.025000095E0,5.518736981E1
2.389031354E0,-8.268750191E0,5.463750076E1,1.968750119E0,5.529470767E1
2.399031354E0,-8.118750572E0,5.471250153E1,2.062500000E0,5.535003017E1
2.409031354E0,-8.043750763E0,5.473125076E1,2.175000191E0,5.536192159E1
2.419031354E0,-7.968750477E0,5.482500076E1,2.100000143E0,5.544088467E1
2.429031354E0,-7.875000477E0,5.491875076E1,2.062500000E0,5.551881415E1
2.439031354E0,-7.875000477E0,5.478750229E1,1.875000119E0,5.538232268E1
2.449031354E0,-8.025000572E0,5.467500305E1,1.968750119E0,5.529586395E1
2.459031354E0,-7.912500381E0,5.465625381E1,1.950000048E0,5.526044013E1
2.469031354E0,-7.856250286E0,5.458125305E1,1.856250048E0,5.517498996E1
2.479031354E0,-8.006250381E0,5.420625305E1,1.425000072E0,5.481285014E1
2.489031354E0,-8.137500763E0,5.403750229E1,1.162500024E0,5.465914360E1
2.499031354E0,-8.062500000E0,5.416875076E1,8.437500596E-1,5.477197623E1
2.509031354E0,-8.175000191E0,5.413125229E1,9.750000238E-1,5.475375537E1
2.519031354E0,-8.156250000E0,5.431875229E1,1.106250048E0,5.493883011E1
2.529031354E0,-8.025000572E0,5.448750305E1,9.000000358E-1,5.508265265E1
2.539031354E0,-8.175000191E0,5.452500153E1,1.162500024E0,5.514669370E1
2.549031354E0,-8.156250000E0,5.461875153E1,1.293750048E0,5.523953495E1
2.559031354E0,-8.006250381E0,5.460000229E1,1.481250048E0,5.520375347E1
2.569031354E0,-7.893750191E0,5.456250381E1,1.781250119E0,5.515932348E1
2.579031354E0,-7.968750477E0,5.452500153E1,1.987500072E0,5.514006649E1
2.589031354E0,-7.856250286E0,5.441250229E1,1.800000072E0,5.500619123E1
2.599031354E0,-7.631250381E0,5.413125229E1,1.556250095E0,5.468866767E1
2.609031354E0,-7.537500381E0,5.411250305E1,1.481250048E0,5.465501807E1
2.619031354E0,-7.500000477E0,5.411250305E1,1.331250072E0,5.464599913E1
2.629031354E0,-7.631250381E0,5.418750381E1,1.537500024E0,5.474381662E1
2.639031354E0,-7.950000286E0,5.435625076E1,1.462500095E0,5.495401176E1
2.649031354E0,-7.931250095E0,5.439375305E1,1.350000024E0,5.498552172E1
2.659031354E0,-7.781250477E0,5.426250076E1,1.631250024E0,5.484184374E1
2.669031354E0,-7.875000477E0,5.431875229E1,1.725000024E0,5.491373333E1
2.679031354E0,-8.118750572E0,5.454375076E1,2.043750048E0,5.518253141E1
2.689031354E0,-8.287500381E0,5.431875229E1,2.400000095E0,5.499972285E1
2.699031354E0,-8.175000191E0,5.446875381E1,2.381250143E0,5.513026503E1
2.709031354E0,-8.193750381E0,5.426250076E1,2.325000048E0,5.492688012E1
2.719031354E0,-7.875000477E0,5.448750305E1,2.625000000E0,5.511618860E1
2.729031354E0,-8.006250381E0,5.452500153E1,2.531250000E0,5.516777196E1
2.739031354E0,-7.968750477E0,5.460000229E1,2.250000000E0,5.522430384E1
2.749031354E0,-7.912500381E0,5.465625381E1,2.306250095E0,5.527415791E1
2.759031354E0,-7.837500095E0,5.460000229E1,2.268750191E0,5.520628483E1
2.769031354E0,-7.631250381E0,5.506875229E1,2.006250143E0,5.563118281E1
2.779031354E0,-7.556250095E0,5.516250229E1,1.893750072E0,5.570982735E1
2.789031354E0,-7.556250095E0,5.535000229E1,1.762500048E0,5.589119855E1
2.799031354E0,-7.837500095E0,5.525625229E1,1.650000095E0,5.583370241E1
2.809031354E0,-7.575000286E0,5.536875153E1,1.856250048E0,5.591533724E1
2.819031354E0,-7.875000477E0,5.548125076E1,1.931250095E0,5.607062106E1
2.829031354E0,-8.062500000E0,5.540625381E1,1.856250048E0,5.602055455E1
2.839031354E0,-8.212500572E0,5.536875153E1,1.500000000E0,5.599458734E1
2.849031354E0,-8.437500000E0,5.527500153E1,1.406250000E0,5.593294860E1
2.859031354E0,-8.681250572E0,5.503125381E1,1.293750048E0,5.572680501E1
2.869031354E0,-8.643750191E0,5.491875076E1,1.462500095E0,5.561404957E1
2.879031354E0,-8.606250763E0,5.469375229E1,1.481250048E0,5.538653440E1
2.889031354E0,-8.812500000E0,5.458125305E1,1.462500095E0,5.530743393E1
2.899031354E0,-8.643750191E0,5.448750305E1,1.462500095E0,5.518823527E1
2.909031354E0,-8.587500572E0,5.450625229E1,1.575000048E0,5.520106276E1
2.919031354E0,-8.437500000E0,5.431875229E1,1.425000072E0,5.498862502E1
2.929031354E0,-8.306250572E0,5.422500229E1,1.500000000E0,5.487799807E1
2.939031354E0,-8.531250000E0,5.400000381E1,1.725000024E0,5.469696759E1
2.949031354E0,-8.831250191E0,5.392500305E1,1.462500095E0,5.466292931E1
2.959031354E0,-8.568750381E0,5.422500229E1,1.425000072E0,5.491634530E1
2.969031354E0,-8.343750000E0,5.422500229E1,1.350000024E0,5.487979170E1
2.979031354E0,-8.325000763E0,5.426250076E1,1.406250000E0,5.491540918E1
2.989031354E0,-8.118750572E0,5.431875229E1,1.406250000E0,5.494013560E1
2.999031354E0,-8.325000763E0,5.426250076E1,1.837500095E0,5.492814427E1
3.009031354E0,-8.475000381E0,5.416875076E1,2.006250143E0,5.486441680E1
3.019031354E0,-8.231250763E0,5.443125153E1,2.081250191E0,5.508943850E1
3.029031354E0,-7.893750191E0,5.448750305E1,2.118750095E0,5.509708144E1
3.039031354E0,-8.062500000E0,5.424375153E1,2.118750095E0,5.488057569E1
3.049031354E0,-8.325000763E0,5.409375381E1,2.137500048E0,5.477233559E1
3.059031354E0,-8.437500000E0,5.394375229E1,2.118750095E0,5.464072583E1
3.069031354E0,-8.475000381E0,5.371875381E1,1.987500072E0,5.441948456E1
3.079031354E0,-8.343750000E0,5.396250153E1,1.950000048E0,5.463855997E1
3.089031354E0,-8.156250000E0,5.400000381E1,1.818750024E0,5.464277333E1
3.099031354E0,-8.043750763E0,5.415000153E1,1.556250095E0,5.476628987E1
3.109031354E0,-8.231250763E0,5.422500229E1,1.500000000E0,5.486669630E1
3.119031354E0,-8.325000763E0,5.430000305E1,1.368750095E0,5.495151905E1
3.129031354E0,-8.100000381E0,5.454375076E1,1.237500072E0,5.515579897E1
3.139031354E0,-8.175000191E0,5.450625229E1,9.187500477E-1,5.512355457E1
3.149031354E0,-8.081250191E0,5.454375076E1,1.050000072E0,5.514916003E1
3.159031354E0,-8.212500572E0,5.458125305E1,9.562500119E-1,5.520391983E1
3.169031354E0,-8.212500572E0,5.454375076E1,9.562500119E-1,5.516684083E1
3.179031354E0,-8.306250572E0,5.454375076E1,1.012500048E0,5.518187839E1
3.189031354E0,-8.156250000E0,5.458125305E1,1.087500095E0,5.519800952E1
3.199031354E0,-8.025000572E0,5.480625153E1,1.181250095E0,5.540325976E1
3.209031354E0,-8.081250191E0,5.476875305E1,1.425000072E0,5.538008253E1
3.219031354E0,-7.800000191E0,5.482500076E1,1.875000119E0,5.540881101E1
3.229031354E0,-7.931250095E0,5.493750381E1,1.631250024E0,5.553102763E1
3.239031354E0,-7.856250286E0,5.501250076E1,1.743750095E0,5.559799073E1
3.249031354E0,-7.912500381E0,5.491875076E1,1.893750072E0,5.551813341E1
3.259031354E0,-8.025000572E0,5.491875076E1,1.800000072E0,5.553116080E1
3.269031354E0,-8.100000381E0,5.478750229E1,1.837500095E0,5.541350756E1
3.279031354E0,-7.987500191E0,5.461875153E1,1.706250072E0,5.522607597E1
3.289031354E0,-8.025000572E0,5.461875153E1,1.706250072E0,5.523151222E1
3.299031354E0,-8.175000191E0,5.458125305E1,1.443750024E0,5.520895061E1
3.309031354E0,-8.212500572E0,5.482500076E1,1.612500072E0,5.546013010E1
3.319031354E0,-8.193750381E0,5.461875153E1,1.668750048E0,5.525513813E1
3.329031354E0,-8.118750572E0,5.475000381E1,1.593750119E0,5.537162692E1
3.339031354E0,-8.100000381E0,5.450625229E1,1.931250095E0,5.513865497E1
3.349031354E0,-8.081250191E0,5.465625381E1,1.875000119E0,5.528226037E1
3.359031354E0,-8.062500000E0,5.480625153E1,2.118750095E0,5.543661439E1
3.369031354E0,-7.931250095E0,5.482500076E1,2.175000191E0,5.543839881E1
3.379031354E0,-8.118750572E0,5.490000153E1,2.287500143E0,5.554418903E1
3.389031354E0,-8.137500763E0,5.465625381E1,2.175000191E0,5.530149750E1
