"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.333177270E-1,-5.400000095E0,5.475000381E1,1.200000048E0,5.502874630E1
4.433177270E-1,-5.700000286E0,5.456250381E1,1.312500000E0,5.487512626E1
4.533177270E-1,-5.625000000E0,5.458125305E1,1.256250024E0,5.488471530E1
4.633177270E-1,-5.362500191E0,5.450625229E1,1.406250000E0,5.478745738E1
4.733177270E-1,-5.400000095E0,5.424375153E1,1.443750024E0,5.453099114E1
4.833177270E-1,-5.643750191E0,5.415000153E1,1.518750072E0,5.446449470E1
4.933177270E-1,-5.606250286E0,5.416875076E1,1.612500072E0,5.448195810E1
5.033177270E-1,-5.493750095E0,5.424375153E1,1.800000072E0,5.455094747E1
5.133177270E-1,-5.550000191E0,5.416875076E1,1.893750072E0,5.448524893E1
5.233177270E-1,-5.325000286E0,5.424375153E1,1.875000119E0,5.453673838E1
5.333177270E-1,-5.268750191E0,5.409375381E1,2.025000095E0,5.438744851E1
5.433177270E-1,-5.475000381E0,5.407500076E1,2.081250191E0,5.439129470E1
5.533177270E-1,-5.550000191E0,5.418750381E1,2.006250143E0,5.450791788E1
5.633177270E-1,-5.512500286E0,5.418750381E1,2.137500048E0,5.450910140E1
5.733177270E-1,-5.793750286E0,5.411250305E1,2.362500191E0,5.447303862E1
5.833177270E-1,-5.587500095E0,5.390625381E1,2.212500095E0,5.424020201E1
5.933177270E-1,-5.400000095E0,5.418750381E1,2.006250143E0,5.449284917E1
6.033177270E-1,-5.250000000E0,5.413125229E1,1.668750048E0,5.441084176E1
6.133177270E-1,-5.568750381E0,5.400000381E1,1.800000072E0,5.431621667E1
6.233177270E-1,-5.700000286E0,5.415000153E1,1.743750095E0,5.447708998E1
6.333177270E-1,-5.531250000E0,5.396250153E1,1.781250119E0,5.427447973E1
6.433177270E-1,-5.718750000E0,5.396250153E1,1.687500119E0,5.429091387E1
6.533177270E-1,-5.568750381E0,5.383125305E1,1.612500072E0,5.414254281E1
6.633177270E-1,-5.906250000E0,5.381250381E1,1.593750119E0,5.415911184E1
6.733177270E-1,-5.981250286E0,5.368125153E1,1.800000072E0,5.404342810E1
6.833177270E-1,-6.300000191E0,5.379375076E1,2.025000095E0,5.419924583E1
6.933177270E-1,-6.000000000E0,5.405625153E1,1.743750095E0,5.441616482E1
7.033177270E-1,-5.943750381E0,5.377500153E1,1.781250119E0,5.413180036E1
7.133177270E-1,-6.131250381E0,5.377500153E1,1.687500119E0,5.414970616E1
7.233177270E-1,-6.018750191E0,5.385000229E1,1.706250072E0,5.421217013E1
7.333177270E-1,-5.868750095E0,5.371875381E1,1.575000048E0,5.406132966E1
7.433177270E-1,-5.512500286E0,5.379375076E1,1.443750024E0,5.409472890E1
7.533177270E-1,-5.437500000E0,5.390625381E1,1.312500000E0,5.419569414E1
7.633177270E-1,-5.212500095E0,5.390625381E1,1.425000072E0,5.417642460E1
7.733177270E-1,-5.531250000E0,5.377500153E1,1.462500095E0,5.407850240E1
7.833177270E-1,-5.400000095E0,5.398125076E1,1.612500072E0,5.427463120E1
7.933177270E-1,-5.250000000E0,5.400000381E1,1.668750048E0,5.428026933E1
8.033177270E-1,-4.950000286E0,5.398125076E1,1.612500072E0,5.423170745E1
8.133177270E-1,-5.025000095E0,5.430000305E1,1.537500024E0,5.455368790E1
8.233177270E-1,-5.306250095E0,5.413125229E1,1.706250072E0,5.441746093E1
8.333177270E-1,-5.156250000E0,5.411250305E1,1.818750024E0,5.438802949E1
8.433177270E-1,-5.231250286E0,5.403750229E1,1.593750119E0,5.431351280E1
8.533177270E-1,-5.062500000E0,5.430000305E1,1.743750095E0,5.456335677E1
8.633177270E-1,-5.212500095E0,5.420625305E1,1.706250072E0,5.448301861E1
8.733177270E-1,-5.193750381E0,5.431875229E1,1.781250119E0,5.459555609E1
8.833177270E-1,-5.475000381E0,5.428125381E1,1.912500024E0,5.459018045E1
8.933177270E-1,-5.231250286E0,5.452500153E1,2.006250143E0,5.481210460E1
9.033177270E-1,-5.268750191E0,5.471250153E1,2.006250143E0,5.500220533E1
9.133177270E-1,-5.550000191E0,5.446875381E1,1.950000048E0,5.478549210E1
9.233177270E-1,-5.475000381E0,5.441250229E1,2.006250143E0,5.472404475E1
9.333177270E-1,-5.343750000E0,5.426250076E1,1.950000048E0,5.455984928E1
9.433177270E-1,-5.325000286E0,5.435625076E1,1.800000072E0,5.464611263E1
9.533177270E-1,-5.212500095E0,5.430000305E1,1.912500024E0,5.458313059E1
9.633177270E-1,-5.306250095E0,5.437500381E1,1.687500119E0,5.465935406E1
9.733177270E-1,-5.475000381E0,5.424375153E1,1.706250072E0,5.454604934E1
9.833177270E-1,-5.306250095E0,5.426250076E1,1.743750095E0,5.454920663E1
9.933177270E-1,-5.193750381E0,5.446875381E1,1.781250119E0,5.474479918E1
1.003317727E0,-5.362500191E0,5.445000076E1,1.800000072E0,5.474302688E1
1.013317727E0,-5.418750286E0,5.450625229E1,1.837500095E0,5.480575517E1
1.023317727E0,-5.268750191E0,5.463750076E1,1.875000119E0,5.492296281E1
1.033317727E0,-5.400000095E0,5.465625381E1,1.706250072E0,5.494886142E1
1.043317727E0,-5.118750095E0,5.490000153E1,1.743750095E0,5.516568167E1
1.053317727E0,-5.193750381E0,5.475000381E1,1.950000048E0,5.503035945E1
1.063317727E0,-5.512500286E0,5.482500076E1,1.800000072E0,5.513082956E1
1.073317727E0,-5.550000191E0,5.486250305E1,1.593750119E0,5.516553981E1
1.083317727E0,-5.418750286E0,5.488125229E1,1.650000095E0,5.517279409E1
1.093317727E0,-5.475000381E0,5.467500305E1,1.406250000E0,5.496643637E1
1.103317727E0,-5.625000000E0,5.461875153E1,1.500000000E0,5.492812252E1
1.113317727E0,-5.643750191E0,5.469375229E1,1.593750119E0,5.500725857E1
1.123317727E0,-5.568750381E0,5.439375305E1,1.650000095E0,5.470296018E1
1.133317727E0,-5.587500095E0,5.443125153E1,1.500000000E0,5.473784157E1
1.143317727E0,-5.287500381E0,5.424375153E1,1.612500072E0,5.452469529E1
1.153317727E0,-5.325000286E0,5.401875305E1,1.725000024E0,5.430798223E1
1.163317727E0,-5.512500286E0,5.407500076E1,1.687500119E0,5.438144007E1
1.173317727E0,-5.418750286E0,5.403750229E1,1.687500119E0,5.433472338E1
1.183317727E0,-5.456250191E0,5.400000381E1,1.443750024E0,5.429415707E1
1.193317727E0,-5.250000000E0,5.401875305E1,1.406250000E0,5.429148847E1
1.203317727E0,-5.175000191E0,5.415000153E1,1.500000000E0,5.441739880E1
1.213317727E0,-5.043750286E0,5.433750153E1,1.200000048E0,5.458427877E1
1.223317727E0,-5.156250000E0,5.458125305E1,1.200000048E0,5.483739690E1
1.233317727E0,-5.100000381E0,5.475000381E1,1.331250072E0,5.500313762E1
1.243317727E0,-4.893750191E0,5.471250153E1,1.275000095E0,5.494572085E1
1.253317727E0,-4.950000286E0,5.467500305E1,1.406250000E0,5.491662772E1
1.263317727E0,-4.818750381E0,5.467500305E1,1.537500024E0,5.490847130E1
1.273317727E0,-5.043750286E0,5.461875153E1,1.481250048E0,5.487113574E1
1.283317727E0,-5.006250381E0,5.452500153E1,1.462500095E0,5.477387371E1
1.293317727E0,-4.893750191E0,5.424375153E1,1.818750024E0,5.449441460E1
1.303317727E0,-4.856250286E0,5.396250153E1,1.593750119E0,5.420401071E1
1.313317727E0,-4.818750381E0,5.371875381E1,1.556250095E0,5.395689744E1
1.323317727E0,-4.856250286E0,5.381250381E1,1.500000000E0,5.405200027E1
1.333317727E0,-4.725000381E0,5.405625153E1,1.556250095E0,5.428467437E1
1.343317727E0,-4.837500095E0,5.386875153E1,1.537500024E0,5.410737200E1
1.353317727E0,-4.462500095E0,5.381250381E1,1.406250000E0,5.401552567E1
1.363317727E0,-4.668750286E0,5.366250229E1,1.293750048E0,5.388074953E1
1.373317727E0,-4.912500381E0,5.375625229E1,1.087500095E0,5.399120277E1
1.383317727E0,-4.518750191E0,5.396250153E1,1.031250000E0,5.416118676E1
1.393317727E0,-4.481250286E0,5.385000229E1,9.000000358E-1,5.404363377E1
1.403317727E0,-4.312500000E0,5.371875381E1,8.812500238E-1,5.389878263E1
1.413317727E0,-4.218750000E0,5.370000076E1,5.250000358E-1,5.386801981E1
1.423317727E0,-3.750000238E0,5.381250381E1,3.375000060E-1,5.394406339E1
1.433317727E0,-3.825000048E0,5.386875153E1,2.812500000E-1,5.400511196E1
1.443317727E0,-3.693750143E0,5.388750076E1,1.312500089E-1,5.401410700E1
1.453317727E0,-3.281250238E0,5.383125305E1,9.375000000E-2,5.393124509E1
1.463317727E0,-3.150000095E0,5.360625076E1,-9.375000000E-2,5.369880269E1
1.473317727E0,-2.700000048E0,5.392500305E1,-7.500000298E-2,5.399260671E1
1.483317727E0,-2.550000191E0,5.403750229E1,-2.812500000E-1,5.409836648E1
1.493317727E0,-2.362500191E0,5.386875153E1,-1.875000000E-1,5.392085825E1
1.503317727E0,-2.437500000E0,5.379375076E1,-2.625000179E-1,5.384958620E1
1.513317727E0,-2.100000143E0,5.370000076E1,-4.125000238E-1,5.374262962E1
1.523317727E0,-1.668750048E0,5.358750153E1,-3.375000060E-1,5.361454050E1
1.533317727E0,-1.200000048E0,5.364375305E1,-2.812500000E-1,5.365791035E1
1.543317727E0,-1.106250048E0,5.381250381E1,-5.625000224E-2,5.382390287E1
1.553317727E0,-1.087500095E0,5.370000076E1,-1.312500089E-1,5.371117170E1
1.563317727E0,-8.250000477E-1,5.349375153E1,5.625000224E-2,5.350014244E1
1.573317727E0,-4.687500298E-1,5.349375153E1,7.500000298E-2,5.349585782E1
1.583317727E0,1.312500089E-1,5.340000153E1,1.312500089E-1,5.340032412E1
1.593317727E0,4.125000238E-1,5.364375305E1,-0.000000000E0,5.364533901E1
1.603317727E0,8.062500358E-1,5.386875153E1,-2.250000089E-1,5.387525457E1
1.613317727E0,9.562500119E-1,5.381250381E1,-3.375000060E-1,5.382205763E1
1.623317727E0,1.312500000E0,5.368125153E1,-3.375000060E-1,5.369835498E1
1.633317727E0,1.406250000E0,5.377500153E1,-3.375000060E-1,5.379444427E1
1.643317727E0,1.856250048E0,5.386875153E1,-3.562500179E-1,5.390190135E1
1.653317727E0,2.456250191E0,5.386875153E1,-3.750000000E-1,5.392602508E1
1.663317727E0,2.943750143E0,5.366250229E1,-3.000000119E-1,5.374402122E1
1.673317727E0,3.356250048E0,5.330625153E1,1.312500089E-1,5.341196582E1
1.683317727E0,3.431250095E0,5.323125076E1,4.312500060E-1,5.334346737E1
1.693317727E0,3.618750095E0,5.325000381E1,3.937500119E-1,5.337427562E1
1.703317727E0,3.881250143E0,5.336250305E1,6.187500358E-1,5.350704333E1
1.713317727E0,4.275000095E0,5.334375381E1,7.125000358E-1,5.351952310E1
1.723317727E0,4.650000095E0,5.355000305E1,6.750000119E-1,5.375575274E1
1.733317727E0,4.668750286E0,5.366250229E1,8.250000477E-1,5.387153243E1
1.743317727E0,4.725000381E0,5.415000153E1,9.000000358E-1,5.436320717E1
1.753317727E0,4.987500191E0,5.439375305E1,9.000000358E-1,5.462934678E1
1.763317727E0,5.212500095E0,5.445000076E1,9.187500477E-1,5.470664349E1
1.773317727E0,5.493750095E0,5.458125305E1,1.181250095E0,5.486975329E1
1.783317727E0,5.662500381E0,5.471250153E1,1.125000000E0,5.501624632E1
1.793317727E0,6.000000000E0,5.503125381E1,1.106250048E0,5.536842679E1
1.803317727E0,6.150000095E0,5.490000153E1,1.350000024E0,5.525988752E1
1.813317727E0,6.206250191E0,5.512500381E1,1.518750072E0,5.549405544E1
1.823317727E0,6.168750286E0,5.516250229E1,1.425000072E0,5.552464105E1
1.833317727E0,6.056250095E0,5.491875076E1,1.500000000E0,5.527203045E1
1.843317727E0,6.243750095E0,5.505000305E1,1.575000048E0,5.542533605E1
1.853317727E0,6.375000477E0,5.499375153E1,1.725000024E0,5.538888844E1
1.863317727E0,6.431250095E0,5.488125229E1,1.706250072E0,5.528312690E1
1.873317727E0,6.468750477E0,5.488125229E1,1.950000048E0,5.529556118E1
1.883317727E0,6.243750095E0,5.488125229E1,2.025000095E0,5.527238816E1
1.893317727E0,6.506250381E0,5.467500305E1,2.100000143E0,5.510079177E1
1.903317727E0,6.637500286E0,5.460000229E1,2.081250191E0,5.504133231E1
1.913317727E0,6.712500095E0,5.469375229E1,1.912500024E0,5.513730002E1
1.923317727E0,6.731250286E0,5.469375229E1,1.931250095E0,5.514023936E1
1.933317727E0,6.806250095E0,5.473125076E1,1.781250119E0,5.518158844E1
1.943317727E0,6.993750095E0,5.490000153E1,1.818750024E0,5.537355470E1
1.953317727E0,7.087500095E0,5.467500305E1,1.443750024E0,5.515136472E1
1.963317727E0,7.368750095E0,5.495625305E1,1.481250048E0,5.546784951E1
1.973317727E0,7.331250191E0,5.497500229E1,1.293750048E0,5.547676897E1
1.983317727E0,7.125000477E0,5.510625076E1,1.556250095E0,5.558674680E1
1.993317727E0,7.312500477E0,5.542500305E1,1.650000095E0,5.592965338E1
2.003317727E0,7.518750191E0,5.557500076E1,1.556250095E0,5.610288966E1
2.013317727E0,7.556250095E0,5.555625153E1,1.631250024E0,5.609148755E1
2.023317727E0,7.668750286E0,5.546250153E1,1.687500119E0,5.601559125E1
2.033317727E0,7.781250477E0,5.557500076E1,1.837500095E0,5.614717246E1
2.043317727E0,7.762500286E0,5.546250153E1,1.725000024E0,5.602964493E1
2.053317727E0,7.762500286E0,5.565000153E1,1.687500119E0,5.621411511E1
2.063317727E0,8.081250191E0,5.572500229E1,1.537500024E0,5.632891257E1
2.073317727E0,7.968750477E0,5.563125229E1,1.612500072E0,5.622221422E1
2.083317727E0,8.137500763E0,5.546250153E1,1.743750095E0,5.608340805E1
2.093317727E0,8.250000000E0,5.570625305E1,1.762500048E0,5.634141936E1
2.103317727E0,8.325000763E0,5.566875076E1,1.743750095E0,5.631479480E1
2.113317727E0,8.475000381E0,5.563125229E1,1.931250095E0,5.630623047E1
2.123317727E0,8.531250000E0,5.572500229E1,1.987500072E0,5.640929235E1
2.133317727E0,8.625000000E0,5.572500229E1,2.118750095E0,5.642832274E1
2.143317727E0,8.700000763E0,5.551875305E1,2.268750191E0,5.624205883E1
2.153317727E0,8.606250763E0,5.570625305E1,2.156250000E0,5.640836459E1
2.163317727E0,8.493750572E0,5.546250153E1,2.231250048E0,5.615346250E1
2.173317727E0,8.231250763E0,5.533125305E1,2.287500143E0,5.598690660E1
2.183317727E0,8.156250000E0,5.536875153E1,2.400000095E0,5.601770310E1
2.193317727E0,8.006250381E0,5.544375229E1,2.268750191E0,5.606475667E1
2.203317727E0,8.025000572E0,5.542500305E1,2.025000095E0,5.603955945E1
2.213317727E0,8.062500000E0,5.518125153E1,1.912500024E0,5.579992906E1
2.223317727E0,7.893750191E0,5.529375076E1,1.818750024E0,5.588396923E1
2.233317727E0,8.118750572E0,5.514375305E1,1.818750024E0,5.576787124E1
2.243317727E0,7.893750191E0,5.550000381E1,1.725000024E0,5.608509018E1
2.253317727E0,8.062500000E0,5.551875305E1,1.443750024E0,5.611969584E1
2.263317727E0,7.987500191E0,5.561250305E1,1.200000048E0,5.619600213E1
2.273317727E0,8.156250000E0,5.540625381E1,1.293750048E0,5.601831098E1
2.283317727E0,8.006250381E0,5.544375229E1,1.275000095E0,5.603334131E1
2.293317727E0,7.856250286E0,5.555625153E1,1.331250072E0,5.612477153E1
2.303317727E0,8.175000191E0,5.551875305E1,1.481250048E0,5.613694568E1
2.313317727E0,8.212500572E0,5.576250076E1,1.518750072E0,5.638446824E1
2.323317727E0,8.381250381E0,5.570625305E1,1.575000048E0,5.635523589E1
2.333317727E0,8.437500000E0,5.580000305E1,1.800000072E0,5.646301220E1
2.343317727E0,8.306250572E0,5.595000076E1,1.875000119E0,5.659427541E1
2.353317727E0,8.043750763E0,5.613750076E1,1.706250072E0,5.673651565E1
2.363317727E0,8.025000572E0,5.600625229E1,1.950000048E0,5.661186651E1
2.373317727E0,8.100000381E0,5.598750305E1,2.025000095E0,5.660663503E1
2.383317727E0,7.800000191E0,5.610000229E1,1.931250095E0,5.667256820E1
2.393317727E0,7.537500381E0,5.581875229E1,2.006250143E0,5.636108639E1
2.403317727E0,7.293750286E0,5.585625076E1,2.062500000E0,5.636819537E1
2.413317727E0,7.256250381E0,5.578125381E1,1.968750119E0,5.628567690E1
2.423317727E0,7.406250477E0,5.551875305E1,1.931250095E0,5.604385973E1
2.433317727E0,7.368750095E0,5.551875305E1,2.062500000E0,5.604359307E1
2.443317727E0,7.556250095E0,5.551875305E1,2.081250191E0,5.606924699E1
2.453317727E0,7.350000381E0,5.572500229E1,2.006250143E0,5.624343006E1
2.463317727E0,7.387500286E0,5.563125229E1,1.912500024E0,5.615219540E1
2.473317727E0,7.743750095E0,5.580000305E1,1.668750048E0,5.635947776E1
2.483317727E0,7.931250095E0,5.587500381E1,1.481250048E0,5.645453818E1
2.493317727E0,7.931250095E0,5.600625229E1,1.612500072E0,5.658803036E1
2.503317727E0,7.818750381E0,5.604375076E1,1.556250095E0,5.660792146E1
2.513317727E0,7.987500191E0,5.628750229E1,1.668750048E0,5.687589823E1
2.523317727E0,8.025000572E0,5.632500076E1,1.668750048E0,5.691828416E1
2.533317727E0,8.175000191E0,5.630625153E1,1.837500095E0,5.692627685E1
2.543317727E0,8.287500381E0,5.634375381E1,1.837500095E0,5.697962498E1
2.553317727E0,8.193750381E0,5.655000305E1,2.118750095E0,5.717979969E1
2.563317727E0,8.250000000E0,5.634375381E1,2.025000095E0,5.698053808E1
2.573317727E0,8.287500381E0,5.621250153E1,1.987500072E0,5.685488675E1
2.583317727E0,8.700000763E0,5.625000381E1,1.987500072E0,5.695351700E1
2.593317727E0,8.831250191E0,5.593125153E1,1.800000072E0,5.665276584E1
2.603317727E0,8.793750763E0,5.610000229E1,1.931250095E0,5.681786723E1
2.613317727E0,8.850000381E0,5.596875381E1,1.818750024E0,5.669331320E1
2.623317727E0,8.662500381E0,5.615625381E1,1.950000048E0,5.685390273E1
2.633317727E0,8.700000763E0,5.583750153E1,1.987500072E0,5.654614705E1
2.643317727E0,8.793750763E0,5.602500153E1,2.212500095E0,5.675408360E1
2.653317727E0,8.625000000E0,5.608125305E1,1.950000048E0,5.677411443E1
2.663317727E0,8.475000381E0,5.608125305E1,2.212500095E0,5.676114632E1
2.673317727E0,8.231250763E0,5.615625381E1,2.343750000E0,5.680467847E1
2.683317727E0,8.212500572E0,5.587500381E1,2.137500048E0,5.651575111E1
2.693317727E0,8.212500572E0,5.608125305E1,1.987500072E0,5.671421573E1
2.703317727E0,8.381250381E0,5.598750305E1,1.856250048E0,5.664178246E1
2.713317727E0,8.550000191E0,5.621250153E1,1.856250048E0,5.688930915E1
2.723317727E0,8.212500572E0,5.638125229E1,1.743750095E0,5.700290729E1
2.733317727E0,8.362500191E0,5.634375381E1,1.987500072E0,5.699561527E1
2.743317727E0,8.381250381E0,5.645625305E1,1.875000119E0,5.710577459E1
2.753317727E0,8.400000572E0,5.664375305E1,1.575000048E0,5.728486183E1
2.763317727E0,8.418750763E0,5.685000229E1,1.593750119E0,5.749207045E1
2.773317727E0,8.718750000E0,5.688750076E1,1.556250095E0,5.757279096E1
2.783317727E0,8.512500763E0,5.662500381E1,1.706250072E0,5.728669143E1
2.793317727E0,8.250000000E0,5.656875229E1,1.931250095E0,5.719978988E1
2.803317727E0,8.550000191E0,5.638125229E1,1.725000024E0,5.705193895E1
2.813317727E0,8.325000763E0,5.643750381E1,1.631250024E0,5.707152049E1
2.823317727E0,8.212500572E0,5.645625305E1,1.725000024E0,5.707652144E1
2.833317727E0,8.118750572E0,5.647500229E1,1.968750119E0,5.708954345E1
2.843317727E0,8.025000572E0,5.677500153E1,1.856250048E0,5.736939164E1
2.853317727E0,7.968750477E0,5.664375305E1,2.081250191E0,5.723938632E1
2.863317727E0,8.175000191E0,5.703750229E1,2.043750048E0,5.765660595E1
2.873317727E0,8.175000191E0,5.709375381E1,1.856250048E0,5.770591839E1
2.883317727E0,8.100000381E0,5.726250076E1,1.856250048E0,5.786233372E1
2.893317727E0,8.212500572E0,5.724375153E1,1.781250119E0,5.785728222E1
2.903317727E0,7.931250095E0,5.746875381E1,1.818750024E0,5.804196968E1
2.913317727E0,7.968750477E0,5.750625229E1,1.912500024E0,5.808724208E1
2.923317727E0,7.912500381E0,5.737500381E1,2.006250143E0,5.795277185E1
2.933317727E0,7.687500477E0,5.748750305E1,2.025000095E0,5.803456984E1
2.943317727E0,7.650000095E0,5.745000076E1,1.781250119E0,5.798446293E1
2.953317727E0,7.687500477E0,5.718750381E1,1.762500048E0,5.772880271E1
2.963317727E0,7.631250381E0,5.692500305E1,1.912500024E0,5.746607357E1
2.973317727E0,7.462500095E0,5.703750229E1,1.968750119E0,5.755728930E1
2.983317727E0,7.650000095E0,5.698125076E1,1.856250048E0,5.752244001E1
2.993317727E0,7.556250095E0,5.681250381E1,1.593750119E0,5.733495918E1
3.003317727E0,7.518750191E0,5.666250229E1,1.518750072E0,5.717934393E1
3.013317727E0,7.387500286E0,5.668125153E1,1.443750024E0,5.717887590E1
3.023317727E0,7.143750191E0,5.668125153E1,1.406250000E0,5.714695950E1
3.033317727E0,7.181250095E0,5.686875153E1,9.937500358E-1,5.732898736E1
3.043317727E0,7.125000477E0,5.709375381E1,1.125000000E0,5.754761491E1
3.053317727E0,7.575000286E0,5.705625153E1,1.125000000E0,5.756789116E1
3.063317727E0,7.668750286E0,5.696250153E1,9.187500477E-1,5.748374042E1
3.073317727E0,7.968750477E0,5.715000153E1,1.181250095E0,5.771498081E1
3.083317727E0,8.268750191E0,5.730000305E1,1.237500072E0,5.790676978E1
3.093317727E0,8.268750191E0,5.731875229E1,1.031250000E0,5.792128340E1
3.103317727E0,8.643750191E0,5.735625076E1,1.218750000E0,5.801671544E1
3.113317727E0,8.625000000E0,5.741250229E1,1.743750095E0,5.808292958E1
3.123317727E0,8.700000763E0,5.743125153E1,1.631250024E0,5.810937654E1
3.133317727E0,8.325000763E0,5.752500153E1,1.518750072E0,5.814411441E1
3.143317727E0,8.250000000E0,5.752500153E1,1.687500119E0,5.813807666E1
3.153317727E0,8.231250763E0,5.746875381E1,1.575000048E0,5.807660268E1
3.163317727E0,8.062500000E0,5.735625076E1,1.518750072E0,5.794005531E1
3.173317727E0,8.231250763E0,5.730000305E1,1.500000000E0,5.790763196E1
3.183317727E0,8.025000572E0,5.730000305E1,1.462500095E0,5.787771497E1
3.193317727E0,7.725000381E0,5.722500229E1,1.256250024E0,5.775772400E1
3.203317727E0,7.837500095E0,5.724375153E1,1.368750095E0,5.779400465E1
3.213317727E0,8.325000763E0,5.741250229E1,1.593750119E0,5.803482658E1
3.223317727E0,8.193750381E0,5.748750305E1,1.462500095E0,5.808691298E1
3.233317727E0,8.118750572E0,5.737500381E1,1.612500072E0,5.796900318E1
3.243317727E0,8.175000191E0,5.733750153E1,1.518750072E0,5.793726185E1
3.253317727E0,8.025000572E0,5.728125381E1,1.706250072E0,5.786582724E1
3.263317727E0,8.006250381E0,5.718750381E1,1.762500048E0,5.777211303E1
3.273317727E0,8.343750000E0,5.718750381E1,1.743750095E0,5.781928243E1
3.283317727E0,8.231250763E0,5.730000305E1,1.612500072E0,5.791065528E1
3.293317727E0,8.025000572E0,5.709375381E1,1.481250048E0,5.767401027E1
3.303317727E0,8.193750381E0,5.677500153E1,1.650000095E0,5.738693966E1
3.313317727E0,8.193750381E0,5.681250381E1,1.575000048E0,5.742193623E1
3.323317727E0,8.156250000E0,5.685000229E1,1.706250072E0,5.745744916E1
3.333317727E0,8.306250572E0,5.688750076E1,1.818750024E0,5.751946969E1
3.343317727E0,8.568750381E0,5.683125305E1,1.631250024E0,5.749674585E1
3.353317727E0,8.400000572E0,5.701875305E1,1.725000024E0,5.765998469E1
3.363317727E0,8.287500381E0,5.688750076E1,1.668750048E0,5.751221724E1
3.373317727E0,8.156250000E0,5.701875305E1,1.800000072E0,5.762727318E1
3.383317727E0,8.043750763E0,5.730000305E1,1.725000024E0,5.788754530E1
3.393317727E0,7.987500191E0,5.726250076E1,1.650000095E0,5.784044133E1
3.403317727E0,8.062500000E0,5.726250076E1,1.650000095E0,5.785084615E1
3.413317727E0,7.968750477E0,5.731875229E1,1.593750119E0,5.789197170E1
