"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.075129360E-1,-1.231875038E1,4.938750076E1,2.606250048E0,5.096733642E1
5.175129360E-1,-1.239375019E1,4.925625229E1,2.643750191E0,5.086032686E1
5.275129360E-1,-1.245000076E1,4.920000076E1,2.737500191E0,5.082456592E1
5.375129360E-1,-1.263750076E1,4.918125153E1,2.793750048E0,5.085574664E1
5.475129360E-1,-1.301250076E1,4.908750153E1,2.925000191E0,5.086711716E1
5.575129360E-1,-1.282500076E1,4.921875381E1,3.056250095E0,5.095396978E1
5.675129360E-1,-1.305000019E1,4.914375305E1,3.431250095E0,5.096257888E1
5.775129360E-1,-1.306875038E1,4.910625076E1,3.375000238E0,5.092746535E1
5.875129360E-1,-1.316250038E1,4.893750381E1,3.637500048E0,5.080710681E1
5.975129360E-1,-1.320000076E1,4.903125381E1,3.600000143E0,5.090445827E1
6.075129360E-1,-1.327500057E1,4.910625076E1,3.693750143E0,5.100287535E1
6.175129360E-1,-1.312500095E1,4.910625076E1,3.693750143E0,5.096403932E1
6.275129360E-1,-1.290000057E1,4.906875229E1,3.843750238E0,5.088149842E1
6.375129360E-1,-1.305000019E1,4.895625305E1,3.975000143E0,5.082143095E1
6.475129360E-1,-1.310625076E1,4.903125381E1,3.750000238E0,5.089106171E1
6.575129360E-1,-1.335000038E1,4.929375076E1,3.562500238E0,5.119363029E1
6.675129360E-1,-1.335000038E1,4.953750229E1,3.318750143E0,5.141206809E1
6.775129360E-1,-1.342500019E1,4.940625381E1,3.450000048E0,5.131384849E1
6.875129360E-1,-1.335000038E1,4.950000381E1,3.318750143E0,5.137593785E1
6.975129360E-1,-1.376250076E1,4.963125229E1,3.431250095E0,5.161822457E1
7.075129360E-1,-1.378125095E1,4.966875076E1,3.187500238E0,5.164366213E1
7.175129360E-1,-1.383750057E1,4.998750305E1,3.206250191E0,5.196640187E1
7.275129360E-1,-1.411875057E1,4.985625076E1,3.337500095E0,5.192421174E1
7.375129360E-1,-1.400625038E1,4.972500229E1,3.618750095E0,5.178654511E1
7.475129360E-1,-1.415625095E1,4.948125076E1,3.806250095E0,5.160698749E1
7.575129360E-1,-1.445625019E1,4.953750229E1,3.675000191E0,5.173444625E1
7.675129360E-1,-1.468125057E1,4.950000381E1,3.618750095E0,5.175794478E1
7.775129360E-1,-1.443750095E1,4.927500153E1,3.637500048E0,5.147522332E1
7.875129360E-1,-1.434375095E1,4.925625229E1,3.450000048E0,5.141812989E1
7.975129360E-1,-1.447500038E1,4.906875229E1,3.225000143E0,5.126079119E1
8.075129360E-1,-1.458750057E1,4.912500381E1,3.243750095E0,5.134766876E1
8.175129360E-1,-1.468125057E1,4.910625076E1,3.131250143E0,5.134946650E1
8.275129360E-1,-1.481250095E1,4.927500153E1,3.018750191E0,5.154171915E1
8.375129360E-1,-1.486875057E1,4.946250153E1,3.112500191E0,5.174269473E1
8.475129360E-1,-1.475625038E1,4.933125305E1,3.300000191E0,5.159660313E1
8.575129360E-1,-1.503750038E1,4.935000229E1,3.168750048E0,5.168742710E1
8.675129360E-1,-1.539375019E1,4.912500381E1,3.375000238E0,5.159093110E1
8.775129360E-1,-1.550625038E1,4.878750229E1,3.431250095E0,5.130728659E1
8.875129360E-1,-1.526250076E1,4.875000381E1,3.225000143E0,5.118503128E1
8.975129360E-1,-1.539375019E1,4.865625381E1,3.168750048E0,5.113159060E1
9.075129360E-1,-1.546875095E1,4.848750305E1,3.187500238E0,5.099490529E1
9.175129360E-1,-1.548750019E1,4.828125381E1,3.243750095E0,5.080811005E1
9.275129360E-1,-1.588125038E1,4.858125305E1,3.206250191E0,5.121164225E1
9.375129360E-1,-1.590000057E1,4.860000229E1,3.056250095E0,5.122607642E1
9.475129360E-1,-1.603125000E1,4.873125076E1,3.187500238E0,5.139937680E1
9.575129360E-1,-1.606875038E1,4.891875076E1,3.018750191E0,5.157869490E1
9.675129360E-1,-1.646250153E1,4.899375153E1,3.131250143E0,5.178036667E1
9.775129360E-1,-1.663125038E1,4.893750381E1,3.243750095E0,5.178802645E1
9.875129360E-1,-1.666875076E1,4.899375153E1,3.037500143E0,5.184073059E1
9.975129360E-1,-1.680000114E1,4.882500076E1,2.962500095E0,5.171940782E1
1.007512936E0,-1.651875114E1,4.882500076E1,2.793750048E0,5.161932660E1
1.017512936E0,-1.661250114E1,4.899375153E1,2.662500143E0,5.180204426E1
1.027512936E0,-1.659375000E1,4.890000153E1,2.456250191E0,5.169715518E1
1.037512936E0,-1.670625114E1,4.886250305E1,2.512500048E0,5.170063528E1
1.047512936E0,-1.644375038E1,4.893750381E1,2.175000191E0,5.167210884E1
1.057512936E0,-1.648125076E1,4.908750153E1,1.856250048E0,5.181370569E1
1.067512936E0,-1.666875076E1,4.895625305E1,1.762500048E0,5.174619185E1
1.077512936E0,-1.681875038E1,4.912500381E1,1.387500048E0,5.194286785E1
1.087512936E0,-1.700625038E1,4.850625229E1,1.181250095E0,5.141463230E1
1.097512936E0,-1.721250153E1,4.818750381E1,1.181250095E0,5.118301559E1
1.107512936E0,-1.740000153E1,4.781250000E1,1.237500072E0,5.089525141E1
1.117512936E0,-1.741875076E1,4.773750305E1,1.181250095E0,5.082988715E1
1.127512936E0,-1.768125153E1,4.753125000E1,1.331250072E0,5.073084475E1
1.137512936E0,-1.790625000E1,4.723125076E1,1.368750095E0,5.053017232E1
1.147512936E0,-1.788750076E1,4.710000229E1,1.387500048E0,5.040136958E1
1.157512936E0,-1.773750114E1,4.689375305E1,1.537500024E0,5.015981388E1
1.167512936E0,-1.781250000E1,4.698750305E1,1.631250024E0,5.027694875E1
1.177512936E0,-1.786875153E1,4.704375076E1,1.575000048E0,5.034766521E1
1.187512936E0,-1.786875153E1,4.708125305E1,1.387500048E0,5.037719550E1
1.197512936E0,-1.815000153E1,4.691250229E1,1.537500024E0,5.032463942E1
1.207512936E0,-1.820625114E1,4.663125229E1,1.443750024E0,5.008019254E1
1.217512936E0,-1.815000153E1,4.672500229E1,1.481250048E0,5.014820531E1
1.227512936E0,-1.826250076E1,4.666875076E1,1.593750119E0,5.014011639E1
1.237512936E0,-1.873125076E1,4.663125229E1,1.331250072E0,5.027032596E1
1.247512936E0,-1.876875114E1,4.661250305E1,9.000000358E-1,5.025735230E1
1.257512936E0,-1.861875153E1,4.636875153E1,9.000000358E-1,4.997528416E1
1.267512936E0,-1.867500114E1,4.648125076E1,5.437500477E-1,5.009548886E1
1.277512936E0,-1.841250038E1,4.642500305E1,3.000000119E-1,4.994387929E1
1.287512936E0,-1.837500000E1,4.680000305E1,1.875000075E-2,5.027803956E1
1.297512936E0,-1.826250076E1,4.685625076E1,-3.562500179E-1,5.029069580E1
1.307512936E0,-1.830000114E1,4.687500000E1,-6.375000477E-1,5.032456729E1
1.317512936E0,-1.803750038E1,4.706250000E1,-9.750000238E-1,5.041012747E1
1.327512936E0,-1.807500076E1,4.715625000E1,-6.187500358E-1,5.050544939E1
1.337512936E0,-1.828125000E1,4.721250153E1,-5.812500119E-1,5.063163293E1
1.347512936E0,-1.839375114E1,4.726875305E1,-3.562500179E-1,5.072269719E1
1.357512936E0,-1.861875153E1,4.743750000E1,-4.687500298E-1,5.096267302E1
1.367512936E0,-1.888125038E1,4.717500305E1,-1.875000000E-1,5.081355808E1
1.377512936E0,-1.899375153E1,4.713750076E1,-1.125000045E-1,5.082046076E1
1.387512936E0,-1.895625114E1,4.730625153E1,-2.812500000E-1,5.096371251E1
1.397512936E0,-1.890000153E1,4.723125076E1,2.062500119E-1,5.087281834E1
1.407512936E0,-1.893750000E1,4.728750229E1,3.562500179E-1,5.093980460E1
1.417512936E0,-1.888125038E1,4.751250076E1,5.625000224E-2,5.112672989E1
1.427512936E0,-1.910625076E1,4.783125305E1,-1.312500089E-1,5.150625994E1
1.437512936E0,-1.912500000E1,4.777500153E1,-5.625000224E-2,5.146085464E1
1.447512936E0,-1.890000153E1,4.783125305E1,-1.687500030E-1,5.143021780E1
1.457512936E0,-1.906875038E1,4.794375229E1,-1.125000045E-1,5.159683402E1
1.467512936E0,-1.912500000E1,4.762500000E1,2.062500119E-1,5.132201077E1
1.477512936E0,-1.920000076E1,4.760625076E1,1.125000045E-1,5.133232702E1
1.487512936E0,-1.950000000E1,4.755000305E1,-7.500000298E-2,5.139317479E1
1.497512936E0,-1.953750038E1,4.766250229E1,2.062500119E-1,5.151184897E1
1.507512936E0,-1.923750114E1,4.756875229E1,2.437500060E-1,5.131205569E1
1.517512936E0,-1.948125076E1,4.773750305E1,1.875000000E-1,5.155990191E1
1.527512936E0,-1.950000000E1,4.781250000E1,3.562500179E-1,5.163731277E1
1.537512936E0,-1.953750038E1,4.785000229E1,3.562500179E-1,5.168620275E1
1.547512936E0,-1.987500000E1,4.841250229E1,2.062500119E-1,5.233381834E1
1.557512936E0,-1.985625076E1,4.867500305E1,2.250000089E-1,5.256973694E1
1.567512936E0,-1.965000153E1,4.886250305E1,2.062500119E-1,5.266601659E1
1.577512936E0,-1.981875038E1,4.867500305E1,1.125000045E-1,5.255522281E1
1.587512936E0,-1.978125000E1,4.871250153E1,2.250000089E-1,5.257619501E1
1.597512936E0,-1.951875114E1,4.863750076E1,4.875000119E-1,5.241016870E1
1.607512936E0,-1.985625076E1,4.869375229E1,1.687500030E-1,5.258688699E1
1.617512936E0,-2.010000038E1,4.882500076E1,2.625000179E-1,5.280113276E1
1.627512936E0,-1.959375000E1,4.848750305E1,4.312500060E-1,5.229855608E1
1.637512936E0,-1.978125000E1,4.858125305E1,5.062500238E-1,5.245657527E1
1.647512936E0,-2.004375076E1,4.856250381E1,6.562500000E-1,5.254045475E1
1.657512936E0,-2.006250000E1,4.867500305E1,9.000000358E-1,5.265519754E1
1.667512936E0,-2.038125038E1,4.845000076E1,8.812500238E-1,5.256971127E1
1.677512936E0,-2.070000076E1,4.837500381E1,1.012500048E0,5.262752305E1
1.687512936E0,-2.062500000E1,4.850625229E1,1.406250000E0,5.272783587E1
1.697512936E0,-2.040000153E1,4.848750305E1,1.650000095E0,5.263003434E1
1.707512936E0,-2.079375076E1,4.856250381E1,1.668750048E0,5.285339700E1
1.717512936E0,-2.077500153E1,4.831875229E1,1.912500024E0,5.263041105E1
1.727512936E0,-2.060625076E1,4.856250381E1,1.987500072E0,5.279095097E1
1.737512936E0,-2.043750000E1,4.863750076E1,1.875000119E0,5.279027858E1
1.747512936E0,-2.064375114E1,4.888125229E1,2.118750095E0,5.310395831E1
1.757512936E0,-2.058750153E1,4.880625153E1,2.231250048E0,5.301767520E1
1.767512936E0,-2.088750076E1,4.869375229E1,2.250000000E0,5.303236465E1
1.777512936E0,-2.073750114E1,4.848750305E1,2.250000000E0,5.278394080E1
1.787512936E0,-2.088750076E1,4.848750305E1,2.400000095E0,5.284965128E1
1.797512936E0,-2.101875114E1,4.845000076E1,2.437500000E0,5.286900680E1
1.807512936E0,-2.148750114E1,4.830000305E1,2.493750095E0,5.292279084E1
1.817512936E0,-2.171250153E1,4.828125381E1,2.775000095E0,5.301144044E1
1.827512936E0,-2.167500114E1,4.824375153E1,2.943750143E0,5.297103832E1
1.837512936E0,-2.193750000E1,4.846875381E1,2.831250191E0,5.327748099E1
1.847512936E0,-2.205000114E1,4.858125305E1,2.812500000E0,5.342518933E1
1.857512936E0,-2.259375000E1,4.886250305E1,2.700000048E0,5.390094381E1
1.867512936E0,-2.283750153E1,4.895625305E1,2.700000048E0,5.408841086E1
1.877512936E0,-2.300625038E1,4.905000305E1,2.606250048E0,5.424004881E1
1.887512936E0,-2.287500000E1,4.880625153E1,2.793750048E0,5.397333464E1
1.897512936E0,-2.336250114E1,4.871250153E1,2.550000191E0,5.408527309E1
1.907512936E0,-2.355000114E1,4.854375076E1,2.512500048E0,5.401306276E1
1.917512936E0,-2.366250038E1,4.837500381E1,2.793750048E0,5.392457656E1
1.927512936E0,-2.371875000E1,4.831875229E1,2.793750048E0,5.389884937E1
1.937512936E0,-2.375625038E1,4.822500229E1,2.812500000E0,5.383233632E1
1.947512936E0,-2.375625038E1,4.822500229E1,2.737500191E0,5.382847003E1
1.957512936E0,-2.388750076E1,4.826250076E1,2.793750048E0,5.392297017E1
1.967512936E0,-2.409375191E1,4.846875381E1,2.662500143E0,5.419241538E1
1.977512936E0,-2.416875076E1,4.858125305E1,2.775000095E0,5.433200978E1
1.987512936E0,-2.433750153E1,4.880625153E1,2.681250095E0,5.460360126E1
1.997512936E0,-2.439375114E1,4.886250305E1,2.400000095E0,5.466588790E1
2.007512936E0,-2.430000114E1,4.891875076E1,2.343750000E0,5.467199828E1
2.017512936E0,-2.448750114E1,4.893750381E1,2.212500095E0,5.476688916E1
2.027512936E0,-2.473125076E1,4.895625305E1,2.231250048E0,5.489378794E1
2.037512936E0,-2.486250114E1,4.884375381E1,2.306250095E0,5.485594808E1
2.047512936E0,-2.514375114E1,4.867500305E1,2.081250191E0,5.482513790E1
2.057512936E0,-2.516250038E1,4.869375229E1,2.100000143E0,5.485109787E1
2.067512936E0,-2.520000076E1,4.848750305E1,1.856250048E0,5.467653660E1
2.077512936E0,-2.542500114E1,4.863750076E1,1.875000119E0,5.491404910E1
2.087512936E0,-2.570625114E1,4.831875229E1,1.818750024E0,5.476149215E1
2.097512936E0,-2.593125153E1,4.800000000E1,2.006250143E0,5.459354216E1
2.107512936E0,-2.604375076E1,4.775625229E1,1.856250048E0,5.442777095E1
2.117512936E0,-2.638125038E1,4.775625229E1,1.781250119E0,5.458757053E1
2.127512936E0,-2.645625114E1,4.764375305E1,1.837500095E0,5.452739528E1
2.137512936E0,-2.668125153E1,4.747500229E1,1.537500024E0,5.448053718E1
2.147512936E0,-2.690625191E1,4.726875305E1,1.593750119E0,5.441343075E1
2.157512936E0,-2.701875114E1,4.689375305E1,1.275000095E0,5.413559470E1
2.167512936E0,-2.724375153E1,4.696875000E1,1.068750024E0,5.430863376E1
2.177512936E0,-2.718750191E1,4.696875000E1,1.031250000E0,5.427971272E1
2.187512936E0,-2.726250076E1,4.708125305E1,1.143750072E0,5.441687699E1
2.197512936E0,-2.735625076E1,4.681875229E1,1.125000000E0,5.423675550E1
2.207512936E0,-2.754375076E1,4.683750153E1,1.200000048E0,5.434933077E1
2.217512936E0,-2.758125114E1,4.676250076E1,1.387500048E0,5.430821346E1
2.227512936E0,-2.750625038E1,4.680000305E1,1.781250119E0,5.431396641E1
2.237512936E0,-2.750625038E1,4.691250229E1,2.062500000E0,5.442086537E1
2.247512936E0,-2.754375076E1,4.685625076E1,2.362500191E0,5.440356467E1
2.257512936E0,-2.778750038E1,4.672500229E1,2.362500191E0,5.441463428E1
2.267512936E0,-2.790000153E1,4.636875153E1,2.193750143E0,5.415979822E1
2.277512936E0,-2.788125038E1,4.646250153E1,2.118750095E0,5.422745866E1
2.287512936E0,-2.788125038E1,4.629375076E1,1.893750072E0,5.407459451E1
2.297512936E0,-2.797500038E1,4.640625000E1,1.856250048E0,5.421795228E1
2.307512936E0,-2.827500153E1,4.646250153E1,1.425000072E0,5.440836686E1
2.317512936E0,-2.835000038E1,4.653750229E1,1.293750048E0,5.450812261E1
2.327512936E0,-2.865000153E1,4.655625153E1,1.312500000E0,5.468116495E1
2.337512936E0,-2.876250076E1,4.670625305E1,1.293750048E0,5.486737932E1
2.347512936E0,-2.885625076E1,4.693125153E1,1.518750072E0,5.511381115E1
2.357512936E0,-2.893125153E1,4.704375076E1,1.500000000E0,5.524836469E1
2.367512936E0,-2.896875191E1,4.736250305E1,1.650000095E0,5.554383659E1
2.377512936E0,-2.911875153E1,4.749375153E1,1.893750072E0,5.574176543E1
2.387512936E0,-2.930625153E1,4.755000305E1,2.025000095E0,5.589239478E1
2.397512936E0,-2.934375191E1,4.749375153E1,1.856250048E0,5.585837336E1
2.407512936E0,-2.919375038E1,4.768125153E1,1.781250119E0,5.593701512E1
2.417512936E0,-2.896875191E1,4.792500305E1,1.800000072E0,5.602887206E1
2.427512936E0,-2.900625038E1,4.801875305E1,1.500000000E0,5.611963298E1
2.437512936E0,-2.891250038E1,4.820625305E1,1.631250024E0,5.623554470E1
2.447512936E0,-2.906250191E1,4.815000153E1,1.800000072E0,5.626981131E1
2.457512936E0,-2.880000114E1,4.820625305E1,1.556250095E0,5.617566033E1
2.467512936E0,-2.857500076E1,4.824375153E1,1.668750048E0,5.609612247E1
2.477512936E0,-2.870625114E1,4.833750153E1,1.987500072E0,5.625400488E1
2.487512936E0,-2.865000153E1,4.845000076E1,2.062500000E0,5.632476425E1
2.497512936E0,-2.870625114E1,4.831875229E1,2.100000143E0,5.624198323E1
2.507512936E0,-2.872500038E1,4.850625229E1,2.156250000E0,5.641481696E1
2.517512936E0,-2.881875038E1,4.822500229E1,2.006250143E0,5.621562291E1
2.527512936E0,-2.895000076E1,4.833750153E1,1.875000119E0,5.637492548E1
2.537512936E0,-2.896875191E1,4.811250305E1,1.950000048E0,5.619434168E1
2.547512936E0,-2.911875153E1,4.831875229E1,1.593750119E0,5.643707605E1
2.557512936E0,-2.906250191E1,4.846875381E1,1.350000024E0,5.653027166E1
2.567512936E0,-2.938125038E1,4.815000153E1,1.162500024E0,5.641836516E1
2.577512936E0,-2.955000114E1,4.815000153E1,9.000000358E-1,5.650163904E1
2.587512936E0,-2.958750153E1,4.801875305E1,9.937500358E-1,5.641106656E1
2.597512936E0,-2.964375114E1,4.811250305E1,1.125000000E0,5.652283217E1
2.607512936E0,-2.962500191E1,4.801875305E1,1.087500095E0,5.643247327E1
2.617512936E0,-3.013125038E1,4.820625305E1,1.237500072E0,5.686181926E1
2.627512936E0,-3.030000114E1,4.800000000E1,1.443750024E0,5.678181473E1
2.637512936E0,-3.058125114E1,4.785000229E1,1.575000048E0,5.680947338E1
2.647512936E0,-3.050625038E1,4.792500305E1,1.462500095E0,5.682935981E1
2.657512936E0,-3.052500153E1,4.805625153E1,1.500000000E0,5.695111087E1
2.667512936E0,-3.041250038E1,4.788750076E1,1.462500095E0,5.674743884E1
2.677512936E0,-3.033750153E1,4.796250153E1,1.200000048E0,5.676447438E1
2.687512936E0,-3.031875038E1,4.794375229E1,1.125000000E0,5.673707459E1
2.697512936E0,-3.003750038E1,4.771875000E1,6.937500238E-1,5.638982018E1
2.707512936E0,-2.981250191E1,4.781250000E1,4.500000179E-1,5.634734179E1
2.717512936E0,-2.968125153E1,4.792500305E1,3.187500238E-1,5.637272577E1
2.727512936E0,-2.966250038E1,4.800000000E1,4.687500298E-1,5.642768519E1
2.737512936E0,-2.986875153E1,4.771875000E1,3.562500179E-1,5.629696558E1
2.747512936E0,-2.998125076E1,4.771875000E1,4.312500060E-1,5.635725752E1
2.757512936E0,-3.009375191E1,4.768125153E1,3.750000000E-1,5.638507139E1
2.767512936E0,-3.013125038E1,4.751250076E1,3.750000000E-1,5.626251508E1
2.777512936E0,-3.048750114E1,4.749375153E1,5.437500477E-1,5.643970078E1
2.787512936E0,-3.061875153E1,4.730625153E1,4.312500060E-1,5.635224357E1
2.797512936E0,-3.076875114E1,4.723125076E1,4.125000238E-1,5.637089011E1
2.807512936E0,-3.078750038E1,4.713750076E1,2.250000089E-1,5.630155222E1
2.817512936E0,-3.045000076E1,4.710000229E1,4.500000179E-1,5.608756780E1
2.827512936E0,-3.056250191E1,4.728750229E1,2.812500000E-1,5.630500419E1
2.837512936E0,-3.073125076E1,4.732500076E1,3.375000060E-1,5.642853336E1
2.847512936E0,-3.043125153E1,4.738125229E1,4.500000179E-1,5.631382280E1
2.857512936E0,-3.013125038E1,4.747500229E1,4.312500060E-1,5.623125526E1
2.867512936E0,-3.020625114E1,4.726875305E1,7.312500477E-1,5.610068939E1
2.877512936E0,-3.030000114E1,4.736250305E1,8.625000119E-1,5.623202531E1
2.887512936E0,-3.031875038E1,4.741875076E1,1.031250000E0,5.629234429E1
2.897512936E0,-3.045000076E1,4.738125229E1,9.937500358E-1,5.633092538E1
2.907512936E0,-3.058125114E1,4.725000000E1,8.625000119E-1,5.628960231E1
2.917512936E0,-3.054375076E1,4.715625000E1,1.181250095E0,5.619633419E1
2.927512936E0,-3.084375191E1,4.710000229E1,1.012500048E0,5.630961200E1
2.937512936E0,-3.106875038E1,4.721250153E1,1.068750024E0,5.652813262E1
2.947512936E0,-3.110625076E1,4.743750000E1,1.031250000E0,5.673604427E1
2.957512936E0,-3.088125038E1,4.740000153E1,9.750000238E-1,5.658058320E1
2.967512936E0,-3.088125038E1,4.749375153E1,8.437500596E-1,5.665703816E1
2.977512936E0,-3.097500038E1,4.762500000E1,9.750000238E-1,5.682025958E1
2.987512936E0,-3.065625191E1,4.781250000E1,1.237500072E0,5.680996694E1
2.997512936E0,-3.063750076E1,4.777500153E1,1.143750072E0,5.676632266E1
3.007512936E0,-3.086250114E1,4.796250153E1,1.218750000E0,5.704718118E1
3.017512936E0,-3.065625191E1,4.779375076E1,1.087500095E0,5.679111770E1
3.027512936E0,-3.061875153E1,4.786875153E1,1.031250000E0,5.683299037E1
3.037512936E0,-3.065625191E1,4.777500153E1,1.087500095E0,5.677533979E1
3.047512936E0,-3.073125076E1,4.768125153E1,1.106250048E0,5.673742424E1
3.057512936E0,-3.069375038E1,4.773750305E1,9.750000238E-1,5.676201314E1
3.067512936E0,-3.088125038E1,4.764375305E1,9.000000358E-1,5.678370215E1
3.077512936E0,-3.091875076E1,4.758750153E1,6.562500000E-1,5.675359120E1
3.087512936E0,-3.071250153E1,4.771875000E1,6.562500000E-1,5.675180628E1
3.097512936E0,-3.090000153E1,4.783125305E1,6.000000238E-1,5.694733412E1
3.107512936E0,-3.118125153E1,4.756875229E1,5.625000000E-1,5.688033973E1
3.117512936E0,-3.127500153E1,4.779375076E1,4.687500298E-1,5.711906914E1
3.127512936E0,-3.135000038E1,4.785000229E1,4.875000119E-1,5.720736753E1
3.137512936E0,-3.146250153E1,4.805625153E1,4.125000238E-1,5.744094767E1
3.147512936E0,-3.120000076E1,4.815000153E1,5.062500238E-1,5.737699002E1
3.157512936E0,-3.135000038E1,4.846875381E1,6.375000477E-1,5.772736809E1
3.167512936E0,-3.135000038E1,4.833750153E1,5.437500477E-1,5.761624981E1
3.177512936E0,-3.103125191E1,4.845000076E1,6.562500000E-1,5.753930685E1
3.187512936E0,-3.080625153E1,4.882500076E1,7.687500119E-1,5.773644264E1
3.197512936E0,-3.088125038E1,4.858125305E1,7.875000238E-1,5.757091218E1
3.207512936E0,-3.084375191E1,4.854375076E1,9.562500119E-1,5.752171054E1
3.217512936E0,-3.076875114E1,4.839375305E1,9.187500477E-1,5.735429786E1
3.227512936E0,-3.099375153E1,4.850625229E1,9.000000358E-1,5.756977631E1
3.237512936E0,-3.112500191E1,4.841250229E1,8.062500358E-1,5.756028284E1
3.247512936E0,-3.106875038E1,4.841250229E1,9.562500119E-1,5.753218267E1
3.257512936E0,-3.118125153E1,4.850625229E1,9.375000596E-1,5.767153426E1
3.267512936E0,-3.127500153E1,4.839375305E1,9.937500358E-1,5.762871328E1
3.277512936E0,-3.106875038E1,4.843125153E1,1.050000072E0,5.754959491E1
3.287512936E0,-3.097500038E1,4.841250229E1,9.187500477E-1,5.748099797E1
3.297512936E0,-3.093750191E1,4.822500229E1,9.562500119E-1,5.730352768E1
3.307512936E0,-3.099375153E1,4.788750076E1,7.312500477E-1,5.704699895E1
3.317512936E0,-3.088125038E1,4.764375305E1,7.500000000E-1,5.678152279E1
3.327512936E0,-3.078750038E1,4.749375153E1,7.125000358E-1,5.660418951E1
3.337512936E0,-3.076875114E1,4.728750229E1,6.187500358E-1,5.641991467E1
3.347512936E0,-3.080625153E1,4.726875305E1,3.375000060E-1,5.642228331E1
