22:55:37.796	-0.02
22:55:37.796	-0.02
22:55:37.812	-0.03
22:55:37.922	-0.03
22:55:38.032	-0.03
22:55:38.111	-0.03
22:55:38.205	-0.03
22:55:38.284	-0.03
22:55:38.378	-0.03
22:55:38.471	-0.02
22:55:38.566	-0.02
22:55:38.645	-0.02
22:55:38.739	-0.02
22:55:38.817	-0.02
22:55:38.927	-0.02
22:55:39.021	-0.01
22:55:39.100	-0.01
22:55:39.194	-0.01
22:55:39.272	-0.01
22:55:39.387	-0.01
22:55:39.461	-0.01
22:55:39.557	-0.01
22:55:39.650	-0.01
22:55:39.729	-0.00
22:55:39.839	0.00
22:55:39.917	0.00
22:55:40.012	-0.00
22:55:40.106	-0.00
22:55:40.184	-0.00
22:55:40.294	-0.00
22:55:40.372	0.00
22:55:40.467	0.00
22:55:40.561	0.00
22:55:40.640	0.00
22:55:40.735	0.00
22:55:40.829	0.00
22:55:40.923	0.00
22:55:41.002	-0.00
22:55:41.096	0.00
22:55:41.191	0.00
22:55:41.285	0.00
22:55:41.363	-0.01
22:55:41.489	-0.01
22:55:41.552	-0.01
22:55:41.646	-0.01
22:55:41.740	-0.01
22:55:41.835	-0.01
22:55:41.913	-0.01
22:55:42.008	-0.01
22:55:42.102	-0.01
22:55:42.196	-0.01
22:55:42.275	-0.02
22:55:42.385	-0.01
22:55:42.463	-0.01
22:55:42.560	-0.01
22:55:42.654	-0.01
22:55:42.732	-0.01
22:55:42.827	-0.01
22:55:42.926	-0.01
22:55:43.020	-0.01
22:55:43.110	-0.01
22:55:43.189	-0.00
22:55:43.286	-0.00
22:55:43.377	-0.00
22:55:43.456	-0.00
22:55:43.550	-0.00
22:55:43.644	-0.01
22:55:43.739	-0.01
22:55:43.817	-0.01
22:55:43.912	-0.00
22:55:44.006	0.38
22:55:44.100	3.22
22:55:44.194	7.37
22:55:44.288	12.32
22:55:44.366	18.02
22:55:44.460	27.85
22:55:44.555	35.34
22:55:44.649	45.66
22:55:44.728	56.39
22:55:44.822	69.56
22:55:44.916	81.36
22:55:45.011	94.90
22:55:45.094	109.79
22:55:45.200	126.07
22:55:45.278	143.39
22:55:45.372	161.39
22:55:45.466	183.95
22:55:45.545	207.16
22:55:45.639	229.81
22:55:45.734	251.53
22:55:45.828	272.01
22:55:45.906	291.63
22:55:46.000	309.41
22:55:46.094	331.57
22:55:46.192	355.93
22:55:46.267	381.12
22:55:46.377	402.41
22:55:46.455	422.14
22:55:46.550	442.10
22:55:46.650	463.19
22:55:46.723	486.81
22:55:46.849	509.97
22:55:46.893	529.61
22:55:47.012	545.94
22:55:47.101	562.80
22:55:47.184	579.91
22:55:47.273	596.90
22:55:47.368	614.46
22:55:47.462	633.83
22:55:47.545	652.80
22:55:47.639	672.02
22:55:47.734	694.38
22:55:47.828	717.93
22:55:47.922	745.83
22:55:48.016	780.50
22:55:48.095	820.52
