23:40:54.712	0.04
23:40:54.712	0.04
23:40:54.712	0.04
23:40:54.728	0.04
23:40:54.822	0.04
23:40:54.916	0.04
23:40:55.015	0.04
23:40:55.105	0.04
23:40:55.189	0.04
23:40:55.293	0.04
23:40:55.371	0.04
23:40:55.471	0.05
23:40:55.561	0.05
23:40:55.655	0.05
23:40:55.734	0.05
23:40:55.828	0.05
23:40:55.922	0.05
23:40:56.016	0.04
23:40:56.095	0.04
23:40:56.190	0.05
23:40:56.283	0.05
23:40:56.378	0.05
23:40:56.472	0.05
23:40:56.551	0.04
23:40:56.629	0.04
23:40:56.739	0.04
23:40:56.833	0.05
23:40:56.928	0.05
23:40:57.006	0.04
23:40:57.086	0.04
23:40:57.195	0.04
23:40:57.289	0.04
23:40:57.383	0.04
23:40:57.462	0.04
23:40:57.556	0.04
23:40:57.651	0.04
23:40:57.730	0.05
23:40:57.823	0.05
23:40:57.918	0.05
23:40:58.013	0.05
23:40:58.107	0.05
23:40:58.185	0.05
23:40:58.279	0.06
23:40:58.374	0.06
23:40:58.468	0.06
23:40:58.566	0.06
23:40:58.645	0.06
23:40:58.735	0.06
23:40:58.829	0.24
23:40:58.923	1.75
23:40:59.018	5.70
23:40:59.082	11.43
23:40:59.194	16.49
23:40:59.285	19.54
23:40:59.364	20.86
23:40:59.457	24.81
23:40:59.552	31.06
23:40:59.652	41.86
23:40:59.731	56.75
23:40:59.809	75.46
23:40:59.919	93.25
23:41:00.013	110.16
23:41:00.109	127.65
23:41:00.190	146.13
23:41:00.280	164.47
23:41:00.374	181.86
23:41:00.453	199.17
23:41:00.547	213.69
23:41:00.657	223.55
23:41:00.736	234.35
23:41:00.830	247.93
23:41:00.909	263.90
23:41:01.003	279.23
23:41:01.098	289.32
23:41:01.192	298.67
23:41:01.286	310.47
23:41:01.365	320.76
23:41:01.459	332.87
23:41:01.553	346.05
23:41:01.632	360.71
23:41:01.727	375.68
23:41:01.821	387.55
23:41:01.915	398.23
23:41:02.009	407.64
23:41:02.087	416.42
23:41:02.182	426.48
23:41:02.292	441.63
23:41:02.355	455.55
23:41:02.465	469.64
23:41:02.543	482.73
23:41:02.622	492.67
23:41:02.732	498.74
23:41:02.827	504.68
23:41:02.921	510.04
23:41:03.002	514.07
23:41:03.094	517.94
23:41:03.188	521.05
23:41:03.267	522.02
23:41:03.361	524.08
23:41:03.455	528.74
23:41:03.550	535.79
23:41:03.644	544.51
23:41:03.724	554.21
23:41:03.821	561.33
23:41:03.912	566.81
23:41:04.006	572.65
23:41:04.104	578.81
23:41:04.178	583.85
23:41:04.273	589.97
23:41:04.366	597.12
23:41:04.461	604.87
23:41:04.559	612.69
23:41:04.638	617.87
23:41:04.732	617.87
23:41:04.811	616.62
23:41:04.905	614.15
23:41:04.999	608.74
23:41:05.093	600.78
23:41:05.187	591.62
23:41:05.271	580.72
23:41:05.360	568.39
23:41:05.454	556.16
23:41:05.549	543.69
23:41:05.643	529.71
23:41:05.721	515.74
23:41:05.800	501.72
23:41:05.911	486.61
23:41:05.989	471.01
23:41:06.083	454.58
23:41:06.177	440.35
23:41:06.256	431.26
23:41:06.366	425.92
23:41:06.445	422.23
23:41:06.539	419.43
23:41:06.633	417.19
23:41:06.712	415.18
23:41:06.838	413.54
23:41:06.900	412.30
23:41:06.995	411.20
23:41:07.089	410.19
23:41:07.183	409.33
23:41:07.262	408.61
23:41:07.357	407.91
23:41:07.456	407.41
23:41:07.546	406.78
23:41:07.624	406.24
23:41:07.718	405.81
23:41:07.812	405.47
23:41:07.910	405.26
23:41:08.001	405.09
23:41:08.080	404.94
23:41:08.173	404.89
23:41:08.267	404.88
23:41:08.346	404.87
23:41:08.441	404.85
23:41:08.535	404.87
23:41:08.630	404.88
23:41:08.724	404.86
23:41:08.802	404.86
23:41:08.896	404.85
23:41:08.990	404.72
23:41:09.084	401.61
23:41:09.179	391.81
23:41:09.257	373.02
23:41:09.352	348.17
23:41:09.447	322.88
23:41:09.541	297.57
23:41:09.639	272.25
23:41:09.717	246.96
23:41:09.814	221.66
23:41:09.906	196.35
23:41:09.985	171.05
23:41:10.080	145.75
23:41:10.174	120.44
23:41:10.252	95.13
23:41:10.346	69.83
23:41:10.441	44.66
23:41:10.536	22.45
23:41:10.630	6.97
23:41:10.708	0.44
23:41:10.839	-0.02
23:41:10.897	-0.02
23:41:10.992	-0.01
23:41:11.091	-0.02
23:41:11.181	-0.02
23:41:11.259	-0.01
23:41:11.354	-0.01
23:41:11.448	-0.01
23:41:11.526	-0.01
23:41:11.621	-0.00
23:41:11.714	-0.00
23:41:11.809	-0.00
23:41:11.903	-0.00
23:41:11.981	-0.00
23:41:12.077	-0.01
23:41:12.171	-0.01
23:41:12.265	-0.01
23:41:12.343	-0.02
23:41:12.438	-0.02
23:41:12.522	-0.02
23:41:12.626	-0.02
23:41:12.705	-0.02
23:41:12.799	-0.02
23:41:12.894	-0.02
23:41:12.988	-0.02
23:41:13.088	-0.02
23:41:13.162	-0.02
23:41:13.256	-0.03
23:41:13.351	-0.03
23:41:13.446	-0.03
23:41:13.524	-0.03
