t, peaks/s, omega 
2.9,40.8,85.45132017764236
3.0,40.6,85.03244115716375
3.1,40.4,84.61356213668509
3.2,40.2,84.19468311620646
3.3,40.0,83.77580409572782
3.4,40.0,83.77580409572782
3.5,40.0,83.77580409572782
3.6,40.0,83.77580409572782
3.7,40.0,83.77580409572782
3.8,40.0,83.77580409572782
3.9,40.0,83.77580409572782
4.0,40.0,83.77580409572782
4.1,40.0,83.77580409572782
4.2,39.8,83.35692507524918
4.3,39.6,82.93804605477054
4.4,39.4,82.5191670342919
4.5,39.2,82.10028801381327
4.6,39.0,81.68140899333461
4.7,39.0,81.68140899333461
4.8,39.0,81.68140899333461
4.9,38.8,81.26252997285597
5.0,38.6,80.84365095237735
5.1,38.4,80.4247719318987
5.2,38.4,80.4247719318987
5.3,38.4,80.4247719318987
5.4,38.4,80.4247719318987
5.5,38.4,80.4247719318987
5.6,38.4,80.4247719318987
5.7,38.2,80.00589291142008
5.8,37.8,79.16813487046278
5.9,37.8,79.16813487046278
6.0,37.8,79.16813487046278
6.1,37.6,78.74925584998415
6.2,37.4,78.33037682950551
6.3,37.4,78.33037682950551
6.4,37.2,77.91149780902687
6.5,37.0,77.49261878854823
6.6,37.0,77.49261878854823
6.7,36.8,77.07373976806959
6.8,36.8,77.07373976806959
6.9,36.8,77.07373976806959
7.0,36.6,76.65486074759096
7.1,36.6,76.65486074759096
7.2,36.6,76.65486074759096
7.3,36.4,76.2359817271123
7.4,36.4,76.2359817271123
7.5,36.4,76.2359817271123
7.6,36.2,75.81710270663368
7.7,36.2,75.81710270663368
7.8,36.2,75.81710270663368
7.9,35.8,74.9793446656764
8.0,35.8,74.9793446656764
8.1,35.6,74.56046564519777
8.2,35.6,74.56046564519777
8.3,35.4,74.14158662471911
8.4,35.4,74.14158662471911
8.5,35.2,73.72270760424048
8.6,35.2,73.72270760424048
8.7,35.0,73.30382858376184
8.8,35.0,73.30382858376184
8.9,35.0,73.30382858376184
9.0,35.0,73.30382858376184
9.1,35.0,73.30382858376184
9.2,35.0,73.30382858376184
9.3,35.0,73.30382858376184
9.4,34.8,72.8849495632832
9.5,34.8,72.8849495632832
9.6,34.6,72.46607054280456
9.7,34.6,72.46607054280456
9.8,34.4,72.04719152232592
9.9,34.4,72.04719152232592
10.0,34.2,71.62831250184729
10.1,34.2,71.62831250184729
10.2,33.8,70.79055446089
10.3,33.8,70.79055446089
10.4,33.8,70.79055446089
10.5,33.6,70.37167544041137
10.6,33.6,70.37167544041137
10.7,33.6,70.37167544041137
10.8,33.4,69.95279641993272
10.9,33.4,69.95279641993272
11.0,33.4,69.95279641993272
11.1,33.2,69.5339173994541
11.2,33.2,69.5339173994541
11.3,33.2,69.5339173994541
11.4,33.0,69.11503837897546
11.5,33.0,69.11503837897546
11.6,32.8,68.6961593584968
11.7,32.8,68.6961593584968
11.8,32.8,68.6961593584968
11.9,32.6,68.27728033801817
12.0,32.4,67.85840131753953
12.1,32.4,67.85840131753953
12.2,32.4,67.85840131753953
12.3,32.2,67.43952229706089
12.4,32.2,67.43952229706089
12.5,32.2,67.43952229706089
12.6,32.2,67.43952229706089
12.7,31.8,66.6017642561036
12.8,31.8,66.6017642561036
12.9,31.8,66.6017642561036
13.0,31.8,66.6017642561036
13.1,31.8,66.6017642561036
13.2,31.8,66.6017642561036
13.3,31.6,66.18288523562498
13.4,31.4,65.76400621514632
13.5,31.2,65.3451271946677
13.6,31.0,64.92624817418906
13.7,31.2,65.3451271946677
13.8,31.2,65.3451271946677
13.9,31.2,65.3451271946677
14.0,31.2,65.3451271946677
14.1,31.2,65.3451271946677
14.2,31.0,64.92624817418906
14.3,31.0,64.92624817418906
14.4,31.0,64.92624817418906
14.5,31.0,64.92624817418906
14.6,31.0,64.92624817418906
14.7,30.8,64.50736915371043
14.8,30.6,64.08849013323179
14.9,30.4,63.66961111275314
15.0,30.2,63.2507320922745
15.1,30.0,62.831853071795855
15.2,30.0,62.831853071795855
15.3,30.0,62.831853071795855
15.4,30.0,62.831853071795855
15.5,30.0,62.831853071795855
15.6,30.0,62.831853071795855
15.7,30.0,62.831853071795855
15.8,30.0,62.831853071795855
15.9,29.8,62.41297405131723
16.0,29.6,61.99409503083859
16.1,29.4,61.575216010359945
16.2,29.2,61.156336989881304
16.3,29.0,60.73745796940267
16.4,29.0,60.73745796940267
16.5,29.0,60.73745796940267
16.6,29.0,60.73745796940267
16.7,29.0,60.73745796940267
16.8,28.8,60.31857894892403
16.9,28.8,60.31857894892403
17.0,28.8,60.31857894892403
17.1,28.8,60.31857894892403
17.2,28.8,60.31857894892403
17.3,29.0,60.73745796940267
17.4,29.0,60.73745796940267
17.5,28.8,60.31857894892403
17.6,28.6,59.89969992844539
17.7,28.4,59.480820907966745
17.8,28.4,59.480820907966745
17.9,28.4,59.480820907966745
18.0,28.4,59.480820907966745
18.1,28.4,59.480820907966745
18.2,28.4,59.480820907966745
18.3,28.2,59.06194188748811
18.4,27.8,58.22418384653083
18.5,27.8,58.22418384653083
18.6,27.8,58.22418384653083
18.7,27.8,58.22418384653083
18.8,27.6,57.8053048260522
18.9,27.6,57.8053048260522
19.0,27.6,57.8053048260522
19.1,27.6,57.8053048260522
19.2,27.4,57.386425805573545
19.3,27.4,57.386425805573545
19.4,27.6,57.8053048260522
19.5,27.4,57.386425805573545
19.6,27.2,56.96754678509492
19.7,27.2,56.96754678509492
19.8,27.2,56.96754678509492
19.9,27.0,56.548667764616276
20.0,27.0,56.548667764616276
20.1,26.8,56.12978874413764
20.2,26.8,56.12978874413764
20.3,26.8,56.12978874413764
20.4,26.6,55.710909723659
20.5,26.6,55.710909723659
20.6,26.8,56.12978874413764
20.7,26.6,55.710909723659
20.8,26.6,55.710909723659
20.9,26.6,55.710909723659
21.0,26.4,55.29203070318036
21.1,26.4,55.29203070318036
21.2,26.4,55.29203070318036
21.3,26.2,54.87315168270172
21.4,26.2,54.87315168270172
21.5,26.2,54.87315168270172
21.6,25.8,54.03539364174444
21.7,25.8,54.03539364174444
21.8,25.8,54.03539364174444
21.9,25.8,54.03539364174444
22.0,25.8,54.03539364174444
22.1,25.8,54.03539364174444
22.2,25.8,54.03539364174444
22.3,25.6,53.6165146212658
22.4,25.6,53.6165146212658
22.5,25.4,53.19763560078716
22.6,25.6,53.6165146212658
22.7,25.4,53.19763560078716
22.8,25.4,53.19763560078716
22.9,25.2,52.77875658030852
23.0,25.2,52.77875658030852
23.1,25.0,52.35987755982989
23.2,25.0,52.35987755982989
23.3,25.0,52.35987755982989
23.4,25.0,52.35987755982989
23.5,25.0,52.35987755982989
23.6,25.0,52.35987755982989
23.7,25.0,52.35987755982989
23.8,24.8,51.94099853935125
23.9,24.8,51.94099853935125
24.0,24.6,51.522119518872614
24.1,24.6,51.522119518872614
24.2,24.4,51.103240498393966
24.3,24.6,51.522119518872614
24.4,24.4,51.103240498393966
24.5,24.4,51.103240498393966
24.6,24.2,50.68436147791533
24.7,24.2,50.68436147791533
24.8,24.2,50.68436147791533
24.9,24.2,50.68436147791533
25.0,24.2,50.68436147791533
25.1,24.2,50.68436147791533
25.2,24.2,50.68436147791533
25.3,23.8,49.84660343695805
25.4,23.8,49.84660343695805
25.5,23.8,49.84660343695805
25.6,23.6,49.427724416479414
25.7,23.6,49.427724416479414
25.8,23.6,49.427724416479414
25.9,23.4,49.008845396000766
26.0,23.4,49.008845396000766
26.1,23.4,49.008845396000766
26.2,23.2,48.58996637552213
26.3,23.4,49.008845396000766
26.4,23.4,49.008845396000766
26.5,23.2,48.58996637552213
26.6,23.4,49.008845396000766
26.7,23.4,49.008845396000766
26.8,23.2,48.58996637552213
26.9,23.2,48.58996637552213
27.0,23.2,48.58996637552213
27.1,23.0,48.17108735504349
27.2,23.0,48.17108735504349
27.3,23.0,48.17108735504349
27.4,23.0,48.17108735504349
27.5,23.0,48.17108735504349
27.6,22.8,47.75220833456486
27.7,22.6,47.33332931408622
27.8,22.6,47.33332931408622
27.9,22.6,47.33332931408622
28.0,22.4,46.91445029360758
28.1,22.4,46.91445029360758
28.2,22.6,47.33332931408622
28.3,22.4,46.91445029360758
28.4,22.2,46.49557127312894
28.5,22.2,46.49557127312894
28.6,22.2,46.49557127312894
28.7,22.2,46.49557127312894
28.8,22.2,46.49557127312894
28.9,22.2,46.49557127312894
29.0,22.2,46.49557127312894
29.1,22.2,46.49557127312894
29.2,21.8,45.65781323217166
29.3,21.8,45.65781323217166
29.4,21.8,45.65781323217166
29.5,21.8,45.65781323217166
29.6,21.8,45.65781323217166
29.7,21.8,45.65781323217166
29.8,21.6,45.23893421169302
29.9,21.4,44.82005519121438
30.0,21.2,44.40117617073574
30.1,21.2,44.40117617073574
30.2,21.4,44.82005519121438
30.3,21.4,44.82005519121438
30.4,21.4,44.82005519121438
30.5,21.4,44.82005519121438
30.6,21.2,44.40117617073574
30.7,21.0,43.982297150257104
30.8,21.0,43.982297150257104
30.9,21.0,43.982297150257104
31.0,21.0,43.982297150257104
31.1,20.8,43.56341812977846
31.2,20.6,43.144539109299835
31.3,20.6,43.144539109299835
31.4,20.6,43.144539109299835
31.5,20.6,43.144539109299835
31.6,20.8,43.56341812977846
31.7,21.0,43.982297150257104
31.8,21.0,43.982297150257104
31.9,21.0,43.982297150257104
32.0,21.0,43.982297150257104
32.1,21.0,43.982297150257104
32.2,21.0,43.982297150257104
32.3,20.8,43.56341812977846
32.4,20.6,43.144539109299835
32.5,20.4,42.72566008882118
32.6,20.2,42.306781068342545
32.7,20.0,41.88790204786391
32.8,20.0,41.88790204786391
32.9,20.0,41.88790204786391
33.0,20.0,41.88790204786391
33.1,20.0,41.88790204786391
33.2,20.0,41.88790204786391
33.3,20.0,41.88790204786391
33.4,20.0,41.88790204786391
33.5,20.0,41.88790204786391
33.6,20.0,41.88790204786391
33.7,20.0,41.88790204786391
33.8,19.8,41.46902302738527
33.9,19.6,41.050144006906635
34.0,19.4,40.631264986427986
34.1,19.2,40.21238596594935
34.2,19.0,39.79350694547071
34.3,19.0,39.79350694547071
34.4,19.0,39.79350694547071
34.5,19.0,39.79350694547071
34.6,19.0,39.79350694547071
34.7,19.0,39.79350694547071
34.8,19.2,40.21238596594935
34.9,19.4,40.631264986427986
35.0,19.4,40.631264986427986
35.1,19.4,40.631264986427986
35.2,19.4,40.631264986427986
35.3,19.2,40.21238596594935
35.4,19.0,39.79350694547071
35.5,19.0,39.79350694547071
35.6,19.0,39.79350694547071
35.7,18.8,39.374627924992076
35.8,18.6,38.955748904513435
35.9,18.4,38.53686988403479
36.0,18.4,38.53686988403479
36.1,18.4,38.53686988403479
36.2,18.6,38.955748904513435
36.3,18.8,39.374627924992076
36.4,18.8,39.374627924992076
36.5,18.6,38.955748904513435
36.6,18.4,38.53686988403479
36.7,18.4,38.53686988403479
36.8,18.4,38.53686988403479
36.9,18.6,38.955748904513435
37.0,18.6,38.955748904513435
37.1,18.6,38.955748904513435
37.2,18.4,38.53686988403479
37.3,18.2,38.11799086355615
37.4,18.2,38.11799086355615
