"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
1.5,5.90440518084
1.505,5.27772101053
1.51,4.46404038578
1.515,3.67471850971
1.52,2.95453611219
1.525,2.34827392308
1.53,1.84387559205
1.535,1.41673632246
1.54,1.07497569719
1.545,0.798171735034
1.55,0.578450901077
1.555,0.395391214108
1.56,0.257112257015
1.565,0.147128816054
1.57,0.0578134042662
1.575,-0.0113260742801
1.58,-0.0684092024749
1.585,-0.113189932352
1.59,-0.141731496449
1.595,-0.166090245119
1.6,-0.18626617836
1.605,-0.198568576678
1.61,-0.214807742457
1.615,-0.222927325347
1.62,-0.231046908237
1.625,-0.235229723665
1.63,-0.235229723665
1.635,-0.235229723665
1.64,-0.231046908237
1.645,-0.227110140775
1.65,-0.222927325347
1.655,-0.210870974995
1.66,-0.198568576678
1.665,-0.174209828008
1.67,-0.141731496449
1.675,-0.0969507665723
1.68,-0.0398676383775
1.685,0.0373914230586
1.69,0.147128816054
1.695,0.281471005685
1.7,0.460593925192
1.705,0.70049069239
1.71,1.00165340321
1.715,1.37589236004
1.72,1.85199517494
1.725,2.43783538284
1.73,3.13365903169
1.735,3.93503725812
1.74,4.78144226239
1.745,5.66032559821
1.75,5.91670757916
1.755,5.90022236541
1.76,5.88816601506
1.765,5.87586361674
1.77,5.87586361674
1.775,5.88004643217
1.78,5.88398319963
1.785,5.90022236541
1.79,5.92064434662
1.795,5.59930570256
1.8,4.76520309661
1.805,3.95545923933
1.81,3.18237652903
1.815,2.50303809392
1.82,1.93737381927
1.825,1.47357340268
1.83,1.09515163043
1.835,0.786115384682
1.84,0.54178975409
1.845,0.342490901341
1.85,0.191909545931
1.855,0.0740525700458
1.86,-0.0196917051362
1.865,-0.0846483682544
1.87,-0.137548681021
1.875,-0.174209828008
1.88,-0.206688159567
1.885,-0.222927325347
1.89,-0.239166491127
1.895,-0.255651704872
1.9,-0.259588472334
1.905,-0.271890870652
1.91,-0.271890870652
1.915,-0.271890870652
1.92,-0.271890870652
1.925,-0.271890870652
1.93,-0.259588472334
1.935,-0.251468889444
1.94,-0.235229723665
1.945,-0.198568576678
1.95,-0.149851079339
1.955,-0.0807116007927
1.96,0.016969441851
1.965,0.159431214372
1.97,0.358730067121
1.975,0.615112048064
1.98,0.961055488762
1.985,1.41255350703
1.99,1.98215454914
1.995,2.69421736378
2,3.55686153383
2.005,4.48839913445
2.01,5.46496351292
2.015,5.91670757916
2.02,5.90440518084
2.025,5.88816601506
2.03,5.88816601506
2.035,5.88398319963
2.04,5.88816601506
2.045,5.90440518084
2.05,5.91670757916
2.055,5.69280392977
2.06,4.89117965538
2.065,4.11022341016
2.07,3.36149944854
2.075,2.70233694667
2.08,2.14503830287
2.085,1.68517465375
2.09,1.31487246438
2.095,1.00583621864
2.1,0.761510588047
2.105,0.562211735298
2.11,0.399574029536
2.115,0.269414655333
2.12,0.1636140298
2.125,0.0740525700458
2.13,0.00884985896118
2.135,-0.0479872212672
2.14,-0.0927679511442
2.145,-0.125246282703
2.15,-0.153787846801
2.155,-0.17814659547
2.16,-0.194631809216
2.165,-0.210870974995
2.17,-0.227110140775
2.175,-0.239166491127
2.18,-0.243349306555
2.185,-0.251468889444
2.19,-0.251468889444
2.195,-0.263771287762
2.2,-0.267708055224
2.205,-0.271890870652
2.21,-0.271890870652
2.215,-0.267708055224
2.22,-0.263771287762
2.225,-0.255651704872
2.23,-0.239166491127
2.235,-0.227110140775
2.24,-0.202751392106
2.245,-0.166090245119
2.25,-0.121309515242
2.255,-0.0642263870468
2.26,0.00491309149947
2.265,0.106530901605
2.27,0.228570692918
2.275,0.387271631218
2.28,0.574514133616
2.285,0.822530483703
2.29,1.11975642706
2.295,1.48169298557
2.3,1.9130150706
2.305,2.42971579995
2.31,3.03597798905
2.315,3.71556247213
2.32,4.43156205423
2.325,5.17610320042
2.33,5.85150486807
2.335,5.91670757916
2.34,5.90022236541
2.345,5.88816601506
2.35,5.88398319963
2.355,5.88398319963
2.36,5.88004643217
2.365,5.88398319963
2.37,5.88816601506
2.375,5.89210278252
2.38,5.91252476373
2.385,5.79048497241
2.39,5.11508330476
2.395,4.41925965591
2.4,3.73180163791
2.405,3.0765759035
2.41,2.49491851103
2.415,1.99839371492
2.42,1.58355684365
2.425,1.22949382006
2.43,0.936450692127
2.435,0.688434342039
2.44,0.488889441323
2.445,0.33043455099
2.45,0.204211944249
2.455,0.0984113187151
2.46,0.016969441851
2.465,-0.0479872212672
2.47,-0.0969507665723
2.475,-0.137548681021
2.48,-0.166090245119
2.485,-0.190448993788
2.49,-0.202751392106
2.495,-0.210870974995
2.5,-0.218990557885
2.505,-0.231046908237
2.51,-0.227110140775
2.515,-0.222927325347
2.52,-0.210870974995
2.525,-0.194631809216
2.53,-0.16190742969
2.535,-0.117126699814
2.54,-0.0479872212672
2.545,0.0536305888381
2.55,0.204211944249
2.555,0.419749962777
2.56,0.712793090708
2.565,1.11557361163
2.57,1.65663308965
2.575,2.35663955394
2.58,3.25151600758
2.585,4.28098069882
2.59,5.3795848686
2.595,5.92064434662
2.6,5.90440518084
2.605,5.88398319963
2.61,5.88816601506
2.615,5.88816601506
2.62,5.89628559795
2.625,5.91670757916
2.63,5.29396017631
2.635,4.25243913472
2.64,3.25151600758
2.645,2.39723746839
2.65,1.71765298531
2.655,1.17659350729
2.66,0.777995801793
2.665,0.480769858434
2.67,0.261049024477
2.675,0.102594134143
2.68,-0.0155088897081
2.685,-0.0927679511442
2.69,-0.149851079339
2.695,-0.190448993788
2.7,-0.218990557885
2.705,-0.235229723665
2.71,-0.243349306555
2.715,-0.259588472334
2.72,-0.259588472334
2.725,-0.255651704872
2.73,-0.251468889444
2.735,-0.239166491127
2.74,-0.206688159567
2.745,-0.145668263911
2.75,-0.0479872212672
2.755,0.106530901605
2.76,0.342490901341
2.765,0.696553924929
2.77,1.20907183885
2.775,1.92531746891
2.78,2.88957944907
2.785,4.08168184607
2.79,5.36334570282
2.795,5.91670757916
2.8,5.89628559795
2.805,5.89210278252
2.81,5.89628559795
2.815,5.91252476373
2.82,5.58306653678
2.825,4.40302049013
2.83,3.23134007434
2.835,2.23435371466
2.84,1.48169298557
2.845,0.932513924665
2.85,0.54178975409
2.855,0.277534238223
2.86,0.094228503287
2.865,-0.0317480554877
2.87,-0.109007116924
2.875,-0.17002701258
2.88,-0.202751392106
2.885,-0.227110140775
2.89,-0.239166491127
2.895,-0.247532121983
2.9,-0.247532121983
2.905,-0.239166491127
2.91,-0.214807742457
2.915,-0.16190742969
2.92,-0.056106804157
2.925,0.122770067384
2.93,0.415813195315
2.935,0.887733194788
2.94,1.60373277689
2.945,2.6494366339
2.95,4.04502069908
2.955,5.54222257436
2.96,5.90440518084
2.965,5.88398319963
2.97,5.88816601506
2.975,5.90440518084
2.98,5.76612622375
2.985,4.51300393109
2.99,3.13759579915
2.995,2.02693527902
3,1.23367663549
3.005,0.696553924929
3.01,0.350610484231
3.015,0.118833299923
3.02,-0.0196917051362
3.025,-0.113189932352
3.03,-0.166090245119
3.035,-0.198568576678
3.04,-0.218990557885
3.045,-0.227110140775
3.05,-0.222927325347
3.055,-0.218990557885
3.06,-0.202751392106
3.065,-0.145668263911
3.07,-0.0642263870468
3.075,0.0779893375075
3.08,0.326251735562
3.085,0.71672985817
3.09,1.3271748627
3.095,2.23435371466
3.1,3.49584163817
3.105,5.01346549466
3.11,5.9083419483
3.115,5.89210278252
3.12,5.88398319963
3.125,5.89210278252
3.13,5.91252476373
3.135,5.02552184501
3.14,3.5812202825
3.145,2.33621757273
3.15,1.42879267281
3.155,0.802354550462
3.16,0.395391214108
3.165,0.139009233164
3.17,-0.027811288026
3.175,-0.129429098131
3.18,-0.18626617836
3.185,-0.227110140775
3.19,-0.243349306555
3.195,-0.259588472334
3.2,-0.267708055224
3.205,-0.267708055224
3.21,-0.263771287762
3.215,-0.255651704872
3.22,-0.222927325347
3.225,-0.157970662229
3.23,-0.0479872212672
3.235,0.143192048592
3.24,0.448291526875
3.245,0.916274758885
3.25,1.61185235978
3.255,2.60071913656
3.26,3.90255892656
3.265,5.34686048907
3.27,5.91670757916
3.275,5.89628559795
3.28,5.89210278252
3.285,5.90022236541
3.29,5.89628559795
3.295,4.97680434767
3.3,3.69907725838
3.305,2.55593840669
3.31,1.69329423664
3.315,1.07891246465
3.32,0.643653612162
3.325,0.346673716769
3.33,0.147128816054
3.335,0.00884985896118
3.34,-0.0807116007927
3.345,-0.141731496449
3.35,-0.18626617836
3.355,-0.218990557885
3.36,-0.239166491127
3.365,-0.247532121983
3.37,-0.259588472334
3.375,-0.267708055224
3.38,-0.267708055224
3.385,-0.263771287762
3.39,-0.239166491127
3.395,-0.202751392106
3.4,-0.129429098131
3.405,-0.00738930681837
3.41,0.175670380151
3.415,0.460593925192
3.42,0.88355037936
3.425,1.485875801
3.43,2.31997840695
3.435,3.41439976131
3.44,4.67564163685
3.445,5.80672413819
3.45,5.90440518084
3.455,5.88816601506
3.46,5.88398319963
3.465,5.89210278252
3.47,5.9083419483
3.475,5.80254132277
3.48,4.81392059394
3.485,3.72761882248
3.49,2.75523725944
3.495,1.97821778168
3.5,1.38007517547
3.505,0.932513924665
3.51,0.611175280603
3.515,0.36684965001
3.52,0.196092361359
3.525,0.0698697546177
3.53,-0.0236284725979
3.535,-0.0888311836825
3.54,-0.141731496449
3.545,-0.17002701258
3.55,-0.190448993788
3.555,-0.210870974995
3.56,-0.227110140775
3.565,-0.231046908237
3.57,-0.239166491127
3.575,-0.243349306555
3.58,-0.243349306555
3.585,-0.239166491127
3.59,-0.227110140775
3.595,-0.210870974995
3.6,-0.182329410898
3.605,-0.141731496449
3.61,-0.0888311836825
3.615,-0.00738930681837
3.62,0.110713717033
3.625,0.277534238223
3.63,0.49725507218
3.635,0.802354550462
3.64,1.20095225596
3.645,1.72995538363
3.65,2.39723746839
3.655,3.22322049145
3.66,4.17518007328
3.665,5.18840559874
3.67,5.90022236541
3.675,5.90440518084
3.68,5.88816601506
3.685,5.87586361674
3.69,5.88004643217
3.695,5.88004643217
3.7,5.89210278252
3.705,5.91252476373
3.71,5.85962445096
3.715,5.11090048934
3.72,4.23619996894
3.725,3.40628017842
3.73,2.65755621679
3.735,2.04735726023
3.74,1.54271288123
3.745,1.13599559284
3.75,0.818593716242
3.755,0.566394550726
3.76,0.371032465438
3.765,0.216514342566
3.77,0.0984113187151
3.775,0.00491309149947
3.78,-0.0642263870468
3.785,-0.117126699814
3.79,-0.153787846801
3.795,-0.18626617836
3.8,-0.210870974995
3.805,-0.227110140775
3.81,-0.239166491127
3.815,-0.243349306555
3.82,-0.259588472334
3.825,-0.267708055224
3.83,-0.267708055224
3.835,-0.275827638114
3.84,-0.275827638114
3.845,-0.271890870652
3.85,-0.275827638114
3.855,-0.275827638114
3.86,-0.267708055224
3.865,-0.259588472334
3.87,-0.243349306555
3.875,-0.222927325347
3.88,-0.194631809216
3.885,-0.145668263911
3.89,-0.0927679511442
3.895,-0.0155088897081
3.9,0.0821721529355
3.905,0.212331527138
3.91,0.383334863756
3.915,0.594690066857
3.92,0.863374446119
3.925,1.20095225596
3.93,1.61185235978
3.935,2.11231392335
3.94,2.71045652956
3.945,3.41439976131
3.95,4.17518007328
3.955,4.96450194935
3.96,5.75382382543
3.965,5.91670757916
3.97,5.90440518084
3.975,5.89628559795
3.98,5.88398319963
3.985,5.88398319963
3.99,5.88398319963
3.995,5.89210278252
4,5.90022236541
4.005,5.92064434662
4.01,5.60324247002
4.015,4.83015975972
4.02,4.07749903064
4.025,3.34107746733
4.03,2.68609778089
4.035,2.12043350624
4.04,1.65269632219
4.045,1.26615496704
4.05,0.948753090444
4.055,0.692371109501
4.06,0.488889441323
4.065,0.3223149681
4.07,0.191909545931
4.075,0.0902917358253
4.08,0.00884985896118
4.085,-0.0479872212672
4.09,-0.0969507665723
4.095,-0.137548681021
4.1,-0.16190742969
4.105,-0.18626617836
4.11,-0.202751392106
4.115,-0.218990557885
4.12,-0.231046908237
4.125,-0.235229723665
4.13,-0.243349306555
4.135,-0.243349306555
4.14,-0.243349306555
4.145,-0.243349306555
4.15,-0.231046908237
4.155,-0.206688159567
4.16,-0.17814659547
4.165,-0.121309515242
4.17,-0.0398676383775
4.175,0.0698697546177
4.18,0.236690275808
4.185,0.472650275544
4.19,0.790052152144
4.195,1.22137423717
4.2,1.79909486217
4.205,2.53969924091
4.21,3.46311725865
4.215,4.50070153277
4.22,5.57888372135
4.225,5.91252476373
4.23,5.90022236541
4.235,5.88398319963
4.24,5.88398319963
4.245,5.89210278252
4.25,5.90022236541
4.255,5.91670757916
4.26,5.57888372135
4.265,4.61043892577
4.27,3.65847934393
4.275,2.77565924064
4.28,2.04735726023
4.285,1.46963663522
4.29,1.01395580153
4.295,0.668012360831
4.3,0.403510796998
4.305,0.212331527138
4.31,0.0698697546177
4.315,-0.027811288026
4.32,-0.0969507665723
4.325,-0.141731496449
4.33,-0.182329410898
4.335,-0.202751392106
4.34,-0.218990557885
4.345,-0.222927325347
4.35,-0.222927325347
4.355,-0.222927325347
4.36,-0.202751392106
4.365,-0.17814659547
4.37,-0.125246282703
4.375,-0.0398676383775
4.38,0.094228503287
4.385,0.318132152672
4.39,0.647590379624
4.395,1.13181277741
4.4,1.81533402795
4.405,2.76335684233
4.41,3.9716984051
4.415,5.29396017631
4.42,5.91252476373
4.425,5.89628559795
4.43,5.89210278252
4.435,5.89628559795
4.44,5.9083419483
4.445,5.59118611967
4.45,4.37447892603
4.455,3.16220059579
4.46,2.14503830287
4.465,1.39213152582
4.47,0.842952464911
4.475,0.460593925192
4.48,0.20002912882
4.485,0.0250890247407
4.49,-0.0888311836825
4.495,-0.16190742969
4.5,-0.210870974995
4.505,-0.231046908237
4.51,-0.251468889444
4.515,-0.263771287762
4.52,-0.267708055224
4.525,-0.263771287762
4.53,-0.255651704872
4.535,-0.235229723665
4.54,-0.206688159567
4.545,-0.141731496449
4.55,-0.0236284725979
4.555,0.171733612689
4.56,0.464530692654
4.565,0.928331109237
4.57,1.60791559231
4.575,2.57611433993
4.58,3.84572184633
4.585,5.26566466018
4.59,5.91670757916
4.595,5.89210278252
4.6,5.89210278252
4.605,5.89628559795
4.61,5.90440518084
4.615,4.97262153224
4.62,3.63412059526
4.625,2.45407454862
4.63,1.58355684365
4.635,0.956872673334
4.64,0.529733403739
4.645,0.248992674125
4.65,0.065932987156
4.655,-0.0521700366953
4.66,-0.129429098131
4.665,-0.17814659547
4.67,-0.210870974995
4.675,-0.231046908237
4.68,-0.243349306555
4.685,-0.247532121983
4.69,-0.243349306555
4.695,-0.231046908237
4.7,-0.202751392106
4.705,-0.137548681021
4.71,-0.0236284725979
4.715,0.171733612689
4.72,0.480769858434
4.725,0.969175071652
4.73,1.70953340242
4.735,2.77565924064
4.74,4.17124330582
4.745,5.63178403411
4.75,5.9083419483
4.755,5.88398319963
4.76,5.88004643217
4.765,5.89628559795
4.77,5.85544163553
4.775,4.75708351372
4.78,3.365436216
4.785,2.20605819853
4.79,1.37195559258
4.795,0.798171735034
4.8,0.415813195315
4.805,0.167550797261
4.81,0.00884985896118
4.815,-0.0888311836825
4.82,-0.153787846801
4.825,-0.190448993788
4.83,-0.214807742457
4.835,-0.222927325347
4.84,-0.231046908237
4.845,-0.227110140775
4.85,-0.214807742457
4.855,-0.18626617836
4.86,-0.133611913559
4.865,-0.0398676383775
4.87,0.114650484495
4.875,0.3749692329
4.88,0.765693403475
4.885,1.3557164268
4.89,2.21811454888
4.895,3.39816059553
4.9,4.80580101105
4.905,5.87192684928
4.91,5.90440518084
4.915,5.88816601506
4.92,5.89210278252
4.925,5.90440518084
4.93,5.63178403411
4.935,4.34200059447
4.94,3.04409757194
4.945,2.01069611324
4.95,1.25385256873
4.955,0.733215071916
4.96,0.3749692329
4.965,0.139009233164
4.97,-0.0113260742801
4.975,-0.113189932352
4.98,-0.17814659547
4.985,-0.214807742457
4.99,-0.239166491127
4.995,-0.255651704872
5,-0.263771287762
5.005,-0.267708055224
5.01,-0.267708055224
5.015,-0.263771287762
5.02,-0.251468889444
5.025,-0.231046908237
5.03,-0.18626617836
5.035,-0.113189932352
5.04,0.00491309149947
5.045,0.191909545931
5.05,0.488889441323
5.055,0.916274758885
5.06,1.52647371545
5.065,2.37287871972
5.07,3.49165882274
5.075,4.76520309661
5.08,5.83526570229
5.085,5.9083419483
5.09,5.89628559795
5.095,5.88816601506
5.1,5.89628559795
5.105,5.92064434662
5.11,5.22482069776
5.115,4.08980142896
5.12,3.01555600784
5.125,2.14085548744
5.13,1.47357340268
5.135,0.977294654542
5.14,0.615112048064
5.145,0.358730067121
5.15,0.171733612689
5.155,0.0415742384866
5.16,-0.0521700366953
5.165,-0.113189932352
5.17,-0.16190742969
5.175,-0.194631809216
5.18,-0.222927325347
5.185,-0.235229723665
5.19,-0.251468889444
5.195,-0.263771287762
5.2,-0.271890870652
5.205,-0.271890870652
5.21,-0.275827638114
5.215,-0.271890870652
5.22,-0.267708055224
5.225,-0.243349306555
5.23,-0.210870974995
5.235,-0.145668263911
5.24,-0.0602896195851
5.245,0.0779893375075
5.25,0.269414655333
5.255,0.550155384946
5.26,0.932513924665
5.265,1.46545381979
5.27,2.15315788576
5.275,3.04828038737
5.28,4.11022341016
5.285,5.26148184475
5.29,5.91252476373
5.295,5.90022236541
5.3,5.88816601506
5.305,5.87192684928
5.31,5.87586361674
5.315,5.88816601506
5.32,5.90022236541
5.325,5.92064434662
5.33,5.36728247028
5.335,4.39908372267
5.34,3.48353923985
5.345,2.67379538257
5.35,2.01881569613
5.355,1.50211496678
5.36,1.08309528008
5.365,0.765693403475
5.37,0.517431005421
5.375,0.3223149681
5.38,0.179853195579
5.385,0.065932987156
5.39,-0.0196917051362
5.395,-0.0807116007927
5.4,-0.129429098131
5.405,-0.166090245119
5.41,-0.18626617836
5.415,-0.202751392106
5.42,-0.218990557885
5.425,-0.227110140775
5.43,-0.235229723665
5.435,-0.239166491127
5.44,-0.243349306555
5.445,-0.239166491127
5.45,-0.235229723665
5.455,-0.227110140775
5.46,-0.222927325347
5.465,-0.206688159567
5.47,-0.18626617836
5.475,-0.141731496449
5.48,-0.100887534034
5.485,-0.0317480554877
5.49,0.0698697546177
5.495,0.196092361359
5.5,0.358730067121
5.505,0.574514133616
5.51,0.851072047801
5.515,1.1970154885
5.52,1.64039392387
5.525,2.19793861564
5.53,2.87334028329
5.535,3.67471850971
5.54,4.53736267976
5.545,5.45684393003
5.55,5.92064434662
5.555,5.90022236541
5.56,5.89210278252
5.565,5.88004643217
5.57,5.88398319963
5.575,5.88398319963
5.58,5.89628559795
5.585,5.90440518084
5.59,5.91670757916
5.595,5.38770445149
5.6,4.52112351398
5.605,3.6828380926
5.61,2.90581861485
5.615,2.24665611298
5.62,1.70559663496
5.625,1.27427454993
5.63,0.924394341775
5.635,0.643653612162
5.64,0.427869545667
5.645,0.261049024477
5.65,0.130889650274
5.655,0.0373914230586
5.66,-0.0398676383775
5.665,-0.0969507665723
5.67,-0.141731496449
5.675,-0.17814659547
5.68,-0.206688159567
5.685,-0.222927325347
5.69,-0.239166491127
5.695,-0.251468889444
5.7,-0.259588472334
5.705,-0.263771287762
5.71,-0.267708055224
5.715,-0.267708055224
5.72,-0.271890870652
5.725,-0.263771287762
5.73,-0.263771287762
5.735,-0.255651704872
5.74,-0.239166491127
5.745,-0.218990557885
5.75,-0.182329410898
5.755,-0.133611913559
5.76,-0.0684092024749
5.765,0.0250890247407
5.77,0.147128816054
5.775,0.313949337244
5.78,0.529733403739
5.785,0.822530483703
5.79,1.19283267307
5.795,1.66081590508
5.8,2.24665611298
5.805,2.97077527797
5.81,3.79282153356
5.815,4.67145882142
5.82,5.58306653678
5.825,5.92064434662
5.83,5.90440518084
5.835,5.89628559795
5.84,5.89210278252
5.845,5.89210278252
5.85,5.89628559795
5.855,5.9083419483
5.86,5.90440518084
5.865,5.28584059342
5.87,4.43549882169
5.875,3.59327663285
5.88,2.81232038763
5.885,2.15315788576
5.89,1.61185235978
5.895,1.17659350729
5.9,0.830896114559
5.905,0.554092152408
5.91,0.346673716769
5.915,0.191909545931
5.92,0.0698697546177
5.925,-0.0196917051362
5.93,-0.0888311836825
5.935,-0.141731496449
5.94,-0.174209828008
5.945,-0.202751392106
5.95,-0.222927325347
5.955,-0.243349306555
5.96,-0.243349306555
5.965,-0.259588472334
5.97,-0.263771287762
5.975,-0.255651704872
5.98,-0.243349306555
5.985,-0.218990557885
5.99,-0.166090245119
5.995,-0.0846483682544
6,0.0536305888381
6.005,0.252929441587
6.01,0.554092152408
6.015,0.997470587783
6.02,1.60791559231
6.025,2.43783538284
6.03,3.50789798852
6.035,4.72854194962
6.04,5.81090695362
6.045,5.9083419483
6.05,5.89210278252
6.055,5.88816601506
6.06,5.89210278252
