"Latest: Time (s)","Latest: Magnetic Field (mT)"
3.12,0.0617501717279
3.125,0.0496938213764
3.13,0.0292718401688
3.135,0.00884985896118
3.14,-0.027811288026
3.145,-0.0684092024749
3.15,-0.117126699814
3.155,-0.174209828008
3.16,-0.243349306555
3.165,-0.320608367991
3.17,-0.402050244855
3.175,-0.487428889181
3.18,-0.580927116396
3.185,-0.666551808688
3.19,-0.764232851332
3.195,-0.849611495658
3.2,-0.926870557094
3.205,-1.00019285107
3.21,-1.0570299313
3.215,-1.10181066117
3.22,-1.13428899273
3.225,-1.15077420648
3.23,-1.15077420648
3.235,-1.13428899273
3.24,-1.1059934766
3.245,-1.06514951419
3.25,-1.00831243396
3.255,-0.939172955412
3.26,-0.85354826312
3.265,-0.768169618794
3.27,-0.674671391578
3.275,-0.580927116396
3.28,-0.487428889181
3.285,-0.402050244855
3.29,-0.324791183419
3.295,-0.243349306555
3.3,-0.182329410898
3.305,-0.129429098131
3.31,-0.0807116007927
3.315,-0.0398676383775
3.32,-0.0155088897081
3.325,0.0130326743893
3.33,0.0250890247407
3.335,0.0332086076305
3.34,0.0373914230586
3.345,0.0292718401688
3.35,0.016969441851
3.355,0.000730276071408
3.36,-0.0359308709158
3.365,-0.0642263870468
3.37,-0.109007116924
3.375,-0.166090245119
3.38,-0.227110140775
3.385,-0.296249619321
3.39,-0.373508680757
3.395,-0.450767742193
3.4,-0.544512017375
3.405,-0.629890661701
3.41,-0.723388888917
3.415,-0.817133164099
3.42,-0.894392225535
3.425,-0.963531704081
3.43,-1.02036878431
3.435,-1.07326909708
3.44,-1.10181066117
3.445,-1.12223264238
3.45,-1.12223264238
3.455,-1.11411305949
3.46,-1.08557149539
3.465,-1.04497358095
3.47,-0.992073268179
3.475,-0.931053372522
3.48,-0.849611495658
3.485,-0.764232851332
3.49,-0.682790974468
3.495,-0.585109931824
3.5,-0.50366805496
3.505,-0.414352643173
3.51,-0.341030349198
3.515,-0.263771287762
3.52,-0.198568576678
3.525,-0.141731496449
3.53,-0.0969507665723
3.535,-0.056106804157
3.54,-0.027811288026
3.545,-0.00738930681837
3.55,0.0130326743893
3.555,0.016969441851
3.56,0.016969441851
3.565,0.0130326743893
3.57,-0.00738930681837
3.575,-0.0196917051362
3.58,-0.0521700366953
3.585,-0.0888311836825
3.59,-0.129429098131
3.595,-0.18626617836
3.6,-0.243349306555
3.605,-0.312488785101
3.61,-0.389747846537
3.615,-0.479309306291
3.62,-0.568870766045
3.625,-0.658432225799
3.63,-0.747747637586
3.635,-0.83730909734
3.64,-0.922933789632
3.645,-0.99601003564
3.65,-1.0570299313
3.655,-1.10993024406
3.66,-1.14240857562
3.665,-1.16283055683
3.67,-1.17095013972
3.675,-1.15889378937
3.68,-1.13847180816
3.685,-1.09787389371
3.69,-1.04891034841
3.695,-0.983953685289
3.7,-0.902511808425
3.705,-0.817133164099
3.71,-0.723388888917
3.715,-0.621771078811
3.72,-0.528272851596
3.725,-0.438711391842
3.73,-0.349149932088
3.735,-0.267708055224
3.74,-0.198568576678
3.745,-0.133611913559
3.75,-0.0807116007927
3.755,-0.0359308709158
3.76,0.00491309149947
3.765,0.0250890247407
3.77,0.0496938213764
3.775,0.0578134042662
3.78,0.0617501717279
3.785,0.0617501717279
3.79,0.0578134042662
3.795,0.0373914230586
3.8,0.016969441851
3.805,-0.0196917051362
3.81,-0.056106804157
3.815,-0.100887534034
3.82,-0.157970662229
3.825,-0.222927325347
3.83,-0.300432434749
3.835,-0.373508680757
3.84,-0.463070140511
3.845,-0.556568367727
