t, s[0].ω 
0, 45.00008562195778 
0.001000000000000002, 45.00997513748411 
0.0020000000000000044, 45.02231177023803 
0.003000000000000007, 45.03754785327869 
0.004000000000000005, 45.057094768092774 
0.0049999999999999645, 45.08294181744655 
0.005999999999999924, 45.1169447672879 
0.006999999999999883, 45.1600744237674 
0.007999999999999842, 45.21195053646433 
0.008999999999999802, 45.2708375263824 
0.00999999999999976, 45.334041774468446 
0.01099999999999972, 45.39848898135951 
0.01199999999999968, 45.46125252869295 
0.012999999999999639, 45.5199002674443 
0.013999999999999598, 45.572636220637115 
0.014999999999999557, 45.618282050263346 
0.015999999999999518, 45.65616508016743 
0.016999999999999477, 45.685971646368195 
0.017999999999999437, 45.70760484794115 
0.018999999999999396, 45.72106656259383 
0.019999999999999355, 45.72637021268748 
0.020999999999999314, 45.72348389075432 
0.021999999999999274, 45.712301631578875 
0.022999999999999233, 45.69264201844592 
0.023999999999999192, 45.664276397219666 
0.02499999999999915, 45.62699239552442 
0.02599999999999911, 45.58154055099688 
0.02699999999999907, 45.52827062346981 
0.02799999999999903, 45.467111977341894 
0.02899999999999899, 45.399500530705936 
0.029999999999998948, 45.327590435482044 
0.030999999999998907, 45.254250685078674 
0.031999999999999126, 45.182866189128916 
0.03299999999999943, 45.11690230687407 
0.03399999999999974, 45.05928096535187 
0.035000000000000045, 45.011433126968406 
0.03600000000000035, 44.97234626576137 
0.03700000000000066, 44.94196525431053 
0.038000000000000964, 44.91804514093373 
0.03900000000000127, 44.89843194909072 
0.040000000000001576, 44.88172789197112 
0.04100000000000188, 44.86757536329849 
0.04200000000000219, 44.85649298047544 
0.043000000000002495, 44.84936831960951 
0.0440000000000028, 44.846855846742734 
0.04500000000000311, 44.848973064734615 
0.04600000000000341, 44.85508814257685 
0.04700000000000372, 44.86429432584948 
0.048000000000004026, 44.87598260103564 
0.04900000000000433, 44.8903398548515 
0.05000000000000464, 44.908529335077695 
0.051000000000004944, 44.9324316082912 
0.05200000000000525, 44.964008286073174 
0.05300000000000556, 45.00453621380773 
0.05400000000000586, 45.05404067193998 
