t, peaks/s, omega 
0,7.2,5.654866776461628
0.1,7.4,5.811946409141117
0.2,7.4,5.811946409141117
0.3,7.2,5.654866776461628
0.4,7.2,5.654866776461628
0.5,7.4,5.811946409141117
0.6,7.2,5.654866776461628
0.7,7.2,5.654866776461628
0.8,7.2,5.654866776461628
0.9,7.2,5.654866776461628
1.0,7.0,5.497787143782138
1.1,7.0,5.497787143782138
1.2,7.2,5.654866776461628
1.3,7.2,5.654866776461628
1.4,7.2,5.654866776461628
1.5,7.2,5.654866776461628
1.6,7.2,5.654866776461628
1.7,7.0,5.497787143782138
1.8,7.0,5.497787143782138
1.9,7.2,5.654866776461628
2.0,7.4,5.811946409141117
2.1,7.4,5.811946409141117
2.2,7.4,5.811946409141117
2.3,7.6,5.969026041820607
2.4,7.4,5.811946409141117
2.5,7.2,5.654866776461628
2.6,7.4,5.811946409141117
2.7,7.6,5.969026041820607
2.8,7.4,5.811946409141117
2.9,7.4,5.811946409141117
3.0,7.4,5.811946409141117
3.1,7.2,5.654866776461628
3.2,7.0,5.497787143782138
3.3,7.0,5.497787143782138
3.4,7.0,5.497787143782138
3.5,7.0,5.497787143782138
3.6,7.0,5.497787143782138
3.7,7.0,5.497787143782138
3.8,7.0,5.497787143782138
3.9,7.0,5.497787143782138
4.0,7.0,5.497787143782138
4.1,7.0,5.497787143782138
4.2,7.0,5.497787143782138
4.3,7.0,5.497787143782138
4.4,7.2,5.654866776461628
4.5,7.2,5.654866776461628
4.6,7.2,5.654866776461628
4.7,7.2,5.654866776461628
4.8,7.4,5.811946409141117
4.9,7.2,5.654866776461628
5.0,7.2,5.654866776461628
5.1,7.4,5.811946409141117
5.2,7.6,5.969026041820607
5.3,7.4,5.811946409141117
5.4,7.4,5.811946409141117
5.5,7.6,5.969026041820607
5.6,7.4,5.811946409141117
5.7,7.2,5.654866776461628
5.8,7.2,5.654866776461628
5.9,7.2,5.654866776461628
6.0,7.0,5.497787143782138
6.1,7.0,5.497787143782138
6.2,6.8,5.340707511102648
6.3,6.8,5.340707511102648
6.4,6.8,5.340707511102648
6.5,6.8,5.340707511102648
6.6,6.8,5.340707511102648
6.7,7.0,5.497787143782138
6.8,7.0,5.497787143782138
6.9,7.2,5.654866776461628
7.0,7.2,5.654866776461628
7.1,7.2,5.654866776461628
7.2,7.4,5.811946409141117
7.3,7.6,5.969026041820607
7.4,7.6,5.969026041820607
7.5,7.6,5.969026041820607
7.6,7.8,6.126105674500097
7.7,7.8,6.126105674500097
7.8,7.6,5.969026041820607
7.9,7.4,5.811946409141117
8.0,7.6,5.969026041820607
8.1,7.6,5.969026041820607
8.2,7.4,5.811946409141117
8.3,7.4,5.811946409141117
8.4,7.4,5.811946409141117
8.5,7.2,5.654866776461628
8.6,7.0,5.497787143782138
8.7,7.0,5.497787143782138
8.8,7.0,5.497787143782138
8.9,7.0,5.497787143782138
9.0,7.0,5.497787143782138
9.1,7.0,5.497787143782138
9.2,7.0,5.497787143782138
9.3,7.0,5.497787143782138
9.4,7.0,5.497787143782138
9.5,7.2,5.654866776461628
9.6,7.2,5.654866776461628
9.7,7.2,5.654866776461628
9.8,7.4,5.811946409141117
9.9,7.6,5.969026041820607
10.0,7.4,5.811946409141117
10.1,7.4,5.811946409141117
10.2,7.6,5.969026041820607
10.3,7.6,5.969026041820607
10.4,7.4,5.811946409141117
10.5,7.4,5.811946409141117
10.6,7.6,5.969026041820607
10.7,7.6,5.969026041820607
10.8,7.4,5.811946409141117
10.9,7.4,5.811946409141117
11.0,7.6,5.969026041820607
11.1,7.4,5.811946409141117
11.2,7.2,5.654866776461628
11.3,7.2,5.654866776461628
11.4,7.2,5.654866776461628
11.5,7.0,5.497787143782138
11.6,7.0,5.497787143782138
11.7,7.0,5.497787143782138
11.8,7.0,5.497787143782138
11.9,7.0,5.497787143782138
12.0,7.0,5.497787143782138
12.1,7.2,5.654866776461628
12.2,7.4,5.811946409141117
12.3,7.4,5.811946409141117
12.4,7.6,5.969026041820607
12.5,7.8,6.126105674500097
12.6,7.8,6.126105674500097
12.7,7.6,5.969026041820607
12.8,7.8,6.126105674500097
12.9,7.8,6.126105674500097
13.0,7.8,6.126105674500097
13.1,7.6,5.969026041820607
13.2,7.6,5.969026041820607
13.3,7.6,5.969026041820607
13.4,7.4,5.811946409141117
13.5,7.2,5.654866776461628
13.6,7.2,5.654866776461628
13.7,7.2,5.654866776461628
13.8,7.0,5.497787143782138
13.9,7.0,5.497787143782138
14.0,7.0,5.497787143782138
14.1,7.0,5.497787143782138
14.2,7.0,5.497787143782138
14.3,7.0,5.497787143782138
14.4,7.0,5.497787143782138
14.5,7.0,5.497787143782138
14.6,7.0,5.497787143782138
14.7,7.2,5.654866776461628
14.8,7.4,5.811946409141117
14.9,7.6,5.969026041820607
15.0,7.6,5.969026041820607
15.1,7.8,6.126105674500097
15.2,7.8,6.126105674500097
15.3,7.8,6.126105674500097
15.4,7.8,6.126105674500097
15.5,8.0,6.283185307179586
15.6,8.0,6.283185307179586
15.7,8.0,6.283185307179586
15.8,7.8,6.126105674500097
15.9,7.6,5.969026041820607
16.0,7.6,5.969026041820607
16.1,7.4,5.811946409141117
16.2,7.2,5.654866776461628
16.3,7.2,5.654866776461628
16.4,7.2,5.654866776461628
16.5,7.0,5.497787143782138
16.6,7.0,5.497787143782138
16.7,7.0,5.497787143782138
16.8,7.0,5.497787143782138
16.9,7.0,5.497787143782138
17.0,7.0,5.497787143782138
17.1,7.2,5.654866776461628
17.2,7.4,5.811946409141117
17.3,7.4,5.811946409141117
17.4,7.6,5.969026041820607
17.5,7.8,6.126105674500097
17.6,7.8,6.126105674500097
17.7,7.6,5.969026041820607
17.8,7.8,6.126105674500097
17.9,7.8,6.126105674500097
18.0,7.8,6.126105674500097
18.1,7.8,6.126105674500097
18.2,7.8,6.126105674500097
18.3,7.8,6.126105674500097
18.4,7.8,6.126105674500097
18.5,7.6,5.969026041820607
18.6,7.4,5.811946409141117
