t, peaks/s, omega 
2.2,34.4,72.04719152232592
2.4,34.4,72.04719152232592
2.5,34.4,72.04719152232592
2.6,34.2,71.62831250184729
2.7,34.2,71.62831250184729
2.8,34.0,71.20943348136865
2.9,34.0,71.20943348136865
3.0,34.0,71.20943348136865
3.1,33.8,70.79055446089
3.2,33.8,70.79055446089
3.3,33.6,70.37167544041137
3.4,33.4,69.95279641993272
3.5,33.4,69.95279641993272
3.6,33.4,69.95279641993272
3.7,33.2,69.5339173994541
3.8,33.2,69.5339173994541
3.9,33.2,69.5339173994541
4.0,33.0,69.11503837897546
4.1,33.0,69.11503837897546
4.2,32.8,68.6961593584968
4.3,32.6,68.27728033801817
4.4,32.6,68.27728033801817
4.5,32.6,68.27728033801817
4.6,32.4,67.85840131753953
4.7,32.4,67.85840131753953
4.8,32.4,67.85840131753953
4.9,32.2,67.43952229706089
5.0,32.0,67.02064327658225
5.1,32.0,67.02064327658225
5.2,32.0,67.02064327658225
5.3,32.0,67.02064327658225
5.4,31.8,66.6017642561036
5.5,31.6,66.18288523562498
5.6,31.4,65.76400621514632
5.7,31.2,65.3451271946677
5.8,31.0,64.92624817418906
5.9,31.0,64.92624817418906
6.0,31.0,64.92624817418906
6.1,31.0,64.92624817418906
6.2,31.0,64.92624817418906
6.3,31.0,64.92624817418906
6.4,31.0,64.92624817418906
6.5,31.0,64.92624817418906
6.6,31.0,64.92624817418906
6.7,31.0,64.92624817418906
6.8,31.0,64.92624817418906
6.9,31.0,64.92624817418906
7.0,30.8,64.50736915371043
7.1,30.6,64.08849013323179
7.2,30.4,63.66961111275314
7.3,30.2,63.2507320922745
7.4,30.0,62.831853071795855
7.5,30.0,62.831853071795855
7.6,30.0,62.831853071795855
7.7,30.0,62.831853071795855
7.8,29.8,62.41297405131723
7.9,29.6,61.99409503083859
8.0,29.4,61.575216010359945
8.1,29.2,61.156336989881304
8.2,29.0,60.73745796940267
8.3,29.0,60.73745796940267
8.4,29.0,60.73745796940267
8.5,29.0,60.73745796940267
8.6,29.0,60.73745796940267
8.7,29.0,60.73745796940267
8.8,29.0,60.73745796940267
8.9,29.0,60.73745796940267
9.0,29.0,60.73745796940267
9.1,29.0,60.73745796940267
9.2,29.0,60.73745796940267
9.3,29.0,60.73745796940267
9.4,28.8,60.31857894892403
9.5,28.6,59.89969992844539
9.6,28.4,59.480820907966745
9.7,28.2,59.06194188748811
9.8,28.0,58.64306286700947
9.9,28.0,58.64306286700947
10.0,28.0,58.64306286700947
10.1,28.0,58.64306286700947
10.2,27.8,58.22418384653083
10.3,27.6,57.8053048260522
10.4,27.6,57.8053048260522
10.5,27.6,57.8053048260522
10.6,27.4,57.386425805573545
10.7,27.4,57.386425805573545
10.8,27.6,57.8053048260522
10.9,27.4,57.386425805573545
11.0,27.2,56.96754678509492
11.1,27.2,56.96754678509492
11.2,27.2,56.96754678509492
11.3,27.0,56.548667764616276
11.4,27.0,56.548667764616276
11.5,27.0,56.548667764616276
11.6,27.0,56.548667764616276
11.7,27.0,56.548667764616276
11.8,26.8,56.12978874413764
11.9,26.8,56.12978874413764
12.0,26.8,56.12978874413764
12.1,26.6,55.710909723659
12.2,26.6,55.710909723659
12.3,26.8,56.12978874413764
12.4,26.6,55.710909723659
12.5,26.4,55.29203070318036
12.6,26.4,55.29203070318036
12.7,26.2,54.87315168270172
12.8,26.0,54.45427266222308
12.9,26.0,54.45427266222308
13.0,26.0,54.45427266222308
13.1,26.0,54.45427266222308
13.2,26.0,54.45427266222308
13.3,25.8,54.03539364174444
13.4,25.8,54.03539364174444
13.5,25.6,53.6165146212658
13.6,25.6,53.6165146212658
13.7,25.4,53.19763560078716
13.8,25.6,53.6165146212658
13.9,25.4,53.19763560078716
14.0,25.4,53.19763560078716
14.1,25.2,52.77875658030852
14.2,25.2,52.77875658030852
14.3,25.0,52.35987755982989
14.4,25.0,52.35987755982989
14.5,25.0,52.35987755982989
14.6,25.0,52.35987755982989
14.7,25.0,52.35987755982989
14.8,24.8,51.94099853935125
14.9,24.8,51.94099853935125
15.0,24.6,51.522119518872614
15.1,24.6,51.522119518872614
15.2,24.4,51.103240498393966
15.3,24.6,51.522119518872614
15.4,24.4,51.103240498393966
15.5,24.4,51.103240498393966
15.6,24.2,50.68436147791533
15.7,24.2,50.68436147791533
15.8,24.0,50.26548245743669
15.9,24.0,50.26548245743669
16.0,24.0,50.26548245743669
16.1,23.8,49.84660343695805
16.2,23.8,49.84660343695805
16.3,23.6,49.427724416479414
16.4,23.4,49.008845396000766
16.5,23.4,49.008845396000766
16.6,23.4,49.008845396000766
16.7,23.2,48.58996637552213
16.8,23.4,49.008845396000766
16.9,23.4,49.008845396000766
17.0,23.2,48.58996637552213
17.1,23.4,49.008845396000766
17.2,23.4,49.008845396000766
17.3,23.2,48.58996637552213
17.4,23.2,48.58996637552213
17.5,23.2,48.58996637552213
17.6,23.0,48.17108735504349
17.7,23.0,48.17108735504349
17.8,22.8,47.75220833456486
17.9,22.8,47.75220833456486
18.0,22.8,47.75220833456486
18.1,22.6,47.33332931408622
18.2,22.4,46.91445029360758
18.3,22.4,46.91445029360758
18.4,22.4,46.91445029360758
18.5,22.2,46.49557127312894
18.6,22.2,46.49557127312894
18.7,22.2,46.49557127312894
18.8,22.2,46.49557127312894
18.9,22.0,46.0766922526503
19.0,22.0,46.0766922526503
19.1,22.0,46.0766922526503
19.2,22.0,46.0766922526503
19.3,22.0,46.0766922526503
19.4,22.0,46.0766922526503
19.5,22.0,46.0766922526503
19.6,22.0,46.0766922526503
19.7,22.0,46.0766922526503
19.8,22.0,46.0766922526503
19.9,21.8,45.65781323217166
20.0,21.6,45.23893421169302
20.1,21.4,44.82005519121438
20.2,21.4,44.82005519121438
20.3,21.4,44.82005519121438
20.4,21.4,44.82005519121438
20.5,21.4,44.82005519121438
20.6,21.4,44.82005519121438
20.7,21.2,44.40117617073574
20.8,21.0,43.982297150257104
20.9,21.0,43.982297150257104
21.0,21.0,43.982297150257104
21.1,21.0,43.982297150257104
21.2,20.8,43.56341812977846
21.3,20.6,43.144539109299835
21.4,20.6,43.144539109299835
21.5,20.6,43.144539109299835
21.6,20.6,43.144539109299835
21.7,20.8,43.56341812977846
21.8,21.0,43.982297150257104
21.9,21.0,43.982297150257104
22.0,21.0,43.982297150257104
22.1,21.0,43.982297150257104
22.2,21.0,43.982297150257104
22.3,21.0,43.982297150257104
22.4,20.8,43.56341812977846
22.5,20.6,43.144539109299835
22.6,20.4,42.72566008882118
22.7,20.2,42.306781068342545
22.8,20.0,41.88790204786391
22.9,20.0,41.88790204786391
23.0,19.8,41.46902302738527
23.1,19.6,41.050144006906635
23.2,19.4,40.631264986427986
23.3,19.2,40.21238596594935
23.4,19.0,39.79350694547071
23.5,19.0,39.79350694547071
23.6,19.0,39.79350694547071
23.7,19.0,39.79350694547071
23.8,19.0,39.79350694547071
23.9,18.8,39.374627924992076
24.0,18.8,39.374627924992076
24.1,18.8,39.374627924992076
24.2,18.8,39.374627924992076
24.3,18.8,39.374627924992076
24.4,19.0,39.79350694547071
24.5,19.0,39.79350694547071
24.6,18.8,39.374627924992076
24.7,18.6,38.955748904513435
24.8,18.4,38.53686988403479
24.9,18.4,38.53686988403479
25.0,18.4,38.53686988403479
25.1,18.6,38.955748904513435
25.2,18.6,38.955748904513435
25.3,18.6,38.955748904513435
25.4,18.4,38.53686988403479
25.5,18.2,38.11799086355615
25.6,18.2,38.11799086355615
25.7,18.2,38.11799086355615
25.8,18.2,38.11799086355615
25.9,18.2,38.11799086355615
26.0,18.2,38.11799086355615
26.1,17.8,37.28023282259888
26.2,17.8,37.28023282259888
26.3,17.8,37.28023282259888
26.4,17.8,37.28023282259888
26.5,17.8,37.28023282259888
26.6,17.8,37.28023282259888
26.7,17.8,37.28023282259888
26.8,17.8,37.28023282259888
26.9,17.6,36.86135380212024
27.0,17.4,36.4424747816416
27.1,17.6,36.86135380212024
27.2,17.6,36.86135380212024
27.3,17.4,36.4424747816416
27.4,17.4,36.4424747816416
27.5,17.4,36.4424747816416
27.6,17.2,36.02359576116296
27.7,17.0,35.604716740684324
27.8,17.0,35.604716740684324
27.9,17.2,36.02359576116296
28.0,17.2,36.02359576116296
28.1,17.2,36.02359576116296
28.2,17.2,36.02359576116296
28.3,17.2,36.02359576116296
28.4,17.0,35.604716740684324
28.5,17.0,35.604716740684324
28.6,17.0,35.604716740684324
28.7,17.0,35.604716740684324
28.8,17.0,35.604716740684324
28.9,16.8,35.18583772020568
29.0,16.8,35.18583772020568
29.1,16.6,34.76695869972705
29.2,16.4,34.3480796792484
29.3,16.4,34.3480796792484
29.4,16.4,34.3480796792484
29.5,16.2,33.929200658769766
29.6,16.2,33.929200658769766
29.7,16.2,33.929200658769766
29.8,16.0,33.510321638291124
29.9,16.0,33.510321638291124
30.0,16.0,33.510321638291124
30.1,16.0,33.510321638291124
30.2,16.0,33.510321638291124
30.3,16.0,33.510321638291124
30.4,16.0,33.510321638291124
30.5,16.0,33.510321638291124
30.6,16.0,33.510321638291124
30.7,16.0,33.510321638291124
30.8,15.8,33.09144261781249
30.9,15.8,33.09144261781249
31.0,15.6,32.67256359733385
31.1,15.6,32.67256359733385
31.2,15.4,32.253684576855214
31.3,15.4,32.253684576855214
31.4,15.2,31.83480555637657
31.5,15.2,31.83480555637657
31.6,15.0,31.415926535897928
31.7,15.0,31.415926535897928
31.8,15.0,31.415926535897928
31.9,15.0,31.415926535897928
32.0,15.0,31.415926535897928
32.1,15.0,31.415926535897928
32.2,15.0,31.415926535897928
32.3,15.0,31.415926535897928
32.4,15.0,31.415926535897928
32.5,14.8,30.997047515419293
32.6,14.8,30.997047515419293
32.7,14.6,30.578168494940652
32.8,14.6,30.578168494940652
32.9,14.4,30.159289474462014
33.0,14.4,30.159289474462014
33.1,14.2,29.740410453983372
33.2,14.2,29.740410453983372
33.3,14.0,29.321531433504735
33.4,14.0,29.321531433504735
33.5,14.0,29.321531433504735
33.6,14.0,29.321531433504735
