t, peaks/s, omega 
2.9,44.4,92.99114254625788
3.0,44.4,92.99114254625788
3.1,44.2,92.57226352577925
3.2,44.2,92.57226352577925
3.3,43.8,91.73450548482195
3.4,43.8,91.73450548482195
3.5,43.8,91.73450548482195
3.6,43.6,91.31562646434332
3.7,43.6,91.31562646434332
3.8,43.6,91.31562646434332
3.9,43.4,90.89674744386468
4.0,43.2,90.47786842338604
4.1,43.0,90.0589894029074
4.2,42.8,89.64011038242876
4.3,42.8,89.64011038242876
4.4,42.6,89.22123136195013
4.5,42.4,88.80235234147148
4.6,42.6,89.22123136195013
4.7,42.6,89.22123136195013
4.8,42.4,88.80235234147148
4.9,42.4,88.80235234147148
5.0,42.4,88.80235234147148
5.1,42.2,88.38347332099285
5.2,42.0,87.96459430051421
5.3,42.0,87.96459430051421
5.4,42.0,87.96459430051421
5.5,42.0,87.96459430051421
5.6,41.8,87.54571528003557
5.7,41.6,87.12683625955692
5.8,41.4,86.70795723907828
5.9,41.2,86.28907821859967
6.0,41.0,85.870199198121
6.1,41.2,86.28907821859967
6.2,41.2,86.28907821859967
6.3,41.2,86.28907821859967
6.4,41.2,86.28907821859967
6.5,41.2,86.28907821859967
6.6,41.0,85.870199198121
6.7,41.0,85.870199198121
6.8,41.0,85.870199198121
6.9,41.0,85.870199198121
7.0,41.0,85.870199198121
7.1,40.8,85.45132017764236
7.2,40.6,85.03244115716375
7.3,40.2,84.19468311620646
7.4,39.8,83.35692507524918
7.5,39.4,82.5191670342919
7.6,39.2,82.10028801381327
7.7,39.0,81.68140899333461
7.8,39.0,81.68140899333461
7.9,39.0,81.68140899333461
8.0,39.0,81.68140899333461
8.1,39.0,81.68140899333461
8.2,39.0,81.68140899333461
8.3,39.0,81.68140899333461
8.4,39.0,81.68140899333461
8.5,39.0,81.68140899333461
8.6,39.0,81.68140899333461
8.7,39.0,81.68140899333461
8.8,39.0,81.68140899333461
8.9,38.8,81.26252997285597
9.0,38.6,80.84365095237735
9.1,38.4,80.4247719318987
9.2,38.2,80.00589291142008
9.3,38.2,80.00589291142008
9.4,38.2,80.00589291142008
9.5,38.2,80.00589291142008
9.6,38.2,80.00589291142008
9.7,38.2,80.00589291142008
9.8,37.8,79.16813487046278
9.9,37.8,79.16813487046278
10.0,37.8,79.16813487046278
10.1,37.6,78.74925584998415
10.2,37.4,78.33037682950551
10.3,37.4,78.33037682950551
10.4,37.4,78.33037682950551
10.5,37.2,77.91149780902687
10.6,37.2,77.91149780902687
10.7,37.2,77.91149780902687
10.8,37.2,77.91149780902687
10.9,37.0,77.49261878854823
11.0,36.8,77.07373976806959
11.1,36.8,77.07373976806959
11.2,36.8,77.07373976806959
11.3,36.6,76.65486074759096
11.4,36.4,76.2359817271123
11.5,36.6,76.65486074759096
11.6,36.4,76.2359817271123
11.7,36.2,75.81710270663368
11.8,36.2,75.81710270663368
11.9,36.2,75.81710270663368
12.0,36.0,75.39822368615503
12.1,36.0,75.39822368615503
12.2,35.8,74.9793446656764
12.3,35.8,74.9793446656764
12.4,35.6,74.56046564519777
12.5,35.4,74.14158662471911
12.6,35.4,74.14158662471911
12.7,35.4,74.14158662471911
12.8,35.4,74.14158662471911
12.9,35.4,74.14158662471911
13.0,35.4,74.14158662471911
13.1,35.2,73.72270760424048
13.2,35.2,73.72270760424048
13.3,35.0,73.30382858376184
13.4,35.0,73.30382858376184
13.5,35.0,73.30382858376184
13.6,34.8,72.8849495632832
13.7,34.8,72.8849495632832
13.8,34.6,72.46607054280456
13.9,34.6,72.46607054280456
14.0,34.6,72.46607054280456
14.1,34.6,72.46607054280456
14.2,34.6,72.46607054280456
14.3,34.6,72.46607054280456
14.4,34.4,72.04719152232592
14.5,34.2,71.62831250184729
14.6,34.2,71.62831250184729
14.7,34.0,71.20943348136865
14.8,34.0,71.20943348136865
14.9,33.8,70.79055446089
15.0,33.8,70.79055446089
15.1,33.8,70.79055446089
15.2,33.6,70.37167544041137
15.3,33.4,69.95279641993272
15.4,33.6,70.37167544041137
15.5,33.4,69.95279641993272
15.6,33.2,69.5339173994541
15.7,33.2,69.5339173994541
15.8,33.2,69.5339173994541
15.9,33.0,69.11503837897546
16.0,32.8,68.6961593584968
16.1,32.8,68.6961593584968
16.2,32.8,68.6961593584968
16.3,32.8,68.6961593584968
