t, peaks/s, omega 
2.9,50.2,105.13863414013842
3.0,50.0,104.71975511965978
3.1,50.0,104.71975511965978
3.2,49.8,104.30087609918114
3.3,49.6,103.8819970787025
3.4,49.4,103.46311805822386
3.5,49.2,103.04423903774523
3.6,49.0,102.62536001726657
3.7,49.0,102.62536001726657
3.8,49.0,102.62536001726657
3.9,48.8,102.20648099678793
4.0,48.6,101.7876019763093
4.1,48.4,101.36872295583066
4.2,48.2,100.94984393535202
4.3,48.0,100.53096491487338
4.4,48.0,100.53096491487338
4.5,48.0,100.53096491487338
4.6,47.8,100.11208589439474
4.7,47.6,99.6932068739161
4.8,47.6,99.6932068739161
4.9,47.4,99.27432785343746
5.0,47.2,98.85544883295883
5.1,47.2,98.85544883295883
5.2,47.2,98.85544883295883
5.3,47.0,98.43656981248019
5.4,47.0,98.43656981248019
5.5,46.8,98.01769079200153
5.6,46.8,98.01769079200153
5.7,46.6,97.5988117715229
5.8,46.4,97.17993275104426
5.9,46.2,96.76105373056562
6.0,46.2,96.76105373056562
6.1,46.0,96.34217471008698
6.2,46.0,96.34217471008698
6.3,46.0,96.34217471008698
6.4,45.8,95.92329568960834
6.5,45.8,95.92329568960834
6.6,45.6,95.50441666912972
6.7,45.4,95.08553764865106
6.8,45.2,94.66665862817244
6.9,45.2,94.66665862817244
7.0,45.0,94.2477796076938
7.1,44.8,93.82890058721516
7.2,44.8,93.82890058721516
7.3,44.6,93.41002156673652
7.4,44.4,92.99114254625788
7.5,44.2,92.57226352577925
7.6,44.2,92.57226352577925
7.7,44.0,92.1533845053006
7.8,44.0,92.1533845053006
7.9,44.0,92.1533845053006
8.0,43.8,91.73450548482195
8.1,43.8,91.73450548482195
8.2,43.6,91.31562646434332
8.3,43.4,90.89674744386468
8.4,43.2,90.47786842338604
8.5,43.2,90.47786842338604
8.6,43.0,90.0589894029074
8.7,43.0,90.0589894029074
8.8,43.0,90.0589894029074
8.9,43.0,90.0589894029074
9.0,43.0,90.0589894029074
9.1,42.8,89.64011038242876
9.2,42.6,89.22123136195013
9.3,42.4,88.80235234147148
9.4,42.4,88.80235234147148
9.5,42.2,88.38347332099285
9.6,42.2,88.38347332099285
9.7,42.2,88.38347332099285
9.8,42.0,87.96459430051421
9.9,41.6,87.12683625955692
10.0,41.4,86.70795723907828
10.1,41.4,86.70795723907828
10.2,41.4,86.70795723907828
10.3,41.6,87.12683625955692
10.4,41.6,87.12683625955692
10.5,41.6,87.12683625955692
10.6,41.4,86.70795723907828
10.7,41.2,86.28907821859967
10.8,41.0,85.870199198121
10.9,41.0,85.870199198121
11.0,41.0,85.870199198121
11.1,40.8,85.45132017764236
11.2,40.6,85.03244115716375
11.3,40.4,84.61356213668509
11.4,40.2,84.19468311620646
11.5,40.0,83.77580409572782
11.6,40.0,83.77580409572782
11.7,40.0,83.77580409572782
11.8,40.0,83.77580409572782
11.9,40.0,83.77580409572782
12.0,39.8,83.35692507524918
12.1,39.6,82.93804605477054
12.2,39.4,82.5191670342919
12.3,39.2,82.10028801381327
12.4,39.0,81.68140899333461
12.5,39.0,81.68140899333461
12.6,39.0,81.68140899333461
12.7,39.0,81.68140899333461
12.8,38.8,81.26252997285597
12.9,38.6,80.84365095237735
13.0,38.6,80.84365095237735
13.1,38.6,80.84365095237735
13.2,38.6,80.84365095237735
13.3,38.8,81.26252997285597
13.4,38.8,81.26252997285597
13.5,38.6,80.84365095237735
13.6,38.4,80.4247719318987
13.7,38.2,80.00589291142008
13.8,38.0,79.58701389094142
13.9,38.0,79.58701389094142
14.0,38.0,79.58701389094142
14.1,38.0,79.58701389094142
14.2,37.8,79.16813487046278
14.3,37.6,78.74925584998415
14.4,37.6,78.74925584998415
14.5,37.4,78.33037682950551
14.6,37.2,77.91149780902687
14.7,37.2,77.91149780902687
14.8,37.2,77.91149780902687
14.9,37.0,77.49261878854823
15.0,37.0,77.49261878854823
15.1,36.8,77.07373976806959
15.2,36.8,77.07373976806959
15.3,36.8,77.07373976806959
15.4,36.6,76.65486074759096
15.5,36.6,76.65486074759096
15.6,36.8,77.07373976806959
15.7,36.6,76.65486074759096
15.8,36.6,76.65486074759096
15.9,36.6,76.65486074759096
16.0,36.4,76.2359817271123
16.1,36.2,75.81710270663368
16.2,36.2,75.81710270663368
16.3,36.0,75.39822368615503
16.4,36.0,75.39822368615503
16.5,36.0,75.39822368615503
16.6,35.8,74.9793446656764
16.7,35.8,74.9793446656764
16.8,35.6,74.56046564519777
16.9,35.6,74.56046564519777
17.0,35.4,74.14158662471911
17.1,35.6,74.56046564519777
17.2,35.4,74.14158662471911
17.3,35.4,74.14158662471911
17.4,35.2,73.72270760424048
17.5,35.2,73.72270760424048
17.6,35.0,73.30382858376184
17.7,34.8,72.8849495632832
17.8,34.8,72.8849495632832
17.9,34.6,72.46607054280456
18.0,34.6,72.46607054280456
18.1,34.4,72.04719152232592
18.2,34.4,72.04719152232592
18.3,34.2,71.62831250184729
18.4,34.2,71.62831250184729
18.5,34.0,71.20943348136865
18.6,34.0,71.20943348136865
18.7,33.8,70.79055446089
18.8,33.8,70.79055446089
18.9,33.8,70.79055446089
19.0,33.8,70.79055446089
19.1,33.8,70.79055446089
19.2,33.8,70.79055446089
19.3,33.8,70.79055446089
19.4,33.8,70.79055446089
19.5,33.6,70.37167544041137
19.6,33.4,69.95279641993272
19.7,33.4,69.95279641993272
19.8,33.2,69.5339173994541
19.9,33.0,69.11503837897546
20.0,33.0,69.11503837897546
20.1,33.0,69.11503837897546
20.2,33.0,69.11503837897546
20.3,32.8,68.6961593584968
20.4,32.8,68.6961593584968
20.5,32.8,68.6961593584968
20.6,32.8,68.6961593584968
20.7,32.6,68.27728033801817
20.8,32.8,68.6961593584968
20.9,32.8,68.6961593584968
21.0,32.6,68.27728033801817
21.1,32.4,67.85840131753953
21.2,32.4,67.85840131753953
21.3,32.4,67.85840131753953
21.4,32.2,67.43952229706089
21.5,32.2,67.43952229706089
21.6,32.2,67.43952229706089
21.7,32.2,67.43952229706089
21.8,31.8,66.6017642561036
21.9,31.8,66.6017642561036
22.0,31.8,66.6017642561036
22.1,31.8,66.6017642561036
22.2,31.8,66.6017642561036
22.3,31.8,66.6017642561036
22.4,31.6,66.18288523562498
22.5,31.4,65.76400621514632
22.6,31.2,65.3451271946677
22.7,31.0,64.92624817418906
22.8,31.2,65.3451271946677
22.9,31.2,65.3451271946677
23.0,31.2,65.3451271946677
23.1,31.2,65.3451271946677
23.2,31.2,65.3451271946677
23.3,31.0,64.92624817418906
23.4,31.0,64.92624817418906
23.5,31.0,64.92624817418906
23.6,31.0,64.92624817418906
23.7,31.0,64.92624817418906
23.8,30.8,64.50736915371043
23.9,30.6,64.08849013323179
24.0,30.4,63.66961111275314
24.1,30.2,63.2507320922745
24.2,30.0,62.831853071795855
24.3,30.0,62.831853071795855
24.4,30.0,62.831853071795855
24.5,30.0,62.831853071795855
24.6,30.0,62.831853071795855
24.7,30.0,62.831853071795855
24.8,30.0,62.831853071795855
24.9,30.0,62.831853071795855
25.0,30.0,62.831853071795855
25.1,30.0,62.831853071795855
25.2,30.0,62.831853071795855
25.3,30.0,62.831853071795855
25.4,30.0,62.831853071795855
25.5,30.0,62.831853071795855
25.6,30.0,62.831853071795855
25.7,29.8,62.41297405131723
25.8,29.6,61.99409503083859
25.9,29.4,61.575216010359945
26.0,29.2,61.156336989881304
26.1,29.0,60.73745796940267
26.2,29.0,60.73745796940267
26.3,29.0,60.73745796940267
26.4,29.0,60.73745796940267
26.5,29.0,60.73745796940267
26.6,28.8,60.31857894892403
26.7,28.8,60.31857894892403
26.8,28.8,60.31857894892403
26.9,28.8,60.31857894892403
27.0,28.8,60.31857894892403
27.1,29.0,60.73745796940267
27.2,28.8,60.31857894892403
27.3,28.6,59.89969992844539
27.4,28.4,59.480820907966745
27.5,28.2,59.06194188748811
27.6,28.2,59.06194188748811
27.7,28.4,59.480820907966745
27.8,28.4,59.480820907966745
27.9,28.4,59.480820907966745
28.0,28.4,59.480820907966745
28.1,28.2,59.06194188748811
28.2,28.2,59.06194188748811
28.3,28.2,59.06194188748811
28.4,28.2,59.06194188748811
28.5,28.2,59.06194188748811
28.6,28.2,59.06194188748811
28.7,27.8,58.22418384653083
28.8,27.8,58.22418384653083
28.9,27.8,58.22418384653083
29.0,27.8,58.22418384653083
29.1,27.6,57.8053048260522
29.2,27.6,57.8053048260522
29.3,27.6,57.8053048260522
29.4,27.4,57.386425805573545
29.5,27.2,56.96754678509492
29.6,27.2,56.96754678509492
29.7,27.2,56.96754678509492
29.8,27.0,56.548667764616276
29.9,27.0,56.548667764616276
30.0,27.0,56.548667764616276
30.1,27.0,56.548667764616276
30.2,27.0,56.548667764616276
30.3,27.0,56.548667764616276
30.4,27.0,56.548667764616276
30.5,27.0,56.548667764616276
30.6,27.0,56.548667764616276
30.7,27.0,56.548667764616276
30.8,27.0,56.548667764616276
30.9,26.8,56.12978874413764
31.0,26.6,55.710909723659
31.1,26.6,55.710909723659
31.2,26.4,55.29203070318036
31.3,26.2,54.87315168270172
31.4,26.4,55.29203070318036
31.5,26.4,55.29203070318036
31.6,26.2,54.87315168270172
31.7,26.2,54.87315168270172
31.8,26.2,54.87315168270172
31.9,26.2,54.87315168270172
32.0,26.2,54.87315168270172
32.1,26.2,54.87315168270172
32.2,26.2,54.87315168270172
32.3,26.2,54.87315168270172
32.4,26.0,54.45427266222308
32.5,26.0,54.45427266222308
32.6,26.0,54.45427266222308
32.7,26.0,54.45427266222308
32.8,26.0,54.45427266222308
32.9,25.8,54.03539364174444
33.0,25.8,54.03539364174444
33.1,25.6,53.6165146212658
33.2,25.6,53.6165146212658
33.3,25.4,53.19763560078716
33.4,25.4,53.19763560078716
33.5,25.2,52.77875658030852
33.6,25.2,52.77875658030852
33.7,25.0,52.35987755982989
33.8,25.0,52.35987755982989
33.9,25.2,52.77875658030852
34.0,25.2,52.77875658030852
34.1,25.2,52.77875658030852
34.2,25.2,52.77875658030852
34.3,25.2,52.77875658030852
34.4,25.0,52.35987755982989
34.5,25.0,52.35987755982989
34.6,25.0,52.35987755982989
34.7,25.0,52.35987755982989
34.8,25.0,52.35987755982989
34.9,24.8,51.94099853935125
35.0,24.8,51.94099853935125
35.1,24.8,51.94099853935125
35.2,24.8,51.94099853935125
35.3,24.8,51.94099853935125
35.4,24.8,51.94099853935125
35.5,24.8,51.94099853935125
35.6,24.6,51.522119518872614
35.7,24.6,51.522119518872614
35.8,24.4,51.103240498393966
35.9,24.6,51.522119518872614
36.0,24.4,51.103240498393966
36.1,24.4,51.103240498393966
36.2,24.2,50.68436147791533
36.3,24.2,50.68436147791533
36.4,24.0,50.26548245743669
36.5,24.0,50.26548245743669
36.6,24.0,50.26548245743669
36.7,24.0,50.26548245743669
36.8,24.0,50.26548245743669
36.9,23.8,49.84660343695805
37.0,23.8,49.84660343695805
37.1,23.8,49.84660343695805
37.2,23.6,49.427724416479414
37.3,23.6,49.427724416479414
37.4,23.8,49.84660343695805
37.5,23.8,49.84660343695805
37.6,23.8,49.84660343695805
37.7,23.8,49.84660343695805
37.8,23.8,49.84660343695805
37.9,23.8,49.84660343695805
38.0,23.6,49.427724416479414
38.1,23.4,49.008845396000766
38.2,23.6,49.427724416479414
38.3,23.4,49.008845396000766
38.4,23.2,48.58996637552213
38.5,23.2,48.58996637552213
38.6,23.2,48.58996637552213
38.7,23.0,48.17108735504349
38.8,23.0,48.17108735504349
38.9,23.0,48.17108735504349
39.0,23.0,48.17108735504349
39.1,23.0,48.17108735504349
39.2,23.0,48.17108735504349
39.3,23.0,48.17108735504349
39.4,23.0,48.17108735504349
39.5,23.0,48.17108735504349
39.6,23.0,48.17108735504349
39.7,23.0,48.17108735504349
39.8,22.8,47.75220833456486
39.9,22.8,47.75220833456486
40.0,22.8,47.75220833456486
40.1,22.8,47.75220833456486
40.2,22.6,47.33332931408622
40.3,22.8,47.75220833456486
40.4,22.8,47.75220833456486
40.5,22.6,47.33332931408622
40.6,22.4,46.91445029360758
40.7,22.4,46.91445029360758
40.8,22.4,46.91445029360758
40.9,22.2,46.49557127312894
41.0,22.2,46.49557127312894
41.1,22.2,46.49557127312894
41.2,22.4,46.91445029360758
41.3,22.2,46.49557127312894
41.4,22.2,46.49557127312894
41.5,22.2,46.49557127312894
41.6,22.2,46.49557127312894
41.7,22.0,46.0766922526503
41.8,22.0,46.0766922526503
41.9,22.0,46.0766922526503
42.0,22.0,46.0766922526503
42.1,22.0,46.0766922526503
42.2,21.8,45.65781323217166
42.3,21.8,45.65781323217166
42.4,21.8,45.65781323217166
42.5,21.8,45.65781323217166
42.6,21.8,45.65781323217166
42.7,22.0,46.0766922526503
42.8,21.8,45.65781323217166
42.9,21.6,45.23893421169302
43.0,21.6,45.23893421169302
43.1,21.6,45.23893421169302
43.2,21.6,45.23893421169302
43.3,21.6,45.23893421169302
43.4,21.6,45.23893421169302
43.5,21.4,44.82005519121438
43.6,21.2,44.40117617073574
43.7,21.0,43.982297150257104
43.8,21.0,43.982297150257104
43.9,21.2,44.40117617073574
44.0,21.2,44.40117617073574
44.1,21.2,44.40117617073574
44.2,21.2,44.40117617073574
44.3,21.2,44.40117617073574
44.4,21.0,43.982297150257104
44.5,21.0,43.982297150257104
44.6,21.0,43.982297150257104
44.7,21.0,43.982297150257104
44.8,21.0,43.982297150257104
44.9,20.8,43.56341812977846
45.0,20.8,43.56341812977846
45.1,20.8,43.56341812977846
45.2,20.8,43.56341812977846
45.3,20.8,43.56341812977846
45.4,21.0,43.982297150257104
45.5,21.0,43.982297150257104
45.6,21.0,43.982297150257104
45.7,21.0,43.982297150257104
45.8,21.0,43.982297150257104
45.9,21.0,43.982297150257104
46.0,20.8,43.56341812977846
46.1,20.6,43.144539109299835
46.2,20.4,42.72566008882118
46.3,20.2,42.306781068342545
46.4,20.0,41.88790204786391
46.5,20.0,41.88790204786391
46.6,20.0,41.88790204786391
46.7,20.0,41.88790204786391
46.8,20.0,41.88790204786391
46.9,20.0,41.88790204786391
47.0,20.0,41.88790204786391
47.1,20.0,41.88790204786391
47.2,20.0,41.88790204786391
47.3,20.0,41.88790204786391
47.4,20.0,41.88790204786391
47.5,20.0,41.88790204786391
47.6,20.0,41.88790204786391
47.7,20.0,41.88790204786391
47.8,20.0,41.88790204786391
47.9,20.0,41.88790204786391
48.0,20.0,41.88790204786391
48.1,20.0,41.88790204786391
48.2,20.0,41.88790204786391
48.3,20.0,41.88790204786391
48.4,20.0,41.88790204786391
48.5,20.0,41.88790204786391
48.6,20.0,41.88790204786391
48.7,20.0,41.88790204786391
48.8,20.0,41.88790204786391
48.9,20.0,41.88790204786391
49.0,19.8,41.46902302738527
49.1,19.6,41.050144006906635
49.2,19.4,40.631264986427986
49.3,19.2,40.21238596594935
49.4,19.0,39.79350694547071
49.5,19.0,39.79350694547071
49.6,19.0,39.79350694547071
49.7,19.0,39.79350694547071
49.8,19.0,39.79350694547071
49.9,19.0,39.79350694547071
50.0,19.2,40.21238596594935
50.1,19.4,40.631264986427986
50.2,19.4,40.631264986427986
50.3,19.4,40.631264986427986
50.4,19.4,40.631264986427986
50.5,19.2,40.21238596594935
50.6,19.0,39.79350694547071
50.7,19.0,39.79350694547071
50.8,19.0,39.79350694547071
50.9,19.0,39.79350694547071
51.0,19.0,39.79350694547071
51.1,18.8,39.374627924992076
51.2,18.8,39.374627924992076
51.3,18.8,39.374627924992076
51.4,18.8,39.374627924992076
51.5,18.8,39.374627924992076
51.6,19.0,39.79350694547071
51.7,19.0,39.79350694547071
51.8,18.8,39.374627924992076
51.9,18.6,38.955748904513435
52.0,18.4,38.53686988403479
52.1,18.4,38.53686988403479
52.2,18.4,38.53686988403479
52.3,18.6,38.955748904513435
52.4,18.6,38.955748904513435
52.5,18.6,38.955748904513435
52.6,18.4,38.53686988403479
52.7,18.2,38.11799086355615
52.8,18.2,38.11799086355615
52.9,18.4,38.53686988403479
53.0,18.4,38.53686988403479
53.1,18.4,38.53686988403479
53.2,18.4,38.53686988403479
53.3,18.2,38.11799086355615
53.4,18.2,38.11799086355615
53.5,18.2,38.11799086355615
53.6,18.2,38.11799086355615
53.7,18.2,38.11799086355615
53.8,18.2,38.11799086355615
53.9,18.0,37.69911184307752
54.0,18.0,37.69911184307752
54.1,18.0,37.69911184307752
54.2,18.0,37.69911184307752
54.3,18.0,37.69911184307752
54.4,17.8,37.28023282259888
54.5,17.8,37.28023282259888
54.6,17.8,37.28023282259888
54.7,17.8,37.28023282259888
54.8,17.8,37.28023282259888
54.9,17.8,37.28023282259888
55.0,17.8,37.28023282259888
55.1,17.8,37.28023282259888
55.2,17.8,37.28023282259888
55.3,17.6,36.86135380212024
55.4,17.8,37.28023282259888
55.5,17.8,37.28023282259888
55.6,17.8,37.28023282259888
55.7,17.6,36.86135380212024
55.8,17.6,36.86135380212024
55.9,17.6,36.86135380212024
56.0,17.6,36.86135380212024
56.1,17.4,36.4424747816416
56.2,17.4,36.4424747816416
56.3,17.6,36.86135380212024
56.4,17.4,36.4424747816416
56.5,17.2,36.02359576116296
56.6,17.2,36.02359576116296
56.7,17.4,36.4424747816416
56.8,17.2,36.02359576116296
56.9,17.2,36.02359576116296
57.0,17.2,36.02359576116296
57.1,17.2,36.02359576116296
57.2,17.0,35.604716740684324
57.3,17.0,35.604716740684324
57.4,17.2,36.02359576116296
57.5,17.2,36.02359576116296
57.6,17.2,36.02359576116296
57.7,17.2,36.02359576116296
57.8,17.2,36.02359576116296
57.9,17.0,35.604716740684324
58.0,17.0,35.604716740684324
58.1,17.0,35.604716740684324
58.2,17.0,35.604716740684324
58.3,17.0,35.604716740684324
58.4,16.8,35.18583772020568
58.5,16.8,35.18583772020568
58.6,16.8,35.18583772020568
58.7,16.6,34.76695869972705
58.8,16.6,34.76695869972705
58.9,16.8,35.18583772020568
59.0,16.6,34.76695869972705
59.1,16.6,34.76695869972705
59.2,16.8,35.18583772020568
59.3,16.6,34.76695869972705
59.4,16.6,34.76695869972705
59.5,16.8,35.18583772020568
59.6,16.6,34.76695869972705
59.7,16.6,34.76695869972705
59.8,16.8,35.18583772020568
59.9,16.6,34.76695869972705
60.0,16.6,34.76695869972705
60.1,16.6,34.76695869972705
60.2,16.4,34.3480796792484
60.3,16.4,34.3480796792484
60.4,16.4,34.3480796792484
60.5,16.2,33.929200658769766
60.6,16.4,34.3480796792484
60.7,16.4,34.3480796792484
60.8,16.2,33.929200658769766
60.9,16.2,33.929200658769766
61.0,16.2,33.929200658769766
61.1,16.2,33.929200658769766
61.2,16.2,33.929200658769766
61.3,16.2,33.929200658769766
61.4,16.2,33.929200658769766
61.5,16.2,33.929200658769766
61.6,16.0,33.510321638291124
61.7,16.0,33.510321638291124
61.8,16.0,33.510321638291124
61.9,16.0,33.510321638291124
62.0,16.0,33.510321638291124
62.1,16.0,33.510321638291124
62.2,16.0,33.510321638291124
62.3,16.0,33.510321638291124
62.4,16.0,33.510321638291124
62.5,16.0,33.510321638291124
62.6,15.8,33.09144261781249
62.7,15.8,33.09144261781249
62.8,15.8,33.09144261781249
62.9,15.8,33.09144261781249
63.0,15.8,33.09144261781249
63.1,15.8,33.09144261781249
63.2,15.8,33.09144261781249
63.3,15.6,32.67256359733385
63.4,15.6,32.67256359733385
63.5,15.4,32.253684576855214
63.6,15.6,32.67256359733385
63.7,15.6,32.67256359733385
63.8,15.6,32.67256359733385
63.9,15.6,32.67256359733385
64.0,15.6,32.67256359733385
64.1,15.6,32.67256359733385
64.2,15.4,32.253684576855214
64.3,15.6,32.67256359733385
64.4,15.4,32.253684576855214
64.5,15.6,32.67256359733385
64.6,15.4,32.253684576855214
64.7,15.4,32.253684576855214
64.8,15.2,31.83480555637657
64.9,15.2,31.83480555637657
65.0,15.0,31.415926535897928
65.1,15.0,31.415926535897928
65.2,15.2,31.83480555637657
65.3,15.2,31.83480555637657
65.4,15.4,32.253684576855214
65.5,15.4,32.253684576855214
65.6,15.6,32.67256359733385
65.7,15.4,32.253684576855214
65.8,15.6,32.67256359733385
65.9,15.4,32.253684576855214
66.0,15.6,32.67256359733385
66.1,15.4,32.253684576855214
66.2,15.4,32.253684576855214
66.3,15.2,31.83480555637657
66.4,15.0,31.415926535897928
66.5,14.8,30.997047515419293
66.6,14.6,30.578168494940652
66.7,14.6,30.578168494940652
66.8,14.4,30.159289474462014
66.9,14.6,30.578168494940652
67.0,14.4,30.159289474462014
67.1,14.6,30.578168494940652
67.2,14.4,30.159289474462014
67.3,14.6,30.578168494940652
67.4,14.6,30.578168494940652
67.5,14.8,30.997047515419293
67.6,14.8,30.997047515419293
67.7,15.0,31.415926535897928
67.8,15.0,31.415926535897928
67.9,14.8,30.997047515419293
68.0,14.8,30.997047515419293
68.1,14.6,30.578168494940652
68.2,14.6,30.578168494940652
68.3,14.4,30.159289474462014
68.4,14.6,30.578168494940652
68.5,14.4,30.159289474462014
68.6,14.6,30.578168494940652
68.7,14.4,30.159289474462014
68.8,14.4,30.159289474462014
68.9,14.4,30.159289474462014
69.0,14.4,30.159289474462014
69.1,14.4,30.159289474462014
69.2,14.4,30.159289474462014
69.3,14.6,30.578168494940652
69.4,14.4,30.159289474462014
69.5,14.4,30.159289474462014
69.6,14.2,29.740410453983372
69.7,14.2,29.740410453983372
69.8,14.2,29.740410453983372
69.9,14.2,29.740410453983372
70.0,14.2,29.740410453983372
70.1,14.2,29.740410453983372
70.2,14.2,29.740410453983372
70.3,14.0,29.321531433504735
70.4,14.0,29.321531433504735
70.5,14.0,29.321531433504735
70.6,14.0,29.321531433504735
70.7,14.0,29.321531433504735
70.8,14.0,29.321531433504735
70.9,14.0,29.321531433504735
71.0,14.2,29.740410453983372
71.1,14.2,29.740410453983372
71.2,14.2,29.740410453983372
71.3,14.2,29.740410453983372
71.4,14.2,29.740410453983372
71.5,14.0,29.321531433504735
71.6,14.0,29.321531433504735
71.7,14.0,29.321531433504735
71.8,13.8,28.9026524130261
71.9,13.8,28.9026524130261
72.0,13.6,28.48377339254746
72.1,13.6,28.48377339254746
72.2,13.6,28.48377339254746
72.3,13.6,28.48377339254746
72.4,13.6,28.48377339254746
72.5,13.8,28.9026524130261
72.6,13.6,28.48377339254746
72.7,13.6,28.48377339254746
72.8,13.8,28.9026524130261
72.9,13.6,28.48377339254746
73.0,13.6,28.48377339254746
73.1,13.6,28.48377339254746
73.2,13.6,28.48377339254746
73.3,13.6,28.48377339254746
73.4,13.6,28.48377339254746
73.5,13.4,28.06489437206882
73.6,13.6,28.48377339254746
73.7,13.4,28.06489437206882
73.8,13.2,27.64601535159018
73.9,13.4,28.06489437206882
74.0,13.4,28.06489437206882
74.1,13.2,27.64601535159018
74.2,13.2,27.64601535159018
74.3,13.2,27.64601535159018
74.4,13.0,27.22713633111154
74.5,13.2,27.64601535159018
74.6,13.2,27.64601535159018
74.7,13.2,27.64601535159018
74.8,13.4,28.06489437206882
74.9,13.4,28.06489437206882
75.0,13.2,27.64601535159018
75.1,13.4,28.06489437206882
75.2,13.4,28.06489437206882
75.3,13.2,27.64601535159018
75.4,13.2,27.64601535159018
75.5,13.2,27.64601535159018
75.6,13.0,27.22713633111154
75.7,13.0,27.22713633111154
75.8,13.0,27.22713633111154
75.9,13.0,27.22713633111154
76.0,13.0,27.22713633111154
76.1,13.0,27.22713633111154
76.2,13.0,27.22713633111154
76.3,13.0,27.22713633111154
76.4,13.0,27.22713633111154
76.5,13.0,27.22713633111154
76.6,13.0,27.22713633111154
76.7,13.0,27.22713633111154
76.8,12.8,26.8082573106329
76.9,12.8,26.8082573106329
77.0,12.8,26.8082573106329
77.1,12.6,26.38937829015426
77.2,12.6,26.38937829015426
77.3,12.8,26.8082573106329
77.4,12.8,26.8082573106329
77.5,12.6,26.38937829015426
77.6,12.8,26.8082573106329
77.7,12.8,26.8082573106329
77.8,12.8,26.8082573106329
77.9,12.6,26.38937829015426
78.0,12.8,26.8082573106329
78.1,12.8,26.8082573106329
78.2,12.6,26.38937829015426
78.3,12.4,25.970499269675624
78.4,12.6,26.38937829015426
78.5,12.6,26.38937829015426
78.6,12.4,25.970499269675624
78.7,12.4,25.970499269675624
78.8,12.6,26.38937829015426
78.9,12.6,26.38937829015426
79.0,12.4,25.970499269675624
79.1,12.4,25.970499269675624
79.2,12.4,25.970499269675624
79.3,12.4,25.970499269675624
79.4,12.2,25.551620249196983
79.5,12.2,25.551620249196983
79.6,12.2,25.551620249196983
79.7,12.4,25.970499269675624
79.8,12.2,25.551620249196983
