"Latest: Time (s)","Latest: Magnetic Field (mT)"
18.02,-0.0888311836825
18.025,-0.255651704872
18.03,-0.483492121719
18.035,-0.743810870124
18.04,-0.967468471543
18.045,-1.10993024406
18.05,-1.15077420648
18.055,-1.07326909708
18.06,-0.890209410107
18.065,-0.642193060019
18.07,-0.397867429427
18.075,-0.198568576678
18.08,-0.0642263870468
18.085,0.0130326743893
18.09,0.0292718401688
18.095,-0.0032064913903
18.1,-0.100887534034
18.105,-0.263771287762
18.11,-0.487428889181
18.115,-0.735691287235
18.12,-0.963531704081
18.125,-1.09787389371
18.13,-1.12223264238
18.135,-1.03267118263
18.14,-0.85354826312
18.145,-0.605531913032
18.15,-0.369571913296
18.155,-0.182329410898
18.16,-0.056106804157
18.165,0.00491309149947
18.17,0.00884985896118
18.175,-0.0440504538055
18.18,-0.153787846801
18.185,-0.324791183419
18.19,-0.548448784837
18.195,-0.800647950353
18.2,-1.01643201685
18.205,-1.14240857562
18.21,-1.15889378937
18.215,-1.05309316384
18.22,-0.85354826312
18.225,-0.593229514714
18.23,-0.341030349198
18.235,-0.145668263911
18.24,-0.0113260742801
18.245,0.0455110059484
18.25,0.0578134042662
18.255,0.0130326743893
18.26,-0.0888311836825
18.265,-0.259588472334
18.27,-0.487428889181
18.275,-0.747747637586
18.28,-0.975588054433
18.285,-1.11804982695
18.29,-1.15471097394
18.295,-1.06514951419
18.3,-0.882089827217
18.305,-0.629890661701
18.31,-0.385811079075
18.315,-0.18626617836
18.32,-0.0521700366953
18.325,0.021152257279
18.33,0.0292718401688
18.335,-0.0155088897081
18.34,-0.113189932352
18.345,-0.280010453542
18.35,-0.50366805496
18.355,-0.756113268442
18.36,-0.971651286971
18.365,-1.09787389371
18.37,-1.11804982695
18.375,-1.02455159974
18.38,-0.841491912768
18.385,-0.597412330142
18.39,-0.357269514978
18.395,-0.17002701258
18.4,-0.0521700366953
18.405,0.00884985896118
18.41,0.00884985896118
18.415,-0.0440504538055
18.42,-0.157970662229
18.425,-0.33684753377
18.43,-0.568870766045
18.435,-0.825252746989
18.44,-1.03267118263
18.445,-1.15471097394
18.45,-1.16283055683
18.455,-1.04891034841
18.46,-0.841491912768
18.465,-0.585109931824
18.47,-0.32872795088
18.475,-0.141731496449
18.48,-0.0155088897081
18.485,0.0536305888381
18.49,0.0578134042662
18.495,0.0130326743893
18.5,-0.0969507665723
18.505,-0.267708055224
18.51,-0.49554847207
18.515,-0.756113268442
18.52,-0.975588054433
18.525,-1.11804982695
18.53,-1.15077420648
18.535,-1.06514951419
18.54,-0.878153059755
18.545,-0.629890661701
18.55,-0.381628263647
18.555,-0.190448993788
18.56,-0.056106804157
18.565,0.016969441851
18.57,0.0292718401688
18.575,-0.0155088897081
18.58,-0.117126699814
18.585,-0.275827638114
18.59,-0.50366805496
18.595,-0.756113268442
18.6,-0.975588054433
18.605,-1.1059934766
18.61,-1.12223264238
18.615,-1.02455159974
18.62,-0.83730909734
18.625,-0.585109931824
18.63,-0.35308669955
18.635,-0.174209828008
18.64,-0.0521700366953
18.645,0.00491309149947
18.65,0.00884985896118
18.655,-0.0440504538055
18.66,-0.153787846801
18.665,-0.32872795088
18.67,-0.560751183155
18.675,-0.812950348671
18.68,-1.02455159974
18.685,-1.15077420648
18.69,-1.15471097394
18.695,-1.05309316384
18.7,-0.841491912768
18.705,-0.580927116396
18.71,-0.332910766308
18.715,-0.141731496449
18.72,-0.0155088897081
18.725,0.0536305888381
18.73,0.0536305888381
18.735,0.00491309149947
18.74,-0.100887534034
18.745,-0.267708055224
18.75,-0.49554847207
18.755,-0.756113268442
18.76,-0.979770869861
18.765,-1.12223264238
18.77,-1.15471097394
18.775,-1.06933232961
18.78,-0.882089827217
18.785,-0.625707846273
18.79,-0.377691496185
18.795,-0.18626617836
18.8,-0.0521700366953
18.805,0.021152257279
18.81,0.0292718401688
18.815,-0.0113260742801
18.82,-0.117126699814
18.825,-0.283947221003
18.83,-0.50366805496
18.835,-0.760050035904
18.84,-0.975588054433
18.845,-1.10181066117
18.85,-1.11411305949
18.855,-1.02036878431
18.86,-0.83730909734
18.865,-0.589292747252
18.87,-0.349149932088
18.875,-0.174209828008
18.88,-0.0521700366953
18.885,0.00491309149947
18.89,0.00884985896118
18.895,-0.0479872212672
18.9,-0.16190742969
18.905,-0.341030349198
18.91,-0.576990348934
18.915,-0.833372329878
18.92,-1.04079076552
18.925,-1.15471097394
18.93,-1.15889378937
18.935,-1.04497358095
18.94,-0.841491912768
18.945,-0.576990348934
18.95,-0.324791183419
18.955,-0.137548681021
18.96,-0.0113260742801
18.965,0.0496938213764
18.97,0.0536305888381
18.975,0.00491309149947
18.98,-0.0969507665723
18.985,-0.271890870652
18.99,-0.499731287498
18.995,-0.760050035904
19,-0.979770869861
19.005,-1.12223264238
19.01,-1.14659139105
19.015,-1.0570299313
19.02,-0.870033476866
19.025,-0.617588263383
19.03,-0.373508680757
19.035,-0.182329410898
19.04,-0.0521700366953
19.045,0.021152257279
19.05,0.0292718401688
19.055,-0.0155088897081
19.06,-0.125246282703
19.065,-0.292066803893
19.07,-0.524090036168
19.075,-0.776289201684
19.08,-0.992073268179
19.085,-1.10993024406
19.09,-1.11804982695
19.095,-1.01224920142
19.1,-0.817133164099
19.105,-0.564687950617
19.11,-0.33684753377
19.115,-0.157970662229
19.12,-0.0479872212672
19.125,0.00884985896118
19.13,0.000730276071408
19.135,-0.056106804157
19.14,-0.174209828008
19.145,-0.357269514978
19.15,-0.593229514714
19.155,-0.849611495658
19.16,-1.04891034841
19.165,-1.15471097394
19.17,-1.14659139105
19.175,-1.02455159974
19.18,-0.812950348671
19.185,-0.540329201947
19.19,-0.292066803893
19.195,-0.117126699814
19.2,0.000730276071408
19.205,0.0536305888381
19.21,0.0536305888381
19.215,-0.00738930681837
19.22,-0.121309515242
19.225,-0.308552017639
19.23,-0.540329201947
19.235,-0.796711182891
19.24,-1.00831243396
19.245,-1.13035222527
19.25,-1.14659139105
19.255,-1.04079076552
19.26,-0.83730909734
19.265,-0.580927116396
19.27,-0.341030349198
19.275,-0.153787846801
19.28,-0.0359308709158
19.285,0.021152257279
19.29,0.021152257279
19.295,-0.027811288026
19.3,-0.149851079339
19.305,-0.32872795088
19.31,-0.560751183155
19.315,-0.817133164099
19.32,-1.01224920142
19.325,-1.11411305949
19.33,-1.1059934766
19.335,-0.98789045275
19.34,-0.780472017112
19.345,-0.528272851596
19.35,-0.300432434749
19.355,-0.141731496449
19.36,-0.027811288026
19.365,0.016969441851
19.37,-0.0032064913903
