t, peaks/s, omega 
0.4,4.4,9.21533845053006
0.6,4.4,9.21533845053006
0.7,4.4,9.21533845053006
0.8,4.4,9.21533845053006
0.9,4.4,9.21533845053006
1.0,4.4,9.21533845053006
1.1,4.4,9.21533845053006
1.3,4.4,9.21533845053006
1.5,4.4,9.21533845053006
1.6,4.4,9.21533845053006
1.7,4.4,9.21533845053006
1.8,4.4,9.21533845053006
1.9,4.4,9.21533845053006
2.0,4.4,9.21533845053006
2.2,4.4,9.21533845053006
2.4,4.4,9.21533845053006
3.1,4.4,9.21533845053006
3.3,4.4,9.21533845053006
3.5,4.4,9.21533845053006
3.6,4.4,9.21533845053006
3.7,4.4,9.21533845053006
3.8,4.4,9.21533845053006
3.9,4.4,9.21533845053006
4.0,4.4,9.21533845053006
4.2,4.4,9.21533845053006
4.4,4.4,9.21533845053006
4.5,4.4,9.21533845053006
4.6,4.4,9.21533845053006
4.7,4.4,9.21533845053006
4.8,4.4,9.21533845053006
4.9,4.4,9.21533845053006
5.1,4.4,9.21533845053006
5.3,4.4,9.21533845053006
5.4,4.4,9.21533845053006
5.5,4.4,9.21533845053006
5.6,4.4,9.21533845053006
5.7,4.4,9.21533845053006
5.8,4.4,9.21533845053006
6.0,4.4,9.21533845053006
6.2,4.4,9.21533845053006
6.3,4.4,9.21533845053006
6.4,4.4,9.21533845053006
6.5,4.4,9.21533845053006
6.6,4.4,9.21533845053006
6.7,4.4,9.21533845053006
6.9,4.4,9.21533845053006
7.1,4.4,9.21533845053006
7.2,4.4,9.21533845053006
7.3,4.4,9.21533845053006
7.4,4.4,9.21533845053006
7.5,4.4,9.21533845053006
7.6,4.4,9.21533845053006
7.8,4.4,9.21533845053006
8.0,4.4,9.21533845053006
8.1,4.4,9.21533845053006
8.2,4.4,9.21533845053006
8.3,4.4,9.21533845053006
8.4,4.4,9.21533845053006
8.5,4.4,9.21533845053006
8.7,4.4,9.21533845053006
8.9,4.4,9.21533845053006
9.6,4.4,9.21533845053006
9.8,4.4,9.21533845053006
10.0,4.4,9.21533845053006
10.1,4.4,9.21533845053006
10.2,4.4,9.21533845053006
10.3,4.4,9.21533845053006
10.4,4.4,9.21533845053006
