t, peaks/s, omega 
0.4,2.6,5.445427266222308
0.8,2.6,5.445427266222308
0.9,2.6,5.445427266222308
1.0,2.6,5.445427266222308
1.1,2.4,5.026548245743669
1.2,2.2,4.60766922526503
1.3,2.2,4.60766922526503
1.4,2.4,5.026548245743669
1.5,2.2,4.60766922526503
1.6,2.2,4.60766922526503
1.7,2.2,4.60766922526503
1.8,2.4,5.026548245743669
1.9,2.4,5.026548245743669
2.0,2.4,5.026548245743669
2.1,2.4,5.026548245743669
2.2,2.6,5.445427266222308
2.3,2.6,5.445427266222308
2.4,2.4,5.026548245743669
2.5,2.4,5.026548245743669
2.6,2.6,5.445427266222308
2.7,2.6,5.445427266222308
2.8,2.4,5.026548245743669
2.9,2.4,5.026548245743669
3.0,2.6,5.445427266222308
3.1,2.6,5.445427266222308
3.2,2.4,5.026548245743669
3.3,2.4,5.026548245743669
3.4,2.6,5.445427266222308
3.5,2.6,5.445427266222308
3.6,2.4,5.026548245743669
3.7,2.4,5.026548245743669
3.8,2.6,5.445427266222308
3.9,2.6,5.445427266222308
4.0,2.4,5.026548245743669
4.1,2.4,5.026548245743669
4.2,2.6,5.445427266222308
4.3,2.6,5.445427266222308
4.4,2.4,5.026548245743669
4.5,2.4,5.026548245743669
4.6,2.6,5.445427266222308
4.7,2.6,5.445427266222308
4.8,2.4,5.026548245743669
4.9,2.4,5.026548245743669
5.0,2.6,5.445427266222308
5.1,2.6,5.445427266222308
5.2,2.4,5.026548245743669
5.3,2.4,5.026548245743669
5.4,2.6,5.445427266222308
5.5,2.6,5.445427266222308
5.6,2.4,5.026548245743669
5.7,2.4,5.026548245743669
5.8,2.6,5.445427266222308
5.9,2.6,5.445427266222308
6.0,2.4,5.026548245743669
6.1,2.4,5.026548245743669
6.2,2.6,5.445427266222308
6.3,2.6,5.445427266222308
6.4,2.4,5.026548245743669
6.5,2.4,5.026548245743669
6.6,2.6,5.445427266222308
6.7,2.6,5.445427266222308
6.8,2.4,5.026548245743669
6.9,2.4,5.026548245743669
7.0,2.6,5.445427266222308
7.1,2.6,5.445427266222308
7.2,2.4,5.026548245743669
7.3,2.4,5.026548245743669
7.4,2.6,5.445427266222308
7.5,2.6,5.445427266222308
7.6,2.4,5.026548245743669
7.7,2.4,5.026548245743669
7.8,2.6,5.445427266222308
7.9,2.6,5.445427266222308
8.0,2.4,5.026548245743669
8.1,2.4,5.026548245743669
8.2,2.6,5.445427266222308
8.3,2.6,5.445427266222308
8.4,2.4,5.026548245743669
8.5,2.4,5.026548245743669
8.6,2.6,5.445427266222308
8.7,2.6,5.445427266222308
8.8,2.4,5.026548245743669
