t, peaks/s, omega 
0,1.8666666666666665,1.4660765716752366
0.1,1.7333333333333334,1.3613568165555772
0.2,1.7333333333333334,1.3613568165555772
0.3,1.5999999999999999,1.2566370614359172
0.4,1.5999999999999999,1.2566370614359172
0.5,1.5999999999999999,1.2566370614359172
0.6,1.7333333333333334,1.3613568165555772
0.7,1.7333333333333334,1.3613568165555772
0.8,1.7333333333333334,1.3613568165555772
0.9,1.7333333333333334,1.3613568165555772
1.0,1.7333333333333334,1.3613568165555772
1.1,1.7333333333333334,1.3613568165555772
1.2,1.8666666666666665,1.4660765716752366
1.3,1.8666666666666665,1.4660765716752366
1.4,1.7333333333333334,1.3613568165555772
1.5,1.7333333333333334,1.3613568165555772
1.6,1.7333333333333334,1.3613568165555772
1.7,1.7333333333333334,1.3613568165555772
1.8,1.8666666666666665,1.4660765716752366
1.9,1.8666666666666665,1.4660765716752366
2.0,1.8666666666666665,1.4660765716752366
2.1,1.8666666666666665,1.4660765716752366
2.2,1.8666666666666665,1.4660765716752366
2.3,1.8666666666666665,1.4660765716752366
2.4,1.8666666666666665,1.4660765716752366
2.5,1.7333333333333334,1.3613568165555772
2.6,1.7333333333333334,1.3613568165555772
2.7,1.7333333333333334,1.3613568165555772
2.8,1.7333333333333334,1.3613568165555772
2.9,1.8666666666666665,1.4660765716752366
3.0,1.8666666666666665,1.4660765716752366
3.1,1.7333333333333334,1.3613568165555772
3.2,1.7333333333333334,1.3613568165555772
3.3,1.7333333333333334,1.3613568165555772
3.4,1.7333333333333334,1.3613568165555772
3.5,1.7333333333333334,1.3613568165555772
3.6,1.7333333333333334,1.3613568165555772
3.7,1.5999999999999999,1.2566370614359172
3.8,1.5999999999999999,1.2566370614359172
3.9,1.5999999999999999,1.2566370614359172
4.0,1.7333333333333334,1.3613568165555772
4.1,1.7333333333333334,1.3613568165555772
4.2,1.7333333333333334,1.3613568165555772
4.3,1.5999999999999999,1.2566370614359172
4.4,1.5999999999999999,1.2566370614359172
4.5,1.5999999999999999,1.2566370614359172
4.6,1.7333333333333334,1.3613568165555772
4.7,1.7333333333333334,1.3613568165555772
4.8,1.7333333333333334,1.3613568165555772
4.9,1.7333333333333334,1.3613568165555772
5.0,1.7333333333333334,1.3613568165555772
5.1,1.7333333333333334,1.3613568165555772
5.2,1.8666666666666665,1.4660765716752366
5.3,1.8666666666666665,1.4660765716752366
5.4,1.7333333333333334,1.3613568165555772
5.5,1.7333333333333334,1.3613568165555772
5.6,1.7333333333333334,1.3613568165555772
5.7,1.7333333333333334,1.3613568165555772
5.8,1.8666666666666665,1.4660765716752366
5.9,1.8666666666666665,1.4660765716752366
6.0,1.8666666666666665,1.4660765716752366
6.1,1.8666666666666665,1.4660765716752366
6.2,1.8666666666666665,1.4660765716752366
6.3,1.8666666666666665,1.4660765716752366
6.4,1.8666666666666665,1.4660765716752366
6.5,1.7333333333333334,1.3613568165555772
6.6,1.7333333333333334,1.3613568165555772
6.7,1.7333333333333334,1.3613568165555772
6.8,1.7333333333333334,1.3613568165555772
6.9,1.8666666666666665,1.4660765716752366
7.0,1.8666666666666665,1.4660765716752366
7.1,1.8666666666666665,1.4660765716752366
7.2,1.8666666666666665,1.4660765716752366
7.3,1.8666666666666665,1.4660765716752366
7.4,1.8666666666666665,1.4660765716752366
7.5,1.8666666666666665,1.4660765716752366
7.6,1.7333333333333334,1.3613568165555772
7.7,1.7333333333333334,1.3613568165555772
7.8,1.7333333333333334,1.3613568165555772
7.9,1.7333333333333334,1.3613568165555772
8.0,1.8666666666666665,1.4660765716752366
8.1,1.8666666666666665,1.4660765716752366
8.2,1.7333333333333334,1.3613568165555772
8.3,1.7333333333333334,1.3613568165555772
8.4,1.7333333333333334,1.3613568165555772
8.5,1.7333333333333334,1.3613568165555772
8.6,1.7333333333333334,1.3613568165555772
8.7,1.7333333333333334,1.3613568165555772
8.8,1.5999999999999999,1.2566370614359172
8.9,1.5999999999999999,1.2566370614359172
9.0,1.5999999999999999,1.2566370614359172
9.1,1.7333333333333334,1.3613568165555772
9.2,1.7333333333333334,1.3613568165555772
9.3,1.7333333333333334,1.3613568165555772
9.4,1.5999999999999999,1.2566370614359172
9.5,1.5999999999999999,1.2566370614359172
9.6,1.5999999999999999,1.2566370614359172
9.7,1.7333333333333334,1.3613568165555772
9.8,1.7333333333333334,1.3613568165555772
9.9,1.7333333333333334,1.3613568165555772
10.0,1.7333333333333334,1.3613568165555772
