t, peaks/s, omega 
0,3.6,2.827433388230814
0.1,3.6,2.827433388230814
0.2,3.733333333333333,2.9321531433504733
0.3,3.733333333333333,2.9321531433504733
0.4,3.733333333333333,2.9321531433504733
0.5,3.8666666666666667,3.036872898470133
0.6,3.733333333333333,2.9321531433504733
0.7,3.733333333333333,2.9321531433504733
0.8,3.733333333333333,2.9321531433504733
0.9,3.733333333333333,2.9321531433504733
1.0,3.733333333333333,2.9321531433504733
1.1,3.733333333333333,2.9321531433504733
1.2,3.733333333333333,2.9321531433504733
1.3,3.8666666666666667,3.036872898470133
1.4,3.733333333333333,2.9321531433504733
1.5,3.733333333333333,2.9321531433504733
1.6,3.733333333333333,2.9321531433504733
1.7,3.733333333333333,2.9321531433504733
1.8,3.733333333333333,2.9321531433504733
1.9,3.733333333333333,2.9321531433504733
2.0,3.733333333333333,2.9321531433504733
2.1,3.8666666666666667,3.036872898470133
2.2,3.733333333333333,2.9321531433504733
2.3,3.733333333333333,2.9321531433504733
2.4,3.733333333333333,2.9321531433504733
2.5,3.733333333333333,2.9321531433504733
2.6,3.733333333333333,2.9321531433504733
2.7,3.733333333333333,2.9321531433504733
2.8,3.733333333333333,2.9321531433504733
2.9,3.8666666666666667,3.036872898470133
3.0,3.733333333333333,2.9321531433504733
3.1,3.733333333333333,2.9321531433504733
3.2,3.733333333333333,2.9321531433504733
3.3,3.733333333333333,2.9321531433504733
3.4,3.733333333333333,2.9321531433504733
3.5,3.733333333333333,2.9321531433504733
3.6,3.733333333333333,2.9321531433504733
3.7,3.8666666666666667,3.036872898470133
3.8,3.733333333333333,2.9321531433504733
3.9,3.733333333333333,2.9321531433504733
4.0,3.733333333333333,2.9321531433504733
4.1,3.733333333333333,2.9321531433504733
4.2,3.733333333333333,2.9321531433504733
4.3,3.733333333333333,2.9321531433504733
4.4,3.733333333333333,2.9321531433504733
4.5,3.8666666666666667,3.036872898470133
4.6,3.733333333333333,2.9321531433504733
4.7,3.733333333333333,2.9321531433504733
4.8,3.733333333333333,2.9321531433504733
4.9,3.6,2.827433388230814
5.0,3.6,2.827433388230814
5.1,3.6,2.827433388230814
5.2,3.6,2.827433388230814
5.3,3.733333333333333,2.9321531433504733
5.4,3.733333333333333,2.9321531433504733
5.5,3.733333333333333,2.9321531433504733
5.6,3.733333333333333,2.9321531433504733
5.7,3.6,2.827433388230814
5.8,3.6,2.827433388230814
5.9,3.6,2.827433388230814
6.0,3.466666666666667,2.7227136331111543
6.1,3.6,2.827433388230814
6.2,3.6,2.827433388230814
6.3,3.466666666666667,2.7227136331111543
6.4,3.6,2.827433388230814
6.5,3.6,2.827433388230814
6.6,3.466666666666667,2.7227136331111543
6.7,3.466666666666667,2.7227136331111543
6.8,3.466666666666667,2.7227136331111543
6.9,3.466666666666667,2.7227136331111543
7.0,3.466666666666667,2.7227136331111543
7.1,3.466666666666667,2.7227136331111543
7.2,3.6,2.827433388230814
7.3,3.6,2.827433388230814
7.4,3.466666666666667,2.7227136331111543
7.5,3.6,2.827433388230814
7.6,3.6,2.827433388230814
7.7,3.466666666666667,2.7227136331111543
7.8,3.6,2.827433388230814
7.9,3.6,2.827433388230814
8.0,3.466666666666667,2.7227136331111543
8.1,3.6,2.827433388230814
8.2,3.6,2.827433388230814
8.3,3.466666666666667,2.7227136331111543
8.4,3.466666666666667,2.7227136331111543
8.5,3.466666666666667,2.7227136331111543
8.6,3.3333333333333335,2.6179938779914944
8.7,3.3333333333333335,2.6179938779914944
8.8,3.3333333333333335,2.6179938779914944
8.9,3.3333333333333335,2.6179938779914944
9.0,3.3333333333333335,2.6179938779914944
9.1,3.3333333333333335,2.6179938779914944
9.2,3.466666666666667,2.7227136331111543
9.3,3.466666666666667,2.7227136331111543
9.4,3.466666666666667,2.7227136331111543
