Unit:(mV)
                     CH1         CH2
Frequency      13.682 Hz   11.901 Hz
01257             -60.00     -280.00
01258             -76.00     -280.00
01259             -88.00     -280.00
01260             -80.00     -240.00
01261             -80.00     -200.00
01262             -80.00     -240.00
01263             -80.00     -400.00
01264             -76.00     -920.00
01265             -72.00    -1400.00
01266             -80.00    -1520.00
01267             -84.00    -1480.00
01268             -84.00    -1520.00
01269             -80.00    -1520.00
01270             -76.00    -1520.00
01271             -76.00    -1560.00
01272             -80.00    -1560.00
01273             -68.00    -1560.00
01274             -64.00    -1440.00
01275             -48.00    -1040.00
01276             -36.00     -440.00
01277             -28.00     -280.00
01278             -24.00     -280.00
01279             -24.00     -280.00
01280             -28.00     -240.00
01281             -32.00     -240.00
01282             -28.00     -240.00
01283             -24.00     -200.00
01284             -32.00     -240.00
01285             -24.00     -640.00
01286             -32.00    -1280.00
01287             -32.00    -1680.00
01288             -28.00    -1640.00
01289             -28.00    -1680.00
01290             -32.00    -1640.00
01291             -68.00    -1680.00
01292             -88.00    -1720.00
01293            -108.00    -1720.00
01294            -112.00    -1760.00
01295            -116.00    -1720.00
01296            -124.00    -1680.00
01297            -120.00    -1240.00
01298            -120.00     -480.00
01299            -124.00     -360.00
01300            -116.00     -320.00
01301            -124.00     -280.00
01302            -120.00     -280.00
01303            -116.00     -280.00
01304            -120.00     -320.00
01305            -116.00     -240.00
01306            -116.00     -240.00
01307            -116.00     -520.00
01308            -116.00    -1240.00
01309             -96.00    -1720.00
01310             -72.00    -1760.00
01311             -48.00    -1800.00
01312             -28.00    -1800.00
01313             -24.00    -1840.00
01314             -28.00    -1840.00
01315             -24.00    -1840.00
01316             -32.00    -1880.00
01317             -28.00    -1880.00
01318             -20.00    -1920.00
01319             -28.00    -1600.00
01320             -28.00     -800.00
01321             -32.00     -280.00
01322             -28.00     -320.00
01323             -32.00     -280.00
01324             -76.00     -280.00
01325            -100.00     -240.00
01326            -120.00     -240.00
01327            -120.00     -240.00
01328            -120.00     -160.00
01329            -124.00     -240.00
01330            -124.00     -680.00
01331            -124.00    -1240.00
01332            -124.00    -1560.00
01333            -124.00    -1560.00
01334            -124.00    -1560.00
01335            -120.00    -1560.00
01336             -84.00    -1560.00
01337             -36.00    -1600.00
01338             -28.00    -1600.00
01339             -28.00    -1600.00
01340             -32.00    -1640.00
01341             -32.00    -1640.00
01342             -24.00    -1320.00
01343             -24.00     -720.00
01344             -28.00     -320.00
01345             -32.00     -280.00
01346             -80.00     -320.00
01347            -120.00     -280.00
01348            -124.00     -280.00
01349            -116.00     -280.00
01350            -112.00     -240.00
01351            -120.00     -240.00
01352            -116.00     -240.00
01353            -116.00     -560.00
01354            -120.00    -1160.00
01355            -112.00    -1560.00
01356             -96.00    -1560.00
01357             -56.00    -1600.00
01358             -24.00    -1600.00
01359             -28.00    -1640.00
01360             -20.00    -1600.00
01361             -28.00    -1600.00
01362             -24.00    -1680.00
01363             -28.00    -1680.00
01364             -32.00    -1680.00
01365             -24.00    -1400.00
01366             -60.00     -880.00
01367            -100.00     -360.00
01368            -116.00     -320.00
01369            -124.00     -360.00
01370            -124.00     -280.00
01371            -124.00     -320.00
01372            -128.00     -280.00
01373            -124.00     -240.00
01374            -124.00     -280.00
01375            -128.00     -240.00
01376            -100.00     -440.00
01377             -60.00     -760.00
01378             -28.00    -1000.00
01379             -32.00    -1000.00
01380             -28.00     -920.00
01381             -32.00    -1000.00
01382             -32.00    -1000.00
01383             -24.00    -1000.00
01384             -32.00    -1040.00
01385             -56.00    -1040.00
01386            -112.00    -1040.00
01387            -128.00    -1000.00
01388            -124.00     -720.00
01389            -128.00     -400.00
01390            -120.00     -240.00
01391            -128.00     -280.00
01392            -128.00     -280.00
01393            -124.00     -240.00
01394            -112.00     -280.00
01395             -64.00     -280.00
01396             -32.00     -280.00
01397             -32.00     -280.00
01398             -28.00     -600.00
01399             -28.00    -1320.00
01400             -28.00    -1760.00
01401             -28.00    -1840.00
01402             -24.00    -1840.00
01403             -64.00    -1840.00
01404            -108.00    -1840.00
01405            -116.00    -1840.00
01406            -120.00    -1880.00
01407            -112.00    -1880.00
01408            -116.00    -1880.00
01409            -112.00    -1720.00
01410            -112.00    -1160.00
01411            -116.00     -400.00
01412            -104.00     -320.00
01413             -52.00     -280.00
01414             -24.00     -280.00
01415             -24.00     -280.00
01416             -28.00     -240.00
01417             -28.00     -240.00
01418             -24.00     -240.00
01419             -28.00     -280.00
01420             -32.00     -760.00
01421             -76.00    -1280.00
01422            -124.00    -1480.00
01423            -128.00    -1440.00
01424            -128.00    -1480.00
01425            -120.00    -1520.00
01426            -120.00    -1560.00
01427            -120.00    -1560.00
01428            -120.00    -1560.00
01429            -116.00    -1560.00
01430             -80.00    -1520.00
01431             -32.00    -1160.00
01432             -24.00     -600.00
01433             -24.00     -280.00
01434             -28.00     -280.00
01435             -28.00     -280.00
01436             -32.00     -240.00
01437             -28.00     -240.00
01438             -52.00     -240.00
01439             -80.00     -240.00
01440             -84.00     -200.00
01441             -80.00     -560.00
01442             -80.00    -1080.00
01443             -72.00    -1520.00
01444             -80.00    -1520.00
01445             -72.00    -1480.00
01446             -72.00    -1520.00
01447             -64.00    -1520.00
01448             -36.00    -1560.00
01449             -28.00    -1560.00
01450             -24.00    -1560.00
01451             -24.00    -1600.00
01452             -28.00    -1360.00
01453             -28.00     -800.00
01454             -28.00     -280.00
01455             -24.00     -280.00
01456             -68.00     -280.00
01457            -112.00     -240.00
01458            -120.00     -240.00
01459            -120.00     -240.00
01460            -120.00     -240.00
01461            -120.00     -200.00
01462            -120.00     -400.00
01463            -116.00    -1000.00
01464            -116.00    -1520.00
01465            -112.00    -1600.00
01466             -80.00    -1640.00
01467             -36.00    -1680.00
01468             -24.00    -1680.00
01469             -28.00    -1720.00
01470             -24.00    -1720.00
01471             -32.00    -1720.00
01472             -28.00    -1760.00
01473             -28.00    -1720.00
01474             -32.00    -1360.00
01475             -44.00     -720.00
01476             -92.00     -360.00
01477            -116.00     -360.00
01478            -124.00     -320.00
01479            -124.00     -360.00
01480            -132.00     -280.00
01481            -128.00     -280.00
01482            -128.00     -280.00
01483            -128.00     -240.00
01484            -132.00     -400.00
01485            -116.00    -1040.00
01486             -84.00    -1680.00
01487             -44.00    -1800.00
01488             -28.00    -1800.00
01489             -28.00    -1800.00
01490             -32.00    -1800.00
01491             -32.00    -1840.00
01492             -28.00    -1840.00
01493             -28.00    -1880.00
01494             -24.00    -1880.00
01495             -36.00    -1920.00
01496             -80.00    -1680.00
01497            -120.00    -1000.00
01498            -120.00     -320.00
01499            -120.00     -280.00
01500            -116.00     -240.00
01501            -120.00     -240.00
01502            -116.00     -240.00
01503            -116.00     -240.00
01504            -116.00     -240.00
01505            -116.00     -240.00
01506            -116.00     -200.00
01507             -88.00     -600.00
01508             -52.00    -1200.00
01509             -28.00    -1560.00
01510             -20.00    -1560.00
01511             -32.00    -1560.00
01512             -28.00    -1560.00
01513             -28.00    -1560.00
01514             -28.00    -1600.00
01515             -24.00    -1560.00
01516             -32.00    -1640.00
01517             -32.00    -1640.00
01518             -32.00    -1640.00
01519             -36.00    -1360.00
01520             -64.00     -760.00
01521             -92.00     -360.00
01522            -112.00     -360.00
01523            -120.00     -320.00
01524            -120.00     -320.00
01525            -124.00     -280.00
01526            -124.00     -240.00
01527            -120.00     -280.00
01528            -116.00     -240.00
01529            -124.00     -240.00
01530            -116.00     -560.00
01531            -124.00    -1160.00
01532            -124.00    -1560.00
01533            -124.00    -1560.00
01534            -116.00    -1680.00
01535            -104.00    -1560.00
01536             -84.00    -1640.00
01537             -56.00    -1680.00
01538             -28.00    -1640.00
01539             -32.00    -1680.00
01540             -28.00    -1680.00
01541             -24.00    -1640.00
01542             -32.00    -1320.00
01543             -28.00     -720.00
01544             -28.00     -360.00
01545             -28.00     -320.00
01546             -32.00     -320.00
01547             -32.00     -320.00
01548             -32.00     -280.00
01549             -32.00     -280.00
01550             -52.00     -240.00
01551             -84.00     -240.00
01552            -112.00     -280.00
01553            -120.00     -520.00
01554            -128.00     -880.00
01555            -124.00    -1000.00
01556            -132.00     -960.00
01557            -128.00     -960.00
01558            -128.00     -960.00
01559            -128.00    -1040.00
01560            -124.00    -1000.00
01561            -128.00    -1040.00
01562            -128.00    -1040.00
01563            -124.00    -1040.00
01564            -124.00     -880.00
01565            -112.00     -600.00
01566             -84.00     -280.00
01567             -64.00     -280.00
01568             -32.00     -280.00
01569             -28.00     -280.00
01570             -24.00     -280.00
01571             -24.00     -280.00
01572             -24.00     -280.00
01573             -28.00     -280.00
01574             -32.00     -320.00
01575             -24.00     -920.00
01576             -28.00    -1560.00
01577             -32.00    -1800.00
01578             -24.00    -1840.00
01579             -32.00    -1840.00
01580             -56.00    -1840.00
01581             -80.00    -1840.00
01582            -104.00    -1880.00
01583            -116.00    -1840.00
01584            -116.00    -1880.00
01585            -120.00    -1880.00
01586            -116.00    -1480.00
01587            -116.00     -800.00
01588            -116.00     -320.00
01589            -116.00     -320.00
01590            -116.00     -280.00
01591            -116.00     -280.00
01592            -120.00     -280.00
01593            -116.00     -240.00
01594            -112.00     -240.00
01595            -116.00     -200.00
01596             -96.00     -560.00
01597             -76.00    -1120.00
01598             -40.00    -1480.00
01599             -32.00    -1480.00
01600             -24.00    -1440.00
01601             -28.00    -1520.00
01602             -24.00    -1520.00
01603             -28.00    -1520.00
01604             -32.00    -1560.00
01605             -32.00    -1560.00
01606             -28.00    -1560.00
01607             -24.00    -1240.00
01608             -20.00     -640.00
01609             -28.00     -320.00
01610             -44.00     -280.00
01611             -84.00     -280.00
01612            -116.00     -280.00
01613            -132.00     -240.00
01614            -132.00     -240.00
01615            -128.00     -200.00
01616            -128.00     -200.00
01617            -132.00     -480.00
01618            -128.00    -1080.00
01619            -124.00    -1520.00
01620            -120.00    -1480.00
01621            -120.00    -1520.00
01622            -104.00    -1520.00
01623             -60.00    -1520.00
01624             -24.00    -1560.00
01625             -24.00    -1560.00
01626             -24.00    -1560.00
01627             -24.00    -1560.00
01628             -28.00    -1360.00
01629             -24.00     -800.00
01630             -20.00     -280.00
01631             -36.00     -280.00
01632             -72.00     -280.00
01633             -88.00     -280.00
01634             -84.00     -240.00
01635             -72.00     -240.00
01636             -72.00     -240.00
01637             -80.00     -240.00
01638             -80.00     -320.00
01639             -80.00    -1000.00
01640             -72.00    -1560.00
01641             -64.00    -1680.00
01642             -32.00    -1680.00
01643             -28.00    -1680.00
01644             -28.00    -1680.00
01645             -24.00    -1720.00
01646             -24.00    -1680.00
01647             -32.00    -1720.00
01648             -28.00    -1720.00
01649             -32.00    -1720.00
01650             -68.00    -1360.00
01651            -108.00     -720.00
01652            -116.00     -360.00
01653            -116.00     -320.00
01654            -120.00     -320.00
01655            -120.00     -280.00
01656            -120.00     -280.00
01657            -116.00     -320.00
01658            -116.00     -280.00
01659            -100.00     -280.00
01660             -56.00     -360.00
01661             -20.00    -1040.00
01662             -28.00    -1640.00
01663             -28.00    -1760.00
01664             -32.00    -1800.00
01665             -28.00    -1800.00
01666             -28.00    -1800.00
01667             -32.00    -1840.00
01668             -64.00    -1840.00
01669            -112.00    -1880.00
01670            -120.00    -1880.00
01671            -128.00    -1920.00
01672            -128.00    -1680.00
01673            -124.00    -1000.00
01674            -128.00     -320.00
01675            -124.00     -280.00
01676            -124.00     -280.00
01677             -96.00     -280.00
01678             -36.00     -240.00
01679             -32.00     -240.00
01680             -28.00     -200.00
01681             -28.00     -240.00
01682             -24.00     -200.00
01683             -28.00     -640.00
01684             -32.00    -1200.00
01685             -60.00    -1560.00
01686            -112.00    -1560.00
01687            -120.00    -1560.00
01688            -116.00    -1560.00
01689            -120.00    -1560.00
01690            -116.00    -1560.00
01691            -120.00    -1560.00
01692            -124.00    -1600.00
01693            -116.00    -1600.00
01694             -80.00    -1640.00
01695             -32.00    -1240.00
01696             -32.00     -720.00
01697             -32.00     -360.00
01698             -28.00     -280.00
01699             -24.00     -280.00
01700             -28.00     -280.00
01701             -24.00     -280.00
01702             -56.00     -320.00
01703            -100.00     -240.00
01704            -120.00     -280.00
01705            -120.00     -240.00
01706            -124.00     -600.00
01707            -128.00    -1200.00
01708            -124.00    -1560.00
01709            -124.00    -1600.00
01710            -120.00    -1600.00
01711            -108.00    -1600.00
01712             -64.00    -1680.00
01713             -28.00    -1640.00
01714             -32.00    -1680.00
01715             -24.00    -1640.00
01716             -28.00    -1680.00
01717             -32.00    -1680.00
01718             -28.00    -1240.00
01719             -32.00     -720.00
01720             -72.00     -320.00
01721            -116.00     -320.00
01722            -132.00     -360.00
01723            -128.00     -320.00
01724            -128.00     -320.00
01725            -128.00     -280.00
01726            -128.00     -280.00
01727            -128.00     -280.00
01728            -124.00     -240.00
01729            -100.00     -600.00
01730             -44.00     -880.00
01731             -28.00     -960.00
01732             -32.00    -1000.00
01733             -28.00     -960.00
01734             -28.00     -960.00
01735             -24.00    -1000.00
01736             -28.00    -1040.00
01737             -36.00    -1080.00
01738             -80.00    -1040.00
01739            -112.00    -1080.00
01740            -120.00     -840.00
01741            -124.00     -520.00
01742            -116.00     -280.00
01743            -116.00     -280.00
01744            -116.00     -280.00
01745            -120.00     -240.00
01746            -116.00     -280.00
01747            -116.00     -280.00
01748             -84.00     -280.00
01749             -48.00     -280.00
01750             -28.00     -440.00
01751             -32.00    -1160.00
01752             -28.00    -1720.00
01753             -24.00    -1800.00
01754             -32.00    -1840.00
01755             -24.00    -1880.00
01756             -32.00    -1840.00
01757             -32.00    -1840.00
01758             -36.00    -1840.00
01759             -80.00    -1840.00
01760            -112.00    -1880.00
01761            -128.00    -1760.00
01762            -128.00    -1240.00
01763            -120.00     -440.00
01764            -124.00     -320.00
01765            -116.00     -280.00
01766            -124.00     -320.00
01767            -120.00     -320.00
01768            -120.00     -240.00
01769            -120.00     -240.00
01770            -112.00     -240.00
01771             -88.00     -280.00
01772             -52.00     -800.00
01773             -28.00    -1240.00
01774             -28.00    -1520.00
01775             -20.00    -1480.00
01776             -20.00    -1520.00
01777             -28.00    -1520.00
01778             -28.00    -1520.00
01779             -28.00    -1560.00
01780             -24.00    -1560.00
01781             -28.00    -1560.00
01782             -52.00    -1520.00
01783             -72.00    -1080.00
01784             -84.00     -440.00
01785             -80.00     -280.00
01786             -80.00     -280.00
01787             -80.00     -280.00
01788             -76.00     -240.00
01789             -80.00     -240.00
01790             -72.00     -240.00
01791             -80.00     -160.00
01792             -76.00     -240.00
01793             -72.00     -680.00
01794             -76.00    -1240.00
01795             -60.00    -1480.00
01796             -44.00    -1480.00
01797             -32.00    -1520.00
01798             -28.00    -1520.00
01799             -28.00    -1560.00
01800             -28.00    -1520.00
01801             -24.00    -1560.00
01802             -32.00    -1600.00
01803             -24.00    -1520.00
01804             -28.00    -1120.00
01805             -28.00     -560.00
01806             -28.00     -320.00
01807             -36.00     -280.00
01808             -52.00     -280.00
01809             -84.00     -280.00
01810            -112.00     -240.00
01811            -116.00     -240.00
01812            -120.00     -240.00
01813            -124.00     -240.00
01814            -116.00     -720.00
01815            -116.00    -1320.00
01816            -116.00    -1680.00
01817            -120.00    -1680.00
01818            -116.00    -1680.00
01819            -116.00    -1680.00
01820            -116.00    -1720.00
01821            -116.00    -1720.00
01822            -120.00    -1760.00
01823            -108.00    -1760.00
01824             -88.00    -1760.00
01825             -56.00    -1560.00
01826             -36.00     -920.00
01827             -32.00     -360.00
01828             -32.00     -400.00
01829             -28.00     -320.00
01830             -24.00     -280.00
01831             -24.00     -320.00
01832             -32.00     -320.00
01833             -28.00     -280.00
01834             -32.00     -280.00
01835             -28.00     -240.00
01836             -28.00     -920.00
01837             -32.00    -1520.00
01838             -32.00    -1760.00
01839             -68.00    -1800.00
01840             -96.00    -1760.00
01841            -120.00    -1840.00
01842            -124.00    -1840.00
01843            -124.00    -1840.00
01844            -124.00    -1880.00
01845            -124.00    -1880.00
01846            -120.00    -1880.00
01847            -128.00    -1760.00
01848            -132.00    -1160.00
01849            -128.00     -320.00
01850            -124.00     -280.00
01851            -124.00     -280.00
01852            -124.00     -280.00
01853            -124.00     -240.00
01854            -100.00     -240.00
01855             -64.00     -200.00
01856             -28.00     -240.00
01857             -32.00     -240.00
01858             -28.00     -480.00
01859             -32.00    -1080.00
01860             -32.00    -1560.00
01861             -28.00    -1560.00
01862             -28.00    -1560.00
01863             -32.00    -1560.00
01864             -32.00    -1560.00
01865             -32.00    -1560.00
01866             -36.00    -1560.00
01867             -72.00    -1640.00
01868            -100.00    -1680.00
01869            -128.00    -1680.00
01870            -120.00    -1320.00
01871            -116.00     -800.00
01872            -116.00     -400.00
01873            -116.00     -280.00
01874            -120.00     -280.00
01875            -116.00     -280.00
01876            -116.00     -280.00
01877            -116.00     -280.00
01878            -120.00     -280.00
01879            -116.00     -280.00
01880            -112.00     -240.00
01881             -80.00     -560.00
01882             -52.00    -1200.00
01883             -32.00    -1560.00
01884             -28.00    -1560.00
01885             -28.00    -1600.00
01886             -24.00    -1600.00
01887             -32.00    -1600.00
01888             -24.00    -1680.00
01889             -28.00    -1640.00
01890             -24.00    -1640.00
01891             -28.00    -1640.00
01892             -32.00    -1680.00
01893             -36.00    -1360.00
01894             -72.00     -760.00
01895            -100.00     -320.00
01896            -124.00     -280.00
01897            -128.00     -320.00
01898            -128.00     -280.00
01899            -116.00     -280.00
01900            -124.00     -280.00
01901            -124.00     -240.00
01902            -128.00     -280.00
01903            -120.00     -240.00
01904            -124.00     -520.00
01905            -124.00     -800.00
01906            -116.00     -960.00
01907             -92.00    -1000.00
01908             -56.00    -1000.00
01909             -28.00     -960.00
01910             -32.00    -1000.00
01911             -28.00    -1000.00
01912             -32.00    -1040.00
01913             -28.00    -1080.00
01914             -32.00    -1040.00
01915             -28.00     -920.00
01916             -28.00     -600.00
01917             -44.00     -320.00
01918             -84.00     -280.00
01919            -120.00     -280.00
01920            -124.00     -240.00
01921            -124.00     -280.00
01922            -132.00     -280.00
01923            -128.00     -280.00
01924            -124.00     -280.00
01925            -128.00     -280.00
01926            -128.00     -920.00
01927            -124.00    -1520.00
01928            -108.00    -1800.00
01929             -64.00    -1840.00
01930             -28.00    -1840.00
01931             -28.00    -1840.00
01932             -32.00    -1840.00
01933             -32.00    -1840.00
01934             -28.00    -1880.00
01935             -28.00    -1840.00
01936             -24.00    -1840.00
01937             -28.00    -1520.00
01938             -64.00     -800.00
01939            -104.00     -320.00
01940            -116.00     -320.00
01941            -120.00     -280.00
01942            -120.00     -280.00
01943            -116.00     -280.00
01944            -116.00     -280.00
01945            -112.00     -200.00
01946            -116.00     -240.00
01947            -116.00     -600.00
01948            -100.00    -1080.00
01949             -68.00    -1480.00
01950             -36.00    -1440.00
01951             -24.00    -1480.00
01952             -28.00    -1520.00
01953             -32.00    -1520.00
01954             -32.00    -1520.00
01955             -24.00    -1560.00
01956             -28.00    -1520.00
01957             -32.00    -1560.00
01958             -64.00    -1240.00
01959            -112.00     -640.00
01960            -132.00     -280.00
01961            -124.00     -280.00
01962            -124.00     -280.00
01963            -128.00     -280.00
01964            -124.00     -240.00
01965            -116.00     -200.00
01966            -116.00     -240.00
01967            -108.00     -200.00
01968             -60.00     -520.00
01969             -20.00    -1120.00
01970             -20.00    -1520.00
01971             -28.00    -1520.00
01972             -28.00    -1520.00
01973             -24.00    -1520.00
01974             -24.00    -1520.00
01975             -32.00    -1520.00
01976             -68.00    -1560.00
01977             -92.00    -1560.00
01978             -80.00    -1560.00
01979             -76.00    -1280.00
01980             -76.00     -720.00
01981             -80.00     -280.00
01982             -80.00     -280.00
01983             -76.00     -280.00
01984             -68.00     -280.00
01985             -36.00     -240.00
01986             -24.00     -240.00
01987             -28.00     -240.00
01988             -28.00     -240.00
01989             -32.00     -480.00
01990             -24.00    -1120.00
01991             -28.00    -1600.00
01992             -52.00    -1680.00
01993            -104.00    -1680.00
01994            -120.00    -1680.00
01995            -116.00    -1720.00
01996            -120.00    -1720.00
01997            -124.00    -1720.00
01998            -120.00    -1720.00
01999            -116.00    -1760.00
02000            -112.00    -1680.00
02001             -80.00    -1160.00
02002             -36.00     -520.00
02003             -20.00     -280.00
02004             -28.00     -320.00
02005             -28.00     -320.00
02006             -28.00     -280.00
02007             -32.00     -320.00
02008             -32.00     -280.00
02009             -60.00     -280.00
02010            -108.00     -280.00
02011            -124.00     -640.00
02012            -128.00    -1360.00
02013            -124.00    -1760.00
02014            -124.00    -1800.00
02015            -124.00    -1800.00
02016            -128.00    -1840.00
02017            -128.00    -1840.00
02018             -92.00    -1840.00
02019             -36.00    -1880.00
02020             -28.00    -1880.00
02021             -32.00    -1880.00
02022             -32.00    -1840.00
02023             -28.00    -1400.00
02024             -28.00     -480.00
02025             -32.00     -280.00
02026             -56.00     -280.00
02027            -112.00     -280.00
02028            -120.00     -280.00
02029            -120.00     -240.00
02030            -120.00     -240.00
02031            -120.00     -240.00
02032            -116.00     -240.00
02033            -116.00     -400.00
02034            -116.00    -1000.00
02035            -104.00    -1440.00
02036             -56.00    -1560.00
02037             -32.00    -1520.00
02038             -28.00    -1520.00
02039             -28.00    -1560.00
02040             -24.00    -1560.00
02041             -28.00    -1560.00
02042             -28.00    -1600.00
02043             -28.00    -1600.00
02044             -36.00    -1680.00
02045             -80.00    -1440.00
02046            -112.00     -920.00
02047            -124.00     -360.00
02048            -124.00     -280.00
02049            -120.00     -280.00
02050            -120.00     -320.00
02051            -120.00     -280.00
02052            -120.00     -320.00
02053            -120.00     -280.00
02054            -120.00     -240.00
02055            -108.00     -240.00
02056             -68.00     -400.00
02057             -32.00    -1000.00
02058             -32.00    -1440.00
02059             -28.00    -1600.00
02060             -32.00    -1600.00
02061             -24.00    -1600.00
02062             -32.00    -1640.00
02063             -32.00    -1680.00
02064             -28.00    -1640.00
02065             -44.00    -1680.00
02066             -84.00    -1680.00
02067            -120.00    -1680.00
02068            -132.00    -1520.00
02069            -128.00    -1000.00
02070            -132.00     -400.00
02071            -128.00     -320.00
02072            -128.00     -400.00
02073            -124.00     -320.00
02074            -124.00     -320.00
02075            -128.00     -280.00
02076            -112.00     -240.00
02077             -80.00     -280.00
02078             -36.00     -280.00
02079             -32.00     -400.00
02080             -24.00     -720.00
02081             -24.00     -960.00
02082             -24.00    -1000.00
02083             -28.00    -1000.00
02084             -28.00    -1000.00
02085             -28.00     -960.00
02086             -24.00    -1000.00
02087             -56.00    -1040.00
02088             -92.00    -1040.00
02089            -116.00    -1040.00
02090            -120.00    -1000.00
02091            -116.00     -720.00
02092            -116.00     -440.00
02093            -120.00     -280.00
02094            -120.00     -240.00
02095            -112.00     -280.00
02096            -120.00     -280.00
02097            -116.00     -280.00
02098            -116.00     -280.00
02099            -116.00     -280.00
02100            -100.00     -280.00
02101             -72.00     -640.00
02102             -44.00    -1360.00
02103             -32.00    -1760.00
02104             -28.00    -1840.00
02105             -28.00    -1840.00
02106             -32.00    -1880.00
02107             -28.00    -1840.00
02108             -28.00    -1880.00
02109             -28.00    -1840.00
02110             -28.00    -1880.00
02111             -28.00    -1880.00
02112             -36.00    -1720.00
02113             -24.00    -1080.00
02114             -40.00     -320.00
02115             -68.00     -320.00
02116             -96.00     -280.00
02117            -120.00     -280.00
02118            -132.00     -280.00
02119            -128.00     -240.00
02120            -124.00     -240.00
02121            -120.00     -240.00
02122            -120.00     -320.00
02123            -120.00     -880.00
02124            -120.00    -1360.00
02125            -124.00    -1480.00
02126            -120.00    -1520.00
02127            -120.00    -1520.00
02128            -120.00    -1520.00
02129            -116.00    -1520.00
02130            -116.00    -1560.00
02131             -96.00    -1560.00
02132             -80.00    -1600.00
02133             -44.00    -1480.00
02134             -28.00    -1080.00
02135             -28.00     -440.00
02136             -24.00     -280.00
02137             -32.00     -320.00
02138             -28.00     -240.00
02139             -24.00     -240.00
02140             -28.00     -280.00
02141             -24.00     -240.00
02142             -36.00     -200.00
02143             -28.00     -200.00
02144             -32.00     -680.00
02145             -40.00    -1240.00
02146             -60.00    -1520.00
02147             -80.00    -1520.00
02148             -84.00    -1520.00
02149             -84.00    -1520.00
02150             -80.00    -1520.00
02151             -80.00    -1520.00
02152             -80.00    -1560.00
02153             -80.00    -1560.00
02154             -76.00    -1560.00
02155             -80.00    -1240.00
02156             -80.00     -680.00
02157             -84.00     -280.00
02158             -80.00     -280.00
02159             -72.00     -280.00
02160             -72.00     -240.00
02161             -64.00     -240.00
02162             -52.00     -240.00
02163             -40.00     -200.00
02164             -24.00     -240.00
02165             -24.00     -480.00
02166             -24.00    -1120.00
02167             -28.00    -1640.00
02168             -28.00    -1680.00
02169             -32.00    -1680.00
02170             -32.00    -1680.00
02171             -24.00    -1720.00
02172             -28.00    -1720.00
02173             -32.00    -1720.00
02174             -28.00    -1720.00
02175             -40.00    -1760.00
02176             -68.00    -1680.00
02177             -96.00    -1280.00
02178            -120.00     -600.00
02179            -124.00     -360.00
02180            -120.00     -280.00
02181            -120.00     -320.00
02182            -120.00     -360.00
02183            -116.00     -320.00
02184            -120.00     -280.00
02185            -116.00     -280.00
02186            -116.00     -240.00
02187            -120.00     -480.00
02188            -124.00    -1200.00
02189            -120.00    -1680.00
02190            -120.00    -1760.00
02191             -96.00    -1800.00
02192             -72.00    -1840.00
02193             -36.00    -1800.00
02194             -28.00    -1840.00
02195             -28.00    -1840.00
02196             -28.00    -1880.00
02197             -28.00    -1840.00
02198             -32.00    -1920.00
02199             -28.00    -1640.00
02200             -32.00     -960.00
02201             -28.00     -280.00
02202             -32.00     -280.00
02203             -44.00     -280.00
02204             -76.00     -280.00
02205            -108.00     -280.00
02206            -120.00     -240.00
02207            -128.00     -240.00
02208            -128.00     -240.00
02209            -124.00     -240.00
02210            -124.00     -600.00
02211            -124.00    -1160.00
02212            -124.00    -1560.00
02213            -124.00    -1560.00
02214            -116.00    -1560.00
02215             -68.00    -1560.00
02216             -28.00    -1560.00
02217             -28.00    -1600.00
02218             -32.00    -1600.00
02219             -28.00    -1600.00
02220             -28.00    -1640.00
02221             -28.00    -1640.00
02222             -36.00    -1400.00
02223             -36.00     -880.00
02224             -84.00     -360.00
02225            -120.00     -320.00
02226            -128.00     -280.00
02227            -120.00     -320.00
02228            -120.00     -280.00
02229            -120.00     -280.00
02230            -116.00     -280.00
02231            -116.00     -240.00
02232            -116.00     -240.00
02233            -112.00     -440.00
02234             -68.00    -1000.00
02235             -32.00    -1440.00
02236             -24.00    -1600.00
02237             -32.00    -1600.00
02238             -28.00    -1600.00
02239             -28.00    -1640.00
02240             -28.00    -1680.00
02241             -32.00    -1680.00
02242             -36.00    -1680.00
02243             -80.00    -1640.00
02244            -120.00    -1680.00
02245            -120.00    -1520.00
02246            -116.00    -1080.00
02247            -128.00     -440.00
02248            -128.00     -280.00
02249            -124.00     -360.00
02250            -124.00     -320.00
02251            -116.00     -280.00
02252            -104.00     -320.00
02253             -56.00     -280.00
02254             -32.00     -280.00
02255             -28.00     -280.00
02256             -28.00     -280.00
02257             -32.00     -640.00
02258             -32.00     -920.00
02259             -32.00    -1000.00
02260             -32.00    -1000.00
02261             -64.00    -1000.00
02262            -120.00     -960.00
02263            -132.00    -1000.00
02264            -128.00    -1040.00
02265            -124.00    -1040.00
02266            -128.00    -1080.00
02267            -132.00    -1080.00
02268            -128.00     -880.00
02269            -132.00     -600.00
02270            -100.00     -320.00
02271             -48.00     -280.00
02272             -28.00     -280.00
02273             -24.00     -280.00
02274             -28.00     -280.00
02275             -28.00     -280.00
02276             -24.00     -280.00
02277             -32.00     -280.00
02278             -36.00     -280.00
02279             -80.00     -800.00
02280            -116.00    -1440.00
02281            -116.00    -1800.00
02282            -124.00    -1840.00
02283            -112.00    -1840.00
02284            -116.00    -1840.00
02285            -112.00    -1840.00
02286            -116.00    -1840.00
02287            -116.00    -1880.00
02288             -92.00    -1880.00
02289             -40.00    -1840.00
