Unit:(mV)
                     CH1         CH2
Frequency      14.307 Hz    5.858 Hz
01227             -32.00     -720.00
01228             -32.00     -720.00
01229             -32.00     -760.00
01230             -32.00     -880.00
01231             -32.00     -920.00
01232             -28.00     -960.00
01233             -32.00    -1040.00
01234             -32.00    -1040.00
01235             -28.00    -1120.00
01236             -28.00    -1200.00
01237             -32.00    -1240.00
01238             -44.00    -1280.00
01239             -56.00    -1360.00
01240             -68.00    -1400.00
01241             -80.00    -1440.00
01242             -96.00    -1440.00
01243            -100.00    -1520.00
01244            -116.00    -1520.00
01245            -116.00    -1560.00
01246            -120.00    -1560.00
01247            -116.00    -1560.00
01248            -120.00    -1560.00
01249            -116.00    -1560.00
01250            -124.00    -1560.00
01251            -120.00    -1560.00
01252            -124.00    -1560.00
01253            -124.00    -1560.00
01254            -116.00    -1560.00
01255            -120.00    -1560.00
01256            -120.00    -1560.00
01257            -116.00    -1560.00
01258            -120.00    -1560.00
01259            -116.00    -1560.00
01260            -120.00    -1560.00
01261            -116.00    -1560.00
01262            -120.00    -1560.00
01263            -120.00    -1560.00
01264            -120.00    -1560.00
01265            -116.00    -1560.00
01266            -120.00    -1560.00
01267            -116.00    -1560.00
01268            -116.00    -1560.00
01269            -116.00    -1560.00
01270            -112.00    -1600.00
01271            -112.00    -1560.00
01272            -104.00    -1600.00
01273             -96.00    -1560.00
01274             -84.00    -1560.00
01275             -72.00    -1560.00
01276             -60.00    -1560.00
01277             -48.00    -1600.00
01278             -36.00    -1600.00
01279             -32.00    -1560.00
01280             -32.00    -1600.00
01281             -28.00    -1600.00
01282             -32.00    -1560.00
01283             -28.00    -1560.00
01284             -28.00    -1560.00
01285             -32.00    -1600.00
01286             -32.00    -1600.00
01287             -32.00    -1600.00
01288             -24.00    -1560.00
01289             -32.00    -1600.00
01290             -32.00    -1560.00
01291             -28.00    -1560.00
01292             -28.00    -1560.00
01293             -24.00    -1560.00
01294             -32.00    -1560.00
01295             -24.00    -1560.00
01296             -24.00    -1560.00
01297             -28.00    -1560.00
01298             -32.00    -1600.00
01299             -32.00    -1600.00
01300             -32.00    -1600.00
01301             -32.00    -1600.00
01302             -32.00    -1560.00
01303             -36.00    -1600.00
01304             -48.00    -1640.00
01305             -56.00    -1640.00
01306             -68.00    -1600.00
01307             -80.00    -1600.00
01308             -96.00    -1560.00
01309            -108.00    -1640.00
01310            -116.00    -1640.00
01311            -120.00    -1640.00
01312            -132.00    -1640.00
01313            -132.00    -1680.00
01314            -128.00    -1600.00
01315            -132.00    -1600.00
01316            -132.00    -1680.00
01317            -124.00    -1640.00
01318            -124.00    -1640.00
01319            -124.00    -1640.00
01320            -128.00    -1600.00
01321            -124.00    -1600.00
01322            -124.00    -1640.00
01323            -124.00    -1600.00
01324            -128.00    -1640.00
01325            -124.00    -1640.00
01326            -124.00    -1600.00
01327            -124.00    -1600.00
01328            -124.00    -1600.00
01329            -120.00    -1560.00
01330            -120.00    -1560.00
01331            -124.00    -1560.00
01332            -124.00    -1480.00
01333            -120.00    -1440.00
01334            -116.00    -1400.00
01335            -120.00    -1360.00
01336            -120.00    -1320.00
01337            -120.00    -1280.00
01338            -116.00    -1240.00
01339            -116.00    -1160.00
01340            -112.00    -1120.00
01341            -100.00    -1080.00
01342             -88.00    -1040.00
01343             -72.00     -920.00
01344             -64.00     -880.00
01345             -52.00     -800.00
01346             -40.00     -760.00
01347             -28.00     -720.00
01348             -24.00     -600.00
01349             -28.00     -560.00
01350             -32.00     -480.00
01351             -28.00     -440.00
01352             -28.00     -400.00
01353             -28.00     -280.00
01354             -32.00     -320.00
01355             -32.00     -280.00
01356             -28.00     -280.00
01357             -28.00     -280.00
01358             -28.00     -320.00
01359             -24.00     -280.00
01360             -24.00     -280.00
01361             -28.00     -280.00
01362             -32.00     -280.00
01363             -32.00     -280.00
01364             -32.00     -320.00
01365             -32.00     -280.00
01366             -28.00     -280.00
01367             -32.00     -280.00
01368             -32.00     -280.00
01369             -32.00     -280.00
01370             -28.00     -280.00
01371             -32.00     -280.00
01372             -32.00     -280.00
01373             -44.00     -280.00
01374             -48.00     -280.00
01375             -56.00     -280.00
01376             -60.00     -320.00
01377             -68.00     -280.00
01378             -76.00     -320.00
01379             -84.00     -280.00
01380             -84.00     -280.00
01381             -84.00     -320.00
01382             -84.00     -280.00
01383             -80.00     -280.00
01384             -80.00     -280.00
01385             -80.00     -280.00
01386             -84.00     -280.00
01387             -80.00     -280.00
01388             -84.00     -280.00
01389             -80.00     -320.00
01390             -80.00     -320.00
01391             -80.00     -280.00
01392             -76.00     -240.00
01393             -76.00     -240.00
01394             -72.00     -240.00
01395             -76.00     -280.00
01396             -80.00     -280.00
01397             -80.00     -280.00
01398             -84.00     -240.00
01399             -80.00     -280.00
01400             -84.00     -280.00
01401             -80.00     -280.00
01402             -76.00     -280.00
01403             -76.00     -280.00
01404             -80.00     -280.00
01405             -80.00     -280.00
01406             -76.00     -280.00
01407             -72.00     -280.00
01408             -68.00     -240.00
01409             -68.00     -240.00
01410             -64.00     -240.00
01411             -52.00     -240.00
01412             -44.00     -280.00
01413             -40.00     -280.00
01414             -36.00     -240.00
01415             -32.00     -240.00
01416             -32.00     -240.00
01417             -28.00     -240.00
01418             -24.00     -240.00
01419             -28.00     -200.00
01420             -24.00     -240.00
01421             -28.00     -240.00
01422             -28.00     -240.00
01423             -24.00     -240.00
01424             -28.00     -240.00
01425             -32.00     -240.00
01426             -32.00     -240.00
01427             -28.00     -240.00
01428             -32.00     -240.00
01429             -28.00     -240.00
01430             -28.00     -240.00
01431             -32.00     -240.00
01432             -28.00     -240.00
01433             -24.00     -240.00
01434             -28.00     -320.00
01435             -32.00     -400.00
01436             -28.00     -440.00
01437             -32.00     -520.00
01438             -32.00     -560.00
01439             -32.00     -640.00
01440             -36.00     -720.00
01441             -48.00     -800.00
01442             -52.00     -880.00
01443             -64.00     -920.00
01444             -80.00    -1000.00
01445             -92.00    -1080.00
01446            -104.00    -1120.00
01447            -112.00    -1160.00
01448            -116.00    -1240.00
01449            -124.00    -1320.00
01450            -124.00    -1400.00
01451            -124.00    -1440.00
01452            -120.00    -1440.00
01453            -120.00    -1520.00
01454            -120.00    -1560.00
01455            -124.00    -1560.00
01456            -124.00    -1640.00
01457            -120.00    -1680.00
01458            -120.00    -1680.00
01459            -124.00    -1720.00
01460            -120.00    -1720.00
01461            -120.00    -1760.00
01462            -120.00    -1720.00
01463            -120.00    -1720.00
01464            -116.00    -1720.00
01465            -124.00    -1680.00
01466            -120.00    -1720.00
01467            -120.00    -1680.00
01468            -120.00    -1680.00
01469            -116.00    -1680.00
01470            -116.00    -1680.00
01471            -116.00    -1680.00
01472            -120.00    -1720.00
01473            -120.00    -1720.00
01474            -116.00    -1680.00
01475            -120.00    -1720.00
01476            -112.00    -1720.00
01477            -104.00    -1680.00
01478             -88.00    -1720.00
01479             -80.00    -1720.00
01480             -72.00    -1680.00
01481             -52.00    -1720.00
01482             -40.00    -1720.00
01483             -28.00    -1720.00
01484             -28.00    -1720.00
01485             -28.00    -1720.00
01486             -32.00    -1720.00
01487             -28.00    -1720.00
01488             -32.00    -1720.00
01489             -32.00    -1720.00
01490             -32.00    -1680.00
01491             -32.00    -1720.00
01492             -28.00    -1720.00
01493             -24.00    -1720.00
01494             -24.00    -1720.00
01495             -28.00    -1720.00
01496             -32.00    -1720.00
01497             -28.00    -1720.00
01498             -28.00    -1720.00
01499             -28.00    -1720.00
01500             -28.00    -1720.00
01501             -32.00    -1720.00
01502             -32.00    -1760.00
01503             -32.00    -1760.00
01504             -32.00    -1760.00
01505             -32.00    -1760.00
01506             -32.00    -1720.00
01507             -32.00    -1720.00
01508             -32.00    -1760.00
01509             -40.00    -1720.00
01510             -52.00    -1720.00
01511             -64.00    -1720.00
01512             -76.00    -1760.00
01513             -92.00    -1800.00
01514            -104.00    -1800.00
01515            -108.00    -1760.00
01516            -116.00    -1760.00
01517            -124.00    -1760.00
01518            -128.00    -1760.00
01519            -124.00    -1800.00
01520            -124.00    -1760.00
01521            -124.00    -1720.00
01522            -120.00    -1760.00
01523            -124.00    -1800.00
01524            -124.00    -1800.00
01525            -124.00    -1800.00
01526            -124.00    -1760.00
01527            -128.00    -1800.00
01528            -128.00    -1800.00
01529            -128.00    -1840.00
01530            -128.00    -1760.00
01531            -124.00    -1800.00
01532            -128.00    -1800.00
01533            -124.00    -1760.00
01534            -124.00    -1800.00
01535            -128.00    -1760.00
01536            -132.00    -1760.00
01537            -124.00    -1800.00
01538            -124.00    -1800.00
01539            -124.00    -1840.00
01540            -128.00    -1840.00
01541            -128.00    -1840.00
01542            -124.00    -1800.00
01543            -120.00    -1840.00
01544            -124.00    -1760.00
01545            -116.00    -1800.00
01546            -108.00    -1760.00
01547             -96.00    -1720.00
01548             -84.00    -1720.00
01549             -72.00    -1680.00
01550             -60.00    -1680.00
01551             -48.00    -1640.00
01552             -36.00    -1560.00
01553             -32.00    -1520.00
01554             -32.00    -1520.00
01555             -32.00    -1400.00
01556             -32.00    -1360.00
01557             -32.00    -1320.00
01558             -32.00    -1240.00
01559             -28.00    -1200.00
01560             -32.00    -1080.00
01561             -32.00    -1040.00
01562             -28.00     -960.00
01563             -32.00     -920.00
01564             -32.00     -840.00
01565             -32.00     -760.00
01566             -32.00     -680.00
01567             -32.00     -600.00
01568             -24.00     -520.00
01569             -28.00     -440.00
01570             -28.00     -400.00
01571             -28.00     -360.00
01572             -24.00     -400.00
01573             -32.00     -320.00
01574             -32.00     -400.00
01575             -32.00     -400.00
01576             -32.00     -400.00
01577             -32.00     -400.00
01578             -36.00     -400.00
01579             -48.00     -400.00
01580             -60.00     -400.00
01581             -76.00     -360.00
01582             -84.00     -360.00
01583             -96.00     -400.00
01584            -108.00     -320.00
01585            -120.00     -320.00
01586            -124.00     -360.00
01587            -124.00     -360.00
01588            -124.00     -360.00
01589            -124.00     -360.00
01590            -124.00     -400.00
01591            -120.00     -400.00
01592            -120.00     -360.00
01593            -116.00     -320.00
01594            -116.00     -280.00
01595            -116.00     -320.00
01596            -116.00     -360.00
01597            -120.00     -360.00
01598            -116.00     -360.00
01599            -120.00     -320.00
01600            -116.00     -360.00
01601            -120.00     -400.00
01602            -120.00     -360.00
01603            -120.00     -400.00
01604            -120.00     -400.00
01605            -120.00     -360.00
01606            -120.00     -360.00
01607            -120.00     -320.00
01608            -120.00     -320.00
01609            -116.00     -280.00
01610            -116.00     -320.00
01611            -120.00     -320.00
01612            -112.00     -360.00
01613            -112.00     -360.00
01614            -112.00     -360.00
01615            -108.00     -400.00
01616             -92.00     -320.00
01617             -80.00     -280.00
01618             -68.00     -280.00
01619             -56.00     -280.00
01620             -44.00     -320.00
01621             -32.00     -320.00
01622             -28.00     -280.00
01623             -28.00     -320.00
01624             -28.00     -280.00
01625             -32.00     -360.00
01626             -32.00     -360.00
01627             -32.00     -320.00
01628             -28.00     -320.00
01629             -32.00     -360.00
01630             -32.00     -280.00
01631             -28.00     -360.00
01632             -28.00     -280.00
01633             -32.00     -280.00
01634             -28.00     -280.00
01635             -28.00     -280.00
01636             -28.00     -280.00
01637             -32.00     -280.00
01638             -32.00     -280.00
01639             -32.00     -280.00
01640             -32.00     -320.00
01641             -32.00     -280.00
01642             -28.00     -280.00
01643             -28.00     -280.00
01644             -28.00     -280.00
01645             -32.00     -240.00
01646             -32.00     -280.00
01647             -32.00     -240.00
01648             -40.00     -280.00
01649             -56.00     -280.00
01650             -76.00     -280.00
01651             -84.00     -280.00
01652             -96.00     -280.00
01653            -108.00     -320.00
01654            -116.00     -360.00
01655            -124.00     -400.00
01656            -128.00     -440.00
01657            -132.00     -480.00
01658            -128.00     -600.00
01659            -128.00     -640.00
01660            -124.00     -720.00
01661            -128.00     -800.00
01662            -128.00     -880.00
01663            -128.00     -960.00
01664            -128.00    -1040.00
01665            -128.00    -1120.00
01666            -132.00    -1200.00
01667            -124.00    -1240.00
01668            -124.00    -1280.00
01669            -124.00    -1360.00
01670            -124.00    -1400.00
01671            -128.00    -1440.00
01672            -128.00    -1520.00
01673            -120.00    -1560.00
01674            -124.00    -1560.00
01675            -128.00    -1680.00
01676            -128.00    -1720.00
01677            -132.00    -1720.00
01678            -128.00    -1800.00
01679            -128.00    -1760.00
01680            -132.00    -1760.00
01681            -128.00    -1800.00
01682            -124.00    -1800.00
01683            -116.00    -1840.00
01684            -108.00    -1800.00
01685             -96.00    -1800.00
01686             -84.00    -1840.00
01687             -68.00    -1800.00
01688             -52.00    -1800.00
01689             -48.00    -1840.00
01690             -36.00    -1840.00
01691             -32.00    -1760.00
01692             -32.00    -1840.00
01693             -28.00    -1800.00
01694             -28.00    -1840.00
01695             -32.00    -1800.00
01696             -28.00    -1840.00
01697             -28.00    -1840.00
01698             -32.00    -1840.00
01699             -32.00    -1840.00
01700             -32.00    -1840.00
01701             -32.00    -1840.00
01702             -32.00    -1840.00
01703             -32.00    -1840.00
01704             -32.00    -1840.00
01705             -32.00    -1840.00
01706             -32.00    -1840.00
01707             -32.00    -1840.00
01708             -32.00    -1840.00
01709             -32.00    -1840.00
01710             -28.00    -1840.00
01711             -32.00    -1840.00
01712             -32.00    -1880.00
01713             -36.00    -1840.00
01714             -36.00    -1840.00
01715             -44.00    -1880.00
01716             -52.00    -1840.00
01717             -60.00    -1840.00
01718             -80.00    -1840.00
01719             -88.00    -1840.00
01720            -108.00    -1840.00
01721            -116.00    -1840.00
01722            -120.00    -1880.00
01723            -132.00    -1880.00
01724            -132.00    -1880.00
01725            -132.00    -1840.00
01726            -132.00    -1880.00
01727            -132.00    -1880.00
01728            -132.00    -1880.00
01729            -132.00    -1880.00
01730            -132.00    -1880.00
01731            -132.00    -1880.00
01732            -128.00    -1880.00
01733            -128.00    -1880.00
01734            -132.00    -1880.00
01735            -132.00    -1880.00
01736            -132.00    -1880.00
01737            -124.00    -1880.00
01738            -132.00    -1920.00
01739            -132.00    -1880.00
01740            -128.00    -1880.00
01741            -128.00    -1920.00
01742            -128.00    -1880.00
01743            -128.00    -1880.00
01744            -124.00    -1880.00
01745            -124.00    -1880.00
01746            -124.00    -1880.00
01747            -128.00    -1880.00
01748            -128.00    -1880.00
01749            -120.00    -1880.00
01750            -120.00    -1880.00
01751            -108.00    -1880.00
01752             -96.00    -1880.00
01753             -84.00    -1880.00
01754             -76.00    -1880.00
01755             -60.00    -1880.00
01756             -48.00    -1880.00
01757             -32.00    -1880.00
01758             -28.00    -1880.00
01759             -28.00    -1880.00
01760             -28.00    -1880.00
01761             -28.00    -1880.00
01762             -32.00    -1920.00
01763             -32.00    -1920.00
01764             -32.00    -1960.00
01765             -32.00    -1960.00
01766             -28.00    -1920.00
01767             -28.00    -1960.00
01768             -28.00    -1880.00
01769             -28.00    -1880.00
01770             -28.00    -1880.00
01771             -28.00    -1840.00
01772             -28.00    -1760.00
01773             -32.00    -1800.00
01774             -28.00    -1760.00
01775             -28.00    -1720.00
01776             -36.00    -1680.00
01777             -32.00    -1600.00
01778             -32.00    -1560.00
01779             -28.00    -1520.00
01780             -32.00    -1400.00
01781             -32.00    -1360.00
01782             -36.00    -1240.00
01783             -40.00    -1160.00
01784             -48.00    -1080.00
01785             -60.00    -1000.00
01786             -76.00     -920.00
01787             -88.00     -840.00
01788             -96.00     -760.00
01789            -112.00     -640.00
01790            -116.00     -520.00
01791            -116.00     -440.00
01792            -124.00     -320.00
01793            -116.00     -280.00
01794            -116.00     -280.00
01795            -120.00     -280.00
01796            -116.00     -280.00
01797            -116.00     -320.00
01798            -120.00     -320.00
01799            -120.00     -320.00
01800            -120.00     -360.00
01801            -128.00     -320.00
01802            -116.00     -320.00
01803            -120.00     -320.00
01804            -116.00     -280.00
01805            -120.00     -280.00
01806            -120.00     -280.00
01807            -116.00     -320.00
01808            -116.00     -320.00
01809            -112.00     -280.00
01810            -116.00     -280.00
01811            -116.00     -320.00
01812            -116.00     -280.00
01813            -116.00     -320.00
01814            -116.00     -280.00
01815            -116.00     -280.00
01816            -116.00     -320.00
01817            -116.00     -280.00
01818            -108.00     -280.00
01819            -100.00     -280.00
01820            -100.00     -280.00
01821             -96.00     -280.00
01822             -80.00     -280.00
01823             -68.00     -280.00
01824             -56.00     -280.00
01825             -48.00     -280.00
01826             -44.00     -280.00
01827             -32.00     -280.00
01828             -32.00     -280.00
01829             -32.00     -280.00
01830             -32.00     -280.00
01831             -24.00     -280.00
01832             -28.00     -280.00
01833             -28.00     -240.00
01834             -32.00     -280.00
01835             -32.00     -280.00
01836             -32.00     -280.00
01837             -28.00     -240.00
01838             -28.00     -280.00
01839             -32.00     -240.00
01840             -32.00     -280.00
01841             -28.00     -280.00
01842             -28.00     -280.00
01843             -28.00     -240.00
01844             -28.00     -240.00
01845             -24.00     -240.00
01846             -28.00     -240.00
01847             -24.00     -240.00
01848             -32.00     -240.00
01849             -32.00     -240.00
01850             -32.00     -280.00
01851             -36.00     -200.00
01852             -36.00     -280.00
01853             -32.00     -240.00
01854             -28.00     -240.00
01855             -36.00     -240.00
01856             -48.00     -240.00
01857             -56.00     -240.00
01858             -68.00     -200.00
01859             -80.00     -240.00
01860             -92.00     -240.00
01861            -100.00     -240.00
01862            -112.00     -240.00
01863            -116.00     -240.00
01864            -128.00     -240.00
01865            -128.00     -240.00
01866            -128.00     -240.00
01867            -128.00     -200.00
01868            -128.00     -200.00
01869            -128.00     -240.00
01870            -128.00     -200.00
01871            -128.00     -240.00
01872            -124.00     -200.00
01873            -124.00     -200.00
01874            -124.00     -240.00
01875            -128.00     -240.00
01876            -120.00     -240.00
01877            -124.00     -240.00
01878            -124.00     -280.00
01879            -124.00     -360.00
01880            -128.00     -360.00
01881            -128.00     -440.00
01882            -124.00     -440.00
01883            -124.00     -520.00
01884            -124.00     -600.00
01885            -120.00     -680.00
01886            -120.00     -760.00
01887            -124.00     -800.00
01888            -128.00     -880.00
01889            -124.00     -920.00
01890            -124.00    -1000.00
01891            -124.00    -1080.00
01892            -120.00    -1080.00
01893            -116.00    -1200.00
01894            -112.00    -1240.00
01895            -112.00    -1280.00
01896            -100.00    -1360.00
01897             -92.00    -1360.00
01898             -76.00    -1480.00
01899             -68.00    -1520.00
01900             -56.00    -1520.00
01901             -40.00    -1560.00
01902             -32.00    -1600.00
01903             -28.00    -1600.00
01904             -32.00    -1640.00
01905             -32.00    -1640.00
01906             -32.00    -1640.00
01907             -28.00    -1680.00
01908             -28.00    -1640.00
01909             -24.00    -1680.00
01910             -24.00    -1640.00
01911             -32.00    -1680.00
01912             -28.00    -1680.00
01913             -32.00    -1680.00
01914             -36.00    -1640.00
01915             -32.00    -1680.00
01916             -28.00    -1680.00
01917             -28.00    -1680.00
01918             -24.00    -1680.00
01919             -24.00    -1680.00
01920             -28.00    -1680.00
01921             -28.00    -1680.00
01922             -24.00    -1680.00
01923             -28.00    -1640.00
01924             -28.00    -1680.00
01925             -32.00    -1680.00
01926             -36.00    -1680.00
01927             -32.00    -1680.00
01928             -32.00    -1680.00
01929             -40.00    -1680.00
01930             -52.00    -1640.00
01931             -60.00    -1680.00
01932             -64.00    -1680.00
01933             -68.00    -1680.00
01934             -72.00    -1680.00
01935             -80.00    -1680.00
01936             -80.00    -1680.00
01937             -80.00    -1680.00
01938             -84.00    -1680.00
01939             -80.00    -1680.00
01940             -80.00    -1680.00
01941             -84.00    -1680.00
01942             -80.00    -1680.00
01943             -80.00    -1680.00
01944             -80.00    -1680.00
01945             -80.00    -1640.00
01946             -80.00    -1680.00
01947             -80.00    -1680.00
01948             -80.00    -1680.00
01949             -80.00    -1680.00
01950             -80.00    -1680.00
01951             -80.00    -1680.00
01952             -80.00    -1680.00
01953             -80.00    -1680.00
01954             -80.00    -1680.00
01955             -84.00    -1680.00
01956             -84.00    -1680.00
01957             -84.00    -1680.00
01958             -76.00    -1680.00
01959             -76.00    -1640.00
01960             -80.00    -1680.00
01961             -80.00    -1680.00
01962             -72.00    -1680.00
01963             -72.00    -1680.00
01964             -76.00    -1680.00
01965             -76.00    -1680.00
01966             -68.00    -1720.00
01967             -64.00    -1680.00
01968             -52.00    -1680.00
01969             -48.00    -1680.00
01970             -40.00    -1680.00
01971             -32.00    -1680.00
01972             -28.00    -1680.00
01973             -28.00    -1680.00
01974             -28.00    -1720.00
01975             -24.00    -1680.00
01976             -32.00    -1680.00
01977             -32.00    -1720.00
01978             -32.00    -1720.00
01979             -28.00    -1680.00
01980             -28.00    -1680.00
01981             -28.00    -1680.00
01982             -28.00    -1680.00
01983             -28.00    -1680.00
01984             -24.00    -1680.00
01985             -28.00    -1680.00
01986             -32.00    -1720.00
01987             -32.00    -1720.00
01988             -28.00    -1720.00
01989             -28.00    -1720.00
01990             -32.00    -1720.00
01991             -28.00    -1680.00
01992             -32.00    -1680.00
01993             -28.00    -1680.00
01994             -32.00    -1680.00
01995             -32.00    -1680.00
01996             -24.00    -1640.00
01997             -32.00    -1600.00
01998             -32.00    -1560.00
01999             -40.00    -1520.00
02000             -52.00    -1520.00
02001             -68.00    -1520.00
02002             -80.00    -1440.00
02003             -96.00    -1400.00
02004            -100.00    -1320.00
02005            -112.00    -1240.00
02006            -120.00    -1200.00
02007            -120.00    -1160.00
02008            -116.00    -1080.00
02009            -120.00    -1040.00
02010            -116.00     -960.00
02011            -120.00     -880.00
02012            -124.00     -840.00
02013            -120.00     -800.00
02014            -120.00     -720.00
02015            -120.00     -640.00
02016            -120.00     -560.00
02017            -120.00     -440.00
02018            -116.00     -400.00
02019            -116.00     -360.00
02020            -120.00     -320.00
02021            -120.00     -280.00
02022            -120.00     -320.00
02023            -120.00     -320.00
02024            -124.00     -400.00
02025            -120.00     -360.00
02026            -120.00     -360.00
02027            -120.00     -400.00
02028            -124.00     -360.00
02029            -120.00     -360.00
02030            -120.00     -320.00
02031            -120.00     -320.00
02032            -124.00     -360.00
02033            -116.00     -320.00
02034            -116.00     -320.00
02035            -112.00     -320.00
02036            -104.00     -360.00
02037             -96.00     -400.00
02038             -84.00     -360.00
02039             -76.00     -400.00
02040             -60.00     -400.00
02041             -48.00     -360.00
02042             -36.00     -360.00
02043             -28.00     -320.00
02044             -28.00     -280.00
02045             -24.00     -320.00
02046             -28.00     -280.00
02047             -28.00     -320.00
02048             -28.00     -320.00
02049             -32.00     -320.00
02050             -32.00     -360.00
02051             -32.00     -400.00
02052             -32.00     -360.00
02053             -28.00     -360.00
02054             -32.00     -400.00
02055             -32.00     -320.00
02056             -32.00     -320.00
02057             -32.00     -320.00
02058             -28.00     -280.00
02059             -24.00     -280.00
02060             -28.00     -320.00
02061             -28.00     -280.00
02062             -32.00     -360.00
02063             -28.00     -320.00
02064             -32.00     -320.00
02065             -32.00     -360.00
02066             -28.00     -320.00
02067             -24.00     -280.00
02068             -32.00     -280.00
02069             -28.00     -280.00
02070             -36.00     -280.00
02071             -56.00     -320.00
02072             -68.00     -280.00
02073             -80.00     -320.00
02074             -88.00     -320.00
02075            -104.00     -320.00
02076            -116.00     -320.00
02077            -124.00     -360.00
02078            -124.00     -320.00
02079            -124.00     -320.00
02080            -124.00     -280.00
02081            -124.00     -280.00
02082            -124.00     -320.00
02083            -128.00     -280.00
02084            -128.00     -280.00
02085            -128.00     -280.00
02086            -124.00     -280.00
02087            -124.00     -280.00
02088            -128.00     -320.00
02089            -124.00     -320.00
02090            -132.00     -280.00
02091            -128.00     -280.00
02092            -124.00     -280.00
02093            -124.00     -280.00
02094            -124.00     -280.00
02095            -128.00     -280.00
02096            -124.00     -240.00
02097            -128.00     -280.00
02098            -128.00     -280.00
02099            -132.00     -280.00
02100            -124.00     -280.00
02101            -128.00     -280.00
02102            -128.00     -320.00
02103            -128.00     -280.00
02104            -128.00     -280.00
02105            -124.00     -280.00
02106            -124.00     -320.00
02107            -116.00     -400.00
02108            -108.00     -440.00
02109             -96.00     -440.00
02110             -84.00     -560.00
02111             -72.00     -600.00
02112             -60.00     -640.00
02113             -48.00     -760.00
02114             -36.00     -800.00
02115             -32.00     -880.00
02116             -36.00     -880.00
02117             -32.00     -960.00
02118             -28.00    -1000.00
02119             -28.00    -1080.00
02120             -24.00    -1120.00
02121             -24.00    -1200.00
02122             -28.00    -1240.00
02123             -32.00    -1280.00
02124             -32.00    -1360.00
02125             -32.00    -1400.00
02126             -32.00    -1440.00
02127             -32.00    -1520.00
02128             -32.00    -1520.00
02129             -32.00    -1560.00
02130             -32.00    -1600.00
02131             -28.00    -1640.00
02132             -32.00    -1640.00
02133             -28.00    -1640.00
02134             -28.00    -1680.00
02135             -32.00    -1640.00
02136             -28.00    -1680.00
02137             -28.00    -1680.00
02138             -32.00    -1680.00
02139             -28.00    -1680.00
02140             -32.00    -1680.00
02141             -36.00    -1680.00
02142             -48.00    -1680.00
02143             -56.00    -1680.00
02144             -68.00    -1680.00
02145             -80.00    -1680.00
02146             -88.00    -1680.00
02147            -104.00    -1640.00
02148            -116.00    -1680.00
02149            -124.00    -1680.00
02150            -124.00    -1680.00
02151            -124.00    -1720.00
02152            -124.00    -1720.00
02153            -120.00    -1680.00
02154            -120.00    -1680.00
02155            -120.00    -1680.00
02156            -120.00    -1680.00
02157            -116.00    -1680.00
02158            -120.00    -1720.00
02159            -116.00    -1680.00
02160            -116.00    -1680.00
02161            -116.00    -1720.00
02162            -116.00    -1720.00
02163            -120.00    -1720.00
02164            -120.00    -1680.00
02165            -116.00    -1720.00
02166            -116.00    -1720.00
02167            -116.00    -1680.00
02168            -116.00    -1680.00
02169            -112.00    -1680.00
02170            -116.00    -1680.00
02171            -116.00    -1680.00
02172            -116.00    -1680.00
02173            -116.00    -1720.00
02174            -116.00    -1720.00
02175            -120.00    -1720.00
02176            -116.00    -1680.00
02177            -120.00    -1680.00
02178            -116.00    -1680.00
02179            -108.00    -1680.00
02180            -100.00    -1680.00
02181             -84.00    -1720.00
02182             -80.00    -1720.00
02183             -64.00    -1720.00
02184             -52.00    -1720.00
02185             -40.00    -1720.00
02186             -32.00    -1720.00
02187             -32.00    -1720.00
02188             -32.00    -1720.00
02189             -28.00    -1720.00
02190             -32.00    -1720.00
02191             -28.00    -1680.00
02192             -28.00    -1720.00
02193             -28.00    -1680.00
02194             -28.00    -1720.00
02195             -28.00    -1680.00
02196             -24.00    -1680.00
02197             -32.00    -1720.00
02198             -32.00    -1720.00
02199             -28.00    -1720.00
02200             -32.00    -1720.00
02201             -36.00    -1720.00
02202             -32.00    -1720.00
02203             -32.00    -1720.00
02204             -32.00    -1720.00
02205             -32.00    -1720.00
02206             -32.00    -1720.00
02207             -32.00    -1720.00
02208             -28.00    -1680.00
02209             -28.00    -1720.00
02210             -32.00    -1720.00
02211             -32.00    -1720.00
02212             -32.00    -1720.00
02213             -36.00    -1720.00
02214             -48.00    -1720.00
02215             -60.00    -1720.00
02216             -72.00    -1720.00
02217             -84.00    -1720.00
02218             -96.00    -1720.00
02219            -108.00    -1760.00
02220            -112.00    -1720.00
02221            -120.00    -1720.00
02222            -120.00    -1720.00
02223            -120.00    -1680.00
02224            -124.00    -1680.00
02225            -128.00    -1640.00
02226            -128.00    -1600.00
02227            -132.00    -1600.00
02228            -128.00    -1560.00
02229            -128.00    -1520.00
02230            -128.00    -1440.00
02231            -128.00    -1400.00
02232            -128.00    -1360.00
02233            -128.00    -1320.00
02234            -128.00    -1240.00
02235            -128.00    -1200.00
02236            -128.00    -1120.00
02237            -128.00    -1080.00
02238            -128.00    -1000.00
02239            -128.00     -960.00
02240            -128.00     -880.00
02241            -128.00     -840.00
02242            -124.00     -760.00
02243            -124.00     -680.00
02244            -128.00     -600.00
02245            -128.00     -520.00
02246            -128.00     -440.00
02247            -124.00     -400.00
02248            -128.00     -400.00
02249            -124.00     -400.00
02250            -116.00     -360.00
02251            -104.00     -400.00
02252             -92.00     -400.00
02253             -88.00     -400.00
02254             -68.00     -360.00
