"Latest: Time (s)","Latest: Magnetic Field (mT)"
4.88,-0.105070349462
4.885,-0.0398676383775
4.89,0.0130326743893
4.895,0.0455110059484
4.9,0.065932987156
4.905,0.065932987156
4.91,0.0536305888381
4.915,0.0250890247407
4.92,-0.0196917051362
4.925,-0.0765287853646
4.93,-0.157970662229
4.935,-0.251468889444
4.94,-0.365389097868
4.945,-0.49554847207
4.95,-0.629890661701
4.955,-0.760050035904
4.96,-0.886272642645
4.965,-0.992073268179
4.97,-1.07326909708
4.975,-1.13035222527
4.98,-1.14659139105
4.985,-1.13847180816
4.99,-1.09369107828
4.995,-1.02036878431
5,-0.910631391314
5.005,-0.788591600001
5.01,-0.650312642909
5.015,-0.51990722074
5.02,-0.389747846537
5.025,-0.271890870652
5.03,-0.17814659547
5.035,-0.100887534034
5.04,-0.0398676383775
5.045,0.00491309149947
5.05,0.0332086076305
5.055,0.0415742384866
5.06,0.0332086076305
5.065,0.016969441851
5.07,-0.0236284725979
5.075,-0.0765287853646
5.08,-0.145668263911
5.085,-0.235229723665
5.09,-0.341030349198
5.095,-0.463070140511
5.1,-0.593229514714
5.105,-0.727571704345
5.11,-0.85354826312
5.115,-0.955412121191
5.12,-1.04079076552
5.125,-1.09787389371
5.13,-1.12223264238
5.135,-1.11411305949
5.14,-1.07326909708
5.145,-1.00831243396
5.15,-0.906448575886
5.155,-0.796711182891
5.16,-0.666551808688
5.165,-0.532209619058
5.17,-0.405987012316
5.175,-0.292066803893
5.18,-0.198568576678
5.185,-0.117126699814
5.19,-0.056106804157
5.195,-0.0155088897081
5.2,0.00884985896118
5.205,0.021152257279
5.21,0.016969441851
5.215,-0.0032064913903
5.22,-0.0398676383775
5.225,-0.0888311836825
5.23,-0.157970662229
5.235,-0.251468889444
5.24,-0.357269514978
5.245,-0.479309306291
5.25,-0.609468680494
5.255,-0.739628054696
5.26,-0.870033476866
5.265,-0.979770869861
5.27,-1.07326909708
5.275,-1.13035222527
5.28,-1.15889378937
5.285,-1.15471097394
5.29,-1.12223264238
5.295,-1.05309316384
5.3,-0.963531704081
5.305,-0.841491912768
5.31,-0.711332538565
5.315,-0.568870766045
5.32,-0.434528576414
5.325,-0.308552017639
5.33,-0.198568576678
5.335,-0.113189932352
5.34,-0.0359308709158
5.345,0.016969441851
5.35,0.0455110059484
5.355,0.0617501717279
5.36,0.065932987156
5.365,0.0536305888381
5.37,0.0332086076305
5.375,-0.0155088897081
5.38,-0.0807116007927
5.385,-0.153787846801
5.39,-0.251468889444
5.395,-0.361452330406
5.4,-0.49554847207
5.405,-0.629890661701
5.41,-0.764232851332
5.415,-0.890209410107
5.42,-0.992073268179
5.425,-1.0774519125
5.43,-1.13035222527
5.435,-1.14659139105
5.44,-1.13847180816
5.445,-1.08950826286
5.45,-1.01643201685
5.455,-0.910631391314
5.46,-0.784408784573
5.465,-0.654249410371
5.47,-0.515970453278
5.475,-0.389747846537
5.48,-0.275827638114
5.485,-0.17814659547
5.49,-0.100887534034
5.495,-0.0398676383775
5.5,0.00491309149947
5.505,0.0292718401688
5.51,0.0455110059484
5.515,0.0332086076305
5.52,0.0130326743893
5.525,-0.0155088897081
5.53,-0.0723459699366
5.535,-0.145668263911
5.54,-0.227110140775
5.545,-0.33684753377
5.55,-0.458887325083
5.555,-0.593229514714
5.56,-0.723388888917
5.565,-0.849611495658
5.57,-0.955412121191
5.575,-1.04079076552
5.58,-1.09369107828
5.585,-1.11411305949
5.59,-1.11411305949
5.595,-1.06933232961
5.6,-1.00412961853
5.605,-0.910631391314
5.61,-0.792528367463
5.615,-0.666551808688
5.62,-0.536392434486
5.625,-0.405987012316
5.63,-0.296249619321
5.635,-0.202751392106
5.64,-0.121309515242
5.645,-0.0642263870468
5.65,-0.0196917051362
5.655,0.00884985896118
5.66,0.016969441851
5.665,0.016969441851
5.67,-0.0032064913903
5.675,-0.0398676383775
5.68,-0.0888311836825
5.685,-0.153787846801
5.69,-0.243349306555
5.695,-0.349149932088
5.7,-0.467006907973
5.705,-0.597412330142
5.71,-0.731508471807
5.715,-0.861667846009
5.72,-0.975588054433
5.725,-1.06933232961
5.73,-1.13035222527
5.735,-1.16283055683
5.74,-1.16283055683
5.745,-1.13035222527
5.75,-1.06514951419
5.755,-0.971651286971
5.76,-0.85354826312
5.765,-0.719452121455
5.77,-0.576990348934
