"Latest: Time (s)","Latest: Magnetic Field (mT)"
3.4,0.0250890247407
3.405,0.0130326743893
3.41,-0.0032064913903
3.415,-0.027811288026
3.42,-0.0521700366953
3.425,-0.0846483682544
3.43,-0.117126699814
3.435,-0.16190742969
3.44,-0.206688159567
3.445,-0.255651704872
3.45,-0.316671600529
3.455,-0.373508680757
3.46,-0.434528576414
3.465,-0.507850870388
3.47,-0.576990348934
3.475,-0.650312642909
3.48,-0.715269306027
3.485,-0.784408784573
3.49,-0.85354826312
3.495,-0.906448575886
3.5,-0.963531704081
3.505,-1.00831243396
3.51,-1.04891034841
3.515,-1.08138867997
3.52,-1.1059934766
3.525,-1.11804982695
3.53,-1.12223264238
3.535,-1.11804982695
3.54,-1.1059934766
3.545,-1.08557149539
3.55,-1.0570299313
3.555,-1.02455159974
3.56,-0.975588054433
3.565,-0.926870557094
3.57,-0.870033476866
3.575,-0.804830765781
3.58,-0.739628054696
3.585,-0.674671391578
3.59,-0.597412330142
3.595,-0.532209619058
3.6,-0.467006907973
3.605,-0.402050244855
3.61,-0.33684753377
3.615,-0.283947221003
3.62,-0.231046908237
3.625,-0.18626617836
3.63,-0.141731496449
3.635,-0.109007116924
3.64,-0.0765287853646
3.645,-0.0440504538055
3.65,-0.0236284725979
3.655,-0.00738930681837
3.66,0.00884985896118
3.665,0.016969441851
3.67,0.016969441851
3.675,0.016969441851
3.68,0.016969441851
3.685,0.00884985896118
3.69,-0.0032064913903
3.695,-0.0196917051362
3.7,-0.0359308709158
3.705,-0.0642263870468
3.71,-0.0927679511442
3.715,-0.129429098131
3.72,-0.166090245119
3.725,-0.210870974995
3.73,-0.263771287762
3.735,-0.312488785101
3.74,-0.369571913296
3.745,-0.430591808952
3.75,-0.499731287498
3.755,-0.568870766045
3.76,-0.638010244591
3.765,-0.703212955676
3.77,-0.776289201684
3.775,-0.84542868023
3.78,-0.906448575886
3.785,-0.967468471543
3.79,-1.01643201685
3.795,-1.06121274672
3.8,-1.10181066117
3.805,-1.12616940984
3.81,-1.15077420648
3.815,-1.16283055683
3.82,-1.17095013972
3.825,-1.16701337226
3.83,-1.15077420648
3.835,-1.13035222527
3.84,-1.10181066117
