"Latest: Time (s)","Latest: Magnetic Field (mT)"
0.51,-0.0113260742801
0.515,0.0250890247407
0.52,-0.0155088897081
0.525,-0.137548681021
0.53,-0.349149932088
0.535,-0.629890661701
0.54,-0.918750974204
0.545,-1.1059934766
0.55,-1.15077420648
0.555,-1.03267118263
0.56,-0.780472017112
0.565,-0.471189723401
0.57,-0.206688159567
0.575,-0.0317480554877
0.58,0.0578134042662
0.585,0.0698697546177
0.59,0.00491309149947
0.595,-0.149851079339
0.6,-0.389747846537
0.605,-0.68672774193
0.61,-0.955412121191
0.615,-1.11411305949
0.62,-1.11804982695
0.625,-0.955412121191
0.63,-0.690910557358
0.635,-0.393930661965
0.64,-0.16190742969
0.645,-0.0196917051362
0.65,0.0415742384866
0.655,0.0292718401688
0.66,-0.0723459699366
0.665,-0.255651704872
0.67,-0.524090036168
0.675,-0.817133164099
0.68,-1.03267118263
0.685,-1.11411305949
0.69,-1.03267118263
0.695,-0.812950348671
0.7,-0.528272851596
0.705,-0.267708055224
0.71,-0.0888311836825
0.715,0.00884985896118
0.72,0.021152257279
0.725,-0.0398676383775
0.73,-0.190448993788
0.735,-0.422472226062
0.74,-0.719452121455
0.745,-0.983953685289
0.75,-1.13428899273
0.755,-1.13035222527
0.76,-0.967468471543
0.765,-0.690910557358
0.77,-0.381628263647
0.775,-0.137548681021
0.78,0.00491309149947
0.785,0.0698697546177
0.79,0.0536305888381
0.795,-0.0359308709158
0.8,-0.218990557885
0.805,-0.475372538829
0.81,-0.776289201684
0.815,-1.01643201685
0.82,-1.13035222527
0.825,-1.08950826286
0.83,-0.890209410107
0.835,-0.609468680494
0.84,-0.320608367991
0.845,-0.109007116924
0.85,0.00884985896118
0.855,0.0415742384866
0.86,0.00491309149947
0.865,-0.121309515242
0.87,-0.332910766308
0.875,-0.613651495922
0.88,-0.898328992997
0.885,-1.07326909708
0.89,-1.10181066117
0.895,-0.979770869861
0.9,-0.735691287235
0.905,-0.450767742193
0.91,-0.202751392106
0.915,-0.0521700366953
0.92,0.021152257279
0.925,0.00884985896118
0.93,-0.0765287853646
0.935,-0.251468889444
0.94,-0.51178763785
0.945,-0.804830765781
0.95,-1.04079076552
0.955,-1.15077420648
0.96,-1.09369107828
0.965,-0.890209410107
0.97,-0.597412330142
0.975,-0.304369202211
0.98,-0.0888311836825
0.985,0.0292718401688
0.99,0.0698697546177
0.995,0.0373914230586
1,-0.0807116007927
1.005,-0.283947221003
1.01,-0.564687950617
1.015,-0.85354826312
1.02,-1.06933232961
1.025,-1.13428899273
1.03,-1.04079076552
1.035,-0.817133164099
1.04,-0.507850870388
1.045,-0.239166491127
1.05,-0.0684092024749
1.055,0.0250890247407
1.06,0.0373914230586
1.065,-0.0236284725979
1.07,-0.174209828008
1.075,-0.414352643173
1.08,-0.707149723137
1.085,-0.963531704081
1.09,-1.10181066117
1.095,-1.08138867997
1.1,-0.910631391314
1.105,-0.638010244591
1.11,-0.35308669955
1.115,-0.145668263911
1.12,-0.0155088897081
1.125,0.0292718401688
1.13,-0.00738930681837
1.135,-0.125246282703
1.14,-0.324791183419
1.145,-0.601349097604
1.15,-0.890209410107
1.155,-1.09369107828
1.16,-1.15077420648
1.165,-1.04079076552
1.17,-0.804830765781
1.175,-0.491611704609
1.18,-0.218990557885
1.185,-0.0359308709158
1.19,0.0578134042662
1.195,0.065932987156
1.2,0.00491309149947
1.205,-0.141731496449
1.21,-0.377691496185
1.215,-0.66236899326
1.22,-0.939172955412
1.225,-1.10993024406
1.23,-1.12616940984
1.235,-0.979770869861
1.24,-0.711332538565
1.245,-0.410169827745
1.25,-0.174209828008
1.255,-0.0196917051362
1.26,0.0415742384866
1.265,0.0250890247407
1.27,-0.0642263870468
1.275,-0.251468889444
1.28,-0.51178763785
1.285,-0.800647950353
1.29,-1.02455159974
1.295,-1.10993024406
1.3,-1.04079076552
1.305,-0.825252746989
