t, ω_1, ω_2 
0, 0.5235987755982988, 8
0.001, 0.5410993702215664, 8
0.002, 0.5586005478591725, 8
0.003, 0.576102348401258, 8
0.004, 0.5936048007361601, 8
0.005, 0.6111079230897658, 8
0.006, 0.628611723440954, 8
0.007, 0.6461161999927062, 8
0.008, 0.663621341679475, 8
0.009000000000000001, 0.6811271286928583, 8
0.010000000000000002, 0.6986335330094102, 8
0.011000000000000003, 0.7161405189063771, 8
0.012000000000000004, 0.7336480434531798, 8
0.013000000000000005, 0.7511560569684654, 8
0.014000000000000005, 0.7686645034344536, 8
0.015000000000000006, 0.7861733208620492, 8
0.016000000000000007, 0.8036824416017504, 8
0.017000000000000008, 0.8211917925967261, 8
0.01800000000000001, 0.8387012955755666, 8
0.01900000000000001, 0.8562108671831299, 8
0.02000000000000001, 0.8737204190486277, 8
0.02100000000000001, 0.8912298577906307, 8
0.022000000000000013, 0.9087390849590566, 8
0.023000000000000013, 0.9262479969144514, 8
0.024000000000000014, 0.9437564846450103, 8
0.025000000000000015, 0.9612644335218458, 8
0.026000000000000016, 0.9787717229930063, 8
0.027000000000000017, 0.9962782262167224, 8
0.028000000000000018, 1.0137838096343246, 8
0.02900000000000002, 1.0312883324832691, 8
0.03000000000000002, 1.0487916462507536, 8
0.03100000000000002, 1.0662935940685347, 8
0.03200000000000002, 1.0837940100498111, 8
0.03300000000000002, 1.1012927185694412, 8
0.03400000000000002, 1.1187895334893783, 8
0.035000000000000024, 1.1362842573320742, 8
0.036000000000000025, 1.1537766804057823, 8
0.037000000000000026, 1.1712665798872655, 8
0.03800000000000003, 1.1887537188694546, 8
0.03900000000000003, 1.2062378453842084, 8
0.04000000000000003, 1.2237186914136142, 8
0.04100000000000003, 1.2411959719073486, 8
0.04200000000000003, 1.2586693838286518, 8
0.04300000000000003, 1.2761386052575836, 8
0.04400000000000003, 1.2936032945876175, 8
0.04500000000000003, 1.3110630898604225, 8
0.046000000000000034, 1.328517608294076, 8
0.047000000000000035, 1.345966446072046, 8
0.048000000000000036, 1.3634091784742055, 8
0.04900000000000004, 1.3808453604468822, 8
0.05000000000000004, 1.398274527726436, 8
0.05100000000000004, 1.4156961986498182, 8
0.05200000000000004, 1.4331098768055146, 8
0.05300000000000004, 1.4505150546984018, 8
0.05400000000000004, 1.467911218621172, 8
0.05500000000000004, 1.4852978549413893, 8
0.05600000000000004, 1.5026744580246687, 8
0.057000000000000044, 1.5200405400179726, 8
0.058000000000000045, 1.5373956427089601, 8
0.059000000000000045, 1.5547393516534003, 8
0.060000000000000046, 1.5720713127180626, 8
0.06100000000000005, 1.5893912511161883, 8
0.06200000000000005, 1.6066989929118642, 8
0.06300000000000004, 1.62399448883461, 8
0.06400000000000004, 1.6412778400744596, 8
0.06500000000000004, 1.6585493255220936, 8
0.06600000000000004, 1.6758094296839134, 8
0.06700000000000005, 1.6930588702496607, 8
0.06800000000000005, 1.7102986240380185, 8
0.06900000000000005, 1.7275299498179437, 8
0.07000000000000005, 1.7447544063302454, 8
0.07100000000000005, 1.7619738637485787, 8
0.07200000000000005, 1.7791905068546736, 8
0.07300000000000005, 1.7964068283869747, 8
0.07400000000000005, 1.813625611371476, 8
0.07500000000000005, 1.8308498997580398, 8
0.07600000000000005, 1.8480829573434296, 8
0.07700000000000005, 1.8653282157194722, 8
0.07800000000000006, 1.8825892127764987, 8
0.07900000000000006, 1.899869524039526, 8
0.08000000000000006, 1.9171726897343415, 8
0.08100000000000006, 1.9345021408974832, 8
0.08200000000000006, 1.9518611280029394, 8
0.08300000000000006, 1.9692526554539944, 8
0.08400000000000006, 1.9866794248906474, 8
0.08500000000000006, 2.0041437896350263, 8
0.08600000000000006, 2.021647721809986, 8
0.08700000000000006, 2.039192792806258, 8
0.08800000000000006, 2.056780166930216, 8
0.08900000000000007, 2.0744106073164423, 8
0.09000000000000007, 2.0920844925955424, 8
0.09100000000000007, 2.109801842401617, 8
0.09200000000000007, 2.1275623495929823, 8
0.09300000000000007, 2.145365417029496, 8
0.09400000000000007, 2.163210196869358, 8
0.09500000000000007, 2.181095630577888, 8
0.09600000000000007, 2.1990204881387228, 8
0.09700000000000007, 2.2169834052856996, 8
0.09800000000000007, 2.23498291789968, 8
0.09900000000000007, 2.2530174930153883, 8
0.10000000000000007, 2.2710855561442314, 8
0.10100000000000008, 2.2891855148326443, 8
0.10200000000000008, 2.3073157785404628, 8
0.10300000000000008, 2.325474775042986, 8
0.10400000000000008, 2.3436609636392682, 8
0.10500000000000008, 2.3618728454945117, 8
0.10600000000000008, 2.3801089714632866, 8
0.10700000000000008, 2.3983679477392914, 8
0.10800000000000008, 2.4166484396623695, 8
0.10900000000000008, 2.4349491739893523, 8
0.11000000000000008, 2.4532689399059167, 8
0.11100000000000008, 2.4716065890249235, 8
0.11200000000000009, 2.4899610345848084, 8
0.11300000000000009, 2.508331250030944, 8
0.11400000000000009, 2.5267162671344296, 8
0.11500000000000009, 2.54511517377699, 8
0.11600000000000009, 2.5635271115078018, 8
0.11700000000000009, 2.581951272958121, 8
0.11800000000000009, 2.6003868991824515, 8
0.11900000000000009, 2.618833276980429, 8
0.12000000000000009, 2.6372897362414007, 8
0.1210000000000001, 2.6557556473435255, 8
0.1220000000000001, 2.6742304186308896, 8
0.1230000000000001, 2.6927134939853588, 8
0.1240000000000001, 2.7112043505044108, 8
0.12500000000000008, 2.729702496291856, 8
0.12600000000000008, 2.7482074683649196, 8
0.12700000000000009, 2.7667188306785113, 8
0.12800000000000009, 2.785236172265476, 8
0.1290000000000001, 2.803759105490106, 8
0.1300000000000001, 2.8222872644110986, 8
0.1310000000000001, 2.8408203032493717, 8
0.1320000000000001, 2.8593578949556444, 8
0.1330000000000001, 2.8778997298723965, 8
0.1340000000000001, 2.8964455144846775, 8
0.1350000000000001, 2.9149949702542246, 8
0.1360000000000001, 2.933547832531425, 8
0.1370000000000001, 2.9521038495398026, 8
0.1380000000000001, 2.970662781427903, 8
0.1390000000000001, 2.989224399383678, 8
0.1400000000000001, 3.0077884848067074, 8
0.1410000000000001, 3.026354828533868, 8
0.1420000000000001, 3.044923230114302, 8
0.1430000000000001, 3.0634934971298047, 8
0.1440000000000001, 3.082065444557002, 8
0.1450000000000001, 3.1006388941679224, 8
0.1460000000000001, 3.1192136739658065, 8
0.1470000000000001, 3.1377896176532096, 8
0.1480000000000001, 3.156366564129654, 8
0.1490000000000001, 3.174944357016279, 8
0.1500000000000001, 3.1935228442051136, 8
0.1510000000000001, 3.212101877430743, 8
0.1520000000000001, 3.230681311862301, 8
0.1530000000000001, 3.2492610057138407, 8
0.1540000000000001, 3.267840819871249, 8
0.1550000000000001, 3.2864206175339894, 8
0.1560000000000001, 3.3050002638700287, 8
0.1570000000000001, 3.3235796256824024, 8
0.1580000000000001, 3.342158571085927, 8
0.1590000000000001, 3.3607369691926348, 8
0.16000000000000011, 3.379314689804561, 8
0.16100000000000012, 3.397891603112552, 8
0.16200000000000012, 3.416467579399812, 8
0.16300000000000012, 3.435042488748942, 8
