t, ω_1, ω_2 
0, 0.5235987755982988, 0
0.001, 0.5295992345807179, 0.01
0.002, 0.535600199772643, 0.02
0.003, 0.5416016732430471, 0.03
0.004, 0.547603655525248, 0.04
0.005, 0.5536061457114938, 0.05
0.006, 0.5596091415404979, 0.060000000000000005
0.007, 0.5656126394783637, 0.07
0.008, 0.5716166347933148, 0.08
0.009000000000000001, 0.577621121624626, 0.09
0.010000000000000002, 0.583626093046128, 0.09999999999999999
0.011000000000000003, 0.58963154112464, 0.10999999999999999
0.012000000000000004, 0.5956374569736659, 0.11999999999999998
0.013000000000000005, 0.6016438308026729, 0.12999999999999998
0.014000000000000005, 0.6076506519622575, 0.13999999999999999
0.015000000000000006, 0.6136579089854853, 0.15
0.016000000000000007, 0.6196655896256831, 0.16
0.017000000000000008, 0.6256736808909447, 0.17
0.01800000000000001, 0.6316821690756047, 0.18000000000000002
0.01900000000000001, 0.6376910397889206, 0.19000000000000003
0.02000000000000001, 0.6437002779811971, 0.20000000000000004
0.02100000000000001, 0.6497098679675765, 0.21000000000000005
0.022000000000000013, 0.6557197934497125, 0.22000000000000006
0.023000000000000013, 0.6617300375355372, 0.23000000000000007
0.024000000000000014, 0.667740582757323, 0.24000000000000007
0.025000000000000015, 0.6737514110882411, 0.25000000000000006
0.026000000000000016, 0.6797625039576067, 0.26000000000000006
0.027000000000000017, 0.6857738422650007, 0.2700000000000001
0.028000000000000018, 0.6917854063934529, 0.2800000000000001
0.02900000000000002, 0.6977971762218667, 0.2900000000000001
0.03000000000000002, 0.7038091311368647, 0.3000000000000001
0.03100000000000002, 0.7098212500442282, 0.3100000000000001
0.03200000000000002, 0.7158335113801028, 0.3200000000000001
0.03300000000000002, 0.721845893122139, 0.3300000000000001
0.03400000000000002, 0.7278583728007348, 0.34000000000000014
0.035000000000000024, 0.7338709275105408, 0.35000000000000014
0.036000000000000025, 0.739883533922389, 0.36000000000000015
0.037000000000000026, 0.7458961682958015, 0.37000000000000016
0.03800000000000003, 0.7519088064922304, 0.38000000000000017
0.03900000000000003, 0.7579214239891767, 0.3900000000000002
0.04000000000000003, 0.763933995895332, 0.4000000000000002
0.04100000000000003, 0.7699464969668771, 0.4100000000000002
0.04200000000000003, 0.7759589016250713, 0.4200000000000002
0.04300000000000003, 0.7819711839752514, 0.4300000000000002
0.04400000000000003, 0.7879833178273582, 0.4400000000000002
0.04500000000000003, 0.7939952767180927, 0.45000000000000023
0.046000000000000034, 0.8000070339347978, 0.46000000000000024
0.047000000000000035, 0.8060185625411478, 0.47000000000000025
0.048000000000000036, 0.8120298354047149, 0.48000000000000026
0.04900000000000004, 0.8180408252264683, 0.49000000000000027
0.05000000000000004, 0.8240515045722466, 0.5000000000000002
0.05100000000000004, 0.8300618459062268, 0.5100000000000002
0.05200000000000004, 0.8360718216263947, 0.5200000000000002
0.05300000000000004, 0.8420814041020063, 0.5300000000000002
0.05400000000000004, 0.8480905657130053, 0.5400000000000003
0.05500000000000004, 0.8540992788913455, 0.5500000000000003
0.05600000000000004, 0.8601075161641416, 0.5600000000000003
0.057000000000000044, 0.866115250198555, 0.5700000000000003
0.058000000000000045, 0.8721224538482943, 0.5800000000000003
0.059000000000000045, 0.8781291002015919, 0.5900000000000003
0.060000000000000046, 0.8841351626304922, 0.6000000000000003
0.06100000000000005, 0.8901406148412717, 0.6100000000000003
0.06200000000000005, 0.8961454309257821, 0.6200000000000003
0.06300000000000004, 0.9021495854134959, 0.6300000000000003
0.06400000000000004, 0.9081530533240102, 0.6400000000000003
0.06500000000000004, 0.9141558102197507, 0.6500000000000004
0.06600000000000004, 0.9201578322586014, 0.6600000000000004
0.06700000000000005, 0.9261590962461739, 0.6700000000000004
0.06800000000000005, 0.93215957968742, 0.6800000000000004
0.06900000000000005, 0.9381592608372843, 0.6900000000000004
0.07000000000000005, 0.9441581187500874, 0.7000000000000004
0.07100000000000005, 0.9501561333273315, 0.7100000000000004
0.07200000000000005, 0.9561532853636207, 0.7200000000000004
