"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
0.985,5.07842215778
0.99,4.45198403543
0.995,3.83760226344
1,3.25569882301
1.005,2.73899809366
1.01,2.28331725996
1.015,1.89259308939
1.02,1.55501527955
1.025,1.26197215162
1.03,1.01395580153
1.035,0.802354550462
1.04,0.619294863493
1.045,0.468713508082
1.05,0.342490901341
1.055,0.232753508346
1.06,0.143192048592
1.065,0.065932987156
1.07,0.00491309149947
1.075,-0.0440504538055
1.08,-0.0927679511442
1.085,-0.129429098131
1.09,-0.153787846801
1.095,-0.182329410898
1.1,-0.202751392106
1.105,-0.214807742457
1.11,-0.231046908237
1.115,-0.239166491127
1.12,-0.243349306555
1.125,-0.255651704872
1.13,-0.263771287762
1.135,-0.263771287762
1.14,-0.271890870652
1.145,-0.271890870652
1.15,-0.271890870652
1.155,-0.271890870652
1.16,-0.271890870652
1.165,-0.275827638114
1.17,-0.275827638114
1.175,-0.280010453542
1.18,-0.280010453542
1.185,-0.280010453542
1.19,-0.275827638114
1.195,-0.280010453542
1.2,-0.275827638114
1.205,-0.271890870652
1.21,-0.267708055224
1.215,-0.263771287762
1.22,-0.255651704872
1.225,-0.251468889444
1.23,-0.239166491127
1.235,-0.227110140775
1.24,-0.218990557885
1.245,-0.198568576678
1.25,-0.174209828008
1.255,-0.145668263911
1.26,-0.113189932352
1.265,-0.0765287853646
1.27,-0.027811288026
1.275,0.0332086076305
1.28,0.102594134143
1.285,0.179853195579
1.29,0.281471005685
1.295,0.391454446646
1.3,0.521613820849
1.305,0.680314759149
1.31,0.85919163069
1.315,1.0668561143
1.32,1.30281611403
1.325,1.57125444533
1.33,1.88865632193
1.335,2.23853653009
1.34,2.63713423559
1.345,3.09699788471
1.35,3.59745944828
1.355,4.12646257594
1.36,4.65940247107
1.365,5.21276434741
1.37,5.78630215699
1.375,5.92064434662
1.38,5.91252476373
1.385,5.89628559795
1.39,5.89210278252
1.395,5.88004643217
1.4,5.87586361674
1.405,5.87192684928
1.41,5.86774403385
1.415,5.87586361674
1.42,5.87192684928
1.425,5.88398319963
1.43,5.89210278252
1.435,5.89210278252
1.44,5.90440518084
1.445,5.91670757916
1.45,5.86774403385
1.455,5.3795848686
1.46,4.83827934261
1.465,4.3176418458
1.47,3.80906069934
1.475,3.30859913577
1.48,2.84873548665
1.485,2.42971579995
1.49,2.05941361058
1.495,1.72995538363
1.5,1.4369122557
1.505,1.18077632272
1.51,0.956872673334
1.515,0.761510588047
1.52,0.586570483967
1.525,0.444354759413
1.53,0.3223149681
1.535,0.212331527138
1.54,0.122770067384
1.545,0.0496938213764
1.55,-0.0155088897081
1.555,-0.0684092024749
1.56,-0.113189932352
1.565,-0.141731496449
1.57,-0.17002701258
1.575,-0.190448993788
1.58,-0.210870974995
1.585,-0.227110140775
1.59,-0.235229723665
1.595,-0.243349306555
1.6,-0.251468889444
1.605,-0.255651704872
1.61,-0.255651704872
1.615,-0.259588472334
1.62,-0.263771287762
1.625,-0.259588472334
1.63,-0.255651704872
1.635,-0.243349306555
1.64,-0.235229723665
1.645,-0.210870974995
1.65,-0.18626617836
1.655,-0.145668263911
1.66,-0.0927679511442
1.665,-0.00738930681837
1.67,0.102594134143
1.675,0.248992674125
1.68,0.460593925192
1.685,0.741334654806
1.69,1.10745402874
1.695,1.56313486244
1.7,2.14085548744
1.705,2.84873548665
1.71,3.6828380926
1.715,4.57402382675
1.72,5.52204664112
1.725,5.91670757916
1.73,5.90022236541
1.735,5.88398319963
1.74,5.87586361674
1.745,5.87192684928
1.75,5.87192684928
1.755,5.88004643217
1.76,5.89210278252
1.765,5.91252476373
1.77,5.70092351266
1.775,4.77725944696
1.78,3.85777819668
1.785,2.9953800746
1.79,2.27101486165
1.795,1.67705507086
1.8,1.20095225596
1.805,0.830896114559
1.81,0.54178975409
1.815,0.33043455099
1.82,0.167550797261
1.825,0.0536305888381
1.83,-0.0317480554877
1.835,-0.0969507665723
1.84,-0.145668263911
1.845,-0.17814659547
1.85,-0.198568576678
1.855,-0.214807742457
1.86,-0.227110140775
1.865,-0.231046908237
1.87,-0.235229723665
1.875,-0.235229723665
1.88,-0.235229723665
1.885,-0.231046908237
1.89,-0.218990557885
1.895,-0.206688159567
1.9,-0.182329410898
1.905,-0.133611913559
1.91,-0.0642263870468
1.915,0.0332086076305
1.92,0.171733612689
1.925,0.371032465438
1.93,0.647590379624
1.935,1.02207538442
