"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
0.465,0.110713717033
0.47,0.106530901605
0.475,0.106530901605
0.48,0.106530901605
0.485,0.110713717033
0.49,0.106530901605
0.495,0.110713717033
0.5,0.106530901605
0.505,0.106530901605
0.51,0.110713717033
0.515,0.110713717033
0.52,0.106530901605
0.525,0.106530901605
0.53,0.106530901605
0.535,0.110713717033
0.54,0.110713717033
0.545,0.110713717033
0.55,0.110713717033
0.555,0.106530901605
0.56,0.102594134143
0.565,0.106530901605
0.57,0.106530901605
0.575,0.102594134143
0.58,0.110713717033
0.585,0.106530901605
0.59,0.114650484495
0.595,0.110713717033
0.6,0.106530901605
0.605,0.110713717033
0.61,0.110713717033
0.615,0.106530901605
0.62,0.106530901605
0.625,0.106530901605
0.63,0.106530901605
0.635,0.106530901605
0.64,0.106530901605
0.645,0.106530901605
0.65,0.106530901605
0.655,0.106530901605
0.66,0.110713717033
0.665,0.106530901605
0.67,0.106530901605
0.675,0.106530901605
0.68,0.106530901605
0.685,0.110713717033
0.69,0.106530901605
0.695,0.106530901605
0.7,0.106530901605
0.705,0.110713717033
0.71,0.106530901605
0.715,0.110713717033
0.72,0.106530901605
0.725,0.106530901605
0.73,0.110713717033
0.735,0.106530901605
0.74,0.106530901605
0.745,0.110713717033
0.75,0.110713717033
0.755,0.110713717033
0.76,0.110713717033
0.765,0.110713717033
0.77,0.106530901605
0.775,0.106530901605
0.78,0.106530901605
0.785,0.110713717033
0.79,0.106530901605
0.795,0.106530901605
0.8,0.106530901605
0.805,0.106530901605
0.81,0.106530901605
0.815,0.106530901605
0.82,0.106530901605
0.825,0.106530901605
0.83,0.106530901605
0.835,0.106530901605
0.84,0.106530901605
0.845,0.110713717033
0.85,0.106530901605
0.855,0.106530901605
0.86,0.106530901605
0.865,0.110713717033
0.87,0.110713717033
0.875,0.106530901605
0.88,0.106530901605
0.885,0.106530901605
0.89,0.110713717033
0.895,0.106530901605
0.9,0.106530901605
0.905,0.110713717033
0.91,0.106530901605
0.915,0.106530901605
0.92,0.106530901605
0.925,0.110713717033
0.93,0.106530901605
0.935,0.106530901605
0.94,0.106530901605
0.945,0.110713717033
0.95,0.106530901605
0.955,0.106530901605
0.96,0.106530901605
0.965,0.106530901605
0.97,0.110713717033
0.975,0.106530901605
0.98,0.110713717033
0.985,0.110713717033
0.99,0.106530901605
0.995,0.106530901605
1,0.106530901605
1.005,0.110713717033
1.01,0.110713717033
1.015,0.106530901605
1.02,0.106530901605
1.025,0.106530901605
1.03,0.106530901605
1.035,0.106530901605
1.04,0.106530901605
1.045,0.106530901605
1.05,0.106530901605
1.055,0.106530901605
1.06,0.106530901605
1.065,0.110713717033
1.07,0.106530901605
1.075,0.110713717033
1.08,0.110713717033
1.085,0.110713717033
1.09,0.110713717033
1.095,0.106530901605
1.1,0.110713717033
1.105,0.110713717033
1.11,0.110713717033
1.115,0.106530901605
1.12,0.106530901605
1.125,0.106530901605
1.13,0.110713717033
1.135,0.106530901605
1.14,0.106530901605
1.145,0.106530901605
1.15,0.106530901605
1.155,0.106530901605
1.16,0.106530901605
1.165,0.110713717033
1.17,0.110713717033
1.175,0.106530901605
1.18,0.110713717033
1.185,0.106530901605
1.19,0.106530901605
1.195,0.102594134143
1.2,0.106530901605
1.205,0.110713717033
1.21,0.106530901605
1.215,0.106530901605
1.22,0.106530901605
1.225,0.110713717033
1.23,0.106530901605
1.235,0.106530901605
1.24,0.106530901605
1.245,0.110713717033
1.25,0.106530901605
1.255,0.106530901605
1.26,0.106530901605
1.265,0.106530901605
1.27,0.106530901605
1.275,0.106530901605
1.28,0.106530901605
1.285,0.106530901605
1.29,0.110713717033
1.295,0.114650484495
1.3,0.110713717033
1.305,0.114650484495
1.31,0.118833299923
1.315,0.122770067384
1.32,0.122770067384
1.325,0.130889650274
1.33,0.135072465702
1.335,0.130889650274
1.34,0.143192048592
1.345,0.143192048592
1.35,0.143192048592
1.355,0.143192048592
1.36,0.147128816054
1.365,0.151311631482
1.37,0.159431214372
1.375,0.159431214372
1.38,0.1636140298
1.385,0.167550797261
1.39,0.171733612689
1.395,0.171733612689
1.4,0.175670380151
1.405,0.179853195579
1.41,0.183789963041
1.415,0.183789963041
1.42,0.183789963041
1.425,0.191909545931
1.43,0.191909545931
1.435,0.20002912882
1.44,0.20002912882
1.445,0.20002912882
1.45,0.20002912882
1.455,0.204211944249
1.46,0.20814871171
1.465,0.212331527138
1.47,0.212331527138
1.475,0.212331527138
1.48,0.212331527138
1.485,0.216514342566
1.49,0.212331527138
1.495,0.216514342566
1.5,0.216514342566
1.505,0.224633925456
1.51,0.220451110028
1.515,0.220451110028
1.52,0.220451110028
1.525,0.224633925456
1.53,0.220451110028
1.535,0.212331527138
1.54,0.212331527138
1.545,0.212331527138
1.55,0.20002912882
1.555,0.187972778469
1.56,0.171733612689
1.565,0.15549444691
1.57,0.130889650274
1.575,0.102594134143
1.58,0.0779893375075
1.585,0.0578134042662
1.59,0.0415742384866
1.595,0.0496938213764
1.6,0.110713717033
1.605,0.261049024477
1.61,0.615112048064
1.615,1.35153361137
1.62,2.38493507007
1.625,2.97495809339
1.63,2.55175559126
1.635,1.56313486244
1.64,0.773812986365
1.645,0.362912882549
1.65,0.183789963041
1.655,0.147128816054
1.66,0.236690275808
1.665,0.505374655069
1.67,1.09933444585
1.675,2.06359642601
1.68,2.87334028329
1.685,2.72275892788
1.69,1.80721444506
1.695,0.944816322983
1.7,0.456411109764
1.705,0.248992674125
1.71,0.212331527138
1.715,0.318132152672
1.72,0.631351213844
1.725,1.26197215162
1.73,2.20605819853
1.735,2.90581861485
1.74,2.61277548692
1.745,1.64851350676
1.75,0.806291317924
1.755,0.342490901341
1.76,0.126952882812
1.765,0.0578134042662
1.77,0.0698697546177
1.775,0.191909545931
1.78,0.509311422531
1.785,1.1684739244
1.79,2.16939705154
1.795,2.9464165293
1.8,2.72275892788
1.805,1.77055329808
1.81,0.916274758885
1.815,0.423932778205
1.82,0.20814871171
1.825,0.143192048592
1.83,0.196092361359
1.835,0.411630379887
1.84,0.912091943457
1.845,1.77055329808
1.85,2.70233694667
1.855,2.87334028329
1.86,2.11231392335
1.865,1.18471309018
1.87,0.578450901077
1.875,0.297710171464
1.88,0.20814871171
1.885,0.265231839905
1.89,0.501191839641
1.895,1.0097729861
1.9,1.85617799037
1.905,2.71045652956
1.91,2.8081375722
1.915,2.0146328807
1.92,1.08703204754
1.925,0.480769858434
1.93,0.187972778469
1.935,0.0698697546177
1.94,0.0536305888381
1.945,0.126952882812
1.95,0.342490901341
1.955,0.834832882021
1.96,1.70953340242
1.965,2.69840017921
1.97,2.96265569508
1.975,2.23435371466
1.98,1.27009173451
1.985,0.619294863493
1.99,0.289590588574
1.995,0.15549444691
2,0.151311631482
2.005,0.277534238223
2.01,0.602809649747
2.015,1.27427454993
2.02,2.23435371466
2.025,2.90975538231
2.03,2.60465590403
2.035,1.66893548797
2.04,0.86731121358
2.045,0.423932778205
2.05,0.236690275808
2.055,0.212331527138
2.06,0.334371318451
2.065,0.664075593369
2.07,1.30675288149
2.075,2.22229736431
2.08,2.87334028329
2.085,2.58029715536
2.09,1.64851350676
2.095,0.822530483703
2.1,0.346673716769
2.105,0.135072465702
2.11,0.0536305888381
2.115,0.065932987156
2.12,0.171733612689
2.125,0.460593925192
2.13,1.06267329887
2.135,2.0146328807
2.14,2.88957944907
2.145,2.84061590376
2.15,1.9619786159
2.155,1.06267329887
2.16,0.513494237959
2.165,0.248992674125
2.17,0.147128816054
2.175,0.167550797261
2.18,0.3223149681
2.185,0.71672985817
2.19,1.46545381979
2.195,2.42577903248
2.2,2.92624059605
2.205,2.45013778115
2.21,1.50605173424
2.215,0.765693403475
2.22,0.379152048328
2.225,0.224633925456
2.23,0.224633925456
2.235,0.36684965001
2.24,0.725095489026
2.245,1.40861673957
2.25,2.3320347573
2.255,2.89351621653
2.26,2.50697486138
2.265,1.56313486244
2.27,0.769630170937
2.275,0.3223149681
2.28,0.122770067384
2.285,0.0578134042662
2.29,0.065932987156
2.295,0.183789963041
2.3,0.472650275544
2.305,1.08309528008
2.31,2.04735726023
2.315,2.88539663364
2.32,2.82855955341
2.325,1.95361298505
2.33,1.06267329887
2.335,0.517431005421
2.34,0.252929441587
2.345,0.151311631482
2.35,0.1636140298
2.355,0.310012569782
2.36,0.692371109501
2.365,1.41255350703
2.37,2.36869590429
2.375,2.9178749652
2.38,2.51509444427
2.385,1.57543726076
2.39,0.822530483703
2.395,0.399574029536
2.4,0.232753508346
2.405,0.216514342566
2.41,0.338554133879
2.415,0.659892777941
2.42,1.29051371571
2.425,2.2018753831
2.43,2.8652207004
2.435,2.62507788523
2.44,1.7257725682
2.445,0.879613611898
2.45,0.387271631218
2.455,0.151311631482
2.46,0.065932987156
2.465,0.0617501717279
2.47,0.147128816054
2.475,0.383334863756
2.48,0.908155175995
2.485,1.79097527928
2.49,2.74293486112
2.495,2.95059934472
2.5,2.22623413177
2.505,1.2782113174
2.51,0.639470796734
2.515,0.310012569782
2.52,0.1636140298
2.525,0.147128816054
2.53,0.248992674125
2.535,0.54178975409
2.54,1.13599559284
2.545,2.05547684312
2.55,2.84061590376
2.555,2.76335684233
2.56,1.92531746891
2.565,1.06267329887
2.57,0.525550588311
2.575,0.277534238223
2.58,0.20814871171
2.585,0.269414655333
2.59,0.493072256751
2.595,0.985414237432
2.6,1.79097527928
2.605,2.66173903222
2.61,2.86103788497
2.615,2.16939705154
2.62,1.23761340295
2.625,0.578450901077
2.63,0.236690275808
2.635,0.0902917358253
2.64,0.0536305888381
2.645,0.0902917358253
2.65,0.240873091236
2.655,0.590753299395
2.66,1.2782113174
2.665,2.27101486165
2.67,2.98307767628
2.675,2.72275892788
2.68,1.79515809471
2.685,0.961055488762
2.69,0.464530692654
2.695,0.228570692918
2.7,0.147128816054
2.705,0.175670380151
2.71,0.334371318451
2.715,0.725095489026
2.72,1.44921465401
2.725,2.40117423585
2.73,2.93829694641
2.735,2.52321402716
2.74,1.60791559231
2.745,0.851072047801
2.75,0.427869545667
2.755,0.244809858697
2.76,0.212331527138
2.765,0.318132152672
2.77,0.606992465175
2.775,1.17659350729
2.78,2.0431744448
2.785,2.80395475678
2.79,2.76753965775
2.795,1.93737381927
2.8,1.05037090055
2.805,0.480769858434
2.81,0.196092361359
2.815,0.0779893375075
2.82,0.0536305888381
2.825,0.106530901605
2.83,0.285653821113
2.835,0.688434342039
2.84,1.42879267281
2.845,2.41765944959
2.85,3.00743642495
2.855,2.61277548692
2.86,1.66475267254
2.865,0.879613611898
2.87,0.427869545667
2.875,0.212331527138
2.88,0.143192048592
2.885,0.179853195579
2.89,0.350610484231
2.895,0.765693403475
2.9,1.50605173424
2.905,2.45013778115
2.91,2.93829694641
2.915,2.4907356956
2.92,1.58355684365
2.925,0.830896114559
2.93,0.419749962777
2.935,0.240873091236
2.94,0.20814871171
2.945,0.318132152672
2.95,0.602809649747
2.955,1.16035434151
2.96,2.01881569613
2.965,2.787715591
2.97,2.77959600811
2.975,1.98633736457
2.98,1.09515163043
2.985,0.509311422531
2.99,0.20814871171
2.995,0.0861089203972
3,0.0536305888381
3.005,0.094228503287
3.01,0.252929441587
3.015,0.623231630954
3.02,1.32299204727
3.025,2.29955642574
3.03,2.97914090882
3.035,2.73481527823
3.04,1.82345361084
3.045,0.989351004893
3.05,0.484952673862
3.055,0.236690275808
3.06,0.147128816054
3.065,0.1636140298
3.07,0.301892986892
3.075,0.651773195052
3.08,1.31093569692
3.085,2.24247329755
3.09,2.90581861485
3.095,2.68191496546
3.1,1.80721444506
3.105,0.997470587783
3.11,0.505374655069
3.115,0.277534238223
3.12,0.204211944249
3.125,0.269414655333
3.13,0.488889441323
3.135,0.948753090444
3.14,1.71371621785
3.145,2.58841673825
3.15,2.90163579942
3.155,2.32391517441
3.16,1.39213152582
3.165,0.684251526611
3.17,0.293773404002
3.175,0.118833299923
3.18,0.0578134042662
3.185,0.0698697546177
3.19,0.175670380151
3.195,0.436235176523
3.2,0.973111839114
3.205,1.85199517494
3.21,2.76335684233
3.215,2.9668385105
3.22,2.27519767707
3.225,1.34759684391
3.23,0.688434342039
3.235,0.334371318451
3.24,0.175670380151
