t, ω_1, ω_2 
0, -7.5
0.001, -7.50002975
0.002, -7.500118614556217
0.003, -7.500266556792574
0.004, -7.5004735037376316
0.005, -7.500739346505289
0.006, -7.501063940565559
0.007, -7.501447106104543
0.008, -7.5018886284724084
0.009000000000000001, -7.502388258717913
0.010000000000000002, -7.502945714207705
0.011000000000000003, -7.503560679328389
0.012000000000000004, -7.504232806269045
0.013000000000000005, -7.504961715881649
0.014000000000000005, -7.505746998616591
0.015000000000000006, -7.506588215530235
0.016000000000000007, -7.507484899361255
0.017000000000000008, -7.50843655567225
0.01800000000000001, -7.50944266405296
0.01900000000000001, -7.510502679381185
0.02000000000000001, -7.511616033137368
0.02100000000000001, -7.512782134768626
0.022000000000000013, -7.514000373097884
0.023000000000000013, -7.515270117773617
0.024000000000000014, -7.516590720755623
0.025000000000000015, -7.5179615178321395
0.026000000000000016, -7.51938183016353
0.027000000000000017, -7.520850965847726
0.028000000000000018, -7.522368221502536
0.02900000000000002, -7.523932883859915
0.03000000000000002, -7.525544231367268
0.03100000000000002, -7.527201535790821
0.03200000000000002, -7.528904063816163
0.03300000000000002, -7.530651078640988
0.03400000000000002, -7.532441841555163
0.035000000000000024, -7.534275613503225
0.036000000000000025, -7.536151656624479
0.037000000000000026, -7.53806923576588
0.03800000000000003, -7.540027619962948
0.03900000000000003, -7.542026083883987
0.04000000000000003, -7.544063909232922
0.04100000000000003, -7.546140386106143
0.04200000000000003, -7.548254814298714
0.04300000000000003, -7.550406504555427
0.04400000000000003, -7.552594779762121
0.04500000000000003, -7.554818976072783
0.046000000000000034, -7.557078443967926
0.047000000000000035, -7.559372549239768
0.048000000000000036, -7.561700673899732
0.04900000000000004, -7.56406221700381
0.05000000000000004, -7.566456595391337
0.05100000000000004, -7.568883244332678
0.05200000000000004, -7.571341618081399
0.05300000000000004, -7.573831190326441
0.05400000000000004, -7.576351454539851
0.05500000000000004, -7.578901924215635
0.05600000000000004, -7.581482132995322
0.057000000000000044, -7.584091634675881
0.058000000000000045, -7.586730003095684
0.059000000000000045, -7.589396831894309
0.060000000000000046, -7.592091734142079
0.06100000000000005, -7.594814341835388
0.06200000000000005, -7.597564305254052
0.06300000000000004, -7.600341292177129
0.06400000000000004, -7.603144986953964
0.06500000000000004, -7.605975089427491
0.06600000000000004, -7.608831313707243
0.06700000000000005, -7.611713386789939
0.06800000000000005, -7.614621047026022
0.06900000000000005, -7.61755404243108
0.07000000000000005, -7.6205121288417565
0.07100000000000005, -7.623495067916412
0.07200000000000005, -7.626502624981635
0.07300000000000005, -7.629534566726522
0.07400000000000005, -7.632590658747617
0.07500000000000005, -7.635670662948384
0.07600000000000005, -7.638774334798209
0.07700000000000005, -7.641901420457058
0.07800000000000006, -7.645051653773203
0.07900000000000006, -7.6482247531626975
0.08000000000000006, -7.651420418380677
0.08100000000000006, -7.654638327196
0.08200000000000006, -7.657878131982229
0.08300000000000006, -7.661139456239481
0.08400000000000006, -7.664421891063279
0.08500000000000006, -7.667724991578089
0.08600000000000006, -7.671048273354896
0.08700000000000006, -7.674391208833744
0.08800000000000006, -7.677753223773766
0.08900000000000007, -7.681133693754796
0.09000000000000007, -7.684531940756176
0.09100000000000007, -7.6879472298397316
0.09200000000000007, -7.691378765965263
0.09300000000000007, -7.694825690968043
0.09400000000000007, -7.698287080728843
0.09500000000000007, -7.7017619425678205
0.09600000000000007, -7.7052492128941905
0.09700000000000007, -7.708747755143938
0.09800000000000007, -7.712256358037844
0.09900000000000007, -7.715773734191804
0.10000000000000007, -7.719298519110746
0.10100000000000008, -7.7228292705963595
0.10200000000000008, -7.72636446859738
0.10300000000000008, -7.729902515529184
0.10400000000000008, -7.733441737087051
0.10500000000000008, -7.736980383574498
0.10600000000000008, -7.740516631764705
0.10700000000000008, -7.74404858730914
0.10800000000000008, -7.747574287703111
0.10900000000000008, -7.751091705813125
0.11000000000000008, -7.754598753965715
0.11100000000000008, -7.7580932885917395
0.11200000000000009, -7.761573115414248
0.11300000000000009, -7.76503599516184
0.11400000000000009, -7.7684796497831154
0.11500000000000009, -7.771901769131457
0.11600000000000009, -7.7753000180830325
0.11700000000000009, -7.778672044044773
0.11800000000000009, -7.782015484803152
0.11900000000000009, -7.785327976659122
0.12000000000000009, -7.788607162789584
0.1210000000000001, -7.791850701771367
0.1220000000000001, -7.795056276200125
0.1230000000000001, -7.798221601333724
0.1240000000000001, -7.801344433687845
0.12500000000000008, -7.8044225795105815
0.12600000000000008, -7.8074539030629815
0.12700000000000009, -7.81043633463363
0.12800000000000009, -7.813367878217602
0.1290000000000001, -7.816246618793367
0.1300000000000001, -7.819070729135516
0.1310000000000001, -7.8218384761063104
0.1320000000000001, -7.82454822637508
0.1330000000000001, -7.827198451521259
0.1340000000000001, -7.829787732484162
0.1350000000000001, -7.832314763330433
0.1360000000000001, -7.834778354318256
0.1370000000000001, -7.837177434245702
0.1380000000000001, -7.839511052078968
0.1390000000000001, -7.84177837786443
0.1400000000000001, -7.843978702936452
0.1410000000000001, -7.846111439440374
0.1420000000000001, -7.848176119197204
0.1430000000000001, -7.850172391942915
0.1440000000000001, -7.852100022981026
0.1450000000000001, -7.853958890292027
0.1460000000000001, -7.855748981147443
0.1470000000000001, -7.857470388279566
0.1480000000000001, -7.859123305660415
0.1490000000000001, -7.8607080239450635
0.1500000000000001, -7.862224925635373
0.1510000000000001, -7.86367448002019
0.1520000000000001, -7.8650572379474735
0.1530000000000001, -7.866373826482546
0.1540000000000001, -7.867624943504824
0.1550000000000001, -7.868811352293061
0.1560000000000001, -7.8699338761464315
0.1570000000000001, -7.870993393085694
0.1580000000000001, -7.871990830675422
0.1590000000000001, -7.872927161004773
0.16000000000000011, -7.873803395860745
0.16100000000000012, -7.874620582124266
0.16200000000000012, -7.875379797415886
0.16300000000000012, -7.876082146014405
0.16400000000000012, -7.876728755068399
0.16500000000000012, -7.8773207711174456
0.16600000000000012, -7.877859356936902
0.16700000000000012, -7.878345688717312
0.16800000000000012, -7.8787809535870466
0.16900000000000012, -7.879166347484534
0.17000000000000012, -7.879503073384448
0.17100000000000012, -7.879792339880479
0.17200000000000013, -7.880035360125869
0.17300000000000013, -7.880233351131668
0.17400000000000013, -7.880387533421621
0.17500000000000013, -7.880499131041901
0.17600000000000013, -7.88056937192328
0.17700000000000013, -7.880599488592965
0.17800000000000013, -7.8805907192331155
0.17900000000000013, -7.880544309082965
0.18000000000000013, -7.880461512181562
0.18100000000000013, -7.880343593448258
0.18200000000000013, -7.880191831098369
0.18300000000000013, -7.88000751939169
0.18400000000000014, -7.879791971711966
0.18500000000000014, -7.879546523975731
0.18600000000000014, -7.879272538369372
0.18700000000000014, -7.878971407413628
0.18800000000000014, -7.878644558355098
0.18900000000000014, -7.878293457884614
0.19000000000000014, -7.8779196171826165
0.19100000000000014, -7.877524597291803
0.19200000000000014, -7.877110014817425
0.19300000000000014, -7.876677547955565
0.19400000000000014, -7.876228942849593
0.19500000000000015, -7.875766020274698
0.19600000000000015, -7.875290682650008
0.19700000000000015, -7.874804921377193
