d, omega_{driving}, omega_{driven}/omega_{driving}, Delta phi, t_{run}, Avg, Dev, Switch dir., Avg deriv., Linear fit coef.
12.25,10.0,0.47,0.0,25.0,-0.199823494777516,0.1299392853493173,True,0.018866054848413954,0.02060223799238951
12.25,10.0,0.48,0.0,25.0,-0.20820117839924218,0.13125815525222892,True,0.01927054362403005,0.020883442953935297
12.25,10.0,0.49,0.0,25.0,-0.21676646379830494,0.1323449537429362,True,0.019675045479266136,0.021126556136065056
12.25,10.0,0.5,0.0,25.0,-0.2256490775721688,0.13326879135481298,True,0.02007958379978088,0.02132924663983302
12.25,10.0,0.51,0.0,25.0,-0.2348808759727306,0.1340734380418697,True,0.020484138084034847,0.021518005484306192
12.25,10.0,0.52,0.0,25.0,-0.24441931309899728,0.13509232634300536,True,0.02088871232876962,0.02174326612502586
12.25,10.0,0.53,0.0,25.0,-0.2546371320003323,0.13635199140160845,True,0.021293270762122694,0.022010646541806293
12.25,10.0,0.54,0.0,25.0,-0.2661084074149021,0.13600667554349646,False,0.02142320427375721,0.021940228404410258
12.25,10.0,0.55,0.0,25.0,-0.27392062546912066,0.1365595456726217,False,0.02177896873445175,0.02206451061939126
12.25,10.0,0.56,0.0,25.0,-0.28021881252602215,0.13716676949543516,True,0.022506925707750983,0.02222053509892473
12.25,10.0,0.57,0.0,25.0,-0.2909798957281071,0.13683733840941106,False,0.022007849882685646,0.022133395043699107
12.25,10.0,0.58,0.0,25.0,-0.30474288284673456,0.13610505247589447,False,0.022216810281803563,0.021983433861165726
12.25,10.0,0.59,0.0,25.0,-0.31097805411511387,0.13665378380087237,False,0.02195689162071288,0.02208405936369984
12.25,10.0,0.6,0.0,25.0,-0.32147089156251407,0.13677570129086175,False,0.022282623320530003,0.02210576782918214
12.25,10.0,0.61,0.0,25.0,-0.332022351385089,0.1368873900653125,False,0.022258805804933484,0.022122413564066853
12.25,10.0,0.62,0.0,25.0,-0.3398950681216675,0.13728443134346374,False,0.02239549256063929,0.022206772726472795
12.25,10.0,0.63,0.0,25.0,-0.3515929231981971,0.1369017681945948,False,0.021998565801905394,0.0221155151219232
12.25,10.0,0.64,0.0,25.0,-0.3607188995300533,0.13708733049472657,False,0.022045648469436477,0.02215257586987169
12.25,10.0,0.65,0.0,25.0,-0.3690538191929233,0.13776698309390245,False,0.022152684236633247,0.022267134093366087
12.25,10.0,0.66,0.0,25.0,-0.3820120450418805,0.1367010826194568,False,0.022232398914123003,0.022085528493616145
12.25,10.0,0.67,0.0,25.0,-0.38911938926255424,0.13775634512762974,False,0.02235079131633626,0.022265454141244492
12.25,10.0,0.68,0.0,25.0,-0.39785129723984597,0.138338768180645,False,0.022439164649010256,0.022361786533235152
12.25,10.0,0.69,0.0,25.0,-0.4095402517757841,0.1376219115023163,False,0.02223377194242147,0.022240703903447175
